,PRPF4B (8899)
ACH-000368,-0.5041014526690001
ACH-000374,-0.7042445883990001
ACH-000375,-0.589736196569
ACH-000376,-0.386534066449
ACH-000381,-0.4821108672300001
ACH-000383,-0.42803433532799995
ACH-000387,-0.326807794446
ACH-000389,-0.525903752476
ACH-000390,-0.28561837803199996
ACH-000393,-0.524009083416
ACH-000395,-0.569108241567
ACH-000397,-0.6761545282250001
ACH-000401,-0.35323204659999996
ACH-000402,-0.111222146294
ACH-000403,-0.8474017066539999
ACH-000404,-0.567661809504
ACH-000406,-0.45197771480099996
ACH-000407,-0.514482050868
ACH-000408,-0.446439859972
ACH-000410,-0.590368849163
ACH-000411,-0.5542808039930001
ACH-000414,-0.579516461543
ACH-000415,-0.420846338099
ACH-000416,-0.531777796989
ACH-000420,-0.506884260933
ACH-000421,-0.59832721018
ACH-000424,-0.368048916794
ACH-000425,-0.43303579306400003
ACH-000426,-0.528383630541
ACH-000427,-0.521606950907
ACH-000433,-0.7080409307619999
ACH-000436,-0.243007959925
ACH-000444,-0.597946200318
ACH-000445,-0.5209595214230001
ACH-000448,-0.6610948765
ACH-000450,-0.6662086522730001
ACH-000452,-0.48986043989100003
ACH-000454,-0.539961570348
ACH-000458,-0.718449010551
ACH-000459,-0.285003980372
ACH-000460,-0.828580432814
ACH-000461,-0.281767590471
ACH-000463,-0.6034269724870001
ACH-000464,-0.23985412771899997
ACH-000466,-0.491330679929
ACH-000467,-0.6739742581020001
ACH-000468,-0.589999227986
ACH-000469,-0.485147850508
ACH-000470,-0.612631884274
ACH-000471,-0.602205309836
ACH-000472,-0.418063466925
ACH-000473,-0.47417804100500005
ACH-000475,-0.247131345656
ACH-000476,-0.544541239354
ACH-000477,-0.32411075947900003
ACH-000480,-0.46840464108499996
ACH-000481,-0.577495176547
ACH-000483,-0.597820824272
ACH-000484,-0.409149771038
ACH-000485,-0.504990605942
ACH-000486,-0.4465019034
ACH-000487,-0.586853995163
ACH-000488,-0.445630939505
ACH-000490,-0.589356194319
ACH-000491,-0.38869713693999997
ACH-000495,-0.378242028603
ACH-000496,-0.43215985776
ACH-000499,-0.657132075234
ACH-000500,-0.36296621969000004
ACH-000502,-0.458627311057
ACH-000503,-0.318282905822
ACH-000505,-0.5778802890370001
ACH-000507,-0.384304461234
ACH-000510,-0.139178480032
ACH-000511,-0.628648070677
ACH-000512,-0.39714589850299997
ACH-000516,-0.6337215732460001
ACH-000517,-0.7117575010320001
ACH-000518,-0.442873113051
ACH-000520,-0.331361636882
ACH-000521,-0.341003873803
ACH-000522,-0.410782535932
ACH-000524,-0.663906530842
ACH-000527,-0.616600631394
ACH-000528,-0.6778163698790001
ACH-000537,-0.538242027888
ACH-000541,-0.39381962338699994
ACH-000542,-0.649656375344
ACH-000544,-0.519876280409
ACH-000545,-0.512826740058
ACH-000547,-0.6740821004299999
ACH-000548,-0.339767127212
ACH-000549,-0.205616225339
ACH-000550,-0.50857500458
ACH-000552,-0.476739929911
ACH-000556,-0.453777847936
ACH-000557,-0.28635282042300003
ACH-000570,-0.484118616115
ACH-000571,-0.338685527569
ACH-000573,-0.625629973441
ACH-000576,-0.376747960155
ACH-000580,-0.566378432129
ACH-000584,-0.43361152297399996
ACH-000585,-0.509825014687
ACH-000588,-0.35650697864299996
ACH-000589,-0.574992406707
ACH-000591,-0.489198776535
ACH-000593,-0.471010235054
ACH-000600,-0.6697457852790001
ACH-000601,-0.492534870122
ACH-000604,-0.262086349535
ACH-000605,-0.262592896068
ACH-000606,-0.870974411605
ACH-000608,-0.402116141698
ACH-000614,-0.706958851383
ACH-000616,-0.321828004636
ACH-000618,-0.530884871665
ACH-000619,-0.644796703475
ACH-000620,-0.32187947343400003
ACH-000621,-0.5519316989890001
ACH-000622,-0.477681284132
ACH-000623,-0.383476262859
ACH-000624,-0.22474188283799998
ACH-000627,-0.517230049303
ACH-000630,-0.486882850153
ACH-000632,-0.459447165738
ACH-000633,-0.291325498946
ACH-000637,-0.849705614855
ACH-000638,-0.23460349010200002
ACH-000646,-0.9953793933689999
ACH-000647,-0.535645608114
ACH-000648,-0.36786736189499997
ACH-000649,-0.432403313626
ACH-000651,-0.50918090582
ACH-000652,-0.275886553643
ACH-000653,-0.266334333973
ACH-000657,-0.466209394886
ACH-000658,-0.18293923082400002
ACH-000661,-0.505046562169
ACH-000662,-0.128946197192
ACH-000663,-0.8233754985259999
ACH-000665,-0.68009542018
ACH-000671,-0.40370913286300003
ACH-000673,-0.5575417157029999
ACH-000676,-0.47526061330200003
ACH-000677,-0.529459813216
ACH-000681,-0.674816088462
ACH-000682,-0.35273671790399996
ACH-000683,-0.532644490818
ACH-000684,-0.367107903661
ACH-000688,-0.336908182321
ACH-000693,-0.46160334096199995
ACH-000694,-0.290732022542
ACH-000695,-0.43201317829999997
ACH-000696,-0.37435849084399997
ACH-000697,-0.509883988594
ACH-000699,-0.398087399247
ACH-000701,-0.558521776688
ACH-000706,-0.58300306898
ACH-000711,-0.575018455076
ACH-000713,-0.323450278684
ACH-000714,-0.315885602496
ACH-000718,-0.623409653069
ACH-000720,-0.659484593844
ACH-000721,-0.353378108203
ACH-000724,-0.162136034518
ACH-000725,-0.755621992642
ACH-000732,-0.29813544737799996
ACH-000734,-0.386830066166
ACH-000735,-0.40528639517
ACH-000736,-0.32874236325899997
ACH-000738,-0.429712869702
ACH-000746,-0.498110224772
ACH-000747,-0.44308020312299995
ACH-000748,-0.720124941186
ACH-000753,-0.35185514416
ACH-000756,-0.374555345488
ACH-000757,-0.46471671187200003
ACH-000758,-0.689867591109
ACH-000760,-0.504114832594
ACH-000763,-0.43621164106700006
ACH-000764,-0.484961674604
ACH-000765,-0.549601977925
ACH-000766,-0.499991561475
ACH-000767,-0.366092602697
ACH-000768,-0.489087492065
ACH-000769,-0.58036485242
ACH-000770,-0.551139575347
ACH-000771,-0.571150868896
ACH-000773,-0.311719972469
ACH-000776,-0.453023265079
ACH-000777,-0.554091295506
ACH-000778,-0.336868293464
ACH-000781,-0.6788698007940001
ACH-000782,-0.32695367020300004
ACH-000783,-0.39318280879
ACH-000784,-0.46887269331
ACH-000785,-0.513543488801
ACH-000787,-0.39431343450499995
ACH-000788,-0.297192412099
ACH-000791,-0.49343826059100004
ACH-000792,-0.551388677359
ACH-000794,-0.412346798336
ACH-000796,-0.5688873629519999
ACH-000799,-0.575908299902
ACH-000800,-0.5865441794039999
ACH-000802,-0.366602529662
ACH-000804,-0.57010903811
ACH-000805,-0.523815304179
ACH-000809,-0.589498147138
ACH-000810,-0.660622126602
ACH-000811,-0.438190876238
ACH-000817,-0.401227254423
ACH-000819,-0.36630998539399995
ACH-000820,-0.40515740476400003
ACH-000821,-0.12250900334699999
ACH-000822,-0.521870436804
ACH-000823,-0.513466597622
ACH-000824,-0.294107730421
ACH-000827,-0.545978128627
ACH-000829,-0.5456633615209999
ACH-000831,-0.40753664724
ACH-000832,-0.408855496394
ACH-000833,-0.528083019714
ACH-000834,-0.435239549019
ACH-000835,-0.453366404386
ACH-000836,-0.440573661869
ACH-000837,-0.516228439774
ACH-000838,-0.46048790497500003
ACH-000839,-0.614439489044
ACH-000840,-0.66705213553
ACH-000841,-0.627881511433
ACH-000843,-0.38420308745
ACH-000846,-0.46195575376599995
ACH-000847,-0.267819897821
ACH-000848,-0.377430358652
ACH-000849,-0.07578787868360001
ACH-000851,-0.630665705126
ACH-000855,-0.515613544686
ACH-000856,-0.331012788572
ACH-000858,-0.9373732487299999
ACH-000859,-0.11731033201199999
ACH-000861,-0.560172302517
ACH-000862,-0.318410062885
ACH-000865,-0.508151567336
ACH-000866,-0.47991704880900005
ACH-000867,-0.556811278234
ACH-000869,-0.566690727217
ACH-000872,-0.48990364596600006
ACH-000873,-0.5076341798749999
ACH-000876,-0.631261114284
ACH-000878,-0.396132517423
ACH-000880,-0.45716591211999996
ACH-000881,-0.5319897373870001
ACH-000882,-0.621206671313
ACH-000884,-0.503364945245
ACH-000885,-0.515858141419
ACH-000887,-0.42485163048
ACH-000888,-0.515797434743
ACH-000889,-0.165392342126
ACH-000890,-0.309197706966
ACH-000896,-0.246418200389
ACH-000898,-0.33862043172
ACH-000900,-0.553608488751
ACH-000901,-0.465418605111
ACH-000905,-0.625545635538
ACH-000906,-0.345929013106
ACH-000907,-0.619180609687
ACH-000910,-0.269588431727
ACH-000911,-0.598690545014
ACH-000912,-0.666086401504
ACH-000913,-0.32017797021
ACH-000915,-0.369675379067
ACH-000916,-0.659692555657
ACH-000917,-0.533257467068
ACH-000921,-0.44216552464500003
ACH-000924,-0.19051412424800002
ACH-000926,-0.560468905843
ACH-000928,-0.520910142557
ACH-000929,-0.333759478202
ACH-000932,-0.449446635281
ACH-000935,-0.542421073905
ACH-000936,-0.35430189791
ACH-000937,-0.446095571826
ACH-000938,-0.503056004326
ACH-000939,-0.548275024388
ACH-000941,-0.504643410695
ACH-000943,-0.412039002584
ACH-000946,-0.574247275538
ACH-000947,-0.46024147443999996
ACH-000948,-0.360391788148
ACH-000950,-0.596943426207
ACH-000953,-0.262900738566
ACH-000957,-0.502408371089
ACH-000958,-0.417057099871
ACH-000960,-0.44535571035599997
ACH-000963,-0.605911177797
ACH-000968,-0.48861293178900006
ACH-000969,-0.8210032155329999
ACH-000973,-0.42589496119599995
ACH-000974,-0.644772587569
ACH-000975,-0.38202402710600003
ACH-000976,-0.476079082657
ACH-000978,-0.645225383016
ACH-000980,-0.5590337724960001
ACH-000984,-0.584595339071
ACH-000986,-0.41614284206999996
ACH-000988,-0.617650737117
ACH-000993,-0.366757457602
ACH-000994,-0.669591931413
ACH-000996,-0.638479078245
ACH-001001,-0.16857827181899998
ACH-001020,-0.47454196927000003
ACH-001028,-0.443691283293
ACH-001031,-0.430385270263
ACH-001038,-0.45068141372599996
ACH-001048,-0.589728477587
ACH-001050,-0.534727017701
ACH-001053,-0.7578758751369999
ACH-001054,-0.5024770431660001
ACH-001061,-0.617645713961
ACH-001067,-0.717944565854
ACH-001075,-0.190336147174
ACH-001096,-0.557880379733
ACH-001128,-0.794501670723
ACH-001134,-0.519281965473
ACH-001151,-0.526596515816
ACH-001163,-0.361066918405
ACH-001164,-0.495132292401
ACH-001173,-0.297915458523
ACH-001183,-0.5801394637699999
ACH-001184,-0.720514904798
ACH-001190,-0.597485056778
ACH-001192,-0.426068386913
ACH-001193,-0.337292301269
ACH-001196,-0.6327034647249999
ACH-001197,-0.499029286201
ACH-001205,-0.572263439414
ACH-001211,-0.824585601557
ACH-001212,-0.448288894331
ACH-001228,-0.605677536792
ACH-001232,-0.376321297008
ACH-001239,-0.442154465709
ACH-001274,-0.582654617816
ACH-001275,-0.397222030674
ACH-001277,-0.7398426762
ACH-001278,-0.470209894624
ACH-001280,-0.873858145114
ACH-001283,-0.654356300973
ACH-001289,-0.7399450826389999
ACH-001295,-0.625568600477
ACH-001300,-0.6391433909950001
ACH-001301,-0.624666205379
ACH-001302,-0.590949988099
ACH-001303,-0.448139249482
ACH-001306,-0.466809515282
ACH-001318,-0.394183623812
ACH-001322,-0.761926633445
ACH-001328,-0.5021007241040001
ACH-001332,-0.267166595093
ACH-001333,-0.516433460399
ACH-001336,-0.437975846369
ACH-001340,-0.655811195721
ACH-001346,-0.487435305031
ACH-001353,-0.449907334292
ACH-001354,-0.560877320964
ACH-001367,-0.43887002438600003
ACH-001368,-0.304986663037
ACH-001374,-0.552568048332
ACH-001375,-0.425412378042
ACH-001377,-0.311852006959
ACH-001380,-0.398824066723
ACH-001391,-0.324801864028
ACH-001407,-0.45428305728600005
ACH-001408,-0.39170656306100005
ACH-001413,-0.722420187439
ACH-001430,-0.35369004736299997
ACH-001431,-0.6596025361860001
ACH-001450,-0.35071065846199995
ACH-001496,-0.586855971687
ACH-001500,-0.40908058829099997
ACH-001521,-0.698958270266
ACH-001523,-0.333997218589
ACH-001532,-0.43970575895099995
ACH-001536,-0.47115633732600004
ACH-001550,-0.42610438181599997
ACH-001552,-0.495498554463
ACH-001554,-0.515281206079
ACH-001645,-0.56978126742
ACH-001654,-0.649060177132
ACH-001715,-0.546602687132
ACH-001735,-0.401606543732
ACH-001736,-0.432714274317
ACH-001737,-0.299325888738
ACH-001740,-0.7561614572490001
ACH-001745,-0.624916566351
ACH-001750,-0.543359393857
ACH-001765,-0.504753117182
ACH-001956,-0.5892646207109999
ACH-001957,-0.559090217348
