,HADHA (3030)
ACH-000811,-0.164026929782
ACH-000817,-0.330176248143
ACH-000819,0.0403703230894
ACH-000820,-0.133109650187
ACH-000821,0.13933821043400002
ACH-000822,-0.21104358826699998
ACH-000823,-0.173324708769
ACH-000824,-0.223429231915
ACH-000827,-0.0349391653846
ACH-000829,0.019160864802700003
ACH-000831,-0.322785233173
ACH-000832,-0.157298842074
ACH-000833,-0.057236061117000005
ACH-000834,-0.132041137399
ACH-000835,-0.0508935453895
ACH-000836,-0.166297289478
ACH-000837,-0.207928421006
ACH-000838,-0.207927989337
ACH-000839,-0.216989428188
ACH-000840,0.0067897170374999994
ACH-000841,-0.493960501864
ACH-000843,-0.13126848497500002
ACH-000846,-0.022911565127500002
ACH-000847,0.0873039273176
ACH-000848,-0.247380398023
ACH-000849,-0.0429181989329
ACH-000851,-0.16287426139900002
ACH-000855,-0.275557550072
ACH-000856,-0.141062229723
ACH-000858,-0.166819452561
ACH-000859,-0.358043551993
ACH-000861,-0.153886469246
ACH-000862,-0.187498333375
ACH-000865,-0.10123446882099998
ACH-000866,0.00135092778772
ACH-000867,-0.122481954887
ACH-000869,-0.22549163503699998
ACH-000872,-0.343654342883
ACH-000873,-0.051432796899199995
ACH-000876,-0.33787615087800005
ACH-000878,-0.0892193139725
ACH-000880,-0.203120584357
ACH-000881,-0.161860221394
ACH-000882,-0.0672105811951
ACH-000884,-0.104762472225
ACH-000885,-0.32622318477699996
ACH-000887,-0.114306769112
ACH-000888,-0.236771032436
ACH-000889,-0.221136949806
ACH-000890,0.041200326413
ACH-000896,-0.08419599478810001
ACH-000898,-0.024503464742099995
ACH-000900,-0.24044821634100003
ACH-000901,-0.28213767179
ACH-000905,-0.0965538353075
ACH-000906,-0.129669685922
ACH-000907,-0.0700780729034
ACH-000910,-0.106593328053
ACH-000911,-0.122262187362
ACH-000912,-0.127919116478
ACH-000913,-0.14874586654799998
ACH-000915,0.08293743229089999
ACH-000916,-0.306608531352
ACH-000917,0.10942414236600001
ACH-000921,-0.127568667278
ACH-000924,-0.17251705951
ACH-000926,-0.154228334843
ACH-000928,-0.18140625763
ACH-000929,-0.154986713712
ACH-000932,-0.08714007918700001
ACH-000935,-0.23375894592799998
ACH-000936,-0.204673426529
ACH-000937,-0.08004860626560001
ACH-000938,-0.10310859267400001
ACH-000939,-0.17177127690000002
ACH-000941,-0.060608316778800006
ACH-000943,0.122490986611
ACH-000946,-0.152046199498
ACH-000947,-0.18807803825
ACH-000948,-0.106129724671
ACH-000950,-0.300550301676
ACH-000953,-0.07120977535789999
ACH-000957,-0.168751672477
ACH-000958,-0.051081416188199995
ACH-000960,-0.098431598633
ACH-000963,-0.205703766306
ACH-000968,-0.0585727743339
ACH-000969,-0.154127498821
ACH-000973,-0.22081309479699998
ACH-000974,-0.056549855329
ACH-000975,-0.16990624897599998
ACH-000976,-0.247283580974
ACH-000978,-0.0550973638699
ACH-000980,-0.0828522342125
ACH-000984,-0.0167555341539
ACH-000986,-0.198230706861
ACH-000988,-0.210202637033
ACH-000993,-0.20801932725000002
ACH-000994,-0.165975353789
ACH-000996,-0.300892248181
ACH-001001,-0.15149298484999998
ACH-001020,-0.125748391745
ACH-001028,-0.16703342774399998
ACH-001031,-0.0348431716962
ACH-001038,-0.208990491061
ACH-001048,-0.0997136381928
ACH-001050,-0.00539508343182
ACH-001053,-0.040259648661699995
ACH-001054,0.0125593120341
ACH-001061,-0.0551326858775
ACH-001067,-0.30409629966400004
ACH-001075,-0.0209502970737
ACH-001096,-0.0053524274077899996
ACH-001128,-0.21031663722399999
ACH-001134,-0.262516182083
ACH-001151,-0.0966435580971
ACH-001163,-0.14640047109
ACH-001164,-0.19057417482
ACH-001173,-0.160838721847
ACH-001183,0.027924543149
ACH-001184,-0.20314820185
ACH-001190,0.0776653227591
ACH-001192,-0.161818390037
ACH-001193,-0.048348875191400006
ACH-001196,-0.464497818966
ACH-001197,-0.624601493692
ACH-001205,-0.232213163656
ACH-001211,-0.0654379897465
ACH-001212,-0.294408150676
ACH-001228,-0.26937926209699997
ACH-001232,-0.106652131643
ACH-001239,-0.11213908239499999
ACH-001274,-0.0330079338696
ACH-001275,-0.017578718040200003
ACH-001277,-0.163340511143
ACH-001278,-0.00256138561497
ACH-001280,-0.052538412955
ACH-001283,-0.32045936902600003
ACH-001289,-0.25330607193000004
ACH-001295,-0.039735361984300006
ACH-001300,-0.146593944618
ACH-001301,0.0589776569089
ACH-001302,-0.220973596997
ACH-001303,-0.16687982084
ACH-001306,-0.333789676775
ACH-001318,-0.376313631594
ACH-001322,-0.0134969115095
ACH-001328,-0.06710295828919999
ACH-001332,-0.22376372835
ACH-001333,-0.111496608169
ACH-001336,-0.197790087386
ACH-001340,-0.18807227186099998
ACH-001346,-0.012943524484200001
ACH-001353,-0.197653814445
ACH-001354,-0.230488831054
ACH-001367,-0.252966389025
ACH-001368,-0.144526387804
ACH-001374,0.0396677611894
ACH-001375,-0.0804055782482
ACH-001377,-0.125487283035
ACH-001380,-0.07501137254260001
ACH-001391,-0.155512462304
ACH-001407,-0.244717253017
ACH-001408,-0.18830109870499998
ACH-001413,-0.15191035728900001
ACH-001430,-0.09254878208249999
ACH-001431,-0.0479335118067
ACH-001450,-0.407834976603
ACH-001496,-0.18351216717
ACH-001500,-0.177282643198
ACH-001521,-0.300251965255
ACH-001523,-0.21771030420200002
ACH-001532,-0.171223107357
ACH-001536,-0.33635769975
ACH-001550,0.037815900098
ACH-001552,-0.131716642293
ACH-001554,-0.321046500999
ACH-001645,-0.440997048534
ACH-001654,-0.26136548984499997
ACH-001715,-0.41881393497
ACH-001735,-0.107801394021
ACH-001736,-0.16206054293400002
ACH-001737,-0.823043357706
ACH-001740,0.0604196046563
ACH-001745,-0.21814019447500002
ACH-001750,-0.07649679930219999
ACH-001765,-0.05321159916809999
ACH-001956,-0.140614567044
ACH-001957,-0.28090838610999996
