,HIST2H2AC (8338)
ACH-001184,-0.947192507167
ACH-001190,-0.680768924772
ACH-001192,-0.7975804928489999
ACH-001193,-0.7743296556170001
ACH-001196,-0.8463328588879999
ACH-001197,-0.851223520895
ACH-001205,-0.508216781609
ACH-001211,-0.7824449660609999
ACH-001212,-0.965280695733
ACH-001228,-0.95667565574
ACH-001232,-0.80619437968
ACH-001239,-0.942680952368
ACH-001274,-0.601439575423
ACH-001275,-0.6884468475059999
ACH-001277,-0.662691263482
ACH-001278,-0.8825479871140001
ACH-001280,-0.642241814498
ACH-001283,-0.744141682974
ACH-001289,-0.7382102886830001
ACH-001295,-1.06894935964
ACH-001300,-0.770628046399
ACH-001301,-0.812824452024
ACH-001302,-0.8357315839030001
ACH-001303,-0.997860314465
ACH-001306,-0.6249667504990001
ACH-001318,-1.12899796463
ACH-001322,-0.418793083859
ACH-001328,-0.945362601437
ACH-001332,-0.887362763035
ACH-001333,-0.831071802705
ACH-001336,-0.6381706352359999
ACH-001340,-0.7267125475480001
ACH-001346,-0.847071261626
ACH-001353,-0.9252354827060001
ACH-001354,-1.65304206625
ACH-001367,-0.734731150744
ACH-001368,-0.80338323169
ACH-001374,-0.30028429192899997
ACH-001375,-0.714382150547
ACH-001377,-1.0289299786700001
ACH-001380,-0.7904111368150001
ACH-001391,-0.694886934145
ACH-001407,-0.679155054491
ACH-001408,-1.0932632864
ACH-001413,-0.360737707042
ACH-001430,-0.34196966306599996
ACH-001431,-0.8796359737739999
ACH-001450,-0.614671336415
ACH-001496,-0.7962345585799999
ACH-001500,-0.56414575177
ACH-001521,-0.8716780560330001
ACH-001523,-0.563348043291
ACH-001532,-0.798290082473
ACH-001536,-0.552548757721
ACH-001550,-0.6562937211159999
ACH-001552,-0.562709406289
ACH-001554,-0.915474966155
ACH-001645,-0.551686630594
ACH-001654,-0.971716769549
ACH-001715,-0.753950629629
ACH-001735,-1.0392339163700002
ACH-001736,-0.8656735421200001
ACH-001737,-1.2550659694
ACH-001740,-1.13077019752
ACH-001745,-0.820110089969
ACH-001750,-0.582497498123
ACH-001765,-1.177761355
ACH-001956,-0.915974485221
ACH-001957,-0.9353049508169999
