,FOXN1 (8456)
ACH-000334,-0.3642590861
ACH-000335,-0.0896606866089
ACH-000336,-0.0860854297598
ACH-000337,-0.434447753133
ACH-000339,-0.16366672107000002
ACH-000341,-0.325724568201
ACH-000348,-0.204640907019
ACH-000350,-0.135060895603
ACH-000352,-0.0229986205601
ACH-000356,-0.33266479438700003
ACH-000361,-0.0832037485913
ACH-000362,-0.0579912280944
ACH-000363,-0.289948739181
ACH-000364,-0.534089566589
ACH-000365,-0.154090639267
ACH-000366,-0.24659214851999997
ACH-000368,-0.132403899022
ACH-000374,-0.291268846961
ACH-000375,-0.138729179366
ACH-000376,-0.033833842160799994
ACH-000381,-0.247857382716
ACH-000383,-0.27268190438900003
ACH-000387,-0.142657102019
ACH-000389,-0.00486211782105
ACH-000390,-0.445622318225
ACH-000393,-0.164200561348
ACH-000395,0.0147680767993
ACH-000397,-0.221001417086
ACH-000401,-0.320033007882
ACH-000402,-0.190626045508
ACH-000403,-0.216723496987
ACH-000404,-0.553788573183
ACH-000406,-0.18750707235300001
ACH-000407,-0.08724437788850001
ACH-000408,-0.366230927026
ACH-000410,-0.190826566195
ACH-000411,-0.10210426396099999
ACH-000414,-0.158408096357
ACH-000415,-0.39724780591799996
ACH-000416,-0.09826067624530001
ACH-000420,-0.242775966509
ACH-000421,-0.202238313102
ACH-000424,-0.31135133859700004
ACH-000425,-0.139289378476
ACH-000426,-0.182284015757
ACH-000427,-0.298601305
ACH-000433,-0.398625292636
ACH-000436,-0.191727890055
ACH-000444,-0.12087717856499999
ACH-000445,-0.227448425574
ACH-000448,-0.0567427416179
ACH-000450,-0.141976745749
ACH-000452,-0.0860771946087
ACH-000454,-0.135450010937
ACH-000458,-0.162341429466
ACH-000459,-0.0680959675239
ACH-000460,-0.0821959903454
ACH-000461,-0.008442548759859999
ACH-000463,-0.158886973871
ACH-000464,-0.00212353371283
ACH-000466,-0.325015016926
ACH-000467,-0.17515652147
ACH-000468,-0.295096144027
ACH-000469,-0.12905476672
ACH-000470,-0.386148988861
ACH-000471,-0.230608125094
ACH-000472,-0.14026279011099999
ACH-000473,-0.324028437723
ACH-000475,-0.09259230139789998
ACH-000476,-0.310512758929
ACH-000477,0.0402733170375
ACH-000480,-0.144568818229
ACH-000481,-0.0670139459301
ACH-000483,-0.276565683176
ACH-000484,-0.169836754192
ACH-000485,-0.0771825206084
ACH-000486,-0.0311410499775
ACH-000487,-0.021464155938400002
ACH-000488,-0.09605872108100001
ACH-000490,0.07428549572439999
ACH-000491,-0.0629192881057
ACH-000495,-0.35397527361000003
ACH-000496,-0.348812074244
ACH-000499,-0.13793811395199998
ACH-000500,0.06971305006289999
ACH-000502,-0.31241600814599996
ACH-000503,0.11391625599500001
ACH-000505,-0.10292149155500001
ACH-000507,-0.176911642778
ACH-000510,-0.243893287201
ACH-000511,-0.0745599685942
ACH-000512,0.0149830917567
ACH-000516,-0.239420967352
ACH-000517,-0.0858254421163
ACH-000518,-0.199553395532
ACH-000520,0.042841531359699994
ACH-000521,-0.835909923691
ACH-000522,-0.197178208721
ACH-000524,-0.20306048566399998
ACH-000527,-0.111873018736
ACH-000528,-0.11439190849000001
ACH-000537,-0.159712033532
ACH-000541,-0.0123037534283
ACH-000542,-0.392324789925
ACH-000544,-0.239701555515
ACH-000545,-0.023808273039799998
ACH-000547,-0.517292278077
ACH-000548,-0.334479763187
ACH-000549,-0.0337556589838
ACH-000550,-0.12695132735
ACH-000552,-0.299519020732
ACH-000556,-0.433595802029
ACH-000557,0.239822408594
ACH-000570,-0.204026196272
ACH-000571,-0.139767093133
ACH-000573,-0.0683470115618
ACH-000576,-0.239028119151
ACH-000580,-0.224060596137
ACH-000584,-0.08599682705509999
ACH-000585,0.0976312344799
ACH-000588,-0.33871045084299994
ACH-000589,-0.106892950899
ACH-000591,-0.0290824528217
ACH-000593,-0.156611766229
ACH-000600,-0.43781968294699997
ACH-000601,-0.220873015861
ACH-000604,-0.196607259965
ACH-000605,-0.12627331342700002
ACH-000606,-0.432433788342
ACH-000608,-0.218111749716
ACH-000614,-0.0201557731541
ACH-000616,-0.191687091694
ACH-000618,-0.18400125423500002
ACH-000619,-0.08783413246470001
ACH-000620,-0.155855490345
ACH-000621,-0.13943735683800002
ACH-000622,-0.473906074414
ACH-000623,-0.217405934545
ACH-000624,-0.160060573929
ACH-000627,-0.09809832446399999
ACH-000630,-0.0295126040853
ACH-000632,-0.219125918457
ACH-000633,-0.0615291151996
ACH-000637,-0.358904347109
ACH-000638,-0.175495948087
ACH-000646,0.24886536726199998
ACH-000647,-0.300018394832
ACH-000648,-0.0672907055044
ACH-000649,-0.169518119362
ACH-000651,-0.165938052196
ACH-000652,-0.332713924894
ACH-000653,-0.284411578943
ACH-000657,-0.246621483258
ACH-000658,-0.151827020052
ACH-000661,-0.10578512576199998
ACH-000662,-0.398132044837
ACH-000663,-0.160409649305
ACH-000665,-0.0468661273377
ACH-000671,-0.22715347375199998
ACH-000673,-0.19915599540999998
ACH-000676,-0.011466935492399999
ACH-000677,-0.06398786028440001
ACH-000681,-0.297594338255
ACH-000682,-0.232232910973
ACH-000683,0.0199684407835
ACH-000684,-0.202476412963
ACH-000688,-0.200931703922
ACH-000693,-0.180639494381
ACH-000694,-0.227999373015
ACH-000695,-0.0488983513994
ACH-000696,-0.123515172104
ACH-000697,-0.228127576827
ACH-000699,-0.13061749484899998
ACH-000701,-0.244615593973
ACH-000706,-0.246317166364
ACH-000711,-0.298452944358
ACH-000713,-0.511975096839
ACH-000714,-0.139739171052
ACH-000718,-0.14585736527999998
ACH-000720,-0.24050362953899998
ACH-000721,-0.33178523829900003
ACH-000724,-0.314155041761
ACH-000725,-0.179122732066
ACH-000732,-0.268100994052
ACH-000734,-0.0013235050032999998
ACH-000735,-0.17899839271600002
ACH-000736,-0.21535697489999997
ACH-000738,-0.122468631557
ACH-000746,-0.31994598006700004
ACH-000747,-0.24236373264400002
ACH-000748,-0.012833109351299998
ACH-000753,-0.152068557908
ACH-000756,-0.288037213293
ACH-000757,-0.159551707013
ACH-000758,-0.27480596748799996
ACH-000760,-0.031218434498099995
ACH-000763,0.017289534477099997
ACH-000764,-0.0258596224827
ACH-000765,-0.09080200574960001
ACH-000766,-0.0641836997922
ACH-000767,-0.131368751313
ACH-000768,-0.22104047286800002
ACH-000769,-0.296751386267
ACH-000770,-0.15875321213500002
ACH-000771,-0.0934288496466
ACH-000773,-0.23962014155499997
ACH-000776,-0.13642819439200002
ACH-000777,-0.185379738257
ACH-000778,-0.208803463726
ACH-000781,-0.141012691106
ACH-000782,-0.040467693915699994
ACH-000783,-0.0888462430438
ACH-000784,-0.154737432786
ACH-000785,-0.23612561959399997
ACH-000787,-0.17558029567800001
ACH-000788,-0.007237417516470001
ACH-000791,-0.445848229092
ACH-000792,-0.216829948325
ACH-000794,-0.239199249973
ACH-000796,-0.036221474178499996
ACH-000799,-0.34737639137599996
ACH-000800,-0.119607962315
ACH-000802,-0.08298146802050001
ACH-000804,-0.162031133325
ACH-000805,-0.0354207825646
ACH-000809,-0.604724249855
ACH-000810,0.248353877428
ACH-000811,-0.151318557261
ACH-000817,-0.36511548910499997
ACH-000819,0.0038039455300399997
ACH-000820,0.277271975675
ACH-000821,-0.394335360136
ACH-000822,0.00704286208585
ACH-000823,-0.21184323215300002
ACH-000824,-0.0648228212619
ACH-000827,-0.327200867119
ACH-000829,-0.0436594071416
ACH-000831,-0.0767082570514
ACH-000832,-0.143671995261
ACH-000833,-0.17855170732200001
ACH-000834,-0.102348666139
ACH-000835,-0.09802632831939999
ACH-000836,-0.182767639818
ACH-000837,-0.128478703119
ACH-000838,-0.034819164223
ACH-000839,-0.08626955902410001
ACH-000840,-0.298837794444
ACH-000841,-0.18325838697500002
ACH-000843,-0.255203287705
ACH-000846,-0.21103168000599998
ACH-000847,-0.49336544443499997
ACH-000848,-0.0346481757596
ACH-000849,-0.158920673079
ACH-000851,-0.107761063797
ACH-000855,0.0568155478203
ACH-000856,-0.13145955623
ACH-000858,-0.184125078226
ACH-000859,-0.186427689214
ACH-000861,-0.1775991453
ACH-000862,0.052128317293699995
ACH-000865,-0.24186656647799998
ACH-000866,-0.115376158629
ACH-000867,-0.131221407775
ACH-000869,-0.35113322514399997
ACH-000872,-0.21687919133699998
ACH-000873,-0.127665485391
ACH-000876,-0.332269424752
ACH-000878,0.114507585472
ACH-000880,-0.190457902317
ACH-000881,-0.0724420672747
ACH-000882,-0.014827253499200001
ACH-000884,-0.36514007117200004
ACH-000885,-0.251843900638
ACH-000887,-0.33773857578
ACH-000888,-0.0431643557847
ACH-000889,-0.138537432165
ACH-000890,-0.09133580673460001
ACH-000896,-0.0393339636906
ACH-000898,-0.124406318852
ACH-000900,-0.256491816579
ACH-000901,-0.175111445101
ACH-000905,-0.193229937175
ACH-000906,-0.114027158201
ACH-000907,-0.29291327443799997
ACH-000910,-0.07050607852530001
ACH-000911,-0.176597704551
ACH-000912,-0.42844944702699994
ACH-000913,-0.19223542952999997
ACH-000915,-0.371450238448
ACH-000916,0.0218904121286
ACH-000917,-0.380732952201
ACH-000921,-0.348026644331
ACH-000924,-0.368555011815
ACH-000926,-0.269953703199
ACH-000928,-0.142134888329
ACH-000929,-0.07239108067139999
ACH-000932,-0.279565610541
ACH-000935,-0.282495258457
ACH-000936,-0.38557513323799997
ACH-000937,-0.36892357518299995
ACH-000938,-0.18067492548900002
ACH-000939,-0.40240595336499996
ACH-000941,-0.304029021126
ACH-000943,-0.163775724396
ACH-000946,-0.26604506295
ACH-000947,-0.163680592053
ACH-000948,-0.0929106849299
ACH-000950,-0.19617137480500002
ACH-000953,-0.408164278494
ACH-000957,0.0820623685431
ACH-000958,-0.0960574451237
ACH-000960,-0.25575175204399997
ACH-000963,-0.17498936464099998
ACH-000968,-0.24157804277399997
ACH-000969,-0.0778073183527
ACH-000973,-0.134973133957
ACH-000974,-0.191377891583
ACH-000975,-0.308020116643
ACH-000976,-0.240559951323
ACH-000978,-0.30633633396800003
ACH-000980,-0.191184814381
ACH-000984,-0.27122864574
ACH-000986,-0.18594787504000002
ACH-000988,-0.0802264245856
ACH-000993,-0.438950909846
ACH-000994,-0.101019087081
ACH-000996,-0.15006116485200002
ACH-001001,-0.22577929554200002
ACH-001020,-0.219722137962
ACH-001028,-0.20693946093199997
ACH-001031,-0.0678128077655
ACH-001038,-0.114730925174
ACH-001048,-0.072054086129
ACH-001050,-0.316194409105
ACH-001053,-0.42041595474
ACH-001054,-0.269320580965
ACH-001061,-0.259124084581
ACH-001067,-0.321092955839
ACH-001075,-0.19620191168200002
ACH-001096,-0.142877270619
ACH-001128,-0.322386581716
ACH-001134,-0.124045493931
ACH-001151,-0.0560904145608
ACH-001163,-0.438612614111
ACH-001164,0.10678658276799999
ACH-001173,-0.141701126791
ACH-001183,-0.138281234987
ACH-001184,-0.300672156941
ACH-001190,-0.299674874752
ACH-001192,-0.314972510973
ACH-001193,-0.0956282308186
ACH-001196,-0.24297497546100003
ACH-001197,-0.33980071116099997
ACH-001205,-0.132834863736
ACH-001211,-0.32565026547
ACH-001212,-0.228044843755
ACH-001228,-0.209376421302
ACH-001232,-0.425591069513
ACH-001239,-0.27381215775199996
ACH-001274,-0.449350218499
ACH-001275,-0.011954809075499999
ACH-001277,-0.4784604961
ACH-001278,-0.354052947057
ACH-001280,-0.39217829632600004
ACH-001283,-0.0999189634845
ACH-001289,-0.24085596480000002
ACH-001295,-0.21716456390799999
ACH-001300,-0.165661405042
ACH-001301,-0.276551488246
ACH-001302,-0.122218949303
ACH-001303,-0.43848738916
ACH-001306,0.0419669702876
ACH-001318,-0.161311634479
ACH-001322,-0.061336493740800004
ACH-001328,-0.161609093027
ACH-001332,-0.54007787804
ACH-001333,-0.0345028030944
ACH-001336,-0.138896621363
ACH-001340,-0.13505741913799998
ACH-001346,-0.32039957924400003
ACH-001353,-0.36835578339
ACH-001354,-0.25541683565699996
ACH-001367,-0.365529595813
ACH-001368,-0.344812584322
ACH-001374,-0.0691899008919
ACH-001375,-0.291662339382
ACH-001377,-0.0862095101107
ACH-001380,-0.16307866068399998
ACH-001391,0.161073549019
ACH-001407,-0.00391816505229
ACH-001408,0.0696940650326
ACH-001413,-0.169399217236
ACH-001430,-0.0999771233971
ACH-001431,-0.242810195083
ACH-001450,-0.544975845671
ACH-001496,-0.0670447760773
ACH-001500,-0.257855050914
ACH-001521,-0.11128122726600001
ACH-001523,-0.0869206611248
ACH-001532,-0.140515162008
ACH-001536,0.048630173744800005
ACH-001550,-0.0542805045574
ACH-001552,-0.41680624110299996
ACH-001554,-0.16239839687000002
ACH-001645,-0.102040334758
ACH-001654,-0.0684359808102
ACH-001715,-0.18041387331300002
ACH-001735,-0.022597270786200004
ACH-001736,-0.206596059339
ACH-001737,-0.000679159770641
ACH-001740,-0.00890189589208
ACH-001745,-0.21061136593199997
ACH-001750,-0.122767481668
ACH-001765,-0.182128405018
ACH-001956,-0.16498459969499998
ACH-001957,-0.432831145728
