,N4BP2L1 (90634)
ACH-000317,-0.0297704681539
ACH-000318,-0.276813344603
ACH-000319,-0.09906350983010001
ACH-000320,-0.130132513114
ACH-000322,-0.283490807169
ACH-000323,-0.217270230779
ACH-000324,-0.10815495598899999
ACH-000329,-0.023334850213700003
ACH-000330,0.00556842222147
ACH-000331,-0.181150364382
ACH-000332,-0.0775662780704
ACH-000334,-0.121423070508
ACH-000335,-0.160306592412
ACH-000336,0.372615679375
ACH-000337,0.148775895618
ACH-000339,-0.08209939477860001
ACH-000341,0.513525396393
ACH-000348,-0.0318993680051
ACH-000350,0.126528278421
ACH-000352,-0.0761890180902
ACH-000356,-0.0724088738566
ACH-000361,-0.00039600304427999994
ACH-000362,-0.147978990644
ACH-000363,-0.0145469345166
ACH-000364,0.02029817155
ACH-000365,-0.132953191438
ACH-000366,-0.0670278034557
ACH-000368,-0.162658887885
ACH-000374,-0.16073789320999998
ACH-000375,-0.236279678662
ACH-000376,-0.107527801361
ACH-000381,-0.258526153125
ACH-000383,-0.130501782009
ACH-000387,-0.0142991064691
ACH-000389,-0.40800015782399995
ACH-000390,-0.0481630391751
ACH-000393,0.022401859042700003
ACH-000395,-0.133391338519
ACH-000397,0.060800022619400006
ACH-000401,-0.150903947387
ACH-000402,0.08526531233819999
ACH-000403,-0.100097639417
ACH-000404,-0.018161862119999997
ACH-000406,-0.0264064764794
ACH-000407,-0.066727031494
ACH-000408,-0.174566956478
ACH-000410,-0.128411617847
ACH-000411,-0.200917998944
ACH-000414,-0.30819026531300003
ACH-000415,-0.220148316992
ACH-000416,-0.132686268542
ACH-000420,-0.10343767155400001
ACH-000421,-0.06833568061590001
ACH-000424,-0.260563640549
ACH-000425,-0.282325883459
ACH-000426,-0.22366938699900002
ACH-000427,0.038742225349199994
ACH-000433,-0.153958639957
ACH-000436,-0.21160924695799999
ACH-000444,0.049469634481100005
ACH-000445,-0.08705303209149999
ACH-000448,0.11020309931
ACH-000450,-0.126442089156
ACH-000452,0.028598050295700003
ACH-000454,0.0355562276489
ACH-000458,0.126298377915
ACH-000459,-0.21209431210700003
ACH-000460,-0.09496695078810001
ACH-000461,-0.223356890817
ACH-000463,-0.048434224812400006
ACH-000464,0.114201383477
ACH-000466,0.038810972463099995
ACH-000467,-0.287200815455
ACH-000468,-0.229579709171
ACH-000469,0.087023458565
ACH-000470,0.27712483481899997
ACH-000471,-0.0164667034974
ACH-000472,-0.0835948318481
ACH-000473,-0.165495552401
ACH-000475,0.0440807859576
ACH-000476,-0.0826233507597
ACH-000477,-0.411628252658
ACH-000480,-0.158116742851
ACH-000481,-0.103172532362
ACH-000483,0.241152571251
ACH-000484,-0.295031077347
ACH-000485,-0.150412035182
ACH-000486,-0.127904782223
ACH-000487,-0.126258454411
ACH-000488,-0.009653293342940001
ACH-000490,-0.0743997054772
ACH-000491,-0.08668949539899999
ACH-000495,0.0447461067401
ACH-000496,-0.303713145481
ACH-000499,0.05134105621809999
ACH-000500,-0.706826362238
ACH-000502,-0.153283978854
ACH-000503,-0.236965006626
ACH-000505,0.0283716488994
ACH-000507,-0.022615687540799997
ACH-000510,-0.0259639852947
ACH-000511,0.0267523324329
ACH-000512,0.08868309274139999
ACH-000516,-0.0686803627268
ACH-000517,-0.05640532414609999
ACH-000518,-0.195906617772
ACH-000520,-0.16892530324299998
ACH-000521,-0.113652781028
ACH-000522,-0.10230329366
ACH-000524,-0.208762364294
ACH-000527,-0.0942817186398
ACH-000528,-0.115770311879
ACH-000537,-0.12185558403300001
ACH-000541,-0.117900785924
ACH-000542,-0.29044666063499996
ACH-000544,-0.187747791831
ACH-000545,-0.0973414857599
ACH-000547,-0.394392353256
ACH-000548,0.029840790862699997
ACH-000549,-0.0688200673197
ACH-000550,-0.0711332700566
ACH-000552,0.0325839451467
ACH-000556,-0.106149916937
ACH-000557,-0.0584896120164
ACH-000570,-0.105600729135
ACH-000571,0.174457135757
ACH-000573,-0.0191802463207
ACH-000576,0.336119185508
ACH-000580,-0.00742979825485
ACH-000584,-0.11320595069499999
ACH-000585,-0.11121710498500001
ACH-000588,-0.038914732131599995
ACH-000589,-0.13027681270400002
ACH-000591,0.08518255406739998
ACH-000593,0.000121331259646
ACH-000600,-0.112407627823
ACH-000601,-0.0776982792075
ACH-000604,-0.129586194787
ACH-000605,-0.0770060368292
ACH-000606,-0.053210454333800006
ACH-000608,-0.21667257016
ACH-000614,0.010362553270799999
ACH-000616,-0.25133116907200004
ACH-000618,-0.09825352032819999
ACH-000619,-0.06633925119760001
ACH-000620,-0.08399479982869999
ACH-000621,0.029354425827099996
ACH-000622,0.0296331838081
ACH-000623,-0.00135071682351
ACH-000624,-0.198596764939
ACH-000627,-0.26252861472
ACH-000630,0.0340261853212
ACH-000632,-0.181743526689
ACH-000633,0.0789397372539
ACH-000637,-0.102098081071
ACH-000638,-0.167186588022
ACH-000646,0.0638112585026
ACH-000647,0.00443196576166
ACH-000648,0.0795418477857
ACH-000649,-0.00221637727846
ACH-000651,0.0631264545545
ACH-000652,-0.0235267868223
ACH-000653,-0.218837057965
ACH-000657,-0.0432331878835
ACH-000658,0.07635381852810001
ACH-000661,-0.103021092262
ACH-000662,0.287669793435
ACH-000663,-0.00173949970255
ACH-000665,-0.182694403985
ACH-000671,-0.183356193819
ACH-000673,0.03474112764869999
ACH-000676,0.026384377665300003
ACH-000677,-0.10788932656300002
ACH-000681,-0.159247813077
ACH-000682,0.0251901492876
ACH-000683,-0.0679388460674
ACH-000684,-0.260964189257
ACH-000688,-0.149507088422
ACH-000693,-0.0366903708616
ACH-000694,0.0339589405439
ACH-000695,-0.14503602183800002
ACH-000696,-0.203879158526
ACH-000697,0.142811162292
ACH-000699,-0.209281814754
ACH-000701,0.11689467419000002
ACH-000706,-0.0766027612953
ACH-000711,-0.111709168669
ACH-000713,-0.0998760468726
ACH-000714,-0.05965913096869999
ACH-000718,-0.241520560246
ACH-000720,-0.097560534758
ACH-000721,0.00469036010967
ACH-000724,-0.0831955455148
ACH-000725,0.026365612988
ACH-000732,0.011181902629
ACH-000734,-0.012457172437299999
ACH-000735,-0.118184755555
ACH-000736,0.011709553054799999
ACH-000738,-0.08596038448389999
ACH-000746,0.0369745954043
ACH-000747,-0.0318823710402
ACH-000748,-0.175383923996
ACH-000753,0.0201702789132
ACH-000756,0.08283099520880001
ACH-000757,0.0653446160103
ACH-000758,-0.134487357153
ACH-000760,0.0497181015336
ACH-000763,-0.08938533427449999
ACH-000764,0.129510555177
ACH-000765,0.0380418251855
ACH-000766,-0.102015388363
ACH-000767,-0.11636727074200001
ACH-000768,-0.219445810464
ACH-000769,-0.244442012154
ACH-000770,-0.19615214747
ACH-000771,-0.10491485134400001
ACH-000773,-0.024950254861499998
ACH-000776,0.00265969749107
ACH-000777,-0.044062208990400004
ACH-000778,-0.0841689645032
ACH-000781,-0.122700593227
ACH-000782,0.0308183804868
ACH-000783,0.0809692951949
ACH-000784,-0.131665835032
ACH-000785,-0.11516828057499999
ACH-000787,-0.12827328512
ACH-000788,-0.0541663836655
ACH-000791,-0.006457294201850001
ACH-000792,-0.116171097238
ACH-000794,0.119541615623
ACH-000796,-0.06009712204630001
ACH-000799,-0.231889920363
ACH-000800,-0.324511075512
ACH-000802,0.0631472738731
ACH-000804,-0.215731303851
ACH-000805,-0.0218949508256
ACH-000809,-0.106526562685
ACH-000810,-0.132755139919
ACH-000811,0.0383196239139
ACH-000817,0.28546357211
ACH-000819,-0.13707775691500002
ACH-000820,-0.232593332548
ACH-000821,-0.101214611755
ACH-000822,-0.0487297199004
ACH-000823,0.017825702550500002
ACH-000824,-0.0027178990426899997
ACH-000827,-0.0442533155229
ACH-000829,-0.158838441416
ACH-000831,-0.362499639947
ACH-000832,-0.294103731746
ACH-000833,-0.0411560175246
ACH-000834,-0.0281293245433
ACH-000835,-0.127290751842
ACH-000836,0.043928259434099996
ACH-000837,-0.0575982176336
ACH-000838,-0.055797546286699994
ACH-000839,-0.13694123914
ACH-000840,0.0663351588021
ACH-000841,-0.0048802117804999995
ACH-000843,-0.016101900254600003
ACH-000846,-0.189221142997
ACH-000847,-0.108202490066
ACH-000848,-0.12152052950999999
ACH-000849,0.009258213507219998
ACH-000851,-0.0449797350944
ACH-000855,-0.175616350777
ACH-000856,-0.113191773722
ACH-000858,-0.044676328720699994
ACH-000859,-0.0852092559694
ACH-000861,-0.187286947185
ACH-000862,-0.174955558716
ACH-000865,-0.13752448569599998
ACH-000866,-0.05062151783
ACH-000867,-0.09024867936419999
ACH-000869,0.0452044852845
ACH-000872,-0.09704014463300001
ACH-000873,-0.195850721571
ACH-000876,-0.0220170626301
ACH-000878,0.015200090693
ACH-000880,-0.115006453195
ACH-000881,-0.08855337096660001
ACH-000882,-0.05013807770769999
ACH-000884,-0.0367126843607
ACH-000885,-0.241608914696
ACH-000887,0.047340750105300006
ACH-000888,0.0421793241625
ACH-000889,0.0189029624752
ACH-000890,-0.393099598589
ACH-000896,-0.134173525159
ACH-000898,0.0047699987040699995
ACH-000900,-0.29031672248199997
ACH-000901,-0.114574407755
ACH-000905,-0.0884346175843
ACH-000906,-0.08331910562900001
ACH-000907,-0.24422272407499998
ACH-000910,0.045220765284299996
ACH-000911,-0.0924623440064
ACH-000912,-0.16701849330399998
ACH-000913,0.172204382199
ACH-000915,-0.17444621678599997
ACH-000916,-0.15913736785399998
ACH-000917,-0.14418883647800002
ACH-000921,-0.17439606084399997
ACH-000924,-0.049408656836
ACH-000926,-0.109744289667
ACH-000928,-0.06253563054399999
ACH-000929,-0.133689363014
ACH-000932,0.0102342935338
ACH-000935,-0.0388100780525
ACH-000936,-0.0771707592105
ACH-000937,-0.02414547954
ACH-000938,0.06860911369
ACH-000939,-0.0662049586373
ACH-000941,0.0345313552819
ACH-000943,-0.0807269631468
ACH-000946,-0.133193653532
ACH-000947,-0.102894385265
ACH-000948,-0.203819272093
ACH-000950,-0.282228610915
ACH-000953,0.0418719395146
ACH-000957,-0.20603069923200001
ACH-000958,-0.27988575807599997
ACH-000960,-0.148043673635
ACH-000963,-0.47420518510399995
ACH-000968,-0.14137599158
ACH-000969,-0.179899834639
ACH-000973,0.0170303438283
ACH-000974,-0.10547120784
ACH-000975,-0.07170495108630001
ACH-000976,-0.22162182148200002
ACH-000978,0.00950832307969
ACH-000980,-0.07058299874480001
ACH-000984,-0.089701807568
ACH-000986,-0.19477008087699998
ACH-000988,-0.145625429133
ACH-000993,0.0236255403495
ACH-000994,-0.0458541841089
ACH-000996,-0.306854815336
ACH-001001,-0.0883584077728
ACH-001020,0.125650599786
ACH-001028,0.0346189730811
ACH-001031,-0.0256341004537
ACH-001038,-0.048570341657099995
ACH-001048,-0.0409670618533
ACH-001050,0.17557044797200003
ACH-001053,-0.113000951049
ACH-001054,0.19063873953299998
ACH-001061,-0.152278572439
ACH-001067,0.11602747424399999
ACH-001075,-0.028036048583400003
ACH-001096,0.038160541123099995
ACH-001128,0.0366612276444
ACH-001134,-0.0616042672265
ACH-001151,0.020695142190099998
ACH-001163,0.0777304423098
ACH-001164,-0.0003637525075
ACH-001173,-0.0731907635384
ACH-001183,0.0828582417
ACH-001184,-0.0118902214708
ACH-001190,-0.172047545651
ACH-001192,-0.126171619122
ACH-001193,0.12664242472200002
ACH-001196,-0.42222817627
ACH-001197,0.11292346853499999
ACH-001205,-0.266085932127
ACH-001211,0.127012005998
ACH-001212,-0.267121734514
ACH-001228,-0.104884990449
ACH-001232,0.0878381922831
ACH-001239,-0.13148348661599998
ACH-001274,-0.108481289021
ACH-001275,-0.08881664986019999
ACH-001277,0.104197739238
ACH-001278,0.0721427579863
ACH-001280,0.156645238486
ACH-001283,-0.12267802760600001
ACH-001289,-0.0470820170666
ACH-001295,-0.17648642888399999
ACH-001300,0.074363624579
ACH-001301,-0.011584986311899999
ACH-001302,0.0735719837074
ACH-001303,-0.23983636346999998
ACH-001306,-0.165006154761
ACH-001318,-0.09640594155760002
ACH-001322,0.0566343764709
ACH-001328,0.0220171019392
ACH-001332,0.0746364677252
ACH-001333,-0.190013460266
ACH-001336,-0.09580891152760002
ACH-001340,-0.09363093437060001
ACH-001346,0.00106374448972
ACH-001353,-0.0647888952075
ACH-001354,-0.225450902188
ACH-001367,-0.523137752738
ACH-001368,0.0517884913651
ACH-001374,0.302507378113
ACH-001375,-0.0338485405188
ACH-001377,-0.245557140606
ACH-001380,-0.16864091907200002
ACH-001391,-0.0123086568112
ACH-001407,0.07114491956989999
ACH-001408,0.00381655688229
ACH-001413,-0.17641264130399997
ACH-001430,-0.208157449506
ACH-001431,-0.13896096268799998
ACH-001450,-0.044543108606699994
ACH-001496,-0.043959767422
ACH-001500,-0.193494224738
ACH-001521,-0.199390295541
ACH-001523,-0.164947802424
ACH-001532,-0.156759861752
ACH-001536,0.00632789741809
ACH-001550,0.028116560580799997
ACH-001552,0.18476880513500002
ACH-001554,0.030055274116700004
ACH-001645,-0.38038464035999997
ACH-001654,-0.116420832601
ACH-001715,-0.09582360251369999
ACH-001735,-0.12132529577199999
ACH-001736,-0.16855360629500002
ACH-001737,-0.132207093702
ACH-001740,-0.19766791541099998
ACH-001745,-0.07908868689439999
ACH-001750,0.0199863198769
ACH-001765,-0.09340301104860001
ACH-001956,-0.020436331476499998
ACH-001957,-0.00355227300758
