,DPY19L2 (283417)
ACH-000651,-0.74277327852
ACH-000652,-0.532582478555
ACH-000653,-0.6338116082999999
ACH-000657,-0.547001711149
ACH-000658,-0.8733886007200001
ACH-000661,-0.800539341428
ACH-000662,-0.17164125771699998
ACH-000663,-0.381259151858
ACH-000665,-0.72057708579
ACH-000671,-0.548469788428
ACH-000673,-0.747364268785
ACH-000676,-0.7311499017309999
ACH-000677,-0.839011751004
ACH-000681,-0.657601176634
ACH-000682,-0.669367975263
ACH-000683,-0.517182751733
ACH-000684,-0.608212158721
ACH-000688,-0.603741843526
ACH-000693,-0.70605162265
ACH-000694,-0.86964077441
ACH-000695,-0.539955750178
ACH-000696,-0.596038222873
ACH-000697,-0.47424144382600003
ACH-000699,-0.526553089736
ACH-000701,-0.728035577449
ACH-000706,-0.777554504866
ACH-000711,-0.6419510062039999
ACH-000713,-0.76352932906
ACH-000714,-0.456179028018
ACH-000718,-0.911230798466
ACH-000720,-0.682723550056
ACH-000721,-0.609475637264
ACH-000724,-0.48725158763400006
ACH-000725,-0.8734919707600001
ACH-000732,-0.523949099816
ACH-000734,-0.6403469781319999
ACH-000735,-0.789645518583
ACH-000736,-0.5068388714050001
ACH-000738,-0.685965025207
ACH-000746,-0.300622430243
ACH-000747,-0.7036538776360001
ACH-000748,-0.68229185702
ACH-000753,-0.7265526539120001
ACH-000756,-0.414799634297
ACH-000757,-0.667640737234
ACH-000758,-0.7337356663969999
ACH-000760,-0.556313577619
ACH-000763,-0.835556054894
ACH-000764,-0.647513148159
ACH-000765,-0.533711590204
ACH-000766,-0.657475635174
ACH-000767,-0.9015177825740001
ACH-000768,-0.79628022752
ACH-000769,-0.652687799705
ACH-000770,-0.8922320885449999
ACH-000771,-0.66713882455
ACH-000773,-0.7265250281769999
ACH-000776,-0.5529491713100001
ACH-000777,-0.9321616836759999
ACH-000778,-0.65951997158
ACH-000781,-0.615881259564
ACH-000782,-0.546587542435
ACH-000783,-0.833874796225
ACH-000784,-0.572708408686
ACH-000785,-0.8416539386
ACH-000787,-0.6843528168199999
ACH-000788,-0.68425654609
ACH-000791,-0.725780945578
ACH-000792,-0.953257146589
ACH-000794,-0.480531910788
ACH-000796,-0.82553289419
ACH-000799,-0.8617153426080001
ACH-000800,-0.713230480202
ACH-000802,-0.6463651295489999
ACH-000804,-0.709048486306
ACH-000805,-0.808704780604
ACH-000809,-0.640635899441
ACH-000810,-0.767086001347
ACH-000811,-0.5905398548690001
ACH-000817,-0.585556416549
ACH-000819,-0.6255559545620001
ACH-000820,-0.47694269907799997
ACH-000821,-0.7622098319130001
ACH-000822,-0.7885603057189999
ACH-000823,-0.7889409527240001
ACH-000824,-0.803418522385
ACH-000827,-0.728735216936
ACH-000829,-0.572668061036
ACH-000831,-0.6154195034809999
ACH-000832,-0.7180930960449999
ACH-000833,-0.6756038178910001
ACH-000834,-0.6379298718590001
ACH-000835,-0.724406555581
ACH-000836,-0.525441420626
ACH-000837,-0.7378718368899999
ACH-000838,-0.522312980362
ACH-000839,-0.428300641288
ACH-000840,-0.79501431116
ACH-000841,-0.5913543215479999
ACH-000843,-0.6113381960809999
ACH-000846,-0.6678818028719999
ACH-000847,-0.833632831154
ACH-000848,-1.0091966881899999
ACH-000849,-0.7691896314100001
ACH-000851,-0.525340846958
ACH-000855,-0.753258389587
ACH-000856,-0.7638281008869999
ACH-000858,-0.63146112814
ACH-000859,-0.307668390527
ACH-000861,-0.54541069162
ACH-000862,-0.7453480440639999
ACH-000865,-0.608323972211
ACH-000866,-0.695167878222
ACH-000867,-0.745264148303
ACH-000869,-0.491835221682
ACH-000872,-0.694587549423
ACH-000873,-0.976169658816
ACH-000876,-0.630595720961
ACH-000878,-0.700604466892
ACH-000880,-0.7939356616500001
ACH-000881,-0.83106495734
ACH-000882,-0.874245048422
ACH-000884,-0.522202866
ACH-000885,-0.6263359680139999
ACH-000887,-0.62125881525
ACH-000888,-0.592192653668
ACH-000889,-0.832606279982
ACH-000890,-0.66942568994
ACH-000896,-0.9199466193179999
ACH-000898,-0.737116305473
ACH-000900,-0.930932604363
ACH-000901,-0.658605523416
ACH-000905,-0.6858750384160001
ACH-000906,-0.715008861886
ACH-000907,-0.7347727382629999
ACH-000910,-0.615236528494
ACH-000911,-0.7683654569059999
ACH-000912,-0.561884597242
ACH-000913,-0.709717270139
ACH-000915,-0.688490765165
ACH-000916,-0.337389065372
ACH-000917,-0.6601419405210001
ACH-000921,-0.845872734997
ACH-000924,-0.545781848012
ACH-000926,-0.76462405772
ACH-000928,-0.885667304896
ACH-000929,-0.647720034237
ACH-000932,-0.680746122001
ACH-000935,-1.17685385186
ACH-000936,-0.886752138723
ACH-000937,-0.7660801325419999
ACH-000938,-0.7152875039929999
ACH-000939,-0.525701342943
ACH-000941,-0.665454766039
ACH-000943,-0.749170813029
ACH-000946,-0.770281744054
ACH-000947,-0.8309294859309999
ACH-000948,-0.572684210321
ACH-000950,-0.8932968108730001
ACH-000953,-0.7613727378190001
ACH-000957,-0.9023240796080001
ACH-000958,-0.836141271292
ACH-000960,-0.680392983133
ACH-000963,-0.698197988036
ACH-000968,-0.573071133674
ACH-000969,-0.631119366077
ACH-000973,-0.478024793754
ACH-000974,-0.6677603474539999
ACH-000975,-0.586794195185
ACH-000976,-0.711255070186
ACH-000978,-0.614868736288
ACH-000980,-0.602735051077
ACH-000984,-0.83864540046
ACH-000986,-0.711629182659
ACH-000988,-0.6743290154880001
ACH-000993,-0.730751058337
ACH-000994,-0.593831919677
ACH-000996,-0.554806253961
ACH-001001,-0.8250574272660001
ACH-001020,-0.231853586181
ACH-001028,-0.904927215209
ACH-001031,-0.6226092261999999
ACH-001038,-0.5400029262
ACH-001048,-0.7101195257590001
ACH-001050,-0.579190960195
ACH-001053,-0.677403393256
ACH-001054,-0.7054907178509999
ACH-001061,-0.629609623533
ACH-001067,-0.59642251612
ACH-001075,-1.16200440912
ACH-001096,-0.604115889111
ACH-001128,-0.656140339228
ACH-001134,-0.447668860642
ACH-001151,-0.654495470359
ACH-001163,-0.49246963361199997
ACH-001164,-0.371209009147
ACH-001173,-0.66396008432
ACH-001183,-0.644828451294
ACH-001184,-0.765131828591
ACH-001190,-0.446899571341
ACH-001192,-0.818516293593
ACH-001193,-0.8538642717749999
ACH-001196,-0.7288359173569999
ACH-001197,-0.651629351955
ACH-001205,-0.663618846593
ACH-001211,-0.632163258805
ACH-001212,-0.661031341258
ACH-001228,-0.36121526616800004
ACH-001232,-0.183591298991
ACH-001239,-0.745500034743
ACH-001274,-0.708944802248
ACH-001275,-0.979017168408
ACH-001277,-0.620666908283
ACH-001278,-0.7208245064640001
ACH-001280,-0.258879869895
ACH-001283,-0.570253761255
ACH-001289,-0.547072011957
ACH-001295,-0.559516844803
ACH-001300,-0.961624863132
ACH-001301,-0.567449699593
ACH-001302,-0.547292323798
ACH-001303,-0.749014587558
ACH-001306,-0.860412741636
ACH-001318,-0.836275282889
ACH-001322,-0.800440934682
ACH-001328,-0.827074128725
ACH-001332,-0.695073222141
ACH-001333,-0.7797844701600001
ACH-001336,-0.672286081714
ACH-001340,-0.645282182947
ACH-001346,-0.6914044220450001
ACH-001353,-0.5183479850399999
ACH-001354,-0.570067667561
ACH-001367,-0.671049490944
ACH-001368,-0.71892457928
ACH-001374,-0.754024003373
ACH-001375,-0.456482884687
ACH-001377,-0.677938162692
ACH-001380,-0.5525770937169999
ACH-001391,-0.7528036478669999
ACH-001407,-0.5823610001990001
ACH-001408,-0.533865204113
ACH-001413,-0.5325398320920001
ACH-001430,-0.762500034785
ACH-001431,-0.802930135459
ACH-001450,-0.769614157528
ACH-001496,-0.753882995144
ACH-001500,-0.599010949682
ACH-001521,-0.43276159289399996
ACH-001523,-0.713701507467
ACH-001532,-0.612741919387
ACH-001536,-0.7727352229340001
ACH-001550,-0.940689437142
ACH-001552,-0.565163155832
ACH-001554,-0.69583089465
ACH-001645,-0.726296770324
ACH-001654,-0.790495099075
ACH-001715,-0.981920216053
ACH-001735,-0.6955954226540001
ACH-001736,-0.679501343537
ACH-001737,0.0312590380264
ACH-001740,-0.53974519904
ACH-001745,-0.527275847785
ACH-001750,-0.572922873117
ACH-001765,-0.7886724054369999
ACH-001956,-0.670686690327
ACH-001957,-0.7246265982089999
