,GSTM2 (2946)
ACH-000846,-0.49240903349699994
ACH-000847,-0.692615445651
ACH-000848,-0.055236521141
ACH-000849,-0.440106781764
ACH-000851,-0.143521122039
ACH-000855,-0.0186716211779
ACH-000856,-0.35415290859
ACH-000858,-0.08550287124810001
ACH-000859,-0.259834675299
ACH-000861,-0.24750603198899998
ACH-000862,-0.221839089072
ACH-000865,-0.341002041245
ACH-000866,-0.109596964217
ACH-000867,-0.492007409266
ACH-000869,-0.41809582953900004
ACH-000872,-0.31077704049000004
ACH-000873,-0.210079108523
ACH-000876,-0.29420784175299997
ACH-000878,-0.0216069273297
ACH-000880,-0.247125357154
ACH-000881,-0.311715802972
ACH-000882,-0.14070169048599998
ACH-000884,-0.289724099651
ACH-000885,-0.1580026454
ACH-000887,-0.563577686981
ACH-000888,-0.304539645804
ACH-000889,-0.52375103728
ACH-000890,-0.43968171548699997
ACH-000896,-0.463142437407
ACH-000898,-0.22816534440000003
ACH-000900,-0.083160940559
ACH-000901,-0.19893372238499998
ACH-000905,-0.181299103508
ACH-000906,-0.335438300017
ACH-000907,-0.214772558361
ACH-000910,-0.163586801496
ACH-000911,-0.241290444051
ACH-000912,-0.236239143724
ACH-000913,-0.372696661581
ACH-000915,-0.222829776756
ACH-000916,0.0142841260164
ACH-000917,-0.0116598857284
ACH-000921,-0.45499938238700005
ACH-000924,-0.415578606929
ACH-000926,-0.19123485670600002
ACH-000928,-0.255010302539
ACH-000929,-0.139272037918
ACH-000932,-0.159572094568
ACH-000935,-0.112790454296
ACH-000936,-0.184258710213
ACH-000937,-0.21085468738
ACH-000938,-0.246953899281
ACH-000939,-0.134714060122
ACH-000941,-0.206352859738
ACH-000943,-0.15608843619999999
ACH-000946,-0.19392759569499998
ACH-000947,-0.0993876254974
ACH-000948,-0.08958066732589999
ACH-000950,-0.301197524429
ACH-000953,-0.37633749306599995
ACH-000957,0.044766376238699994
ACH-000958,-0.0539546344185
ACH-000960,-0.222033829346
ACH-000963,-0.262812314071
ACH-000968,-0.0900840024074
ACH-000969,0.0237954590117
ACH-000973,-0.13864147100299998
ACH-000974,-0.0688756849594
ACH-000975,-0.34764356136299995
ACH-000976,-0.180170020502
ACH-000978,-0.22667119471
ACH-000980,-0.182206908955
ACH-000984,-0.0841855635012
ACH-000986,-0.198969087575
ACH-000988,0.00114049112603
ACH-000993,-0.107578743936
ACH-000994,-0.450612069034
ACH-000996,-0.16292399438
ACH-001001,-0.5774332733850001
ACH-001020,-0.442626728949
ACH-001028,-0.375405859828
ACH-001031,-0.38442391360100003
ACH-001038,-0.0913692702496
ACH-001048,-0.247411378647
ACH-001050,-0.48719178803900004
ACH-001053,-0.412843077129
ACH-001054,-0.30714420857700003
ACH-001061,-0.17784335276799998
ACH-001067,-0.194448805043
ACH-001075,-0.52131172141
ACH-001096,-0.136831521112
ACH-001128,-0.1071879517
ACH-001134,-0.124408701306
ACH-001151,-0.158857644415
ACH-001163,-0.292961148897
ACH-001164,-0.19719228673099998
ACH-001173,-0.206511812203
ACH-001183,-0.248143151019
ACH-001184,-0.06527490728009999
ACH-001190,-0.358797854969
ACH-001192,-0.507464977924
ACH-001193,-0.536432192308
ACH-001196,-0.281961705611
ACH-001197,-0.34413180645499997
ACH-001205,-0.22338146485899998
ACH-001211,-0.0605829736639
ACH-001212,-0.348486391809
ACH-001228,-0.320929924112
ACH-001232,-0.310254306248
ACH-001239,-0.24807618039299997
ACH-001274,-0.289332527935
ACH-001275,-0.29717254223
ACH-001277,-0.185179943018
ACH-001278,-0.29427304352
ACH-001280,-0.131216382392
ACH-001283,-0.26424760365899996
ACH-001289,-0.24175648013700002
ACH-001295,-0.293370699594
ACH-001300,-0.49314903420199996
ACH-001301,-0.382447087574
ACH-001302,-0.327491049991
ACH-001303,-0.41591303813
ACH-001306,-0.43705059576099997
ACH-001318,-0.21692223338199998
ACH-001322,-0.390036600704
ACH-001328,-0.279542051335
ACH-001332,-0.72909736602
ACH-001333,-0.45638975608000004
ACH-001336,-0.32556549731199996
ACH-001340,-0.24694029762800002
ACH-001346,-0.216881575808
ACH-001353,-0.330007349938
ACH-001354,-0.351942756656
ACH-001367,-0.276893743695
ACH-001368,-0.368255748164
ACH-001374,-0.0185715267441
ACH-001375,-0.105068643476
ACH-001377,0.010128603996200001
ACH-001380,-0.29747997589
ACH-001391,-0.380030495403
ACH-001407,-0.445732860053
ACH-001408,-0.211700966312
ACH-001413,-0.213802981348
ACH-001430,-0.33980869236999994
ACH-001431,-0.48875825510399995
ACH-001450,-0.031917161369
ACH-001496,-0.262286135242
ACH-001500,-0.317420271493
ACH-001521,-0.299324222089
ACH-001523,-0.269709672525
ACH-001532,-0.284073554765
ACH-001536,-0.0969170675249
ACH-001550,0.037286824449699996
ACH-001552,-0.495360647121
ACH-001554,-0.284780185151
ACH-001645,-0.254123368232
ACH-001654,-0.207407524736
ACH-001715,-0.26732394641699997
ACH-001735,-0.384939664766
ACH-001736,-0.115783623594
ACH-001737,0.33645378274899995
ACH-001740,-0.22944766670400002
ACH-001745,-0.302625911651
ACH-001750,-0.204115944646
ACH-001765,-0.240084245907
ACH-001956,-0.292710319377
ACH-001957,-0.31941749217300003
