,PLTP (5360)
ACH-000550,-0.110114386679
ACH-000552,-0.10513130974
ACH-000556,-0.161111492514
ACH-000557,-0.16106684037
ACH-000570,-0.10286934618100001
ACH-000571,-0.139933455038
ACH-000573,-0.10928484386600001
ACH-000576,0.32422942539599997
ACH-000580,0.06670619624890001
ACH-000584,0.027283998251799998
ACH-000585,0.0247787377432
ACH-000588,-0.16582041917999998
ACH-000589,-0.33651039118500004
ACH-000591,-0.206492669597
ACH-000593,-0.174507925006
ACH-000600,-0.27739709081999997
ACH-000601,-0.218909228043
ACH-000604,-0.289104919894
ACH-000605,-0.36550519955300004
ACH-000606,-0.0752156811987
ACH-000608,-0.136598506628
ACH-000614,-0.310904706343
ACH-000616,-0.346289303596
ACH-000618,0.00576706946645
ACH-000619,-0.009241345168069999
ACH-000620,-0.164093351369
ACH-000621,-0.0807935658438
ACH-000622,-0.13304314854399998
ACH-000623,-0.321054293612
ACH-000624,-0.100829554696
ACH-000627,-0.288717265245
ACH-000630,0.0879928877451
ACH-000632,-0.356256991053
ACH-000633,-0.139105004446
ACH-000637,0.00395286249586
ACH-000638,-0.0756479816031
ACH-000646,-0.154856076655
ACH-000647,-0.097056788406
ACH-000648,-0.00225755253027
ACH-000649,-0.191549545948
ACH-000651,-0.138755389366
ACH-000652,-0.0024815506909999997
ACH-000653,-0.333682165784
ACH-000657,-0.185999506225
ACH-000658,0.0031826733208200004
ACH-000661,-0.15110766435599998
ACH-000662,-0.25283258560800004
ACH-000663,-0.301355369775
ACH-000665,-0.21777965742
ACH-000671,-0.22007182400400002
ACH-000673,-0.187211372784
ACH-000676,-0.039201357748300004
ACH-000677,-0.233079034364
ACH-000681,-0.27759594792500003
ACH-000682,-0.131826159028
ACH-000683,-0.006199597559100001
ACH-000684,-0.24878480140700002
ACH-000688,-0.225008814226
ACH-000693,-0.118463753544
ACH-000694,-0.038246617232499995
ACH-000695,-0.0366408879031
ACH-000696,0.011160975883599999
ACH-000697,0.0875585102813
ACH-000699,-0.242395510456
ACH-000701,-0.158815157296
ACH-000706,0.0181782332194
ACH-000711,-0.230880598523
ACH-000713,-0.30704908145599996
ACH-000714,-0.38699064003
ACH-000718,-0.353903453782
ACH-000720,-0.257267394581
ACH-000721,-0.395230129692
ACH-000724,0.102143781557
ACH-000725,0.198901306106
ACH-000732,-0.0875838556392
ACH-000734,0.138710771105
ACH-000735,-0.193959973427
ACH-000736,-0.260132334607
ACH-000738,-0.192208116266
ACH-000746,-0.34806775048699995
ACH-000747,-0.16030151913
ACH-000748,0.000388778220727
ACH-000753,0.029509184981299997
ACH-000756,-0.246178101645
ACH-000757,-0.3942910469
ACH-000758,-0.318372943143
ACH-000760,-0.1041509883
ACH-000763,-0.19757285868500002
ACH-000764,0.132681192309
ACH-000765,0.00808854208182
ACH-000766,-0.268599929149
ACH-000767,-0.144208350964
ACH-000768,-0.314505005046
ACH-000769,-0.340984721214
ACH-000770,-0.267698074695
ACH-000771,-0.0578405174694
ACH-000773,-0.265130584333
ACH-000776,-0.121460824375
ACH-000777,-0.09641248858030001
ACH-000778,-0.315700301684
ACH-000781,-0.126100840076
ACH-000782,-0.059230323107699996
ACH-000783,-0.159194267546
ACH-000784,-0.206010186312
ACH-000785,-0.306759018723
ACH-000787,-0.151321317598
ACH-000788,-0.169048920619
ACH-000791,-0.128867070235
ACH-000792,-0.161133092668
ACH-000794,-0.17117807654699999
ACH-000796,-0.12299306021400001
ACH-000799,-0.38336136870399995
ACH-000800,-0.06895281695000001
ACH-000802,-0.129729968434
ACH-000804,-0.509723218807
ACH-000805,0.0203032683544
ACH-000809,-0.199753115065
ACH-000810,-0.129274161795
ACH-000811,-0.176200292271
ACH-000817,-0.238693517426
ACH-000819,-0.046026162144599994
ACH-000820,0.0305851650189
ACH-000821,-0.0384607650874
ACH-000822,-0.35016621991999997
ACH-000823,-0.0067373783915400005
ACH-000824,-0.04774980767530001
ACH-000827,-0.25323232841800003
ACH-000829,-0.133593552706
ACH-000831,-0.208580737925
ACH-000832,0.0628623182952
ACH-000833,-0.192811439881
ACH-000834,-0.407321879379
ACH-000835,0.00654490301983
ACH-000836,-0.06534929965
ACH-000837,-0.39475039310599996
ACH-000838,-0.206812607764
ACH-000839,-0.256772258443
ACH-000840,-0.157581655477
ACH-000841,-0.0675676322305
ACH-000843,-0.101751571867
ACH-000846,-0.250970569971
ACH-000847,-0.19394945841400002
ACH-000848,-0.0455183933196
ACH-000849,-0.101119692904
ACH-000851,-0.243952325456
ACH-000855,-0.0337432565664
ACH-000856,-0.36316352362899995
ACH-000858,-0.00893783570415
ACH-000859,-0.33503173652
ACH-000861,-0.16907665636500002
ACH-000862,-0.330104280224
ACH-000865,0.014639193412799999
ACH-000866,-0.15162877203800001
ACH-000867,-0.202319525222
ACH-000869,0.038290800811900005
ACH-000872,-0.129470351312
ACH-000873,0.051180087550999995
ACH-000876,-0.20514285934700002
ACH-000878,-0.22054365675700002
ACH-000880,-0.173467449941
ACH-000881,-0.132058972397
ACH-000882,-0.25344303260699996
ACH-000884,-0.264844828426
ACH-000885,-0.145997063143
ACH-000887,-0.0681599736867
ACH-000888,-0.337593104875
ACH-000889,-0.172714332813
ACH-000890,-0.243306922742
ACH-000896,-0.031093482379200003
ACH-000898,-0.246279009538
ACH-000900,-0.196463840942
ACH-000901,-0.313644228609
ACH-000905,-0.302825623154
ACH-000906,-0.0759860262176
ACH-000907,-0.14982787174
ACH-000910,-0.0971418909021
ACH-000911,-0.0606917879142
ACH-000912,-0.157139517177
ACH-000913,-0.284953595462
ACH-000915,-0.237470642856
ACH-000916,0.0366318014093
ACH-000917,-0.20139591932700002
ACH-000921,-0.176902054404
ACH-000924,-0.103958441823
ACH-000926,-0.0778604087545
ACH-000928,-0.158598659477
ACH-000929,-0.543611859844
ACH-000932,-0.313369737581
ACH-000935,-0.198328762023
ACH-000936,-0.0845712966915
ACH-000937,-0.231930286327
ACH-000938,-0.0436931208873
ACH-000939,-0.250641151494
ACH-000941,-0.155293814311
ACH-000943,-0.287380481
ACH-000946,-0.211343555897
ACH-000947,-0.07462835884819999
ACH-000948,-0.0995804270006
ACH-000950,-0.17431628171500002
ACH-000953,-0.288776489595
ACH-000957,-0.0911728045996
ACH-000958,0.0987176923363
ACH-000960,-0.0907864943849
ACH-000963,-0.10935350036599999
ACH-000968,0.00259145181822
ACH-000969,-0.152925437952
ACH-000973,-0.120233896822
ACH-000974,-0.379206745071
ACH-000975,-0.0195192258197
ACH-000976,-0.111668199238
ACH-000978,-0.148900170313
ACH-000980,-0.266133107665
ACH-000984,-0.163589960726
ACH-000986,-0.330858618482
ACH-000988,-0.0625462794683
ACH-000993,-0.098871315074
ACH-000994,-0.427721913001
ACH-000996,-0.16563663288799998
ACH-001001,-0.080488616439
ACH-001020,-0.319115849332
ACH-001028,-0.275360404299
ACH-001031,-0.199788074748
ACH-001038,-0.475048749511
ACH-001048,-0.0236853881033
ACH-001050,-0.298438627443
ACH-001053,-0.392421145054
ACH-001054,-0.14022351886099998
ACH-001061,-0.09673328590220001
ACH-001067,-0.152111188055
ACH-001075,-0.378083677305
ACH-001096,-0.056818182597099996
ACH-001128,-0.318930326209
ACH-001134,-0.220367258409
ACH-001151,-0.381331119631
ACH-001163,-0.23276507497699997
ACH-001164,0.07048880718179999
ACH-001173,-0.054374063870599995
ACH-001183,-0.0919873532209
ACH-001184,0.031835831796599996
ACH-001190,-0.36457709547399997
ACH-001192,-0.17309093320500002
ACH-001193,-0.209796749985
ACH-001196,0.04789362136130001
ACH-001197,-0.14542597623099998
ACH-001205,-0.0891438440047
ACH-001211,-0.295866975208
ACH-001212,0.0426278262443
ACH-001228,0.0366837855077
ACH-001232,-0.128525335535
ACH-001239,-0.299124574723
ACH-001274,-0.146514395341
ACH-001275,-0.106045174927
ACH-001277,-0.185577587397
ACH-001278,-0.047073198762
ACH-001280,-0.745513220821
ACH-001283,-0.169746543468
ACH-001289,-0.320198599134
ACH-001295,-0.15853054103
ACH-001300,-0.11102514870100001
ACH-001301,-0.157332396574
ACH-001302,-0.400031510258
ACH-001303,0.175787523325
ACH-001306,-0.18271752648200001
ACH-001318,-0.269820806397
ACH-001322,-0.47339226532
ACH-001328,-0.0127537387216
ACH-001332,-0.157160353261
ACH-001333,-0.285220347737
ACH-001336,0.00695543942031
ACH-001340,-0.107075282236
ACH-001346,-0.0112668655589
ACH-001353,-0.29232328637
ACH-001354,-0.0895456887882
ACH-001367,-0.349383226366
ACH-001368,-0.270309146866
ACH-001374,0.0524439882665
ACH-001375,-0.107841292033
ACH-001377,-0.19517455967099998
ACH-001380,-0.0109950626923
ACH-001391,-0.22281106948000004
ACH-001407,-0.13580566285700002
ACH-001408,-0.11363059835599999
ACH-001413,-0.23625724864599998
ACH-001430,-0.145001974225
ACH-001431,-0.20922554270799998
ACH-001450,-0.32036094562199996
ACH-001496,-0.0944465846755
ACH-001500,-0.246487569904
ACH-001521,-0.0567109477271
ACH-001523,-0.0869603583749
ACH-001532,-0.09645101501
ACH-001536,-0.172360523411
ACH-001550,0.040387431132
ACH-001552,-0.113442902513
ACH-001554,-0.16169051875600002
ACH-001645,-0.136767037526
ACH-001654,-0.143247150385
ACH-001715,-0.819866609216
ACH-001735,-0.287130756044
ACH-001736,-0.191941547896
ACH-001737,-0.10854136043500001
ACH-001740,-0.171821172269
ACH-001745,-0.00944634433447
ACH-001750,-0.393033761717
ACH-001765,-0.0170492732187
ACH-001956,-0.116310867062
ACH-001957,-0.164139439553
