,TUBG2 (27175)
ACH-000646,-0.598334068278
ACH-000647,-0.469546858344
ACH-000648,-0.255223936233
ACH-000649,-0.276806732269
ACH-000651,-0.213086138684
ACH-000652,-0.37542878826
ACH-000653,-0.183993170715
ACH-000657,-0.342903351532
ACH-000658,-0.19572382644000003
ACH-000661,-0.239537395797
ACH-000662,-0.270370449377
ACH-000663,-0.297237307558
ACH-000665,-0.146679672789
ACH-000671,-0.261763085846
ACH-000673,-0.259616423191
ACH-000676,-0.429698293995
ACH-000677,-0.27968458763500004
ACH-000681,-0.461508781025
ACH-000682,-0.23387416920200002
ACH-000683,-0.320767629333
ACH-000684,-0.31555409075699997
ACH-000688,-0.303538859702
ACH-000693,-0.309127738811
ACH-000694,-0.127738743168
ACH-000695,-0.160896538319
ACH-000696,-0.24176203792
ACH-000697,-0.0936100320129
ACH-000699,-0.251076851499
ACH-000701,-0.333167229905
ACH-000706,-0.312469507835
ACH-000711,-0.167454383334
ACH-000713,-0.0897782196535
ACH-000714,-0.07061964535010001
ACH-000718,-0.15730516218
ACH-000720,-0.256031530373
ACH-000721,-0.272297174275
ACH-000724,-0.0207751643895
ACH-000725,-0.18324547287300003
ACH-000732,-0.14760296847100002
ACH-000734,-0.07964613929219999
ACH-000735,-0.21862627133499998
ACH-000736,-0.149152873478
ACH-000738,-0.363426278892
ACH-000746,-0.257369779822
ACH-000747,-0.37058795869000005
ACH-000748,-0.227568917232
ACH-000753,-0.256798408471
ACH-000756,-0.47189035849600003
ACH-000757,-0.223858562598
ACH-000758,-0.231885583816
ACH-000760,-0.313722747883
ACH-000763,-0.101839112073
ACH-000764,-0.372164893104
ACH-000765,-0.208996909988
ACH-000766,-0.311722615011
ACH-000767,-0.254178507174
ACH-000768,-0.24899406002500002
ACH-000769,-0.4430807947
ACH-000770,-0.27154518854000004
ACH-000771,-0.129690285801
ACH-000773,-0.317606564157
ACH-000776,-0.542496452513
ACH-000777,-0.142891663398
ACH-000778,-0.361520526012
ACH-000781,-0.226956529616
ACH-000782,-0.391821528694
ACH-000783,-0.189498468193
ACH-000784,-0.24121648958
ACH-000785,-0.42583877281300003
ACH-000787,-0.252024416385
ACH-000788,-0.39350727256800005
ACH-000791,-0.296246503474
ACH-000792,-0.327045480152
ACH-000794,-0.18497869729000002
ACH-000796,-0.24266197022100003
ACH-000799,-0.146058603747
ACH-000800,-0.10376738469699999
ACH-000802,-0.222779729682
ACH-000804,-0.208990746072
ACH-000805,-0.25390481649700003
ACH-000809,-0.355586277811
ACH-000810,-0.23257676988
ACH-000811,-0.36600948142399997
ACH-000817,-0.417864210863
ACH-000819,-0.014365453379500001
ACH-000820,-0.00696444205754
ACH-000821,-0.45056417220399997
ACH-000822,-0.246099759965
ACH-000823,-0.332070856142
ACH-000824,-0.193441833593
ACH-000827,-0.251857441677
ACH-000829,-0.22305731105700002
ACH-000831,-0.023598096408700003
ACH-000832,-0.415295006742
ACH-000833,-0.455699207143
ACH-000834,-0.209200349589
ACH-000835,-0.251830610684
ACH-000836,-0.168562703204
ACH-000837,-0.403153186529
ACH-000838,-0.345817933084
ACH-000839,-0.13299087126599998
ACH-000840,-0.293557916087
ACH-000841,-0.378774575107
ACH-000843,-0.404625397997
ACH-000846,-0.262130762385
ACH-000847,-0.459743732748
ACH-000848,-0.255469186205
ACH-000849,-0.23367538823000003
ACH-000851,-0.425341765322
ACH-000855,-0.138566664199
ACH-000856,-0.151000019642
ACH-000858,-0.309750255947
ACH-000859,-0.301108580891
ACH-000861,-0.405335569672
ACH-000862,-0.193229546468
ACH-000865,-0.262095099784
ACH-000866,-0.108903538307
ACH-000867,-0.231862771917
ACH-000869,-0.248697492254
ACH-000872,-0.20593390838
ACH-000873,-0.423580294126
ACH-000876,-0.149017538356
ACH-000878,-0.299837176235
ACH-000880,-0.188693545567
ACH-000881,-0.29851856245
ACH-000882,-0.180631560379
ACH-000884,-0.16318537436799999
ACH-000885,-0.169637457482
ACH-000887,-0.331465777591
ACH-000888,-0.307320762854
ACH-000889,-0.22939510900899998
ACH-000890,-0.23866885263700002
ACH-000896,-0.104428451666
ACH-000898,-0.343236637274
ACH-000900,-0.336987485202
ACH-000901,-0.284335436736
ACH-000905,-0.35915239398599996
ACH-000906,-0.31690482101100004
ACH-000907,-0.251842571216
ACH-000910,-0.0679377803367
ACH-000911,-0.212104253344
ACH-000912,-0.193613857108
ACH-000913,-0.33852775631
ACH-000915,-0.205103952674
ACH-000916,-0.7064024203460001
ACH-000917,-0.372575187812
ACH-000921,-0.329230468869
ACH-000924,-0.24250943771400002
ACH-000926,-0.288158647032
ACH-000928,-0.212927397875
ACH-000929,-0.37915242284100004
ACH-000932,-0.429200912349
ACH-000935,-0.422854057145
ACH-000936,-0.134219005528
ACH-000937,-0.17624522898400002
ACH-000938,-0.280938779606
ACH-000939,-0.267203522077
ACH-000941,-0.26275452112799996
ACH-000943,-0.288346852669
ACH-000946,-0.207997940491
ACH-000947,-0.29239801474599997
ACH-000948,-0.08947314540750001
ACH-000950,-0.195869870144
ACH-000953,-0.172715116209
ACH-000957,-0.430609627525
ACH-000958,-0.185634757949
ACH-000960,-0.328877530323
ACH-000963,-0.681071909329
ACH-000968,-0.389288489146
ACH-000969,-0.138290502406
ACH-000973,-0.296406693044
ACH-000974,-0.0512447449863
ACH-000975,-0.37399819122
ACH-000976,-0.31484818783
ACH-000978,-0.121818002364
ACH-000980,-0.168234549265
ACH-000984,-0.43704116356399997
ACH-000986,-0.283395574884
ACH-000988,-0.18495419764499998
ACH-000993,-0.191827396503
ACH-000994,-0.33185158216
ACH-000996,-0.23491370755
ACH-001001,-0.35440668748599996
ACH-001020,-0.299045620575
ACH-001028,-0.21305119711599999
ACH-001031,-0.194262861039
ACH-001038,-0.324547202076
ACH-001048,-0.217096624979
ACH-001050,-0.324130977357
ACH-001053,-0.34527495140500003
ACH-001054,-0.391939471295
ACH-001061,-0.22761345056899998
ACH-001067,0.033050065542599996
ACH-001075,-0.123298001417
ACH-001096,-0.259010306367
ACH-001128,-0.183631028291
ACH-001134,-0.220320982513
ACH-001151,-0.37695668770999996
ACH-001163,-0.369653386111
ACH-001164,-0.328161339843
ACH-001173,-0.314441224501
ACH-001183,-0.09744726262880002
ACH-001184,-0.169964723809
ACH-001190,-0.28231572809300004
ACH-001192,-0.375479175872
ACH-001193,-0.769886249628
ACH-001196,-0.22282123557599998
ACH-001197,-0.524433572763
ACH-001205,-0.379593705387
ACH-001211,-0.312711314059
ACH-001212,-0.402595391376
ACH-001228,-0.207767518076
ACH-001232,-0.474321950311
ACH-001239,-0.254811674007
ACH-001274,-0.260775452231
ACH-001275,-0.21391244474800003
ACH-001277,-0.48743253889300003
ACH-001278,-0.141333063188
ACH-001280,-0.336152826299
ACH-001283,-0.35598559736
ACH-001289,-0.08730593610290001
ACH-001295,-0.33084696002700004
ACH-001300,-0.297445467006
ACH-001301,-0.532350298526
ACH-001302,-0.3999150684
ACH-001303,-0.10194603883199999
ACH-001306,-0.09193955400630001
ACH-001318,-0.23066956368900002
ACH-001322,-0.268887426161
ACH-001328,-0.21934939563900002
ACH-001332,-0.318737448283
ACH-001333,-0.442703843829
ACH-001336,-0.231449012709
ACH-001340,-0.39148250670900003
ACH-001346,-0.256961136415
ACH-001353,-0.462430699229
ACH-001354,-0.17442225724500002
ACH-001367,-0.131273286451
ACH-001368,-0.233727951383
ACH-001374,0.05706625602800001
ACH-001375,-0.40133762356700003
ACH-001377,-0.235882492322
ACH-001380,-0.318205471627
ACH-001391,-0.443593393638
ACH-001407,-0.0891686595097
ACH-001408,-0.362610489409
ACH-001413,-0.38234645633599995
ACH-001430,-0.291107061446
ACH-001431,-0.187362873905
ACH-001450,-0.0870051126905
ACH-001496,-0.24379500365200002
ACH-001500,-0.35849105155
ACH-001521,-0.228000341166
ACH-001523,-0.173289151724
ACH-001532,-0.24409104145
ACH-001536,-0.164391309232
ACH-001550,-0.186989118351
ACH-001552,-0.12761601210100001
ACH-001554,-0.125842767735
ACH-001645,-0.412963471386
ACH-001654,-0.241337070332
ACH-001715,-0.237526766316
ACH-001735,-0.31426594156300003
ACH-001736,-0.13719751812
ACH-001737,-0.319645495281
ACH-001740,-0.148636086626
ACH-001745,-0.0918930132115
ACH-001750,-0.16451923840500002
ACH-001765,-0.176145737753
ACH-001956,-0.26132718773
ACH-001957,-0.34366589958099997
