,NHP2 (55651)
ACH-000324,-0.827888752542
ACH-000329,-1.0207330165100001
ACH-000330,-0.921103096997
ACH-000331,-0.877367889013
ACH-000332,-0.977908522917
ACH-000334,-0.7394092361650001
ACH-000335,-1.0732955865
ACH-000336,-0.6238015214079999
ACH-000337,-0.949185289067
ACH-000339,-0.9062302906280001
ACH-000341,-1.0182454317799998
ACH-000348,-0.876096253374
ACH-000350,-1.04149612717
ACH-000352,-0.985727348847
ACH-000356,-0.94331547904
ACH-000361,-0.9281049786660001
ACH-000362,-0.780768869845
ACH-000363,-0.724784649084
ACH-000364,-0.983603578751
ACH-000365,-0.839804192667
ACH-000366,-1.07681612846
ACH-000368,-1.33359475871
ACH-000374,-0.728440053584
ACH-000375,-0.696941858584
ACH-000376,-0.978137834267
ACH-000381,-1.1716175974
ACH-000383,-0.892451863933
ACH-000387,-0.564403156504
ACH-000389,-0.730877257174
ACH-000390,-0.9736536178409999
ACH-000393,-0.920959670426
ACH-000395,-0.555864223843
ACH-000397,-0.826855959231
ACH-000401,-0.6655249690089999
ACH-000402,-0.8983679804799999
ACH-000403,-0.727943161891
ACH-000404,-1.1910833682200002
ACH-000406,-1.03209249606
ACH-000407,-0.938348726214
ACH-000408,-0.984778243817
ACH-000410,-0.867688378028
ACH-000411,-0.9967901215680001
ACH-000414,-0.8157671357899999
ACH-000415,-1.1232525441399999
ACH-000416,-0.929220391253
ACH-000420,-0.773697182104
ACH-000421,-0.906183564862
ACH-000424,-0.8141140849519999
ACH-000425,-0.900273324103
ACH-000426,-0.985945074234
ACH-000427,-0.7979871911929999
ACH-000433,-0.81056565222
ACH-000436,-0.8353575446070001
ACH-000444,-0.866292334971
ACH-000445,-0.917046594382
ACH-000448,-0.849078196041
ACH-000450,-0.866352816788
ACH-000452,-1.05455367516
ACH-000454,-0.9103289457379999
ACH-000458,-1.0139875522
ACH-000459,-1.28279468012
ACH-000460,-0.695429568973
ACH-000461,-1.28377487845
ACH-000463,-0.839794556884
ACH-000464,-0.8525736771629999
ACH-000466,-1.04101243868
ACH-000467,-0.9228001111859999
ACH-000468,-0.755362007704
ACH-000469,-1.12659235714
ACH-000470,-0.670511871317
ACH-000471,-1.01303795305
ACH-000472,-0.7728382936470001
ACH-000473,-1.3484877375600002
ACH-000475,-1.06897600644
ACH-000476,-0.677064964284
ACH-000477,-1.46992521162
ACH-000480,-1.2205283886799998
ACH-000481,-1.0987021269600001
ACH-000483,-0.835794072204
ACH-000484,-0.43661409499
ACH-000485,-0.888313312427
ACH-000486,-1.01060543216
ACH-000487,-1.00601334321
ACH-000488,-0.715683187878
ACH-000490,-1.0772859678
ACH-000491,-0.895827831029
ACH-000495,-0.853579044518
ACH-000496,-1.0226235477399999
ACH-000499,-1.02279906168
ACH-000500,-1.12758503511
ACH-000502,-0.7764763203039999
ACH-000503,-1.05301184892
ACH-000505,-0.906986484556
ACH-000507,-0.8258140947470001
ACH-000510,-0.9014124115119999
ACH-000511,-0.8881818792299999
ACH-000512,-1.0666343235
ACH-000516,-0.673633764322
ACH-000517,-0.6023297269269999
ACH-000518,-1.04540972143
ACH-000520,-0.649397539639
ACH-000521,-0.875784261002
ACH-000522,-1.01169569822
ACH-000524,-0.80678493552
ACH-000527,-0.897739233115
ACH-000528,-0.842530003116
ACH-000537,-0.9641173064640001
ACH-000541,-0.909050572355
ACH-000542,-0.9141638418060001
ACH-000544,-0.9883316328560001
ACH-000545,-0.930812102324
ACH-000547,-0.734881007416
ACH-000548,-0.761140081579
ACH-000549,-0.872675196734
ACH-000550,-1.09527887204
ACH-000552,-0.981855603926
ACH-000556,-1.22551901121
ACH-000557,-0.700728796048
ACH-000570,-1.28410094078
ACH-000571,-0.744110522327
ACH-000573,-0.724607727769
ACH-000576,-0.954323885926
ACH-000580,-0.968162657986
ACH-000584,-0.834531931314
ACH-000585,-1.11067425846
ACH-000588,-1.1028322185200001
ACH-000589,-0.8569099998090001
ACH-000591,-1.11238040749
ACH-000593,-1.2388770003
ACH-000600,-1.08717289047
ACH-000601,-0.7886703868549999
ACH-000604,-0.480012470466
ACH-000605,-0.9130019968719999
ACH-000606,-0.88864441787
ACH-000608,-1.0379391684600001
ACH-000614,-0.882013961872
ACH-000616,-1.1172382129
ACH-000618,-1.05175367694
ACH-000619,-0.874891495153
ACH-000620,-0.634510021224
ACH-000621,-0.530737824194
ACH-000622,-0.919942648256
ACH-000623,-1.12663156419
ACH-000624,-0.952636956221
ACH-000627,-0.9009298642470001
ACH-000630,-1.12335759051
ACH-000632,-1.0155447573
ACH-000633,-1.0425226189299999
ACH-000637,-1.0158190703899999
ACH-000638,-0.630308615733
ACH-000646,-0.786189491955
ACH-000647,-1.1507588671
ACH-000648,-1.14067451097
ACH-000649,-1.09442313327
ACH-000651,-1.02648755834
ACH-000652,-0.960877153436
ACH-000653,-0.7249908695080001
ACH-000657,-0.802211295924
ACH-000658,-0.9860534903910001
ACH-000661,-1.0481121392000001
ACH-000662,-0.7688454730869999
ACH-000663,-1.15467566959
ACH-000665,-1.07975736095
ACH-000671,-0.871560029932
ACH-000673,-1.07843134678
ACH-000676,-0.8818757631470001
ACH-000677,-0.674668152283
ACH-000681,-1.08938146925
ACH-000682,-1.10431026685
ACH-000683,-0.897504907052
ACH-000684,-1.17397823944
ACH-000688,-0.772531945052
ACH-000693,-1.10591041661
ACH-000694,-0.954850331433
ACH-000695,-1.0119338002399998
ACH-000696,-0.764009266793
ACH-000697,-0.655445022619
ACH-000699,-0.718069477288
ACH-000701,-1.01001002341
ACH-000706,-1.0
ACH-000711,-0.945568979681
ACH-000713,-1.0352879045799999
ACH-000714,-1.0265775854
ACH-000718,-0.722814820175
ACH-000720,-1.00700757608
ACH-000721,-0.733376625359
ACH-000724,-0.960632073674
ACH-000725,-0.38697147364699996
ACH-000732,-1.24347272635
ACH-000734,-1.08458137279
ACH-000735,-0.981591826974
ACH-000736,-1.0032543427
ACH-000738,-1.17167692168
ACH-000746,-0.36222105824100004
ACH-000747,-0.635203876429
ACH-000748,-0.970866947963
ACH-000753,-0.934962490549
ACH-000756,-1.08759206306
ACH-000757,-0.763062164211
ACH-000758,-0.873447026704
ACH-000760,-0.870965050705
ACH-000763,-0.709613586248
ACH-000764,-0.9225990704960001
ACH-000765,-0.854590398713
ACH-000766,-0.681196977323
ACH-000767,-1.06688024838
ACH-000768,-1.05257365636
ACH-000769,-0.9601462571189999
ACH-000770,-0.80260595403
ACH-000771,-0.8696456827299999
ACH-000773,-0.8183987388670001
ACH-000776,-0.8889059502590001
ACH-000777,-0.765604115448
ACH-000778,-0.7850241025
ACH-000781,-1.27046830426
ACH-000782,-1.15062366615
ACH-000783,-0.618601527492
ACH-000784,-1.13339932581
ACH-000785,-0.7615718442209999
ACH-000787,-0.9879160898039999
ACH-000788,-1.09096605558
ACH-000791,-0.816345520565
ACH-000792,-1.0307114381
ACH-000794,-1.0795330704000001
ACH-000796,-0.8354665190459999
ACH-000799,-0.929237183779
ACH-000800,-0.9743545220190001
ACH-000802,-0.847306955132
ACH-000804,-0.9944372150540001
ACH-000805,-0.664767109328
ACH-000809,-0.961986813577
ACH-000810,-0.645412428751
ACH-000811,-0.9331223150169999
ACH-000817,-0.9169839421610001
ACH-000819,-1.0492796065
ACH-000820,-1.32204746562
ACH-000821,-0.857964890801
ACH-000822,-0.668738189756
ACH-000823,-1.1283567373899999
ACH-000824,-1.02700344323
ACH-000827,-1.12720907048
ACH-000829,-1.09797672389
ACH-000831,-0.844205457393
ACH-000832,-0.953548076411
ACH-000833,-1.18468962853
ACH-000834,-0.9386186007439999
ACH-000835,-0.952244853644
ACH-000836,-1.13731789839
ACH-000837,-0.841422104641
ACH-000838,-1.07656317988
ACH-000839,-1.26746543302
ACH-000840,-0.792837614191
ACH-000841,-0.815487385471
ACH-000843,-0.843790402382
ACH-000846,-1.04552367356
ACH-000847,-1.11521612135
ACH-000848,-0.887991053206
ACH-000849,-1.09819300845
ACH-000851,-0.817493031111
ACH-000855,-0.729797183925
ACH-000856,-0.8438408984029999
ACH-000858,-1.1329186408
ACH-000859,-1.24057233252
ACH-000861,-0.884568835298
ACH-000862,-1.2807788414299999
ACH-000865,-1.27410597376
ACH-000866,-1.06198911094
ACH-000867,-0.784312805159
ACH-000869,-0.802588479632
ACH-000872,-0.925060219569
ACH-000873,-0.9548063695669999
ACH-000876,-0.542948804038
ACH-000878,-1.0441693986
ACH-000880,-0.969425557727
ACH-000881,-0.9421103787459999
ACH-000882,-0.723408352353
ACH-000884,-0.8969916036669999
ACH-000885,-0.868646545632
ACH-000887,-1.07169087858
ACH-000888,-0.8812352420880001
ACH-000889,-1.0103177750599999
ACH-000890,-0.830884796549
ACH-000896,-1.18516826911
ACH-000898,-0.874813799479
ACH-000900,-0.830804075345
ACH-000901,-0.7838793356880001
ACH-000905,-1.00785156456
ACH-000906,-0.844862883337
ACH-000907,-0.786189333107
ACH-000910,-1.1220234801
ACH-000911,-0.889606468351
ACH-000912,-0.9306650567560001
ACH-000913,-1.02037758051
ACH-000915,-0.717958543761
ACH-000916,-1.12472174244
ACH-000917,-1.17814856255
ACH-000921,-0.7467582918000001
ACH-000924,-1.23972448316
ACH-000926,-0.892572985145
ACH-000928,-0.902025706756
ACH-000929,-1.2215241938899999
ACH-000932,-1.07686939768
ACH-000935,-0.962074322861
ACH-000936,-1.02320691726
ACH-000937,-1.1434745236900001
ACH-000938,-1.1600976595899999
ACH-000939,-1.2595446782200002
ACH-000941,-1.0265843914100001
ACH-000943,-0.869982248467
ACH-000946,-0.811127103261
ACH-000947,-0.978566903814
ACH-000948,-0.934752431023
ACH-000950,-1.08429774284
ACH-000953,-1.09136344134
ACH-000957,-0.946908659068
ACH-000958,-1.01953055561
ACH-000960,-1.00667378032
ACH-000963,-0.860013754518
ACH-000968,-0.950627496326
ACH-000969,-0.8384043111409999
ACH-000973,-1.1028249906799998
ACH-000974,-0.833726775094
ACH-000975,-1.0140324969499999
ACH-000976,-1.0554397883700002
ACH-000978,-0.637419531956
ACH-000980,-1.2168797353299998
ACH-000984,-0.759905998215
ACH-000986,-0.7677507531209999
ACH-000988,-1.3671055122799998
ACH-000993,-0.820305079265
ACH-000994,-0.764633944224
ACH-000996,-1.08402843749
ACH-001001,-0.90950306205
ACH-001020,-1.08596911784
ACH-001028,-0.9505544348180001
ACH-001031,-0.9718032013269999
ACH-001038,-0.7697624524860001
ACH-001048,-1.1431257909499999
ACH-001050,-0.9270522776860001
ACH-001053,-0.959115207228
ACH-001054,-0.9875081540430001
ACH-001061,-0.915218606655
ACH-001067,-0.699078860188
ACH-001075,-0.805420442913
ACH-001096,-1.18184992682
ACH-001128,-0.910919191744
ACH-001134,-0.457031168344
ACH-001151,-0.8084231060989999
ACH-001163,-0.711632924008
ACH-001164,-1.03950832905
ACH-001173,-0.803498390149
ACH-001183,-1.1876168038200001
ACH-001184,-0.991281473823
ACH-001190,-0.643127728512
ACH-001192,-1.2543902250799999
ACH-001193,-0.780946146373
ACH-001196,-0.984521571775
ACH-001197,-0.647147928326
ACH-001205,-1.0118237596600002
ACH-001211,-0.9096929017000001
ACH-001212,-0.8738664591519999
ACH-001228,-1.11796987046
ACH-001232,-1.02744843778
ACH-001239,-0.9639591475229999
ACH-001274,-1.08368174661
ACH-001275,-1.0949727251299999
ACH-001277,-1.40210404916
ACH-001278,-0.7764723023350001
ACH-001280,-0.684477595244
ACH-001283,-0.8073340177600001
ACH-001289,-0.938211202229
ACH-001295,-1.10917630604
ACH-001300,-0.882192855029
ACH-001301,-1.16440962572
ACH-001302,-1.2150080773799998
ACH-001303,-1.0295209658600002
ACH-001306,-0.966171636037
ACH-001318,-1.08421988828
ACH-001322,-1.39372241127
ACH-001328,-0.8871113199609999
ACH-001332,-0.898944719461
ACH-001333,-0.8612239202509999
ACH-001336,-1.01303703179
ACH-001340,-0.993859234429
ACH-001346,-1.06608560313
ACH-001353,-0.8185952517020001
ACH-001354,-0.942838145453
ACH-001367,-0.934264666679
ACH-001368,-0.783037453714
ACH-001374,-1.31618691113
ACH-001375,-1.18046117861
ACH-001377,-1.08665638107
ACH-001380,-0.8079682920769999
ACH-001391,-0.629481043999
ACH-001407,-0.7773900270909999
ACH-001408,-1.10023735859
ACH-001413,-0.723852142771
ACH-001430,-0.8986521810349999
ACH-001431,-1.2163436918000001
ACH-001450,-1.05553137753
ACH-001496,-0.9039431606039999
ACH-001500,-0.7449400468100001
ACH-001521,-0.926222770008
ACH-001523,-0.989203732272
ACH-001532,-0.852736656975
ACH-001536,-1.08789459944
ACH-001550,-0.959310079991
ACH-001552,-1.22377586297
ACH-001554,-0.878155603383
ACH-001645,-1.02561292714
ACH-001654,-1.16425549962
ACH-001715,-0.764515667122
ACH-001735,-0.891419548027
ACH-001736,-0.9336388029100001
ACH-001737,-0.872059815948
ACH-001740,-1.0571394192599999
ACH-001745,-1.01494654003
ACH-001750,-0.736536985819
ACH-001765,-0.8463398165289999
ACH-001956,-1.11535326555
ACH-001957,-0.7830528837430001
