,MTERF3 (51001)
ACH-000725,-0.415908341235
ACH-000732,-0.578271238715
ACH-000734,-0.573025447964
ACH-000735,-0.239868368649
ACH-000736,-0.19178368180100003
ACH-000738,-0.665851174609
ACH-000746,-0.5644268242480001
ACH-000747,-0.43988784923
ACH-000748,-0.287164754738
ACH-000753,-0.47588978652900005
ACH-000756,-0.225738837744
ACH-000757,-0.648664214743
ACH-000758,-0.464755092964
ACH-000760,-0.454121792646
ACH-000763,-0.31322167467900003
ACH-000764,-0.226342625596
ACH-000765,-0.382879538446
ACH-000766,-0.250700602177
ACH-000767,-0.44464851306500003
ACH-000768,-0.339526017434
ACH-000769,-0.316589978618
ACH-000770,-0.18821246758699997
ACH-000771,-0.39816895233599997
ACH-000773,-0.193383132029
ACH-000776,-0.244542930337
ACH-000777,-0.205386950484
ACH-000778,-0.396080339504
ACH-000781,-0.21578357870499998
ACH-000782,-0.364940614193
ACH-000783,-0.263365523244
ACH-000784,-0.518528470477
ACH-000785,-0.156597373763
ACH-000787,-0.250857147332
ACH-000788,-0.169017997753
ACH-000791,-0.262307278836
ACH-000792,-0.22357965411999997
ACH-000794,-0.20178607353100003
ACH-000796,-0.21972820995499998
ACH-000799,-0.269598645121
ACH-000800,-0.547371794165
ACH-000802,-0.435886723777
ACH-000804,-0.407090387695
ACH-000805,-0.425605708436
ACH-000809,-0.404339168045
ACH-000810,-0.148619090474
ACH-000811,-0.259734162444
ACH-000817,-0.20432013869
ACH-000819,-0.28384631882800004
ACH-000820,-0.0571369133887
ACH-000821,-0.18620404971
ACH-000822,-0.246027123427
ACH-000823,-0.3880958461
ACH-000824,-0.19979629782299999
ACH-000827,-0.0831366601022
ACH-000829,-0.244611989721
ACH-000831,-0.638618431097
ACH-000832,-0.574203133573
ACH-000833,-0.139538298349
ACH-000834,-0.452878527298
ACH-000835,-0.40219344328900003
ACH-000836,-0.300070404058
ACH-000837,-0.49914429033999996
ACH-000838,0.0250009450613
ACH-000839,-0.195875860242
ACH-000840,-0.35483398185000004
ACH-000841,-0.188655723277
ACH-000843,-0.469883463707
ACH-000846,-0.0945486521394
ACH-000847,-0.632623905975
ACH-000848,-0.646578540503
ACH-000849,-0.35752277936099996
ACH-000851,-0.739435744021
ACH-000855,-0.836982947579
ACH-000856,-0.363607606111
ACH-000858,-0.503037077949
ACH-000859,-0.399890366537
ACH-000861,-0.286583229725
ACH-000862,-0.482203392386
ACH-000865,-0.464469185576
ACH-000866,-0.399242626388
ACH-000867,-0.319620664186
ACH-000869,-0.22266940560600001
ACH-000872,-0.606678817071
ACH-000873,-0.304631401437
ACH-000876,-0.81537157713
ACH-000878,-0.279216652573
ACH-000880,-0.065925794143
ACH-000881,-0.47552759065899997
ACH-000882,-0.5459540370139999
ACH-000884,-0.37301370269199996
ACH-000885,-0.582323877695
ACH-000887,-0.34438510451
ACH-000888,-0.329393121081
ACH-000889,-0.290632402404
ACH-000890,-0.25646592284200004
ACH-000896,-0.322268772305
ACH-000898,-0.509519561639
ACH-000900,-0.453306287005
ACH-000901,-0.258332562925
ACH-000905,-0.38704497048500003
ACH-000906,-0.28256808544100004
ACH-000907,-0.45744003771499997
ACH-000910,-0.377219645989
ACH-000911,-0.435966138498
ACH-000912,-0.288457608824
ACH-000913,-0.4585073680100001
ACH-000915,-0.719023273609
ACH-000916,-0.00741600307311
ACH-000917,-0.382730200231
ACH-000921,-0.47337920182
ACH-000924,-0.530136617534
ACH-000926,-0.328803758238
ACH-000928,-0.242874285814
ACH-000929,-0.324190083604
ACH-000932,-0.588893891607
ACH-000935,-0.367087670448
ACH-000936,-0.450512537307
ACH-000937,-0.220689180023
ACH-000938,-0.52100709858
ACH-000939,-0.455118319089
ACH-000941,-0.38194049792499996
ACH-000943,-0.262861492469
ACH-000946,-0.344770479109
ACH-000947,-0.689289041599
ACH-000948,-0.504151285419
ACH-000950,-0.46722545682899996
ACH-000953,0.011500461498200002
ACH-000957,-0.306984616171
ACH-000958,-0.506014312637
ACH-000960,-0.0774166184363
ACH-000963,-0.19254398445700002
ACH-000968,-0.8144712968619999
ACH-000969,-0.660562038544
ACH-000973,-0.264480142344
ACH-000974,-0.278927708647
ACH-000975,-0.408125520016
ACH-000976,-0.07720798488250001
ACH-000978,-0.14037223311799998
ACH-000980,-0.351667664164
ACH-000984,-0.416246457682
ACH-000986,-0.323809122514
ACH-000988,-0.212579402852
ACH-000993,-0.202102185099
ACH-000994,-0.48678271636799997
ACH-000996,-0.26800297665999995
ACH-001001,-0.5098247688840001
ACH-001020,-0.04979259945180001
ACH-001028,-0.512267161577
ACH-001031,-0.43730940063600005
ACH-001038,-0.42856312474299996
ACH-001048,-0.352241717308
ACH-001050,-0.06833468193919999
ACH-001053,-0.408093707929
ACH-001054,-0.519416989872
ACH-001061,-0.43473291539399994
ACH-001067,-0.201734013894
ACH-001075,-0.258456421688
ACH-001096,-0.418007234027
ACH-001128,-0.227072800084
ACH-001134,-0.324827309803
ACH-001151,-0.0746481883809
ACH-001163,-0.517566510262
ACH-001164,-0.33461840667
ACH-001173,-0.620503467245
ACH-001183,-0.204386642245
ACH-001184,-0.22603934391199998
ACH-001190,-0.136480344771
ACH-001192,-0.325338541328
ACH-001193,-0.302182879528
ACH-001196,-0.251736347842
ACH-001197,-0.223761742858
ACH-001205,-0.382364981145
ACH-001211,-0.354036833652
ACH-001212,-0.546466661341
ACH-001228,-0.0257768500748
ACH-001232,-0.217105083768
ACH-001239,-0.573568374942
ACH-001274,-0.205561715066
ACH-001275,-0.270330744397
ACH-001277,-0.229100595815
ACH-001278,-0.470791545823
ACH-001280,-0.543640511587
ACH-001283,-0.351936734316
ACH-001289,-0.365568548776
ACH-001295,-0.0190951790324
ACH-001300,-0.60926735808
ACH-001301,-0.027114418467799998
ACH-001302,-0.334700016529
ACH-001303,-0.37235958365000005
ACH-001306,-0.20396279758299998
ACH-001318,-0.644129647255
ACH-001322,-0.393004427289
ACH-001328,-0.374124764491
ACH-001332,-0.393248913591
ACH-001333,-0.427519708813
ACH-001336,-0.388803099057
ACH-001340,-0.139011368267
ACH-001346,-0.375503901395
ACH-001353,-0.0365400068749
ACH-001354,-0.42493135096
ACH-001367,-0.6313134799100001
ACH-001368,-0.35459879609300005
ACH-001374,-0.322001489328
ACH-001375,-0.243748451265
ACH-001377,-0.434862158439
ACH-001380,-0.341652655613
ACH-001391,-0.279550200853
ACH-001407,0.0188811056328
ACH-001408,-0.296455375004
ACH-001413,-0.18270740003400002
ACH-001430,-0.23892902822099998
ACH-001431,-0.390075625402
ACH-001450,-0.7110142767700001
ACH-001496,-0.392920262014
ACH-001500,-0.553334063211
ACH-001521,-0.438784579427
ACH-001523,-0.43915522150700004
ACH-001532,-0.407158117167
ACH-001536,-0.0317057443187
ACH-001550,-0.674426922879
ACH-001552,-0.208316190806
ACH-001554,-0.17745186723
ACH-001645,-0.329966572348
ACH-001654,-0.153455575482
ACH-001715,0.014744037612399999
ACH-001735,-0.0232326544651
ACH-001736,-0.36401720072800003
ACH-001737,-0.018330575809
ACH-001740,-0.287401547597
ACH-001745,-0.0055644635311
ACH-001750,-0.411331058295
ACH-001765,-0.436930819231
ACH-001956,-0.10187188059800001
ACH-001957,-0.188582643189
