,RPL23A (6147)
ACH-000619,-0.830738717901
ACH-000620,-1.16380631209
ACH-000621,-1.52501212389
ACH-000622,-0.9304542889759999
ACH-000623,-1.2886114747
ACH-000624,-1.3357360235299998
ACH-000627,-1.16641702308
ACH-000630,-1.0181109473299998
ACH-000632,-1.11267077532
ACH-000633,-1.335974096
ACH-000637,-1.51820511785
ACH-000638,-1.2678192064
ACH-000646,-1.213753506
ACH-000647,-1.27480143217
ACH-000648,-1.15418574147
ACH-000649,-1.10106038878
ACH-000651,-1.0911409648200001
ACH-000652,-1.09690435599
ACH-000653,-1.28293558361
ACH-000657,-1.26371125256
ACH-000658,-1.19575508414
ACH-000661,-1.43306220811
ACH-000662,-1.4217351756099998
ACH-000663,-1.2711754307799998
ACH-000665,-1.07395146117
ACH-000671,-1.3880734491100002
ACH-000673,-1.05605258751
ACH-000676,-0.9460695212970001
ACH-000677,-1.59244195386
ACH-000681,-1.17705389823
ACH-000682,-0.980423429696
ACH-000683,-1.06122614215
ACH-000684,-1.3523717877399999
ACH-000688,-0.6604117950339999
ACH-000693,-1.02442837226
ACH-000694,-0.8401974824740001
ACH-000695,-1.0731721917100001
ACH-000696,-1.19193100048
ACH-000697,-1.3579528316299998
ACH-000699,-1.60362655498
ACH-000701,-0.891551729809
ACH-000706,-1.11632829019
ACH-000711,-1.1388653690000001
ACH-000713,-1.06550845733
ACH-000714,-0.9332330098989999
ACH-000718,-1.42656174689
ACH-000720,-1.364815425
ACH-000721,-1.1324892405700002
ACH-000724,-1.3907744634299999
ACH-000725,-1.22662660677
ACH-000732,-1.01604125188
ACH-000734,-1.14324611734
ACH-000735,-1.2749715797499999
ACH-000736,-1.44034563319
ACH-000738,-1.16786783127
ACH-000746,-1.16444183955
ACH-000747,-1.0440430937
ACH-000748,-1.2949868672700002
ACH-000753,-1.04946241558
ACH-000756,-1.26540705158
ACH-000757,-1.1310387106
ACH-000758,-1.0611112703899999
ACH-000760,-1.11340352714
ACH-000763,-1.31806537189
ACH-000764,-1.2449002902500002
ACH-000765,-1.3453544908200001
ACH-000766,-1.2615749840200001
ACH-000767,-1.35626642736
ACH-000768,-1.1737219807
ACH-000769,-1.1329009366299998
ACH-000770,-1.2159020863299999
ACH-000771,-1.0327785577500002
ACH-000773,-1.46010033572
ACH-000776,-1.24980135908
ACH-000777,-1.31642232948
ACH-000778,-0.82430617705
ACH-000781,-1.0923128394600001
ACH-000782,-1.2205432505
ACH-000783,-1.19502309097
ACH-000784,-1.25583300797
ACH-000785,-1.23820024963
ACH-000787,-1.31743085255
ACH-000788,-1.1129776759899999
ACH-000791,-1.1011917755399998
ACH-000792,-1.24258879099
ACH-000794,-1.04772318546
ACH-000796,-1.04064887007
ACH-000799,-1.25201308248
ACH-000800,-1.13490973265
ACH-000802,-0.9835811729200001
ACH-000804,-1.19842299088
ACH-000805,-1.3056637064799999
ACH-000809,-0.9180266296969999
ACH-000810,-1.29870035405
ACH-000811,-1.1604054938200001
ACH-000817,-1.18940521695
ACH-000819,-1.1808888712
ACH-000820,-1.14594995956
ACH-000821,-1.22393489891
ACH-000822,-1.4343080699700002
ACH-000823,-1.20028445935
ACH-000824,-1.35346318477
ACH-000827,-1.13609033861
ACH-000829,-1.2104710958
ACH-000831,-1.17219363234
ACH-000832,-1.1021373892200002
ACH-000833,-1.5939424409600003
ACH-000834,-1.3265849913299999
ACH-000835,-1.18974207393
ACH-000836,-1.00739091963
ACH-000837,-1.15353478903
ACH-000838,-1.48019310894
ACH-000839,-1.0378331931
ACH-000840,-1.08736168126
ACH-000841,-1.22393236479
ACH-000843,-1.11129054799
ACH-000846,-1.36302837992
ACH-000847,-0.929015428753
ACH-000848,-1.28351253245
ACH-000849,-1.28811906633
ACH-000851,-1.28076404265
ACH-000855,-1.2837983798600001
ACH-000856,-1.2187302989700002
ACH-000858,-1.06149059266
ACH-000859,-1.0984179899200002
ACH-000861,-1.20459951806
ACH-000862,-0.9907274221160001
ACH-000865,-1.1435905331799998
ACH-000866,-1.1371636464200001
ACH-000867,-1.32744669683
ACH-000869,-1.1622214432100002
ACH-000872,-0.8939159497920001
ACH-000873,-1.03290014753
ACH-000876,-1.19828324879
ACH-000878,-1.4900428809900002
ACH-000880,-1.43064326336
ACH-000881,-1.20261795766
ACH-000882,-1.16358401818
ACH-000884,-1.28954360669
ACH-000885,-1.36325490069
ACH-000887,-1.20683509311
ACH-000888,-1.07062565213
ACH-000889,-1.07942579187
ACH-000890,-0.910272636359
ACH-000896,-0.913188872525
ACH-000898,-1.23200204815
ACH-000900,-1.42309471268
ACH-000901,-1.37606388116
ACH-000905,-1.0170857744700001
ACH-000906,-1.09210724339
ACH-000907,-1.42299719776
ACH-000910,-1.26926790271
ACH-000911,-1.0586545972499999
ACH-000912,-1.15326599375
ACH-000913,-1.0114718140899999
ACH-000915,-1.3278417552600001
ACH-000916,-1.26783637886
ACH-000917,-0.943882867393
ACH-000921,-1.16505879377
ACH-000924,-1.14537885575
ACH-000926,-1.1315453129100002
ACH-000928,-1.21765004967
ACH-000929,-0.912087679327
ACH-000932,-1.2565200376999999
ACH-000935,-1.26301718149
ACH-000936,-1.057705881
ACH-000937,-1.50718530473
ACH-000938,-1.5216962810299999
ACH-000939,-1.18178020388
ACH-000941,-1.11000116384
ACH-000943,-1.0985258710999999
ACH-000946,-1.0983170079200002
ACH-000947,-1.2408196273
ACH-000948,-1.2621272583399998
ACH-000950,-1.38803427831
ACH-000953,-1.3889143799700001
ACH-000957,-1.04599244253
ACH-000958,-1.11803287249
ACH-000960,-1.34594456232
ACH-000963,-1.43404566956
ACH-000968,-1.2242200189
ACH-000969,-1.0988212204799999
ACH-000973,-1.0803819813
ACH-000974,-1.1770878892299999
ACH-000975,-0.920213407166
ACH-000976,-1.18853034341
ACH-000978,-1.0051379446100002
ACH-000980,-0.974193123069
ACH-000984,-1.12001209487
ACH-000986,-1.0003215342899998
ACH-000988,-0.627735988557
ACH-000993,-1.59951650317
ACH-000994,-1.05741632422
ACH-000996,-1.08958388839
ACH-001001,-1.18140582516
ACH-001020,-1.27161686285
ACH-001028,-1.3644245707499998
ACH-001031,-1.1182045983700002
ACH-001038,-1.3146303026700001
ACH-001048,-1.28401034426
ACH-001050,-1.41820741214
ACH-001053,-1.34628415731
ACH-001054,-1.26863593552
ACH-001061,-1.13987624698
ACH-001067,-1.3164144247799998
ACH-001075,-0.855812053386
ACH-001096,-1.0128790872
ACH-001128,-1.5327408898600001
ACH-001134,-1.22261521247
ACH-001151,-1.13332783043
ACH-001163,-1.08761573414
ACH-001164,-1.28934070888
ACH-001173,-1.28370655293
ACH-001183,-1.06393784151
ACH-001184,-1.1019769237100001
ACH-001190,-1.09232917531
ACH-001192,-1.0540591184
ACH-001193,-1.6191125743299999
ACH-001196,-1.3428715545299998
ACH-001197,-1.22511853031
ACH-001205,-1.0458719128799998
ACH-001211,-1.41054468449
ACH-001212,-1.3570223006
ACH-001228,-1.3222631678799999
ACH-001232,-1.23123031614
ACH-001239,-1.158478863
ACH-001274,-1.2878377086200001
ACH-001275,-1.0799961648
ACH-001277,-1.12731303881
ACH-001278,-1.23880473511
ACH-001280,-1.87650518604
ACH-001283,-0.8870890653069999
ACH-001289,-1.2991565062000001
ACH-001295,-1.29192567886
ACH-001300,-1.06630576085
ACH-001301,-1.1684437287
ACH-001302,-1.3345557159499999
ACH-001303,-1.45958002925
ACH-001306,-0.921448665928
ACH-001318,-1.06317072549
ACH-001322,-1.0538741333600001
ACH-001328,-1.0142033887000002
ACH-001332,-1.13818181603
ACH-001333,-1.05251948152
ACH-001336,-1.01741250287
ACH-001340,-1.14218567985
ACH-001346,-0.9312813099089999
ACH-001353,-1.27988754041
ACH-001354,-1.2069175412100002
ACH-001367,-1.04337162
ACH-001368,-1.10424904316
ACH-001374,-1.43783932937
ACH-001375,-1.09989326767
ACH-001377,-1.18414100912
ACH-001380,-1.3511253388799997
ACH-001391,-1.39700022489
ACH-001407,-1.14641234466
ACH-001408,-1.3630632495500001
ACH-001413,-1.15347002796
ACH-001430,-1.14339643896
ACH-001431,-1.3285097776700001
ACH-001450,-1.48350008698
ACH-001496,-1.2891996070799998
ACH-001500,-1.3778352263999998
ACH-001521,-1.39189341331
ACH-001523,-1.16887834663
ACH-001532,-1.19627493956
ACH-001536,-1.41866643067
ACH-001550,-0.94138013645
ACH-001552,-1.2346262264799999
ACH-001554,-1.2413780836200001
ACH-001645,-1.5867180994799999
ACH-001654,-0.9762394607529999
ACH-001715,-1.1345273464799999
ACH-001735,-1.1163556914200001
ACH-001736,-1.26804000535
ACH-001737,-1.57118570222
ACH-001740,-1.0699517771
ACH-001745,-1.20751119843
ACH-001750,-1.22151001488
ACH-001765,-1.13099247706
ACH-001956,-1.12223801261
ACH-001957,-1.34829951196
