,NDNL2 (56160)
ACH-001289,-0.925367812494
ACH-001295,-0.941454407991
ACH-001300,-1.12440500605
ACH-001301,-0.9186293988240001
ACH-001302,-0.788648492788
ACH-001303,-1.08907590461
ACH-001306,-0.9896007030670001
ACH-001318,-0.8625923612530001
ACH-001322,-0.988594499957
ACH-001328,-1.02504081287
ACH-001332,-0.999056089558
ACH-001333,-1.01573491052
ACH-001336,-1.17936038649
ACH-001340,-1.18599506042
ACH-001346,-1.39645925503
ACH-001353,-0.976953072732
ACH-001354,-0.766862096967
ACH-001367,-0.898682411343
ACH-001368,-0.946398255414
ACH-001374,-0.679877038647
ACH-001375,-1.13183174808
ACH-001377,-0.9721182789689999
ACH-001380,-0.979732863968
ACH-001391,-1.06637976907
ACH-001407,-1.0619738415200002
ACH-001408,-1.5241371775499999
ACH-001413,-0.872683536574
ACH-001430,-1.28051637514
ACH-001431,-0.8756679681530001
ACH-001450,-0.8302381506350001
ACH-001496,-1.33505562568
ACH-001500,-0.812500366987
ACH-001521,-0.675849830723
ACH-001523,-1.00315882437
ACH-001532,-0.969241432953
ACH-001536,-0.8816122721490001
ACH-001550,-1.1144497286200001
ACH-001552,-1.08046770649
ACH-001554,-1.01440741728
ACH-001645,-1.22444153775
ACH-001654,-1.1427719277
ACH-001715,-0.881066315052
ACH-001735,-0.946927900238
ACH-001736,-0.8762971212899999
ACH-001737,-1.4692493761399998
ACH-001740,-0.978995597759
ACH-001745,-0.955153473822
ACH-001750,-1.00710325853
ACH-001765,-1.0495841559899999
ACH-001956,-1.27008661098
ACH-001957,-1.11194738176
