,ABHD17A (81926)
ACH-000496,-0.169087493992
ACH-000499,-0.470796057942
ACH-000500,-0.559707444191
ACH-000502,-0.333320052568
ACH-000503,-0.5251023181059999
ACH-000505,-0.549627232809
ACH-000507,-0.370524449282
ACH-000510,-0.520632507955
ACH-000511,-0.42011175100599996
ACH-000512,-0.234332275171
ACH-000516,-0.679291631838
ACH-000517,-0.37963074402900004
ACH-000518,-0.490007683957
ACH-000520,-0.487921466783
ACH-000521,-0.5418338096940001
ACH-000522,-0.36533912911
ACH-000524,-0.435488582318
ACH-000527,-0.468802129324
ACH-000528,-0.6300598457909999
ACH-000537,-0.317573802443
ACH-000541,-0.7821445696770001
ACH-000542,-0.386750348001
ACH-000544,-0.515455626854
ACH-000545,-0.390642464698
ACH-000547,-0.7412640708470001
ACH-000548,-0.583742293275
ACH-000549,-0.6473905672020001
ACH-000550,-0.537284716907
ACH-000552,-0.37680608847900005
ACH-000556,-0.683691354938
ACH-000557,-0.0619803823733
ACH-000570,-0.400632715346
ACH-000571,-0.6398183186349999
ACH-000573,-0.430571748457
ACH-000576,-0.401611498358
ACH-000580,-0.39674219708700004
ACH-000584,-0.369601655816
ACH-000585,-0.395624859064
ACH-000588,-0.23285477376699998
ACH-000589,-0.401146104282
ACH-000591,-0.662861158641
ACH-000593,-0.619545521756
ACH-000600,-0.38558603499099997
ACH-000601,-0.5255685238000001
ACH-000604,-0.654332314076
ACH-000605,-0.27419733623799997
ACH-000606,-0.44726253687
ACH-000608,-0.476473656418
ACH-000614,-0.18921391359
ACH-000616,-0.39578634968500004
ACH-000618,-0.500978702877
ACH-000619,-0.363158653106
ACH-000620,-0.524281054266
ACH-000621,-0.269019902612
ACH-000622,-0.40212967772200003
ACH-000623,-0.563408262308
ACH-000624,-0.29755920254
ACH-000627,-0.62796946194
ACH-000630,-0.40975036565300005
ACH-000632,-0.425055016382
ACH-000633,-0.725865890228
ACH-000637,-0.486795199692
ACH-000638,-0.5757466955889999
ACH-000646,-0.196251135755
ACH-000647,-0.358834234895
ACH-000648,-0.378788730089
ACH-000649,-0.332847912488
ACH-000651,-0.504046521472
ACH-000652,-0.406087280139
ACH-000653,-0.806656330881
ACH-000657,-0.526655575826
ACH-000658,-0.38694981347900004
ACH-000661,-0.280328359826
ACH-000662,-0.551678412623
ACH-000663,-0.423614242064
ACH-000665,-0.60292754074
ACH-000671,-0.536480993822
ACH-000673,-0.48812396684799997
ACH-000676,-0.490411779863
ACH-000677,-0.36741861077200005
ACH-000681,-0.510546321524
ACH-000682,-0.718767752382
ACH-000683,-0.65004283101
ACH-000684,-0.355486822628
ACH-000688,-0.473548638322
ACH-000693,-0.459364936623
ACH-000694,-0.42961053245499997
ACH-000695,-0.6761533240080001
ACH-000696,-0.37898745347499996
ACH-000697,-0.37319701136
ACH-000699,-0.34480526784800003
ACH-000701,-0.625846228213
ACH-000706,-0.5976988429010001
ACH-000711,-0.41799501954199997
ACH-000713,-0.46414244442100006
ACH-000714,-0.5340664885890001
ACH-000718,-0.267178462692
ACH-000720,-0.618654496245
ACH-000721,-0.28603174799000003
ACH-000724,-0.57818059485
ACH-000725,-0.7832958358840001
ACH-000732,-0.6371598409920001
ACH-000734,-0.5634483918209999
ACH-000735,-0.566340745034
ACH-000736,-0.270939602123
ACH-000738,-0.267855368058
ACH-000746,-0.355998794953
ACH-000747,-0.341409333289
ACH-000748,-0.494691810486
ACH-000753,-0.399392384703
ACH-000756,-0.492774309113
ACH-000757,-0.5074788780780001
ACH-000758,-0.46725519736599996
ACH-000760,-0.6232443730839999
ACH-000763,0.025161675159100002
ACH-000764,-0.651148281544
ACH-000765,-0.475492861933
ACH-000766,-0.43049182461400004
ACH-000767,-0.6953542105570001
ACH-000768,-0.410069216456
ACH-000769,-0.565746347669
ACH-000770,-0.500272665686
ACH-000771,-0.344894448108
ACH-000773,-0.762385841656
ACH-000776,-0.631719138492
ACH-000777,-0.5412755243949999
ACH-000778,-0.71922105253
ACH-000781,-0.49292233444899997
ACH-000782,-0.475579458561
ACH-000783,-0.578865842983
ACH-000784,-0.39751308469
ACH-000785,-0.692260179955
ACH-000787,-0.751125906161
ACH-000788,-0.356107602504
ACH-000791,-0.372820982249
ACH-000792,-0.454269220829
ACH-000794,-0.31774371552499997
ACH-000796,-0.489628663079
ACH-000799,-0.48751421448700005
ACH-000800,-0.6757156453100001
ACH-000802,-0.496860729908
ACH-000804,-0.329009584546
ACH-000805,-0.559424365174
ACH-000809,-0.503566158226
ACH-000810,-0.418540393151
ACH-000811,-0.381774376872
ACH-000817,-0.524490188661
ACH-000819,-0.524638633886
ACH-000820,-0.20623726411899998
ACH-000821,-0.588025969745
ACH-000822,-0.47988725584299996
ACH-000823,-0.395303459666
ACH-000824,-0.480887369841
ACH-000827,-0.43089459080700004
ACH-000829,-0.471681087506
ACH-000831,-0.5940447587250001
ACH-000832,-0.331736208044
ACH-000833,-0.341119578347
ACH-000834,-0.614417079167
ACH-000835,-0.378569453208
ACH-000836,-0.341536425835
ACH-000837,-0.328350646264
ACH-000838,-0.334191930951
ACH-000839,-0.533778332017
ACH-000840,-0.6583492647320001
ACH-000841,-0.2641400157
ACH-000843,-0.335635273329
ACH-000846,-0.38544152375699997
ACH-000847,-0.49230510081100004
ACH-000848,-0.495988915265
ACH-000849,-0.258883438518
ACH-000851,-0.415176499609
ACH-000855,-0.24366463126600002
ACH-000856,-0.715688977723
ACH-000858,-0.559557135397
ACH-000859,-0.499778150481
ACH-000861,-0.323680745576
ACH-000862,-0.553612953507
ACH-000865,-0.438993773487
ACH-000866,-0.135541919284
ACH-000867,-0.464527584916
ACH-000869,-0.6431524477489999
ACH-000872,-0.22749571678599997
ACH-000873,-0.497558790383
ACH-000876,-0.573225094371
ACH-000878,-0.417123848564
ACH-000880,-0.46329953247199995
ACH-000881,-0.367162555674
ACH-000882,-0.317789784533
ACH-000884,-0.39322148039300003
ACH-000885,-0.442937732094
ACH-000887,-0.647749052867
ACH-000888,-0.301145544369
ACH-000889,-0.298592856981
ACH-000890,-0.328599165114
ACH-000896,-0.46392086138800004
ACH-000898,-0.39732302982100004
ACH-000900,-0.593976083235
ACH-000901,-0.47532307265600005
ACH-000905,-0.48974965603799997
ACH-000906,-0.335063448667
ACH-000907,-0.47759731473000006
ACH-000910,-0.437857853236
ACH-000911,-0.460413772448
ACH-000912,-0.621595247179
ACH-000913,-0.509679513821
ACH-000915,-0.505120527821
ACH-000916,-0.768281933683
ACH-000917,-0.443037472662
ACH-000921,-0.422790716352
ACH-000924,-0.493442686258
ACH-000926,-0.481013848639
ACH-000928,-0.24890310379099997
ACH-000929,-0.532413222546
ACH-000932,-0.512969530919
ACH-000935,-0.329293928448
ACH-000936,-0.645786635578
ACH-000937,-0.322519884569
ACH-000938,-0.18540459820799998
ACH-000939,-0.446620384867
ACH-000941,-0.758668672323
ACH-000943,-0.260893291149
ACH-000946,-0.455011987688
ACH-000947,-0.435185297085
ACH-000948,-0.420815610783
ACH-000950,-0.327521802218
ACH-000953,-0.292067250864
ACH-000957,-0.601630012049
ACH-000958,-0.342886151031
ACH-000960,-0.251063421969
ACH-000963,-0.6196718300990001
ACH-000968,-0.273916901408
ACH-000969,-0.529742816735
ACH-000973,-0.15461898941
ACH-000974,-0.21232831293999999
ACH-000975,-0.399567391979
ACH-000976,-0.753640581301
ACH-000978,-0.830115045697
ACH-000980,-0.417142860731
ACH-000984,-0.442124113016
ACH-000986,-0.572545358514
ACH-000988,-0.416604603219
ACH-000993,-0.496708709172
ACH-000994,-0.281217328318
ACH-000996,-0.43257206486500005
ACH-001001,-0.39419625562700006
ACH-001020,-0.663305999122
ACH-001028,-0.46459132799900005
ACH-001031,-0.367511771417
ACH-001038,-0.395018034902
ACH-001048,-0.49273162154399996
ACH-001050,-0.43689718518200005
ACH-001053,-0.607922742559
ACH-001054,-0.574932831868
ACH-001061,-0.35618539506499997
ACH-001067,-0.592898169743
ACH-001075,-0.453118084068
ACH-001096,-0.36119274915
ACH-001128,-0.754728528687
ACH-001134,-0.288484832579
ACH-001151,-0.550278165186
ACH-001163,-0.53568548102
ACH-001164,-0.656275488155
ACH-001173,-0.58403595322
ACH-001183,-0.217801752786
ACH-001184,-0.529558261579
ACH-001190,-0.368575035275
ACH-001192,-0.360852226708
ACH-001193,-0.167865405222
ACH-001196,-0.515981821654
ACH-001197,-0.46585168647299996
ACH-001205,-0.484017921863
ACH-001211,-0.333212971325
ACH-001212,-0.300751575609
ACH-001228,-0.443164066862
ACH-001232,-0.403828347564
ACH-001239,-0.44796467995800004
ACH-001274,-0.702273658902
ACH-001275,-0.509027479363
ACH-001277,-0.50100713304
ACH-001278,-0.32923330219999997
ACH-001280,-0.702259524745
ACH-001283,-0.379630947185
ACH-001289,-0.635006989324
ACH-001295,-0.30805524066999995
ACH-001300,-0.40314654899400004
ACH-001301,-0.507763869349
ACH-001302,-0.836004711988
ACH-001303,-0.451951414389
ACH-001306,-0.47615285881999997
ACH-001318,-0.427767791291
ACH-001322,-0.41589650594000005
ACH-001328,-0.514047896506
ACH-001332,-0.38816567383
ACH-001333,-0.284955867536
ACH-001336,-0.638047249816
ACH-001340,-0.514215011357
ACH-001346,-0.535814485357
ACH-001353,-0.429664193422
ACH-001354,-0.541413561034
ACH-001367,-0.769545372714
ACH-001368,-0.442666405452
ACH-001374,-0.488767832081
ACH-001375,-0.469360929916
ACH-001377,-0.651268142593
ACH-001380,-0.413154275849
ACH-001391,-0.47589910665299995
ACH-001407,-0.45233753041599994
ACH-001408,-0.26528324251999996
ACH-001413,-0.447709195475
ACH-001430,-0.23078474716999997
ACH-001431,-0.1465550793
ACH-001450,-0.576404972007
ACH-001496,-0.43406736128999995
ACH-001500,-0.332112508153
ACH-001521,-0.216763212978
ACH-001523,-0.540610635402
ACH-001532,-0.406839132949
ACH-001536,-0.192494729947
ACH-001550,-0.465664911659
ACH-001552,-0.631321717697
ACH-001554,-0.334179386319
ACH-001645,-0.44951656046099997
ACH-001654,-0.203775585641
ACH-001715,-0.311930938453
ACH-001735,-0.408870390911
ACH-001736,-0.20541480456500003
ACH-001737,-0.361949065044
ACH-001740,-0.49502019317
ACH-001745,-0.516272772169
ACH-001750,-0.47436229534100005
ACH-001765,-0.45200919643
ACH-001956,-0.702364251538
ACH-001957,-0.7243546099079999
