,SRRD (402055)
ACH-000632,-0.260772089135
ACH-000633,-0.31476234450199997
ACH-000637,-0.481715591599
ACH-000638,-0.37958042409500004
ACH-000646,0.0589565407725
ACH-000647,-0.309667169506
ACH-000648,-0.338752678561
ACH-000649,-0.15057982162699998
ACH-000651,-0.330175633669
ACH-000652,0.11625732945699999
ACH-000653,-0.157144263235
ACH-000657,-0.029835994765599998
ACH-000658,-0.027078802487099998
ACH-000661,-0.19735559736900002
ACH-000662,-0.210872048867
ACH-000663,-0.170357385676
ACH-000665,-0.547939671388
ACH-000671,-0.317160986201
ACH-000673,-0.327297806752
ACH-000676,-0.268180206422
ACH-000677,-0.5389358370139999
ACH-000681,-0.2597784182
ACH-000682,-0.011075843229100001
ACH-000683,-0.157845523367
ACH-000684,-0.547739121081
ACH-000688,-0.39391583331999996
ACH-000693,-0.257736583109
ACH-000694,-0.303762754838
ACH-000695,-0.178060595462
ACH-000696,-0.24353241379700002
ACH-000697,-0.519814108363
ACH-000699,-0.168068085286
ACH-000701,-0.260996420809
ACH-000706,-0.599968590382
ACH-000711,-0.37687641091799995
ACH-000713,0.021355942007900003
ACH-000714,-0.45079396615500006
ACH-000718,-0.31019727882599996
ACH-000720,-0.566641064987
ACH-000721,-0.0347574339186
ACH-000724,0.111491261799
ACH-000725,-0.07109405225899999
ACH-000732,-0.16296012636399998
ACH-000734,-0.328854318581
ACH-000735,-0.14767310667199998
ACH-000736,-0.430733481609
ACH-000738,-0.191701759888
ACH-000746,-0.215277524782
ACH-000747,-0.433612303075
ACH-000748,-0.204345247181
ACH-000753,-0.42338173723399997
ACH-000756,-0.610839533314
ACH-000757,-0.381326150098
ACH-000758,-0.271674436305
ACH-000760,-0.43295017511699996
ACH-000763,-0.511812784708
ACH-000764,-0.38389400614600006
ACH-000765,-0.193982893545
ACH-000766,-0.328238370976
ACH-000767,-0.453803161909
ACH-000768,-0.349141181382
ACH-000769,-0.44975873211499995
ACH-000770,-0.391433607196
ACH-000771,-0.0762138562637
ACH-000773,-0.00992779881406
ACH-000776,-0.680120725971
ACH-000777,-0.0155393004565
ACH-000778,-0.304555138145
ACH-000781,-0.48578794174199996
ACH-000782,-0.22959979410999998
ACH-000783,-0.18880676892
ACH-000784,-0.126598336072
ACH-000785,-0.048194063836699996
ACH-000787,-0.35963043075
ACH-000788,-0.10777430917000001
ACH-000791,-0.49427915615199997
ACH-000792,-0.400649028641
ACH-000794,-0.143922635985
ACH-000796,-0.202450293203
ACH-000799,-0.420890024741
ACH-000800,-0.561321766704
ACH-000802,-0.21689764290999997
ACH-000804,-0.280734734683
ACH-000805,-0.36906412542800004
ACH-000809,-0.191851015602
ACH-000810,-0.181128782821
ACH-000811,0.04633109994580001
ACH-000817,-0.447765463395
ACH-000819,-0.384809158454
ACH-000820,0.0131269887065
ACH-000821,-0.336200200717
ACH-000822,-0.570558192547
ACH-000823,-0.553287246137
ACH-000824,0.000236121758949
ACH-000827,-0.372672358862
ACH-000829,-0.296008140563
ACH-000831,-0.36356311252400003
ACH-000832,-0.177453556108
ACH-000833,-0.607322417961
ACH-000834,-0.282919990549
ACH-000835,-0.227753327156
ACH-000836,-0.100478332341
ACH-000837,-0.161663763337
ACH-000838,0.0119517257288
ACH-000839,-0.0667795010974
ACH-000840,-0.0782050327334
ACH-000841,-0.465483665895
ACH-000843,-0.349304802936
ACH-000846,-0.415935416201
ACH-000847,0.175355724558
ACH-000848,-0.234545246227
ACH-000849,-0.340386584206
ACH-000851,-0.153521582208
ACH-000855,-0.64420734422
ACH-000856,-0.377314661389
ACH-000858,-0.041890355499400005
ACH-000859,-0.220428968879
ACH-000861,-0.557959253282
ACH-000862,-0.159318377586
ACH-000865,-0.0772028266795
ACH-000866,-0.35267071448
ACH-000867,-0.238277629262
ACH-000869,-0.0028509073998299996
ACH-000872,-0.540814567081
ACH-000873,-0.351169573592
ACH-000876,-0.259411274241
ACH-000878,-0.366926404687
ACH-000880,-0.343298415504
ACH-000881,-0.348216374871
ACH-000882,-0.163780422831
ACH-000884,-0.337440466789
ACH-000885,-0.370374177716
ACH-000887,-0.282380669967
ACH-000888,-0.244675971321
ACH-000889,-0.24477663845199998
ACH-000890,-0.869602786559
ACH-000896,-0.168102159074
ACH-000898,-0.359087089942
ACH-000900,-0.44150965135
ACH-000901,-0.291441969933
ACH-000905,-0.0630311449921
ACH-000906,-0.20033145531500002
ACH-000907,-0.307103224753
ACH-000910,-0.24489523015599998
ACH-000911,-0.056310437891899996
ACH-000912,-0.31965202805
ACH-000913,-0.41421226324500005
ACH-000915,-0.16914800167599997
ACH-000916,-0.129334979072
ACH-000917,-0.459714570371
ACH-000921,-0.347017723426
ACH-000924,-0.252976920562
ACH-000926,-0.183553972886
ACH-000928,-0.7805008549570001
ACH-000929,-0.220910362541
ACH-000932,-0.188436292573
ACH-000935,0.333935326524
ACH-000936,-0.17082719491700002
ACH-000937,-0.549860471429
ACH-000938,-0.23846971514499998
ACH-000939,-0.08885574969210001
ACH-000941,-0.221085230689
ACH-000943,-0.306309251959
ACH-000946,-0.39328554151999995
ACH-000947,-0.33889353198100003
ACH-000948,-0.5661801508250001
ACH-000950,-0.589733891139
ACH-000953,-0.285014084818
ACH-000957,-0.5332984592710001
ACH-000958,-0.327118973451
ACH-000960,-0.0991895168409
ACH-000963,-0.0797167304856
ACH-000968,-0.124216173577
ACH-000969,-0.50389997978
ACH-000973,-0.344513171133
ACH-000974,-0.0404914621691
ACH-000975,-0.257554415675
ACH-000976,-0.656631824072
ACH-000978,-0.631242975988
ACH-000980,-0.21882538773200003
ACH-000984,-0.0476034896379
ACH-000986,-0.491583573002
ACH-000988,-0.34919795710600005
ACH-000993,-0.51177075131
ACH-000994,-0.259733158046
ACH-000996,-0.264344610504
ACH-001001,-0.23081475194499998
ACH-001020,-0.144410858205
ACH-001028,-0.14876295128699998
ACH-001031,-0.26411999790999996
ACH-001038,-0.208090282923
ACH-001048,-0.285841678514
ACH-001050,-0.303240438468
ACH-001053,-0.659576993783
ACH-001054,-0.09977642256989999
ACH-001061,-0.47765452985600004
ACH-001067,-0.180936470913
ACH-001075,-0.5771441131480001
ACH-001096,-0.23597356489399998
ACH-001128,-0.398868691906
ACH-001134,-0.512289809944
ACH-001151,-0.302511015704
ACH-001163,-0.49022006976099997
ACH-001164,-0.36049643760399996
ACH-001173,-0.29321930059900003
ACH-001183,-0.454836726392
ACH-001184,-0.37488438905999993
ACH-001190,-0.412181201695
ACH-001192,-0.31408282100400003
ACH-001193,-0.259673129162
ACH-001196,-0.712224828275
ACH-001197,-0.530443270067
ACH-001205,0.042820905666800003
ACH-001211,-0.221597769602
ACH-001212,-0.536971803597
ACH-001228,-0.625926734293
ACH-001232,-0.476289591459
ACH-001239,-0.142716176185
ACH-001274,-0.625440514369
ACH-001275,-0.227633795708
ACH-001277,-0.46322243952500003
ACH-001278,-0.392038656584
ACH-001280,-0.8848155701420001
ACH-001283,-0.339322743918
ACH-001289,-0.404910093508
ACH-001295,-0.203558053124
ACH-001300,-0.30726763478
ACH-001301,-0.345543478663
ACH-001302,-0.383927702175
ACH-001303,-0.408883330633
ACH-001306,-0.053184360288000006
ACH-001318,-0.14377632998099998
ACH-001322,-0.35856887404700005
ACH-001328,-0.0761653893451
ACH-001332,-0.385542016608
ACH-001333,-0.41703457827600005
ACH-001336,-0.464977597442
ACH-001340,-0.693226193441
ACH-001346,-0.45395946772100004
ACH-001353,-0.553925181047
ACH-001354,-0.38252219646200003
ACH-001367,-0.516935635725
ACH-001368,-0.19509615469900002
ACH-001374,-0.18409680593
ACH-001375,-0.38765997439499994
ACH-001377,-0.211066654276
ACH-001380,-0.258404178525
ACH-001391,-0.310244937306
ACH-001407,-0.76845731736
ACH-001408,-0.35935198651600003
ACH-001413,-0.383756292375
ACH-001430,0.09260981565899999
ACH-001431,-0.154496118362
ACH-001450,-0.458944627659
ACH-001496,-0.522919168719
ACH-001500,-0.118998586876
ACH-001521,-0.263997514564
ACH-001523,-0.142478103476
ACH-001532,-0.590953983929
ACH-001536,-0.290243450844
ACH-001550,-0.313039777892
ACH-001552,-0.40322660745899996
ACH-001554,-0.426325941233
ACH-001645,0.100498699606
ACH-001654,0.00477055907561
ACH-001715,-0.767148945671
ACH-001735,-0.231962273248
ACH-001736,-0.265876913464
ACH-001737,-0.313018918475
ACH-001740,-0.655270101821
ACH-001745,-0.406346635004
ACH-001750,-0.160825924785
ACH-001765,-0.527298330072
ACH-001956,-0.555051714827
ACH-001957,-0.35838052849
