,PFDN2 (5202)
ACH-000427,-1.64036925167
ACH-000433,-1.23140276584
ACH-000436,-1.7753095751400003
ACH-000444,-1.3092565900700002
ACH-000445,-1.26079600685
ACH-000448,-1.3575275690900002
ACH-000450,-1.69171690837
ACH-000452,-1.77937243037
ACH-000454,-1.64489383847
ACH-000458,-1.5974654497100003
ACH-000459,-1.14267409162
ACH-000460,-1.3436486567500001
ACH-000461,-1.8629652361000002
ACH-000463,-1.33862010295
ACH-000464,-1.4461320969999998
ACH-000466,-1.82319129556
ACH-000467,-1.4751955761700002
ACH-000468,-1.74493050469
ACH-000469,-1.6289496612799998
ACH-000470,-1.87902375509
ACH-000471,-1.74054925964
ACH-000472,-1.9549747761400003
ACH-000473,-2.05758666406
ACH-000475,-1.7155690957299998
ACH-000476,-1.43296397505
ACH-000477,-1.41861010131
ACH-000480,-1.39373805619
ACH-000481,-1.3574541766
ACH-000483,-2.13877302242
ACH-000484,-1.5858335346
ACH-000485,-1.6274649833100001
ACH-000486,-1.46718047937
ACH-000487,-1.6013056983200002
ACH-000488,-1.6853016593799999
ACH-000490,-1.65885981052
ACH-000491,-1.5276028240700001
ACH-000495,-1.11226150728
ACH-000496,-1.69273596294
ACH-000499,-1.7065433562099999
ACH-000500,-1.4190454510100001
ACH-000502,-1.67607386495
ACH-000503,-1.6704379647299998
ACH-000505,-1.78756025128
ACH-000507,-1.5887893631299999
ACH-000510,-1.6611166413499998
ACH-000511,-1.4455378184
ACH-000512,-1.5271820148700002
ACH-000516,-1.61205924698
ACH-000517,-1.6004698189200002
ACH-000518,-1.7507525875499999
ACH-000520,-1.7635192592900002
ACH-000521,-1.60606560155
ACH-000522,-1.68252334279
ACH-000524,-1.6780312658899998
ACH-000527,-1.6003027685
ACH-000528,-1.44546921717
ACH-000537,-1.45626051164
ACH-000541,-1.3094130957799999
ACH-000542,-1.4779014987299999
ACH-000544,-1.5471600755200001
ACH-000545,-1.42217591969
ACH-000547,-1.1396598214899998
ACH-000548,-1.73998350384
ACH-000549,-1.5761701252899998
ACH-000550,-1.3897635411000002
ACH-000552,-1.5761961961000002
ACH-000556,-1.7143368916
ACH-000557,-2.0063253188299996
ACH-000570,-1.6676017946500001
ACH-000571,-2.0935965448400005
ACH-000573,-1.35860023294
ACH-000576,-1.62644151
ACH-000580,-1.7225808342099997
ACH-000584,-1.68449788699
ACH-000585,-1.4930023758700002
ACH-000588,-1.6479441167299997
ACH-000589,-1.6860453629499998
ACH-000591,-1.46120988666
ACH-000593,-1.7963036901099998
ACH-000600,-1.4992406415200001
ACH-000601,-1.45072816977
ACH-000604,-1.53114158238
ACH-000605,-1.54969462628
ACH-000606,-1.4176690872100002
ACH-000608,-1.57562139255
ACH-000614,-1.23608358114
ACH-000616,-1.72105929947
ACH-000618,-1.61732381638
ACH-000619,-1.8126375362599998
ACH-000620,-1.7337491101700002
ACH-000621,-1.6042638644799998
ACH-000622,-1.72956292721
ACH-000623,-1.55280681616
ACH-000624,-1.58547078734
ACH-000627,-1.52010689074
ACH-000630,-1.46946562438
ACH-000632,-1.53990492
ACH-000633,-2.07565462927
ACH-000637,-1.5685971325
ACH-000638,-1.52969633255
ACH-000646,-1.8693367781799999
ACH-000647,-1.6338813907499998
ACH-000648,-1.2388609035
ACH-000649,-1.65215948745
ACH-000651,-1.55824355931
ACH-000652,-1.8878532217400001
ACH-000653,-1.50188667865
ACH-000657,-1.6299278724500001
ACH-000658,-1.6042893148299997
ACH-000661,-1.51871155694
ACH-000662,-1.6857305454299998
ACH-000663,-1.6352349872799998
ACH-000665,-1.54210039159
ACH-000671,-1.41335035646
ACH-000673,-1.62699296042
ACH-000676,-1.3466036547799998
ACH-000677,-1.62936122905
ACH-000681,-1.8204670742299998
ACH-000682,-1.63180624907
ACH-000683,-1.6998163491
ACH-000684,-1.44790796099
ACH-000688,-1.81218833605
ACH-000693,-1.68826688566
ACH-000694,-1.40189752125
ACH-000695,-1.74207098879
ACH-000696,-1.4133889386899998
ACH-000697,-1.42889058209
ACH-000699,-2.2816461413
ACH-000701,-1.7926001788599997
ACH-000706,-1.56143379117
ACH-000711,-1.2951516005200001
ACH-000713,-1.61229870303
ACH-000714,-1.42133061415
ACH-000718,-1.6704456386000002
ACH-000720,-1.47734325738
ACH-000721,-1.5758561363899999
ACH-000724,-2.14926635181
ACH-000725,-2.0258826975599997
ACH-000732,-1.3656097227200001
ACH-000734,-1.64606250484
ACH-000735,-1.8412657536400001
ACH-000736,-1.5539697993700001
ACH-000738,-1.4518218582
ACH-000746,-1.58064800936
ACH-000747,-1.59700205546
ACH-000748,-1.446694757
ACH-000753,-1.4984565278600002
ACH-000756,-1.56412836466
ACH-000757,-1.78147364728
ACH-000758,-1.3354902039899998
ACH-000760,-1.4822045459200002
ACH-000763,-1.3356354077700001
ACH-000764,-1.4477366059099999
ACH-000765,-1.60947317195
ACH-000766,-1.8040946821200001
ACH-000767,-1.14665755113
ACH-000768,-1.4792572619100002
ACH-000769,-1.3788564748199998
ACH-000770,-1.7584566679599998
ACH-000771,-1.49896172053
ACH-000773,-1.4102180222299998
ACH-000776,-1.5642835229700003
ACH-000777,-1.6678709065600001
ACH-000778,-2.10680386624
ACH-000781,-1.60780480741
ACH-000782,-1.86199398199
ACH-000783,-1.60146998095
ACH-000784,-1.58188768542
ACH-000785,-2.24902069345
ACH-000787,-1.58265813303
ACH-000788,-1.55833573128
ACH-000791,-1.8795896985099998
ACH-000792,-1.7739796682299998
ACH-000794,-1.4734709801199999
ACH-000796,-1.5906198986700002
ACH-000799,-1.25208602813
ACH-000800,-1.75308860988
ACH-000802,-1.6450785507700003
ACH-000804,-1.5807343060799999
ACH-000805,-1.6425307182799997
ACH-000809,-1.48063181464
ACH-000810,-2.02688739226
ACH-000811,-1.89050786658
ACH-000817,-1.50515872854
ACH-000819,-1.3645544390399997
ACH-000820,-0.805616774222
ACH-000821,-1.83634553683
ACH-000822,-2.06202497164
ACH-000823,-1.4791927248299999
ACH-000824,-1.74123353597
ACH-000827,-1.5678925226700002
ACH-000829,-1.7013540405899998
ACH-000831,-1.6025966588999998
ACH-000832,-1.24336756529
ACH-000833,-1.71509782569
ACH-000834,-1.6443020134200002
ACH-000835,-1.41280061611
ACH-000836,-1.8029838801
ACH-000837,-1.69207277307
ACH-000838,-1.35747741085
ACH-000839,-1.4976696503600002
ACH-000840,-1.65614907254
ACH-000841,-1.55205466505
ACH-000843,-1.9066103226
ACH-000846,-1.6996178001299997
ACH-000847,-1.5333478674599998
ACH-000848,-1.6446678428400001
ACH-000849,-1.6826140954700002
ACH-000851,-1.08671701106
ACH-000855,-1.4348332693099999
ACH-000856,-1.64292800546
ACH-000858,-1.38263866542
ACH-000859,-1.48103612482
ACH-000861,-1.37643866418
ACH-000862,-1.7911046891
ACH-000865,-1.37702238166
ACH-000866,-1.60970598049
ACH-000867,-1.66322796117
ACH-000869,-1.7752019872599998
ACH-000872,-1.3442571338
ACH-000873,-1.5019418121700001
ACH-000876,-1.6119094960100002
ACH-000878,-1.58278034815
ACH-000880,-1.87254845023
ACH-000881,-1.68884221889
ACH-000882,-1.5244697664700002
ACH-000884,-1.53797049718
ACH-000885,-1.32469143142
ACH-000887,-1.5490828757100001
ACH-000888,-1.81898870757
ACH-000889,-1.6467919723299997
ACH-000890,-1.4289632133899999
ACH-000896,-1.7378724095599998
ACH-000898,-1.61222220483
ACH-000900,-1.7050403487
ACH-000901,-1.76965691853
ACH-000905,-1.52678018102
ACH-000906,-1.3889494118099999
ACH-000907,-1.18441400659
ACH-000910,-1.93236335257
ACH-000911,-1.6265182247999999
ACH-000912,-1.48104094811
ACH-000913,-1.59138321632
ACH-000915,-1.7610629586099997
ACH-000916,-1.74462500469
ACH-000917,-1.53613359457
ACH-000921,-1.2578462674200002
ACH-000924,-1.3460675804
ACH-000926,-1.60300725279
ACH-000928,-1.5153413933500002
ACH-000929,-1.4342088471799999
ACH-000932,-1.3942327593900001
ACH-000935,-1.46122415141
ACH-000936,-1.65352388532
ACH-000937,-2.06347179222
ACH-000938,-1.3867503389700002
ACH-000939,-1.9195054964200002
ACH-000941,-1.8131878086400002
ACH-000943,-1.54487345081
ACH-000946,-1.4888670712799998
ACH-000947,-1.58486946499
ACH-000948,-1.46161826429
ACH-000950,-1.6147946176199999
ACH-000953,-1.73609466728
ACH-000957,-1.46239588539
ACH-000958,-1.51306731784
ACH-000960,-1.51913513723
ACH-000963,-1.64169472671
ACH-000968,-1.48572578267
ACH-000969,-1.64167640456
ACH-000973,-1.7162633299899999
ACH-000974,-1.57257914966
ACH-000975,-1.52140688602
ACH-000976,-1.26910232418
ACH-000978,-1.6825961912799998
ACH-000980,-1.54698404157
ACH-000984,-1.5020782723500001
ACH-000986,-1.5031913209399999
ACH-000988,-1.74318272812
ACH-000993,-1.3524314947299998
ACH-000994,-1.77152711058
ACH-000996,-1.4562195176800001
ACH-001001,-1.79671401185
ACH-001020,-1.74437703901
ACH-001028,-1.46050574266
ACH-001031,-1.6011571101
ACH-001038,-1.6174165540600003
ACH-001048,-1.69376381604
ACH-001050,-1.49167176973
ACH-001053,-1.5918715866799997
ACH-001054,-1.3456076707100002
ACH-001061,-1.5235423930399998
ACH-001067,-1.3635962517299998
ACH-001075,-1.35216108417
ACH-001096,-1.51586266512
ACH-001128,-1.8954835573599997
ACH-001134,-1.59560027435
ACH-001151,-1.6010296321700002
ACH-001163,-1.6940925390700001
ACH-001164,-1.60120170116
ACH-001173,-1.58648641119
ACH-001183,-1.5437708060600002
ACH-001184,-1.3137987181200002
ACH-001190,-1.70718526161
ACH-001192,-1.5901610081600002
ACH-001193,-1.14168587246
ACH-001196,-1.5633262868399997
ACH-001197,-1.68192705678
ACH-001205,-1.480843834
ACH-001211,-1.3380722565899998
ACH-001212,-1.7730140909999998
ACH-001228,-1.96080995319
ACH-001232,-1.16729042776
ACH-001239,-1.5524996045299997
ACH-001274,-1.3596601613100001
ACH-001275,-1.5220703858200002
ACH-001277,-1.50657199181
ACH-001278,-1.6449234819
ACH-001280,-2.36132145968
ACH-001283,-1.6707954623399999
ACH-001289,-1.83699420093
ACH-001295,-1.6700312757
ACH-001300,-1.6880200682
ACH-001301,-1.6228838615
ACH-001302,-1.47449948055
ACH-001303,-1.69258513619
ACH-001306,-1.60734367875
ACH-001318,-1.5543352571200002
ACH-001322,-1.30568496955
ACH-001328,-1.5391218377200002
ACH-001332,-1.2377423970499999
ACH-001333,-1.64200978607
ACH-001336,-1.3702445856299998
ACH-001340,-1.6262307513999998
ACH-001346,-1.37098162154
ACH-001353,-1.59932450803
ACH-001354,-1.15077037547
ACH-001367,-1.36327023085
ACH-001368,-1.6232032087000001
ACH-001374,-1.8690478832099997
ACH-001375,-1.5227959774899997
ACH-001377,-1.43889057522
ACH-001380,-1.43017511694
ACH-001391,-1.78860509878
ACH-001407,-1.6325993861399999
ACH-001408,-1.8424603979900003
ACH-001413,-1.2218362094700002
ACH-001430,-1.8319188989900002
ACH-001431,-1.71567460715
ACH-001450,-1.5172854709799999
ACH-001496,-1.73721565721
ACH-001500,-1.74397329936
ACH-001521,-1.3651790586700001
ACH-001523,-1.38079801589
ACH-001532,-1.6013838771899997
ACH-001536,-1.40162751774
ACH-001550,-1.80574375192
ACH-001552,-1.55514439157
ACH-001554,-1.5609390272499999
ACH-001645,-1.1994214728200001
ACH-001654,-1.75234840289
ACH-001715,-1.62251390002
ACH-001735,-1.78804945523
ACH-001736,-1.4648461489200002
ACH-001737,-1.6424732877000001
ACH-001740,-1.4601661919
ACH-001745,-1.55429380093
ACH-001750,-1.31645176403
ACH-001765,-1.7271802057099999
ACH-001956,-1.4820673862600002
ACH-001957,-1.77047318373
