,L3MBTL1 (26013)
ACH-000938,-0.293365958118
ACH-000939,0.130536228789
ACH-000941,-0.264931019958
ACH-000943,-0.07204039417569999
ACH-000946,-0.18043343140999998
ACH-000947,-0.057340686967
ACH-000948,-0.102686494557
ACH-000950,-0.34144801878700004
ACH-000953,-0.33286526859
ACH-000957,-0.06335043686530001
ACH-000958,-0.232233112719
ACH-000960,-0.260700376404
ACH-000963,0.0132902257843
ACH-000968,-0.19737878539099998
ACH-000969,-0.441502524996
ACH-000973,-0.162114743782
ACH-000974,-0.06106536373819999
ACH-000975,-0.0946252686094
ACH-000976,-0.0641944040786
ACH-000978,-0.363536564027
ACH-000980,-0.20816281166499997
ACH-000984,-0.15714905382000002
ACH-000986,-0.209089178789
ACH-000988,-0.311251345896
ACH-000993,-0.028991002473200002
ACH-000994,-0.45324779938299997
ACH-000996,-0.35562582793700004
ACH-001001,-0.13199788000499998
ACH-001020,-0.0669089478342
ACH-001028,-0.255890514454
ACH-001031,-0.130303361446
ACH-001038,-0.04880304754940001
ACH-001048,-0.21053826116000002
ACH-001050,-0.0999911492337
ACH-001053,-0.233453039313
ACH-001054,-0.101565744716
ACH-001061,-0.17956238806299998
ACH-001067,-0.20575414957899998
ACH-001075,-0.149306728972
ACH-001096,-0.184973539221
ACH-001128,0.925815751031
ACH-001134,-0.148202837498
ACH-001151,-0.12994266184
ACH-001163,-0.263540981843
ACH-001164,-0.347175157896
ACH-001173,-0.17621051443
ACH-001183,-0.39359536350599994
ACH-001184,-0.110891097117
ACH-001190,-0.40997683179600003
ACH-001192,0.06435948183330001
ACH-001193,-0.351389094744
ACH-001196,0.023125867246
ACH-001197,-0.07933025599719999
ACH-001205,-0.352355742826
ACH-001211,-0.0364694947532
ACH-001212,-0.349386859609
ACH-001228,-0.00132937921948
ACH-001232,-0.134785057111
ACH-001239,-0.274654476458
ACH-001274,-0.0312867880406
ACH-001275,-0.132205632294
ACH-001277,-0.03618328292
ACH-001278,-0.264431319412
ACH-001280,-0.046473717213599997
ACH-001283,-0.0242100175091
ACH-001289,-0.13628490743
ACH-001295,-0.167602071393
ACH-001300,-0.24334616312399998
ACH-001301,-0.329003335454
ACH-001302,-0.249612656523
ACH-001303,0.0230494216824
ACH-001306,-0.310988814446
ACH-001318,-0.20691329324700003
ACH-001322,-0.254709279637
ACH-001328,-0.22362869678000002
ACH-001332,-0.41194654019599997
ACH-001333,0.09832396497950001
ACH-001336,-0.238782004397
ACH-001340,-0.21623711278299998
ACH-001346,-0.0368413973412
ACH-001353,-0.146623141524
ACH-001354,0.0326184319693
ACH-001367,-0.104926617057
ACH-001368,-0.274041819624
ACH-001374,0.209855253317
ACH-001375,-0.0382001153981
ACH-001377,-0.21702764988899997
ACH-001380,-0.15497628236199998
ACH-001391,-0.22808984656599998
ACH-001407,-0.24444552339499998
ACH-001408,-0.212797408279
ACH-001413,-0.274167110926
ACH-001430,-0.6184087121940001
ACH-001431,-0.218784975834
ACH-001450,0.0140765925614
ACH-001496,0.0815529359918
ACH-001500,-0.222900734537
ACH-001521,-0.5158073395830001
ACH-001523,-0.0932563405622
ACH-001532,-0.038210612115699996
ACH-001536,-0.169424029645
ACH-001550,0.11929490588300001
ACH-001552,-0.278297292558
ACH-001554,-0.255189530799
ACH-001645,-0.154814782787
ACH-001654,-0.34047957823299996
ACH-001715,-0.778348171446
ACH-001735,-0.0846063418246
ACH-001736,-0.122298604701
ACH-001737,-0.464749130226
ACH-001740,0.0599681839103
ACH-001745,-0.148213598933
ACH-001750,-0.141970856947
ACH-001765,-0.171795296883
ACH-001956,-0.164512913769
ACH-001957,-0.115109840413
