,SULT1A2 (6799)
ACH-000837,-0.048222701909699996
ACH-000838,0.020994958763299997
ACH-000839,0.0168951126258
ACH-000840,0.15467500395300002
ACH-000841,-0.25235130553
ACH-000843,-0.107244033475
ACH-000846,0.0474501737261
ACH-000847,-0.0171480351499
ACH-000848,0.051308170284599997
ACH-000849,-0.14253447907
ACH-000851,-0.0296459867778
ACH-000855,-0.148770790087
ACH-000856,-0.124361010287
ACH-000858,-0.020010355383
ACH-000859,-0.117842521557
ACH-000861,-0.220140098254
ACH-000862,0.027298646048
ACH-000865,0.008651307369180001
ACH-000866,-0.0414736599116
ACH-000867,-0.0629673439554
ACH-000869,-0.351298637153
ACH-000872,-0.18006838171700001
ACH-000873,0.0619451046234
ACH-000876,0.0685902853461
ACH-000878,-0.026890953201700003
ACH-000880,0.062217731891
ACH-000881,-0.163721470996
ACH-000882,0.013619091177000001
ACH-000884,-0.07144109883439999
ACH-000885,-0.15200781652599998
ACH-000887,0.0370962809675
ACH-000888,-0.0962665289098
ACH-000889,-0.171655178515
ACH-000890,-0.2007660152
ACH-000896,-0.0565251306982
ACH-000898,-0.18540234714899997
ACH-000900,-0.29193182486900005
ACH-000901,-0.174215568312
ACH-000905,-0.177761237736
ACH-000906,-0.0645189547271
ACH-000907,-0.237838321865
ACH-000910,-0.208573891268
ACH-000911,-0.024689797414700003
ACH-000912,-0.0741847381202
ACH-000913,-0.0624541928456
ACH-000915,-0.139898791428
ACH-000916,-0.335931676514
ACH-000917,-0.39833779094899996
ACH-000921,-0.230024574133
ACH-000924,0.0253766707579
ACH-000926,-0.221431075694
ACH-000928,-0.0330649892414
ACH-000929,-0.136900931778
ACH-000932,-0.11421351863
ACH-000935,-0.12474886844699999
ACH-000936,0.0339993325317
ACH-000937,0.0789004895658
ACH-000938,0.0619282867085
ACH-000939,-0.13355684205399998
ACH-000941,0.046141043345300004
ACH-000943,-0.04815172846059999
ACH-000946,0.048221073095000004
ACH-000947,-0.0405584342086
ACH-000948,-0.0165827757723
ACH-000950,-0.0626554057059
ACH-000953,0.025535616865300002
ACH-000957,-0.12531717651
ACH-000958,0.101917266854
ACH-000960,-0.0319634466464
ACH-000963,-0.017982107598700003
ACH-000968,-0.23820400904300001
ACH-000969,-0.0229345935355
ACH-000973,-0.248687225901
ACH-000974,-0.136286669002
ACH-000975,0.0238797840327
ACH-000976,-0.21586877340799998
ACH-000978,-0.209020100042
ACH-000980,0.029604640051199997
ACH-000984,-0.113276247533
ACH-000986,-0.122893386642
ACH-000988,-0.07494242398960001
ACH-000993,0.025822743596
ACH-000994,-0.161079921079
ACH-000996,-0.227289392451
ACH-001001,0.052901034526699996
ACH-001020,0.08525161075580001
ACH-001028,-0.10294381723099999
ACH-001031,-0.0877141349893
ACH-001038,-0.09572314630699999
ACH-001048,0.0473641292612
ACH-001050,-0.04297520442430001
ACH-001053,-0.053463497684
ACH-001054,-0.10912774298599999
ACH-001061,-0.0841560955566
ACH-001067,-0.0286087144086
ACH-001075,-0.11408151980799999
ACH-001096,-0.0783982720779
ACH-001128,-0.09077487855180001
ACH-001134,-0.09052013380830001
ACH-001151,0.0662654018923
ACH-001163,-0.0393311527325
ACH-001164,0.042268783778
ACH-001173,-0.209286026668
ACH-001183,-0.21067250825800002
ACH-001184,-0.0675762076822
ACH-001190,0.05873463209319999
ACH-001192,-0.0866866761973
ACH-001193,0.0450221138908
ACH-001196,-0.0587435226401
ACH-001197,-0.014057269812200002
ACH-001205,-0.05029064677080001
ACH-001211,-0.08697020675339999
ACH-001212,-0.109067119188
ACH-001228,-0.08915216539460001
ACH-001232,-0.0833769134714
ACH-001239,-0.25870666630100003
ACH-001274,0.08109773140030001
ACH-001275,-0.13511822305500001
ACH-001277,-0.26476319433400003
ACH-001278,-0.07198088609410001
ACH-001280,-0.036497435872
ACH-001283,0.0120020757733
ACH-001289,-0.007504993737689999
ACH-001295,-0.07027415710089999
ACH-001300,0.000132208581768
ACH-001301,-0.21239737864500002
ACH-001302,-0.142068701259
ACH-001303,0.0784754929194
ACH-001306,0.010771846772
ACH-001318,0.039147637075
ACH-001322,0.014018749702999999
ACH-001328,0.116029369629
ACH-001332,-0.038856613352399996
ACH-001333,-0.08826201567919999
ACH-001336,-0.26103370839699996
ACH-001340,-0.0398476068084
ACH-001346,-0.17349539496
ACH-001353,-0.13625508166300002
ACH-001354,0.16802947185699998
ACH-001367,0.00250835816057
ACH-001368,-0.21253403125
ACH-001374,-0.494051322246
ACH-001375,-0.0262654917228
ACH-001377,-0.0499154312084
ACH-001380,-0.060760456182500006
ACH-001391,0.020425682151799997
ACH-001407,0.0929307382529
ACH-001408,-0.0285615558103
ACH-001413,-0.17976844140700002
ACH-001430,0.373046879007
ACH-001431,-0.00140525515649
ACH-001450,-0.07745312764989999
ACH-001496,-0.194851212076
ACH-001500,-0.160613315132
ACH-001521,-0.0593003803381
ACH-001523,-0.10601948301400001
ACH-001532,-7.30295942907e-05
ACH-001536,-0.35145081674500006
ACH-001550,-0.0568704767138
ACH-001552,-0.0236914596053
ACH-001554,-0.0726485859189
ACH-001645,-0.36086687789000005
ACH-001654,0.0132019599603
ACH-001715,0.0634321275399
ACH-001735,-0.00436477433624
ACH-001736,0.240762918189
ACH-001737,0.0866465995868
ACH-001740,-0.133182086593
ACH-001745,-0.239621672846
ACH-001750,-0.144326728404
ACH-001765,0.0717934545378
ACH-001956,-0.0849033327596
ACH-001957,-0.12566577518400002
