,SEC24A (10802)
ACH-000274,-0.257918075707
ACH-000277,-0.33346413243
ACH-000278,-0.253878025006
ACH-000279,-0.29580384020100003
ACH-000280,-0.076097322048
ACH-000281,-0.190237171152
ACH-000288,-0.319011306718
ACH-000291,-0.249550795614
ACH-000293,-0.46369690351000004
ACH-000294,-0.190562539316
ACH-000295,-0.0162688269727
ACH-000296,-0.43531404240500005
ACH-000302,-0.354211811185
ACH-000304,-0.06649661846459999
ACH-000307,-0.29087644552299996
ACH-000308,-0.335947483939
ACH-000310,-0.22741797333900002
ACH-000311,-0.195412185031
ACH-000312,-0.20015066874600002
ACH-000315,-0.309207310169
ACH-000316,-0.20735524856899998
ACH-000317,-0.39886559761600004
ACH-000318,-0.0449402376829
ACH-000319,-0.15096856518
ACH-000320,-0.642312757869
ACH-000322,-0.130537212373
ACH-000323,-0.31016402263500004
ACH-000324,-0.32600832380399997
ACH-000329,-0.20481206982099998
ACH-000330,-0.268789582485
ACH-000331,-0.408365225638
ACH-000332,-0.502666882136
ACH-000334,-0.407992265958
ACH-000335,0.16537446646099999
ACH-000336,-0.348177607799
ACH-000337,-0.136969825142
ACH-000339,-0.18255427099500002
ACH-000341,-0.39781710597900005
ACH-000348,-0.211370216735
ACH-000350,-0.35132899551700003
ACH-000352,-0.29171193944699997
ACH-000356,-0.49400650811999997
ACH-000361,-0.45129837942100004
ACH-000362,-0.22687343393599999
ACH-000363,-0.131799013949
ACH-000364,-0.23874024559
ACH-000365,-0.38205003435699997
ACH-000366,-0.38192357006
ACH-000368,-0.616472336721
ACH-000374,-0.129558601498
ACH-000375,-0.148139210638
ACH-000376,-0.25626901534
ACH-000381,-0.43231327629199995
ACH-000383,-0.31659705378
ACH-000387,-0.342777522688
ACH-000389,-0.330629427993
ACH-000390,-0.17736553044
ACH-000393,-0.26602934208900003
ACH-000395,-0.413877168191
ACH-000397,-0.323233087186
ACH-000401,-0.189894257047
ACH-000402,-0.0120446138063
ACH-000403,-0.258164127026
ACH-000404,0.0905192551577
ACH-000406,-0.28691478258
ACH-000407,-0.324572881927
ACH-000408,-0.128799915581
ACH-000410,-0.424184482564
ACH-000411,-0.20636559936700002
ACH-000414,-0.217336927061
ACH-000415,-0.155190973762
ACH-000416,-0.173328400651
ACH-000420,-0.43803296843
ACH-000421,-0.245993555386
ACH-000424,-0.264391997558
ACH-000425,-0.197139816229
ACH-000426,-0.28699438636
ACH-000427,-0.423122156057
ACH-000433,-0.19453261547000003
ACH-000436,-0.5463503688979999
ACH-000444,-0.306720011954
ACH-000445,-0.44837695414800005
ACH-000448,-0.0549108161759
ACH-000450,-0.232738088803
ACH-000452,-0.11456434985899999
ACH-000454,-0.314211532788
ACH-000458,-0.19192810688099998
ACH-000459,-0.0429649014936
ACH-000460,-0.0903395522763
ACH-000461,-0.0951287106986
ACH-000463,-0.368529890862
ACH-000464,-0.497203728345
ACH-000466,-0.155959121628
ACH-000467,-0.093733396676
ACH-000468,-0.0324105404691
ACH-000469,-0.31413267581300003
ACH-000470,-0.49098586252099996
ACH-000471,-0.343711905047
ACH-000472,-0.25027878204799997
ACH-000473,0.0453277919905
ACH-000475,-0.210446256451
ACH-000476,-0.392934306078
ACH-000477,-0.316232122258
ACH-000480,-0.157187766988
ACH-000481,-0.202132255451
ACH-000483,-0.495654412724
ACH-000484,-0.631500297535
ACH-000485,-0.18210990056200002
ACH-000486,-0.23940580274099998
ACH-000487,-0.466920806915
ACH-000488,-0.193107011327
ACH-000490,-0.20289955822
ACH-000491,-0.305518411528
ACH-000495,-0.477839959214
ACH-000496,-0.193488637561
ACH-000499,0.17859581186
ACH-000500,-0.626084503344
ACH-000502,-0.32252909813499997
ACH-000503,-0.311355734634
ACH-000505,-0.266764740598
ACH-000507,-0.130757717709
ACH-000510,-0.21531256505899998
ACH-000511,-0.243368600882
ACH-000512,-0.175502616823
ACH-000516,-0.248370660393
ACH-000517,-0.35388159633500005
ACH-000518,-0.188067836196
ACH-000520,-0.648570227073
ACH-000521,0.0609151272198
ACH-000522,-0.24418926870299998
ACH-000524,-0.454830766565
ACH-000527,-0.292504438471
ACH-000528,-0.313142962129
ACH-000537,-0.245104933615
ACH-000541,-0.125236159336
ACH-000542,-0.171424856721
ACH-000544,-0.15608140625
ACH-000545,-0.0939369985376
ACH-000547,0.040441713122
ACH-000548,-0.141780990239
ACH-000549,0.0482669539175
ACH-000550,-0.107937598595
ACH-000552,-0.19373790750599998
ACH-000556,-0.124424444803
ACH-000557,-0.302911091817
ACH-000570,-0.249259401673
ACH-000571,-0.149997889358
ACH-000573,-0.1921994307
ACH-000576,-0.0921717368959
ACH-000580,-0.252055616511
ACH-000584,-0.144558447354
ACH-000585,-0.172093793448
ACH-000588,-0.233726408961
ACH-000589,-0.045837166978099995
ACH-000591,-0.155411813149
ACH-000593,-0.170738746949
ACH-000600,-0.54788900735
ACH-000601,-0.259668749879
ACH-000604,-0.0145545023735
ACH-000605,-0.210930561646
ACH-000606,-0.41248116175599997
ACH-000608,-0.236141022689
ACH-000614,-0.0220121767727
ACH-000616,-0.425225290924
ACH-000618,-0.19769553425500003
ACH-000619,-0.14746491317
ACH-000620,-0.360494528803
ACH-000621,-0.29130403921
ACH-000622,-0.419137855748
ACH-000623,-0.314378792399
ACH-000624,-0.305871328555
ACH-000627,-0.26932856665
ACH-000630,-0.207083932168
ACH-000632,-0.29344930219500004
ACH-000633,-0.222398675367
ACH-000637,-0.17732481165600003
ACH-000638,-0.180861841002
ACH-000646,-0.6064257491080001
ACH-000647,-0.21605249453000003
ACH-000648,-0.17010677536
ACH-000649,-0.42799641623999995
ACH-000651,-0.198419707626
ACH-000652,-0.30563367641
ACH-000653,-0.157974064272
ACH-000657,-0.30490215329
ACH-000658,-0.195707409333
ACH-000661,-0.22595314996899998
ACH-000662,-0.384655438668
ACH-000663,-0.30099600063799997
ACH-000665,-0.0196416699812
ACH-000671,-0.100274670256
ACH-000673,-0.385719693925
ACH-000676,-0.293841835753
ACH-000677,-0.245646383167
ACH-000681,0.0041758105674000005
ACH-000682,-0.236892683678
ACH-000683,-0.293291134818
ACH-000684,-0.111776648853
ACH-000688,-0.23455795175799998
ACH-000693,-0.22311029898200002
ACH-000694,-0.0779806730062
ACH-000695,-0.50482997873
ACH-000696,-0.288555783148
ACH-000697,-0.273031880012
ACH-000699,-0.297518506332
ACH-000701,-0.231626719465
ACH-000706,-0.22694814904199997
ACH-000711,-0.400962527364
ACH-000713,-0.325247307908
ACH-000714,-0.30069812046300004
ACH-000718,-0.374820916473
ACH-000720,-0.27118462098499996
ACH-000721,-0.121771294338
ACH-000724,-0.126104441899
ACH-000725,-0.31716599462699996
ACH-000732,-0.08909552025260001
ACH-000734,-0.0966292544001
ACH-000735,-0.25077893398400003
ACH-000736,-0.254411027549
ACH-000738,-0.180541835319
ACH-000746,-0.453444175044
ACH-000747,-0.20064488095199998
ACH-000748,-0.26676149444200004
ACH-000753,-0.347032108998
ACH-000756,-0.33764716290799995
ACH-000757,-0.08414531426130001
ACH-000758,-0.320120074912
ACH-000760,-0.22464011007100002
ACH-000763,-0.40456381673299996
ACH-000764,0.09607511786139998
ACH-000765,-0.169179200533
ACH-000766,-0.317916067856
ACH-000767,-0.357045362584
ACH-000768,-0.139700892313
ACH-000769,-0.277985556485
ACH-000770,-0.141548124279
ACH-000771,-0.10194844321499999
ACH-000773,-0.332311815205
ACH-000776,-0.0510867195031
ACH-000777,0.0097596036361
ACH-000778,-0.233912318354
ACH-000781,-0.223425041903
ACH-000782,-0.198358614379
ACH-000783,-0.356693531232
ACH-000784,-0.17915930083700002
ACH-000785,-0.111865082199
ACH-000787,-0.165987107873
ACH-000788,-0.320307152754
ACH-000791,-0.37083075070200006
ACH-000792,-0.30519678319000004
ACH-000794,-0.309616247883
ACH-000796,-0.34587698014
ACH-000799,-0.58639428102
ACH-000800,-0.332331002231
ACH-000802,-0.25139606435600004
ACH-000804,-0.273562440895
ACH-000805,-0.17500099519
ACH-000809,-0.31636053890099997
ACH-000810,-0.282920666535
ACH-000811,-0.222827507768
ACH-000817,-0.239046999606
ACH-000819,-0.171099192397
ACH-000820,-0.0273351144533
ACH-000821,-0.382307728982
ACH-000822,-0.26663088742400004
ACH-000823,-0.234392175161
ACH-000824,-0.424701944101
ACH-000827,-0.301400623609
ACH-000829,-0.366725595291
ACH-000831,-0.34836529416400003
ACH-000832,-0.24192205333099998
ACH-000833,-0.109776495201
ACH-000834,-0.217775754367
ACH-000835,-0.204693495481
ACH-000836,-0.376447803329
ACH-000837,-0.21997872140299998
ACH-000838,-0.418668197352
ACH-000839,-0.11621464987999999
ACH-000840,-0.17321261045400002
ACH-000841,-0.400735185481
ACH-000843,-0.115809670424
ACH-000846,-0.593229893839
ACH-000847,0.00168342722244
ACH-000848,-0.145215784317
ACH-000849,-0.347099680378
ACH-000851,-0.202604697459
ACH-000855,-0.11630348674900001
ACH-000856,-0.16399005299799999
ACH-000858,-0.251628015338
ACH-000859,-0.33309743913400003
ACH-000861,-0.359548522302
ACH-000862,-0.086834357578
ACH-000865,-0.140166401498
ACH-000866,-0.21271385458
ACH-000867,-0.332085885293
ACH-000869,-0.111794514957
ACH-000872,-0.22230303344900001
ACH-000873,-0.284531753015
ACH-000876,-0.309849491325
ACH-000878,-0.606776800928
ACH-000880,-0.106808186024
ACH-000881,-0.286201361509
ACH-000882,-0.18161981001400002
ACH-000884,-0.15353375414999998
ACH-000885,-0.122503026985
ACH-000887,-0.237610184947
ACH-000888,-0.04591132312369999
ACH-000889,-0.242491461722
ACH-000890,-0.316599772891
ACH-000896,-0.22964336213300002
ACH-000898,-0.21809206231800002
ACH-000900,-0.266088406647
ACH-000901,-0.36169040776
ACH-000905,-0.23220175503
ACH-000906,-0.269181116487
ACH-000907,-0.169469959421
ACH-000910,-0.299605504619
ACH-000911,-0.37916805818000004
ACH-000912,-0.31665477404599995
ACH-000913,-0.27302258048
ACH-000915,-0.242999819529
ACH-000916,-0.494625689816
ACH-000917,-0.07345410445230001
ACH-000921,-0.438548069841
ACH-000924,-0.251941067831
ACH-000926,0.0111133024211
ACH-000928,-0.490909054441
ACH-000929,-0.103204901217
ACH-000932,-0.283218762692
ACH-000935,-0.0768285622496
ACH-000936,-0.12276221407299999
ACH-000937,-0.388284051945
ACH-000938,-0.152205697439
ACH-000939,0.039508680928300004
ACH-000941,-0.375896036726
ACH-000943,-0.271832932277
ACH-000946,-0.266468373107
ACH-000947,-0.21105615744399997
ACH-000948,-0.269173308691
ACH-000950,-0.294677205615
ACH-000953,-0.5175175626240001
ACH-000957,-0.32912038685899997
ACH-000958,-0.21321597717799998
ACH-000960,-0.403010038971
ACH-000963,-0.551604557865
ACH-000968,-0.113836130296
ACH-000969,-0.310374830961
ACH-000973,-0.312936008367
ACH-000974,-0.284867093806
ACH-000975,-0.33123573530699996
ACH-000976,-0.21630190537799998
ACH-000978,-0.218418805954
ACH-000980,-0.228145724527
ACH-000984,-0.409766972003
ACH-000986,-0.637942641379
ACH-000988,-0.452643386592
ACH-000993,-0.0843694114741
ACH-000994,-0.401663163203
ACH-000996,-0.512078112143
ACH-001001,-0.368617997376
ACH-001020,-0.157823551929
ACH-001028,-0.394945273624
ACH-001031,-0.23102724696999996
ACH-001038,-0.294658115244
ACH-001048,-0.188838036371
ACH-001050,-0.344049015886
ACH-001053,-0.242822919018
ACH-001054,-0.245534264817
ACH-001061,-0.303530366171
ACH-001067,-0.295708571043
ACH-001075,-0.18395430379099997
ACH-001096,-0.122741927494
ACH-001128,-0.0281949687685
ACH-001134,-0.449369081543
ACH-001151,-0.140501916034
ACH-001163,-0.132707911146
ACH-001164,-0.183264353942
ACH-001173,-0.14568503490999998
ACH-001183,-0.0299154570072
ACH-001184,-0.40386032207199996
ACH-001190,-0.199094400412
ACH-001192,-0.142583201729
ACH-001193,-0.262680097236
ACH-001196,-0.19173255759
ACH-001197,-0.267847838417
ACH-001205,-0.396470955763
ACH-001211,-0.306391641545
ACH-001212,-0.262874814118
ACH-001228,-0.34445748133000004
ACH-001232,-0.360261500192
ACH-001239,-0.286141328141
ACH-001274,-0.124372753909
ACH-001275,-0.266550299943
ACH-001277,-0.21266631778499998
ACH-001278,-0.19335311349800002
ACH-001280,-0.28119565825599996
ACH-001283,-0.253866599528
ACH-001289,-0.373569850787
ACH-001295,-0.454558209498
ACH-001300,-0.229372719601
ACH-001301,-0.21889302085700002
ACH-001302,0.134261949578
ACH-001303,-0.519535620691
ACH-001306,-0.17861944912500002
ACH-001318,-0.128299229229
ACH-001322,-0.169961731153
ACH-001328,-0.334940443427
ACH-001332,-0.25634222994899997
ACH-001333,-0.073384577962
ACH-001336,-0.285777871177
ACH-001340,-0.431866493874
ACH-001346,-0.186110592882
ACH-001353,-0.3280952182
ACH-001354,-0.203152488439
ACH-001367,-0.186449305061
ACH-001368,-0.273784284058
ACH-001374,-0.043365852900199994
ACH-001375,-0.251545344977
ACH-001377,-0.158885125117
ACH-001380,-0.213329993517
ACH-001391,-0.401645925058
ACH-001407,-0.278867580025
ACH-001408,-0.164932744184
ACH-001413,-0.19378163130999998
ACH-001430,-0.49997821554300004
ACH-001431,-0.087825929023
ACH-001450,0.049537910241599994
ACH-001496,-0.12838545588300002
ACH-001500,-0.157938262251
ACH-001521,-0.152030878375
ACH-001523,-0.300329110526
ACH-001532,-0.306094103863
ACH-001536,0.07614079178939999
ACH-001550,-0.151406471518
ACH-001552,-0.42667361017399996
ACH-001554,-0.283736564062
ACH-001645,-0.44643091664800005
ACH-001654,-0.138662692032
ACH-001715,-0.398858386141
ACH-001735,-0.4133133638
ACH-001736,-0.172413701496
ACH-001737,-0.531978103661
ACH-001740,-0.265167669392
ACH-001745,-0.279526207642
ACH-001750,-0.277219327063
ACH-001765,-0.23719676055199998
ACH-001956,-0.29672933889
ACH-001957,-0.24271643287900002
