,PPP1R14B (26472)
ACH-000520,-0.44526948834299995
ACH-000521,-0.187530267929
ACH-000522,-0.27371312281
ACH-000524,-0.490698335189
ACH-000527,-0.26809489335000003
ACH-000528,-0.266430487215
ACH-000537,-0.42561788612499996
ACH-000541,-0.594651033603
ACH-000542,-0.29489382861900004
ACH-000544,-0.381197405823
ACH-000545,-0.601730036856
ACH-000547,-0.49055537498
ACH-000548,-0.37512998704499995
ACH-000549,-0.382946782336
ACH-000550,-0.343283524365
ACH-000552,-0.483475591014
ACH-000556,-0.582529666291
ACH-000557,-0.234252684762
ACH-000570,-0.450586991359
ACH-000571,-0.285907598592
ACH-000573,-0.319694049808
ACH-000576,-0.530095626006
ACH-000580,-0.137354467622
ACH-000584,-0.26544534409299997
ACH-000585,-0.24907732406
ACH-000588,-0.360009524075
ACH-000589,-0.31186512592599996
ACH-000591,-0.54244177844
ACH-000593,-0.42467608148599995
ACH-000600,-0.5967385970319999
ACH-000601,-0.35873060597900003
ACH-000604,-0.470821982777
ACH-000605,-0.347579345044
ACH-000606,-0.704801642552
ACH-000608,-0.429596449845
ACH-000614,-0.378358403632
ACH-000616,-0.558162261333
ACH-000618,-0.290112934257
ACH-000619,-0.351842114868
ACH-000620,-0.169906505741
ACH-000621,-0.538583434421
ACH-000622,-0.220490643813
ACH-000623,-0.699668279709
ACH-000624,-0.273815707772
ACH-000627,-0.436472719929
ACH-000630,-0.428034627765
ACH-000632,-0.414922665947
ACH-000633,-0.6845758421889999
ACH-000637,-0.393992413278
ACH-000638,-0.44264358124799996
ACH-000646,-0.215473362451
ACH-000647,-0.431934210244
ACH-000648,-0.35940772630999995
ACH-000649,-0.329261064208
ACH-000651,-0.233948152184
ACH-000652,-0.503613232523
ACH-000653,-0.643041699763
ACH-000657,-0.29995071851300004
ACH-000658,-0.226281173955
ACH-000661,-0.41471606732199995
ACH-000662,-0.484112868417
ACH-000663,-0.53577372908
ACH-000665,-0.618427640851
ACH-000671,-0.174051733433
ACH-000673,-0.39790264858900004
ACH-000676,-0.288676871522
ACH-000677,-0.336179328916
ACH-000681,-0.254210174615
ACH-000682,-0.495538974909
ACH-000683,-0.38283422649300003
ACH-000684,-0.33448451522
ACH-000688,-0.126799594202
ACH-000693,-0.516636081245
ACH-000694,-0.317077757826
ACH-000695,-0.371283831641
ACH-000696,-0.349822033465
ACH-000697,-0.7365654459990001
ACH-000699,-0.255092682651
ACH-000701,-0.490681318803
ACH-000706,-0.30299685596500003
ACH-000711,-0.31308995262899997
ACH-000713,-0.602693941559
ACH-000714,-0.383682224221
ACH-000718,-0.6289559119479999
ACH-000720,-0.581875172087
ACH-000721,-0.194284161982
ACH-000724,-0.777650270679
ACH-000725,-0.523027499975
ACH-000732,-0.452215524495
ACH-000734,-0.488660363209
ACH-000735,-0.41418239304300003
ACH-000736,-0.38138804466399995
ACH-000738,-0.36165044290799997
ACH-000746,-0.190965749637
ACH-000747,-0.606706815744
ACH-000748,-0.39703885592200006
ACH-000753,-0.262765117021
ACH-000756,-0.820512470947
ACH-000757,-0.41814108671800004
ACH-000758,-0.487779458786
ACH-000760,-0.36179566614200004
ACH-000763,-0.435183108398
ACH-000764,-0.6723838279000001
ACH-000765,-0.692718135545
ACH-000766,-0.629522766191
ACH-000767,-0.45556372246000004
ACH-000768,-0.270382136534
ACH-000769,-0.639802341806
ACH-000770,-0.400680668882
ACH-000771,-0.49931917599299996
ACH-000773,-0.464695442363
ACH-000776,-0.38634690248899994
ACH-000777,-0.429152287674
ACH-000778,-0.48615053143299997
ACH-000781,-0.403354723355
ACH-000782,-0.439722042038
ACH-000783,-0.504114829062
ACH-000784,-0.376284439893
ACH-000785,-0.227994392661
ACH-000787,-0.422099913144
ACH-000788,-0.300941581626
ACH-000791,-0.34210596278399996
ACH-000792,-0.533082095536
ACH-000794,-0.612795810931
ACH-000796,-0.28797816963100004
ACH-000799,-0.768781902894
ACH-000800,-0.19112661035300002
ACH-000802,-0.45575886151100004
ACH-000804,-0.58256052358
ACH-000805,-0.240117135666
ACH-000809,-0.323698778112
ACH-000810,-0.8534655256360001
ACH-000811,-0.40240313480499995
ACH-000817,-0.394146737054
ACH-000819,-0.533275494264
ACH-000820,-0.316180678565
ACH-000821,-0.599859431503
ACH-000822,-0.18763783099
ACH-000823,-0.24156287138000002
ACH-000824,-0.49167643641099995
ACH-000827,-0.43929575618199995
ACH-000829,-0.668846164916
ACH-000831,-0.463684943477
ACH-000832,-0.686752003265
ACH-000833,-0.414898726829
ACH-000834,-0.42896361184799997
ACH-000835,-0.292510383544
ACH-000836,-0.41889351788400003
ACH-000837,-0.291872970241
ACH-000838,-0.42361633174900004
ACH-000839,-0.6587525794669999
ACH-000840,-0.515103272525
ACH-000841,-0.24071860620299998
ACH-000843,-0.299474100711
ACH-000846,-0.28303592013
ACH-000847,-0.291028169675
ACH-000848,-0.341127260012
ACH-000849,-0.0725523441057
ACH-000851,-0.26271076913400004
ACH-000855,-0.143142825782
ACH-000856,-0.309344784041
ACH-000858,-0.43493414281599996
ACH-000859,-0.643692847811
ACH-000861,-0.404281369068
ACH-000862,-0.222055289542
ACH-000865,-0.4766306189
ACH-000866,-0.356328671079
ACH-000867,-0.323294341294
ACH-000869,-0.519738010806
ACH-000872,-0.375364196463
ACH-000873,-0.5515448189450001
ACH-000876,-0.44950014048299997
ACH-000878,-0.216092059972
ACH-000880,-0.17664582744000001
ACH-000881,-0.42962716121000005
ACH-000882,-0.587701666019
ACH-000884,-0.167671346765
ACH-000885,-0.24857240936799999
ACH-000887,-0.503086008729
ACH-000888,-0.370319152972
ACH-000889,-0.375527689907
ACH-000890,-0.521107001168
ACH-000896,-0.48261164468
ACH-000898,-0.372215386062
ACH-000900,-0.6763456023209999
ACH-000901,-0.563545904383
ACH-000905,-0.289272813863
ACH-000906,-0.441792267823
ACH-000907,0.00444916785719
ACH-000910,-0.266227435289
ACH-000911,-0.5164726519430001
ACH-000912,-0.335614417204
ACH-000913,-0.432048618644
ACH-000915,-0.179806410118
ACH-000916,-0.217122236361
ACH-000917,-0.541459199811
ACH-000921,-0.375651787526
ACH-000924,-0.41770644868900003
ACH-000926,-0.250992116083
ACH-000928,-0.362191771901
ACH-000929,-0.296380310409
ACH-000932,-0.36113312857100005
ACH-000935,-0.32945881773200003
ACH-000936,-0.47126225829499996
ACH-000937,-0.626455022886
ACH-000938,-0.549713481561
ACH-000939,-0.317098504587
ACH-000941,-0.44681964031000004
ACH-000943,-0.21082863179000003
ACH-000946,-0.515320552118
ACH-000947,-0.36929144895300003
ACH-000948,-0.43566523662699996
ACH-000950,-0.227063706608
ACH-000953,-0.58664055206
ACH-000957,-0.523064078353
ACH-000958,-0.467509231246
ACH-000960,-0.340177990216
ACH-000963,-0.6929997194580001
ACH-000968,-0.206842415722
ACH-000969,-0.380980719385
ACH-000973,-0.280199207302
ACH-000974,-0.373138608398
ACH-000975,-0.35627094967399997
ACH-000976,-0.42779090734499997
ACH-000978,0.12980192662
ACH-000980,-0.41292328419
ACH-000984,-0.494001557056
ACH-000986,-0.577930660758
ACH-000988,-0.289489569855
ACH-000993,-0.317804825019
ACH-000994,-0.40583995615
ACH-000996,-0.522808344611
ACH-001001,-0.139815489786
ACH-001020,-0.39250639389700004
ACH-001028,-0.21833801701299999
ACH-001031,-0.259882379879
ACH-001038,-0.34973602554
ACH-001048,-0.44268950292099996
ACH-001050,-0.388316373477
ACH-001053,-0.460543690534
ACH-001054,-0.41672027456699995
ACH-001061,-0.335541623344
ACH-001067,-0.403611781438
ACH-001075,-0.397668425065
ACH-001096,-0.341898652988
ACH-001128,-0.410169968213
ACH-001134,-0.283676099585
ACH-001151,-0.294634056503
ACH-001163,-0.47610299714599996
ACH-001164,-0.600621452347
ACH-001173,-0.406788418262
ACH-001183,-0.429052204389
ACH-001184,-0.300710548917
ACH-001190,-0.696973681196
ACH-001192,-0.289374700525
ACH-001193,-0.732887987359
ACH-001196,-0.536598351531
ACH-001197,-0.47904389273000003
ACH-001205,-0.40978998864
ACH-001211,-0.35893463316600005
ACH-001212,-0.241517830456
ACH-001228,-0.450690368587
ACH-001232,-0.474549105864
ACH-001239,-0.557689643693
ACH-001274,-0.274475605759
ACH-001275,-0.5152692338329999
ACH-001277,-0.45319931379199996
ACH-001278,0.0222792950992
ACH-001280,-0.42056135973000003
ACH-001283,-0.371802817561
ACH-001289,-0.42703492964100004
ACH-001295,-0.43170770295199995
ACH-001300,-0.427325648275
ACH-001301,-0.292352105501
ACH-001302,-0.8871720183399999
ACH-001303,0.0519595084071
ACH-001306,-0.38575378408
ACH-001318,-0.52375963786
ACH-001322,-0.260384630812
ACH-001328,-0.432835189938
ACH-001332,-0.5430207374880001
ACH-001333,-0.242828727489
ACH-001336,-0.389567060138
ACH-001340,-0.430464435953
ACH-001346,-0.374568172929
ACH-001353,-0.50296293032
ACH-001354,0.192405931257
ACH-001367,-0.381831611814
ACH-001368,-0.267422935644
ACH-001374,-0.743853798195
ACH-001375,-0.5866524346750001
ACH-001377,-0.31759438045899996
ACH-001380,-0.210807121576
ACH-001391,-0.37729318325499994
ACH-001407,-0.217886196364
ACH-001408,-0.543766631081
ACH-001413,-0.568623119853
ACH-001430,-0.507586750761
ACH-001431,-0.356242457673
ACH-001450,-0.477725111958
ACH-001496,-0.146464797258
ACH-001500,-0.385568530225
ACH-001521,-0.6489462135
ACH-001523,-0.457403954449
ACH-001532,-0.45946375642899995
ACH-001536,-0.215072948766
ACH-001550,-0.471872485143
ACH-001552,-0.375085545031
ACH-001554,-0.16723608343000002
ACH-001645,-0.439853997003
ACH-001654,-0.498442220017
ACH-001715,-0.620655935313
ACH-001735,-0.62176179387
ACH-001736,-0.512709041189
ACH-001737,0.221803461337
ACH-001740,-0.181907376584
ACH-001745,-0.38418150553999997
ACH-001750,-0.274875256317
ACH-001765,-0.394775411408
ACH-001956,-0.287523196743
ACH-001957,-0.425032829539
