,CDC42EP2 (10435)
ACH-000693,-0.314988417842
ACH-000694,-0.318171942967
ACH-000695,-0.208185965672
ACH-000696,-0.178680983704
ACH-000697,-0.220552261429
ACH-000699,-0.18989551950999997
ACH-000701,-0.157399171141
ACH-000706,-0.13225953992999998
ACH-000711,-0.2978990265
ACH-000713,-0.319448356025
ACH-000714,-0.540389894618
ACH-000718,-0.410299718904
ACH-000720,-0.31424271698899997
ACH-000721,-0.417547171602
ACH-000724,-0.460824326529
ACH-000725,-0.407462719072
ACH-000732,-0.495227904634
ACH-000734,-0.5388340160339999
ACH-000735,-0.28671751105300003
ACH-000736,-0.318743944504
ACH-000738,-0.328725995617
ACH-000746,-0.317664571435
ACH-000747,-0.22988167708299997
ACH-000748,-0.671352962086
ACH-000753,-0.288523813643
ACH-000756,-0.6295797485310001
ACH-000757,-0.35314302014300003
ACH-000758,-0.281648846277
ACH-000760,-0.20873787258
ACH-000763,-0.388433355154
ACH-000764,-0.007313802217119999
ACH-000765,-0.47508244130000005
ACH-000766,-0.186728995154
ACH-000767,-0.307972313599
ACH-000768,-0.14456482794000003
ACH-000769,-0.172227956982
ACH-000770,-0.195895153307
ACH-000771,-0.494388739445
ACH-000773,-0.32397433353599997
ACH-000776,-0.23361495181800002
ACH-000777,-0.383448565388
ACH-000778,-0.19339080835900002
ACH-000781,-0.22617422366599998
ACH-000782,-0.37992869010700003
ACH-000783,-0.587934607578
ACH-000784,-0.22442877938499997
ACH-000785,-0.114394137002
ACH-000787,-0.413129744728
ACH-000788,-0.161742352944
ACH-000791,-0.25224747888599997
ACH-000792,-0.5169895147269999
ACH-000794,-0.44095057745800004
ACH-000796,-0.341467531568
ACH-000799,-0.284885548299
ACH-000800,-0.24883217425999998
ACH-000802,-0.429015433412
ACH-000804,-0.119495009538
ACH-000805,-0.21679727197299997
ACH-000809,-0.3526998779
ACH-000810,-0.395182239169
ACH-000811,-0.244681760214
ACH-000817,-0.58804502388
ACH-000819,-0.29776822518199997
ACH-000820,-0.19175790707899998
ACH-000821,-0.21134332757399998
ACH-000822,-0.27730967638
ACH-000823,-0.435005395578
ACH-000824,-0.199550409489
ACH-000827,-0.370051381414
ACH-000829,-0.254253350551
ACH-000831,-0.306582834871
ACH-000832,-0.29587903295
ACH-000833,-0.103461123221
ACH-000834,-0.37579191566500003
ACH-000835,-0.144651887994
ACH-000836,-0.285158283354
ACH-000837,-0.229902754562
ACH-000838,-0.250814675302
ACH-000839,-0.6822040496449999
ACH-000840,-0.222564554534
ACH-000841,-0.23442611577199998
ACH-000843,-0.41041767099
ACH-000846,-0.67377791962
ACH-000847,-0.137328288711
ACH-000848,-0.281062162723
ACH-000849,-0.12340199663799999
ACH-000851,-0.154912807637
ACH-000855,0.148349309595
ACH-000856,-0.391204414181
ACH-000858,-0.25487373269200003
ACH-000859,-0.567864199215
ACH-000861,-0.35707269330700003
ACH-000862,-0.257402651298
ACH-000865,-0.255051721752
ACH-000866,-0.144845046792
ACH-000867,-0.360812855041
ACH-000869,-0.314918186507
ACH-000872,-0.327314158589
ACH-000873,-0.44023587685500004
ACH-000876,-0.040430365486800006
ACH-000878,-0.256342451852
ACH-000880,-0.178800602495
ACH-000881,-0.29526018757399997
ACH-000882,-0.400173860075
ACH-000884,-0.209992437666
ACH-000885,-0.24130696743500002
ACH-000887,-0.440227976847
ACH-000888,-0.40590596139300006
ACH-000889,-0.109085900822
ACH-000890,-0.400876778
ACH-000896,-0.220643860008
ACH-000898,-0.21395515778700003
ACH-000900,-0.251969049783
ACH-000901,-0.43499976060400003
ACH-000905,-0.220495450218
ACH-000906,-0.424023896457
ACH-000907,-0.265474681571
ACH-000910,-0.15685966950400002
ACH-000911,-0.206688967613
ACH-000912,-0.29669455363499997
ACH-000913,-0.240551110733
ACH-000915,-0.32861406947099997
ACH-000916,-0.7908846695020001
ACH-000917,-0.814222951774
ACH-000921,-0.400905697748
ACH-000924,-0.24421549622400002
ACH-000926,-0.28688867548700003
ACH-000928,-0.10477840249800001
ACH-000929,-0.254687672114
ACH-000932,-0.227735402343
ACH-000935,-0.474709478228
ACH-000936,-0.383469041236
ACH-000937,-0.321633693294
ACH-000938,-0.120149537258
ACH-000939,-0.38761457904299995
ACH-000941,-0.45800379616000003
ACH-000943,-0.28715047428
ACH-000946,-0.225819853343
ACH-000947,-0.186839822474
ACH-000948,-0.302930803985
ACH-000950,-0.305532317728
ACH-000953,-0.30865850795899996
ACH-000957,-0.319092356453
ACH-000958,-0.514085013865
ACH-000960,-0.258439806862
ACH-000963,-0.401726320571
ACH-000968,-0.38262042562700005
ACH-000969,0.00263571045806
ACH-000973,-0.23924788980999998
ACH-000974,-0.279775086354
ACH-000975,-0.160888254777
ACH-000976,-0.222652813262
ACH-000978,-0.127048894463
ACH-000980,-0.254187952028
ACH-000984,-0.241054736118
ACH-000986,-0.34307881885200003
ACH-000988,-0.203440959284
ACH-000993,-0.09354489231310001
ACH-000994,-0.345748869058
ACH-000996,-0.407992293281
ACH-001001,-0.164808433881
ACH-001020,-0.472074237817
ACH-001028,-0.277300939478
ACH-001031,-0.27455405739100003
ACH-001038,-0.252122090433
ACH-001048,-0.326488024986
ACH-001050,-0.293864937381
ACH-001053,-0.266363350941
ACH-001054,-0.260246725936
ACH-001061,-0.336150959221
ACH-001067,-0.29372922062199996
ACH-001075,0.0553690424869
ACH-001096,-0.34417067200900003
ACH-001128,-0.387606073234
ACH-001134,-0.287806762332
ACH-001151,-0.274770076691
ACH-001163,-0.479290711599
ACH-001164,-0.261793488947
ACH-001173,-0.23678353093199997
ACH-001183,-0.0967825679101
ACH-001184,0.106604079912
ACH-001190,-0.391221756241
ACH-001192,-0.22399449641
ACH-001193,-0.510217488907
ACH-001196,-0.260012835995
ACH-001197,-0.249053271006
ACH-001205,-0.352608322331
ACH-001211,-0.265589934923
ACH-001212,-0.173372320611
ACH-001228,-0.191197894273
ACH-001232,-0.333580517353
ACH-001239,-0.09075304317230001
ACH-001274,-0.240685192783
ACH-001275,-0.539512187428
ACH-001277,-0.339394896565
ACH-001278,-0.28620450985
ACH-001280,-0.220032370895
ACH-001283,-0.357572345273
ACH-001289,-0.109812943584
ACH-001295,-0.202309124912
ACH-001300,-0.317036329834
ACH-001301,-0.117045735111
ACH-001302,-0.453265461558
ACH-001303,-0.134672438945
ACH-001306,-0.5590174807689999
ACH-001318,-0.319812679396
ACH-001322,-0.353499118007
ACH-001328,-0.41128960313100005
ACH-001332,-0.353015121658
ACH-001333,-0.109099044465
ACH-001336,-0.490711025226
ACH-001340,-0.25350358493700004
ACH-001346,-0.384270020656
ACH-001353,-0.395819270348
ACH-001354,-0.42719810141500003
ACH-001367,-0.24835566287900002
ACH-001368,-0.352878846673
ACH-001374,-0.577648640177
ACH-001375,-0.45341405368500004
ACH-001377,-0.385251632409
ACH-001380,-0.199772179243
ACH-001391,-0.160703632823
ACH-001407,-0.11463819942
ACH-001408,-0.329539309513
ACH-001413,-0.569624694441
ACH-001430,-0.248010349457
ACH-001431,-0.122272603301
ACH-001450,-0.261849668901
ACH-001496,-0.26214113671100003
ACH-001500,-0.35842184617399997
ACH-001521,-0.438121241367
ACH-001523,-0.355523634538
ACH-001532,-0.302827837611
ACH-001536,-0.28018953195
ACH-001550,-0.314422082966
ACH-001552,-0.23189279704399998
ACH-001554,-0.28439604638599997
ACH-001645,-0.21693004627700002
ACH-001654,-0.24780710526099997
ACH-001715,-0.10309978924799999
ACH-001735,-0.33083579237599997
ACH-001736,-0.17284905557100003
ACH-001737,-0.481608757659
ACH-001740,-0.20405737184300002
ACH-001745,-0.15534682511
ACH-001750,-0.35681348293700005
ACH-001765,-0.13728633284800001
ACH-001956,-0.278932326736
ACH-001957,-0.308566595303
