,RDM1 (201299)
ACH-000849,-0.30169019479200004
ACH-000851,-0.41119586150799997
ACH-000855,-0.123455454387
ACH-000856,-0.258224411544
ACH-000858,-0.222394554047
ACH-000859,-0.41038614567599996
ACH-000861,-0.236430465706
ACH-000862,-0.318941580548
ACH-000865,-0.404786456168
ACH-000866,-0.20711886021899997
ACH-000867,-0.26955771956
ACH-000869,-0.422047724627
ACH-000872,-0.432273103624
ACH-000873,-0.20708376116
ACH-000876,-0.30361772354
ACH-000878,0.0251222264486
ACH-000880,-0.5083545081449999
ACH-000881,-0.217206145703
ACH-000882,-0.162981190031
ACH-000884,-0.27524913199
ACH-000885,-0.39603189876
ACH-000887,-0.377878509978
ACH-000888,-0.320445181115
ACH-000889,-0.31652410781999996
ACH-000890,-0.24013985864300003
ACH-000896,-0.210302902584
ACH-000898,-0.26504756298
ACH-000900,-0.573658876666
ACH-000901,-0.291051364905
ACH-000905,-0.35045518970899997
ACH-000906,-0.23332954955200003
ACH-000907,-0.140070260632
ACH-000910,-0.290641130797
ACH-000911,-0.266324125352
ACH-000912,-0.205926197837
ACH-000913,-0.45950382144199997
ACH-000915,-0.303127757943
ACH-000916,-0.464658756359
ACH-000917,-0.39504117672600003
ACH-000921,-0.320171464628
ACH-000924,-0.311195732655
ACH-000926,-0.19840737084399998
ACH-000928,-0.548516198203
ACH-000929,-0.459483302584
ACH-000932,-0.360750902037
ACH-000935,-0.49662232832900005
ACH-000936,-0.353201209201
ACH-000937,-0.288746555775
ACH-000938,-0.230510702691
ACH-000939,-0.395104195159
ACH-000941,-0.127921648485
ACH-000943,-0.210362398682
ACH-000946,-0.351217335967
ACH-000947,-0.34393699365099994
ACH-000948,-0.485254702069
ACH-000950,-0.24778220998000003
ACH-000953,-0.247882865167
ACH-000957,-0.478961269659
ACH-000958,-0.386286192157
ACH-000960,-0.156040777036
ACH-000963,-0.31338403353300004
ACH-000968,-0.26960571123599997
ACH-000969,-0.43648049855400006
ACH-000973,-0.254122243915
ACH-000974,-0.33395148216
ACH-000975,-0.31057958718
ACH-000976,-0.386856751193
ACH-000978,-0.48085940473000005
ACH-000980,-0.311980318917
ACH-000984,-0.46603955089500004
ACH-000986,-0.4475071191100001
ACH-000988,-0.259796521631
ACH-000993,-0.47339878514300004
ACH-000994,-0.389713720965
ACH-000996,-0.45182678479500005
ACH-001001,-0.313968934204
ACH-001020,-0.34929704456
ACH-001028,-0.255855250129
ACH-001031,-0.22402566433899998
ACH-001038,-0.321697716398
ACH-001048,-0.44591775798199995
ACH-001050,-0.337075739425
ACH-001053,-0.540536393441
ACH-001054,-0.406282961749
ACH-001061,-0.284405683927
ACH-001067,-0.316414664476
ACH-001075,-0.0931431438593
ACH-001096,-0.17569928854800002
ACH-001128,0.173413429728
ACH-001134,-0.299174622969
ACH-001151,-0.13797728793199998
ACH-001163,-0.34958996316299995
ACH-001164,-0.118531429285
ACH-001173,-0.22368547589999999
ACH-001183,-0.20035175375999997
ACH-001184,-0.0756171053708
ACH-001190,-0.269170894004
ACH-001192,-0.449557384317
ACH-001193,-0.397008153913
ACH-001196,-0.287705710773
ACH-001197,-0.269395946589
ACH-001205,-0.421016061877
ACH-001211,-0.373948329859
ACH-001212,-0.344232862262
ACH-001228,-0.392284203685
ACH-001232,-0.430631460245
ACH-001239,-0.366984923436
ACH-001274,-0.50602221665
ACH-001275,-0.190067769283
ACH-001277,-0.583044909676
ACH-001278,-0.524150388394
ACH-001280,-0.7233202888160001
ACH-001283,-0.366796760877
ACH-001289,-0.154425697798
ACH-001295,-0.30994855483
ACH-001300,-0.242574472965
ACH-001301,-0.263200368701
ACH-001302,-0.207485179709
ACH-001303,-0.101884645717
ACH-001306,-0.31016985678500003
ACH-001318,-0.307965042693
ACH-001322,-0.253500353095
ACH-001328,-0.28659741730300003
ACH-001332,-0.588890359008
ACH-001333,-0.289746907303
ACH-001336,-0.128447123729
ACH-001340,-0.171374142522
ACH-001346,-0.52799902509
ACH-001353,-0.430685241224
ACH-001354,-0.355474016698
ACH-001367,-0.37230185156999995
ACH-001368,-0.324903588406
ACH-001374,-0.447133663263
ACH-001375,-0.386272611492
ACH-001377,-0.456569463751
ACH-001380,-0.377653196887
ACH-001391,-0.35245322959200004
ACH-001407,-0.206922933411
ACH-001408,-0.467344079054
ACH-001413,-0.736267584024
ACH-001430,-0.343852132561
ACH-001431,-0.37125485759099996
ACH-001450,-0.6263562226439999
ACH-001496,-0.36680976121799996
ACH-001500,-0.40150253415299997
ACH-001521,-0.34481436730400006
ACH-001523,-0.428102387481
ACH-001532,-0.450450648473
ACH-001536,-0.40297091104099997
ACH-001550,-0.538726900536
ACH-001552,-0.24071624508
ACH-001554,-0.292208924199
ACH-001645,-0.278328622142
ACH-001654,-0.23061508602699998
ACH-001715,-0.463106387596
ACH-001735,-0.217245370971
ACH-001736,-0.34251892579300003
ACH-001737,0.204963495103
ACH-001740,0.09127677632210002
ACH-001745,-0.144598725628
ACH-001750,-0.298588438556
ACH-001765,-0.208265390196
ACH-001956,-0.270637875641
ACH-001957,-0.615384573987
