,TDGF1 (6997)
ACH-000524,-0.884686320666
ACH-000527,-0.787447517337
ACH-000528,-0.717803349046
ACH-000537,-0.503040413371
ACH-000541,-0.907902470227
ACH-000542,-0.6502579851100001
ACH-000544,-0.5700113662699999
ACH-000545,-0.560492513459
ACH-000547,-0.879229828308
ACH-000548,-0.562323237635
ACH-000549,-0.553830726462
ACH-000550,-0.7946906036679999
ACH-000552,-0.561008713513
ACH-000556,-0.7330841258740001
ACH-000557,-0.706006680643
ACH-000570,-0.7947939734430001
ACH-000571,-0.646350167479
ACH-000573,-0.5717659395570001
ACH-000576,-0.53193454174
ACH-000580,-0.6907762211380001
ACH-000584,-0.575494127428
ACH-000585,-0.48447394891500006
ACH-000588,-0.5065976785899999
ACH-000589,-0.527543479189
ACH-000591,-0.462738017822
ACH-000593,-0.5228605530439999
ACH-000600,-0.611419183939
ACH-000601,-0.692869850067
ACH-000604,-0.8005142252959999
ACH-000605,-0.57460073411
ACH-000606,-0.48339006624200004
ACH-000608,-0.8671925189920001
ACH-000614,-0.587539113128
ACH-000616,-0.7194097486100001
ACH-000618,-0.554254271751
ACH-000619,-0.558106323222
ACH-000620,-0.8981738883660001
ACH-000621,-0.7278559348829999
ACH-000622,-0.528669741956
ACH-000623,-0.585405176922
ACH-000624,-0.5958125254300001
ACH-000627,-0.856152138181
ACH-000630,-0.7136379921179999
ACH-000632,-0.471546331475
ACH-000633,-0.560480352234
ACH-000637,-0.36018451415799996
ACH-000638,-0.703875379866
ACH-000646,-0.7656213946510001
ACH-000647,-0.569933504113
ACH-000648,-0.5666756827480001
ACH-000649,-0.738534125954
ACH-000651,-0.571679267921
ACH-000652,-0.507857135585
ACH-000653,-0.550604494849
ACH-000657,-0.6177493184480001
ACH-000658,-0.774054623233
ACH-000661,-0.587790720246
ACH-000662,-0.6094898197349999
ACH-000663,-0.378742469747
ACH-000665,-0.567268506895
ACH-000671,-0.5897289546100001
ACH-000673,-0.68664889412
ACH-000676,-0.492340535418
ACH-000677,-0.412637235259
ACH-000681,-0.5854799290630001
ACH-000682,-0.7425738113670001
ACH-000683,-0.545066618302
ACH-000684,-0.5241598551569999
ACH-000688,-0.846813523545
ACH-000693,-0.660668968479
ACH-000694,-0.678159305473
ACH-000695,-0.391270934458
ACH-000696,-0.542431443422
ACH-000697,-0.41284127249499997
ACH-000699,-0.632723236909
ACH-000701,-0.6927970336849999
ACH-000706,-0.606299797239
ACH-000711,-0.589633389269
ACH-000713,-0.651070815221
ACH-000714,-0.75771473026
ACH-000718,-0.9078000514210001
ACH-000720,-0.634814366241
ACH-000721,-0.7342312941240001
ACH-000724,-0.778536688658
ACH-000725,-0.860880696035
ACH-000732,-0.657071424824
ACH-000734,-0.549233621668
ACH-000735,-0.773285557687
ACH-000736,-0.748387598984
ACH-000738,-0.524026616756
ACH-000746,-0.62528519722
ACH-000747,-0.727686891066
ACH-000748,-0.606775441586
ACH-000753,-0.6244302173290001
ACH-000756,-0.573307861867
ACH-000757,-0.5425231247569999
ACH-000758,-0.602670737602
ACH-000760,-0.47227095750799997
ACH-000763,-0.727461247097
ACH-000764,-0.769905831664
ACH-000765,-0.501856814935
ACH-000766,-0.570930117717
ACH-000767,-0.846645615133
ACH-000768,-0.7259298310969999
ACH-000769,-0.728428441154
ACH-000770,-0.618993144225
ACH-000771,-0.628073097677
ACH-000773,-0.711796863996
ACH-000776,-0.7476133734980001
ACH-000777,-0.7400010181409999
ACH-000778,-0.504837993151
ACH-000781,-0.6358996354159999
ACH-000782,-0.632266956056
ACH-000783,-0.611287305243
ACH-000784,-0.377970740247
ACH-000785,-0.6981432912569999
ACH-000787,-0.663725350241
ACH-000788,-0.48301225301600004
ACH-000791,-0.575434720616
ACH-000792,-0.562875987339
ACH-000794,-0.8570658714370001
ACH-000796,-0.7594022445190001
ACH-000799,-0.454711364827
ACH-000800,-0.645558324326
ACH-000802,-0.609802515067
ACH-000804,-0.629998536258
ACH-000805,-0.6657468481059999
ACH-000809,-0.669822597348
ACH-000810,-0.846227631312
ACH-000811,-0.643456077434
ACH-000817,-0.720525644568
ACH-000819,-0.786126921616
ACH-000820,-1.09236177549
ACH-000821,-0.509262398617
ACH-000822,-0.8500945800059999
ACH-000823,-0.585762381326
ACH-000824,-0.7154848883789999
ACH-000827,-0.628909192067
ACH-000829,-0.587265232307
ACH-000831,-0.587401123309
ACH-000832,-0.630084310307
ACH-000833,-0.578857894494
ACH-000834,-0.564054824743
ACH-000835,-0.6748509406409999
ACH-000836,-0.8359297987209999
ACH-000837,-0.5731230909539999
ACH-000838,-0.327131638695
ACH-000839,-0.6945588897600001
ACH-000840,-0.739412137181
ACH-000841,-0.86777153183
ACH-000843,-0.558642199376
ACH-000846,-0.459453161383
ACH-000847,-0.634137965897
ACH-000848,-0.651263865059
ACH-000849,-0.655699917937
ACH-000851,-0.7169400976620001
ACH-000855,-0.5402156471630001
ACH-000856,-0.652832908768
ACH-000858,-0.48704864714100005
ACH-000859,-0.643887394556
ACH-000861,-0.8943446362399999
ACH-000862,-0.6547622474360001
ACH-000865,-0.590933357313
ACH-000866,-0.512099718288
ACH-000867,-0.502317409587
ACH-000869,-0.618961222603
ACH-000872,-0.617795922818
ACH-000873,-0.500556319465
ACH-000876,-0.464701367012
ACH-000878,-0.686487866979
ACH-000880,-0.7026047074930001
ACH-000881,-0.501021960272
ACH-000882,-0.6452591327130001
ACH-000884,-0.537075863054
ACH-000885,-0.605509106661
ACH-000887,-0.561656978894
ACH-000888,-0.639991483286
ACH-000889,-0.725045712211
ACH-000890,-0.38765838445600004
ACH-000896,-0.689507495134
ACH-000898,-0.5974439971859999
ACH-000900,-0.51823637526
ACH-000901,-0.968380782569
ACH-000905,-0.634784283813
ACH-000906,-0.8660050654700001
ACH-000907,-0.7947516626960001
ACH-000910,-0.33573412189400004
ACH-000911,-0.739498142891
ACH-000912,-0.7971566949500001
ACH-000913,-0.7006877679510001
ACH-000915,-0.47287017842100004
ACH-000916,-0.6798673484550001
ACH-000917,-0.601839127068
ACH-000921,-0.616779058151
ACH-000924,-0.650080095339
ACH-000926,-0.929330375973
ACH-000928,-0.473349998034
ACH-000929,-0.811781755987
ACH-000932,-0.748344274971
ACH-000935,-0.385236052478
ACH-000936,-0.713555299244
ACH-000937,-0.46120168474600004
ACH-000938,-0.523704391655
ACH-000939,-0.6873892371979999
ACH-000941,-0.589100941586
ACH-000943,-0.529518192339
ACH-000946,-0.672615423405
ACH-000947,-0.586301139514
ACH-000948,-0.594859806677
ACH-000950,-0.655546948953
ACH-000953,-0.658783241095
ACH-000957,-0.400981302552
ACH-000958,-0.50081283012
ACH-000960,-0.45685487967200006
ACH-000963,-0.7056310225300001
ACH-000968,-0.43339362517700003
ACH-000969,-0.836821950679
ACH-000973,-0.536934538589
ACH-000974,-0.634091125323
ACH-000975,-0.721882821487
ACH-000976,-0.633654815791
ACH-000978,-0.436132334184
ACH-000980,-0.622062452188
ACH-000984,-0.6856973785100001
ACH-000986,-0.444554236116
ACH-000988,-0.705253336814
ACH-000993,-0.39051286263400004
ACH-000994,-0.5079774345170001
ACH-000996,-0.486473825403
ACH-001001,-0.409201030156
ACH-001020,-0.491232425229
ACH-001028,-0.835410879005
ACH-001031,-0.8167987946680001
ACH-001038,-0.508278750612
ACH-001048,-0.6430393149889999
ACH-001050,-0.38073687534199996
ACH-001053,-0.848133850712
ACH-001054,-0.708928010504
ACH-001061,-0.489871819912
ACH-001067,-0.665027203151
ACH-001075,-0.569137154982
ACH-001096,-0.536297447082
ACH-001128,-0.281621436648
ACH-001134,-0.6325942731549999
ACH-001151,-0.573145436467
ACH-001163,-0.5527024357429999
ACH-001164,-0.6086991121890001
ACH-001173,-0.641600373855
ACH-001183,-0.545157284133
ACH-001184,-0.326425614919
ACH-001190,-0.44651480611199995
ACH-001192,-0.494135115702
ACH-001193,-0.8085778724930001
ACH-001196,-0.417882481609
ACH-001197,-0.737183699473
ACH-001205,-0.746300222924
ACH-001211,-0.703248208586
ACH-001212,-0.619241840089
ACH-001228,-0.6760361861859999
ACH-001232,-0.413308217167
ACH-001239,-0.49069119420400004
ACH-001274,-0.753306530799
ACH-001275,-0.7455152817309999
ACH-001277,-0.365507362343
ACH-001278,-0.6126873146490001
ACH-001280,-0.534379927724
ACH-001283,-0.686481566279
ACH-001289,-0.48782384608199997
ACH-001295,-0.633339643414
ACH-001300,-0.615433835975
ACH-001301,-0.60121288632
ACH-001302,-0.738482408989
ACH-001303,-0.295561331252
ACH-001306,-0.45798904358599996
ACH-001318,-0.670268688868
ACH-001322,-0.6620009547510001
ACH-001328,-0.73466262573
ACH-001332,-0.467476993514
ACH-001333,-0.651196200813
ACH-001336,-0.528725375356
ACH-001340,-0.585788329812
ACH-001346,-0.6840816030429999
ACH-001353,-0.58801360672
ACH-001354,-0.879969106948
ACH-001367,-0.629769826301
ACH-001368,-0.596298997861
ACH-001374,-1.2352385753
ACH-001375,-0.86927546297
ACH-001377,-0.655206142498
ACH-001380,-0.707652436464
ACH-001391,-0.48211463686899997
ACH-001407,-0.63901224124
ACH-001408,-0.7203000668790001
ACH-001413,-0.9509437097560001
ACH-001430,-0.931803936119
ACH-001431,-0.647100890062
ACH-001450,-0.588931022888
ACH-001496,-0.42411256286300003
ACH-001500,-0.860381029651
ACH-001521,-0.920144758547
ACH-001523,-0.48628515772500003
ACH-001532,-0.6844609807850001
ACH-001536,-0.700724353812
ACH-001550,-0.501413474421
ACH-001552,-0.576821783481
ACH-001554,-0.567958804248
ACH-001645,-0.658882574455
ACH-001654,-0.416014041391
ACH-001715,-0.5156140489800001
ACH-001735,-0.6766928743039999
ACH-001736,-0.507689174308
ACH-001737,-0.744099490828
ACH-001740,-0.544176544265
ACH-001745,-0.701384412933
ACH-001750,-0.613392025868
ACH-001765,-0.568605101245
ACH-001956,-0.60865224186
ACH-001957,-0.529178915317
