,NCBP2 (22916)
ACH-000693,-1.7914868498099998
ACH-000694,-1.2825850668
ACH-000695,-1.86856945017
ACH-000696,-1.70541679589
ACH-000697,-1.4071314617100001
ACH-000699,-2.19482941927
ACH-000701,-1.7998385712599998
ACH-000706,-1.73440852283
ACH-000711,-1.56551056189
ACH-000713,-1.5384571797100002
ACH-000714,-1.5483324361300002
ACH-000718,-1.54665224524
ACH-000720,-2.11916560949
ACH-000721,-1.7598317955200002
ACH-000724,-2.23019886455
ACH-000725,-1.02900612118
ACH-000732,-1.49848876438
ACH-000734,-1.96672964028
ACH-000735,-1.38805140623
ACH-000736,-1.59634984611
ACH-000738,-1.75737198667
ACH-000746,-1.7522846014099998
ACH-000747,-1.59973997089
ACH-000748,-1.6958615245
ACH-000753,-1.8601202479700003
ACH-000756,-2.0109893997599997
ACH-000757,-1.7257636632299997
ACH-000758,-1.59549707398
ACH-000760,-1.69666921964
ACH-000763,-2.06486867397
ACH-000764,-1.88693339271
ACH-000765,-1.5877824563499998
ACH-000766,-1.58303333221
ACH-000767,-1.97746810104
ACH-000768,-1.70045176616
ACH-000769,-1.5341728597400002
ACH-000770,-2.00054516911
ACH-000771,-1.33572087654
ACH-000773,-1.77305551771
ACH-000776,-1.70159858425
ACH-000777,-1.54413344184
ACH-000778,-2.08890485322
ACH-000781,-1.8310557250200001
ACH-000782,-1.8387024462700001
ACH-000783,-1.58662785426
ACH-000784,-1.55720230312
ACH-000785,-1.9454448289200001
ACH-000787,-1.8679746793799998
ACH-000788,-1.74711681623
ACH-000791,-1.94000068807
ACH-000792,-2.08532950793
ACH-000794,-1.7365673505
ACH-000796,-1.6596536619799998
ACH-000799,-1.44638498021
ACH-000800,-1.58138541413
ACH-000802,-1.41771363175
ACH-000804,-1.85750595659
ACH-000805,-1.4140220374099999
ACH-000809,-1.5214947820500002
ACH-000810,-1.30837660362
ACH-000811,-1.82902502722
ACH-000817,-1.7009093011200003
ACH-000819,-1.65281755412
ACH-000820,-1.25829373979
ACH-000821,-1.95385824379
ACH-000822,-1.6517147251100002
ACH-000823,-1.6444548819100002
ACH-000824,-1.70930282067
ACH-000827,-1.5102996307499998
ACH-000829,-1.7397013608400003
ACH-000831,-1.7482197820099998
ACH-000832,-1.60819324185
ACH-000833,-1.98115902416
ACH-000834,-1.73575046127
ACH-000835,-1.73229495781
ACH-000836,-1.33015168783
ACH-000837,-1.6050108727
ACH-000838,-2.22514032037
ACH-000839,-1.47847639275
ACH-000840,-2.16068765177
ACH-000841,-1.85663038572
ACH-000843,-1.51722107088
ACH-000846,-1.9634470421999999
ACH-000847,-1.62843440637
ACH-000848,-1.66517731331
ACH-000849,-1.5465525109
ACH-000851,-1.9959066239900003
ACH-000855,-1.8033204248299999
ACH-000856,-1.57422744615
ACH-000858,-1.59036267414
ACH-000859,-1.39158043357
ACH-000861,-1.7707076464400002
ACH-000862,-1.59392411222
ACH-000865,-1.7801332946000001
ACH-000866,-1.83132356873
ACH-000867,-1.8946277197799999
ACH-000869,-1.7701579065900002
ACH-000872,-1.9575969070099997
ACH-000873,-1.31567672886
ACH-000876,-1.5761933433000002
ACH-000878,-2.46758314803
ACH-000880,-1.64237923282
ACH-000881,-1.5598033712000001
ACH-000882,-1.5590999465600002
ACH-000884,-1.66019393583
ACH-000885,-1.54796290123
ACH-000887,-1.8376806948900002
ACH-000888,-1.8226734868799999
ACH-000889,-1.96094562741
ACH-000890,-1.8169364619599997
ACH-000896,-1.99283809927
ACH-000898,-1.57035021757
ACH-000900,-1.6487119455099999
ACH-000901,-1.85326386716
ACH-000905,-1.82173041866
ACH-000906,-1.6526775690399997
ACH-000907,-1.52339892127
ACH-000910,-1.67556679877
ACH-000911,-1.76527966176
ACH-000912,-1.7306453963900004
ACH-000913,-1.8436548461000002
ACH-000915,-1.3720646836200001
ACH-000916,-1.5483244161200003
ACH-000917,-1.88661174944
ACH-000921,-1.63019585935
ACH-000924,-1.867157727
ACH-000926,-1.8157900739900001
ACH-000928,-1.56572591009
ACH-000929,-1.5732529795299999
ACH-000932,-1.68107026725
ACH-000935,-1.53257407242
ACH-000936,-1.83882598337
ACH-000937,-2.15304119135
ACH-000938,-1.55957798851
ACH-000939,-1.6582974842700002
ACH-000941,-1.5280287557499999
ACH-000943,-1.70816014879
ACH-000946,-1.68958488766
ACH-000947,-1.68900303859
ACH-000948,-1.7514504621900002
ACH-000950,-1.9181425210299998
ACH-000953,-2.10053813
ACH-000957,-1.5262959596399999
ACH-000958,-1.72262801634
ACH-000960,-1.7410370412
ACH-000963,-2.26576251955
ACH-000968,-1.7905292618200002
ACH-000969,-1.6076286147999999
ACH-000973,-1.8535942992099996
ACH-000974,-1.5963712804299999
ACH-000975,-1.49521063784
ACH-000976,-1.6116582213400001
ACH-000978,-1.9688238451700002
ACH-000980,-1.39212020696
ACH-000984,-1.5014488425999999
ACH-000986,-1.67898557635
ACH-000988,-2.63730661116
ACH-000993,-1.99405002165
ACH-000994,-2.11406018004
ACH-000996,-1.67829789873
ACH-001001,-1.6424948900799998
ACH-001020,-1.63695695127
ACH-001028,-1.52991111438
ACH-001031,-1.84917360194
ACH-001038,-1.70219548995
ACH-001048,-1.45393826487
ACH-001050,-1.62139034717
ACH-001053,-1.85487554188
ACH-001054,-1.53413938437
ACH-001061,-1.61128730884
ACH-001067,-1.5378839900799999
ACH-001075,-1.60646065491
ACH-001096,-1.57059345899
ACH-001128,-1.2117238294600001
ACH-001134,-1.47912378604
ACH-001151,-1.6645691334900001
ACH-001163,-1.66347882745
ACH-001164,-1.58258100977
ACH-001173,-1.73522472312
ACH-001183,-1.71334901773
ACH-001184,-1.7723184116900004
ACH-001190,-1.46835352311
ACH-001192,-2.00842364633
ACH-001193,-1.8011845170599996
ACH-001196,-1.94802232646
ACH-001197,-1.8108605434599998
ACH-001205,-1.44361393465
ACH-001211,-1.5690043128600002
ACH-001212,-1.7049015015900002
ACH-001228,-1.8265312246
ACH-001232,-1.84339922973
ACH-001239,-1.5825882482700002
ACH-001274,-1.7716318166599998
ACH-001275,-1.800204933
ACH-001277,-1.41625032669
ACH-001278,-1.58556689618
ACH-001280,-1.31737405749
ACH-001283,-1.7993905673700001
ACH-001289,-1.77742923943
ACH-001295,-1.8602191109400001
ACH-001300,-1.51767552539
ACH-001301,-1.5718303173100001
ACH-001302,-1.5651463755500001
ACH-001303,-1.684013797
ACH-001306,-1.4806722323700001
ACH-001318,-2.10261507021
ACH-001322,-1.56530875597
ACH-001328,-1.7193759506400002
ACH-001332,-1.26704015006
ACH-001333,-2.0159829394799997
ACH-001336,-1.70241450683
ACH-001340,-1.57562261335
ACH-001346,-1.3447375761700002
ACH-001353,-1.5368100812
ACH-001354,-1.83102972835
ACH-001367,-1.37906593181
ACH-001368,-1.9218008141
ACH-001374,-1.45191365601
ACH-001375,-1.50981711769
ACH-001377,-1.55223859775
ACH-001380,-1.94302366175
ACH-001391,-1.64037426166
ACH-001407,-1.9220048721400003
ACH-001408,-2.02353569
ACH-001413,-1.51082453484
ACH-001430,-1.5515827955700001
ACH-001431,-1.65308463708
ACH-001450,-1.8375964832700002
ACH-001496,-1.52765124812
ACH-001500,-1.54874637447
ACH-001521,-1.69954202831
ACH-001523,-1.8203008719
ACH-001532,-1.743401044
ACH-001536,-1.77457574257
ACH-001550,-0.9944486302869999
ACH-001552,-1.65319242724
ACH-001554,-1.78831655884
ACH-001645,-1.38685092924
ACH-001654,-1.7903674369799998
ACH-001715,-2.1247207838
ACH-001735,-1.9777799959
ACH-001736,-2.0993049325
ACH-001737,-2.3060046981799998
ACH-001740,-1.85079784691
ACH-001745,-1.7742440572999998
ACH-001750,-1.6548389174899998
ACH-001765,-2.0984965898400003
ACH-001956,-1.87517431488
ACH-001957,-1.8108701825799998
