,RBFOX3 (146713)
ACH-000748,-0.48119714975100003
ACH-000753,-0.146440760715
ACH-000756,-0.174738690752
ACH-000757,0.0091638688163
ACH-000758,-0.318294238037
ACH-000760,-0.383368783402
ACH-000763,-0.183645023996
ACH-000764,-0.158661409853
ACH-000765,-0.367323452138
ACH-000766,-0.335219209588
ACH-000767,-0.19232140400800002
ACH-000768,-0.22089525592300002
ACH-000769,-0.167449834184
ACH-000770,-0.115784923423
ACH-000771,-0.212075747997
ACH-000773,-0.16997036590300002
ACH-000776,-0.14878848535999997
ACH-000777,-0.347063408386
ACH-000778,-0.0541511912861
ACH-000781,-0.129268180512
ACH-000782,-0.209990126864
ACH-000783,-0.227585776951
ACH-000784,-0.0717138751516
ACH-000785,0.0357078397806
ACH-000787,-0.15876223035999998
ACH-000788,-0.33138315471900004
ACH-000791,-0.315331154763
ACH-000792,-0.285293218883
ACH-000794,-0.252370600548
ACH-000796,-0.254876527887
ACH-000799,-0.46897730093999995
ACH-000800,0.0512429235248
ACH-000802,-0.047251035906
ACH-000804,-0.331074424085
ACH-000805,-0.254343351178
ACH-000809,-0.23279459091200003
ACH-000810,-0.264086421089
ACH-000811,-0.302391967527
ACH-000817,-0.386746609017
ACH-000819,-0.283400141367
ACH-000820,-0.284984022493
ACH-000821,-0.0015798051349800001
ACH-000822,-0.21287514795600002
ACH-000823,-0.150175285089
ACH-000824,-0.148643576338
ACH-000827,-0.167517338227
ACH-000829,-0.292119951215
ACH-000831,-0.13071793223099998
ACH-000832,-0.130682934667
ACH-000833,-0.39428779015
ACH-000834,-0.19620891776799998
ACH-000835,-0.22040872726
ACH-000836,-0.315644729069
ACH-000837,-0.289314559488
ACH-000838,-0.231885865007
ACH-000839,-0.218516158442
ACH-000840,-0.0932943665133
ACH-000841,0.0507180731119
ACH-000843,-0.351664885132
ACH-000846,-0.413134499641
ACH-000847,-0.033529776225700005
ACH-000848,-0.120101586436
ACH-000849,-0.0695206303569
ACH-000851,-0.155873518615
ACH-000855,-0.0843878408759
ACH-000856,-0.206885009047
ACH-000858,-0.142540416973
ACH-000859,-0.12828186057399998
ACH-000861,-0.319682188299
ACH-000862,-0.149795313342
ACH-000865,-0.19378995226
ACH-000866,-0.253649408964
ACH-000867,-0.22506606178199998
ACH-000869,-0.286652896827
ACH-000872,-0.464898890361
ACH-000873,0.135971533659
ACH-000876,-0.0649243348921
ACH-000878,-0.187049598708
ACH-000880,-0.299343391527
ACH-000881,-0.45996211496699996
ACH-000882,-0.111169478301
ACH-000884,-0.18204259104899997
ACH-000885,-0.33689870551299994
ACH-000887,-0.28838818472399996
ACH-000888,-0.23826766851300002
ACH-000889,-0.0261423315675
ACH-000890,-0.156369436916
ACH-000896,-0.0789566566361
ACH-000898,-0.0560460561053
ACH-000900,-0.285352183724
ACH-000901,-0.30725789635699996
ACH-000905,-0.0770727720599
ACH-000906,-0.158838721736
ACH-000907,-0.490044891891
ACH-000910,-0.137693009668
ACH-000911,-0.0968632794399
ACH-000912,-0.12689600015799998
ACH-000913,-0.185610863108
ACH-000915,-0.0509167916567
ACH-000916,-0.196701315326
ACH-000917,-0.136416163885
ACH-000921,-0.311011464782
ACH-000924,-0.24545000601300002
ACH-000926,-0.252382328696
ACH-000928,-0.07220487798
ACH-000929,-0.289177119212
ACH-000932,-0.194738925191
ACH-000935,-0.22479294499400002
ACH-000936,-0.08664616740810001
ACH-000937,-0.274155036394
ACH-000938,-0.07207944013789999
ACH-000939,-0.16674521103700002
ACH-000941,-0.203601110879
ACH-000943,-0.169554191543
ACH-000946,-0.208966733814
ACH-000947,-0.18683784081
ACH-000948,-0.17156723104899999
ACH-000950,-0.264303384606
ACH-000953,-0.305532990139
ACH-000957,-0.13751321925499999
ACH-000958,-0.22775204811
ACH-000960,-0.127198218678
ACH-000963,-0.124177994124
ACH-000968,-0.17467899361900002
ACH-000969,-0.354170942336
ACH-000973,-0.18713283631299998
ACH-000974,-0.23560032174000003
ACH-000975,-0.126759110896
ACH-000976,-0.12177706543700001
ACH-000978,-0.314627573893
ACH-000980,-0.128447605032
ACH-000984,-0.288191283814
ACH-000986,-0.045368733622
ACH-000988,-0.140042582414
ACH-000993,-0.282622416343
ACH-000994,-0.200816928739
ACH-000996,-0.392040622573
ACH-001001,-0.20735969095600001
ACH-001020,-0.233316574368
ACH-001028,-0.130749232082
ACH-001031,-0.158000236597
ACH-001038,-0.165711953302
ACH-001048,-0.227791988669
ACH-001050,-0.20737843348999999
ACH-001053,-0.0399303176511
ACH-001054,-0.11750533916099999
ACH-001061,-0.209791398281
ACH-001067,-0.21653085701400002
ACH-001075,-0.167068340003
ACH-001096,-0.16812343611400002
ACH-001128,-0.314432256543
ACH-001134,-0.21964470700599997
ACH-001151,-0.08913952930630001
ACH-001163,-0.277376316546
ACH-001164,-0.0290623864493
ACH-001173,-0.314779133586
ACH-001183,-0.297058213091
ACH-001184,-0.39536382236699996
ACH-001190,-0.219401477612
ACH-001192,-0.20967427523899998
ACH-001193,-0.219840004009
ACH-001196,-0.339579899277
ACH-001197,-0.194509453173
ACH-001205,-0.340632295952
ACH-001211,-0.36152675307800003
ACH-001212,-0.360263580618
ACH-001228,-0.25120685793200004
ACH-001232,-0.147754494921
ACH-001239,-0.284813211729
ACH-001274,-0.18576850369800002
ACH-001275,-0.184859559723
ACH-001277,-0.41266139715800004
ACH-001278,-0.31629513853
ACH-001280,-0.158579391071
ACH-001283,-0.315004967962
ACH-001289,-0.258621966021
ACH-001295,-0.40080943844000005
ACH-001300,-0.33584456060900003
ACH-001301,-0.319575722176
ACH-001302,-0.61084652269
ACH-001303,0.19652008911899999
ACH-001306,-0.28803071831099997
ACH-001318,-0.0911566874588
ACH-001322,-0.184106673516
ACH-001328,-0.21314759306699999
ACH-001332,-0.247446439883
ACH-001333,-0.15235791315199998
ACH-001336,-0.180930749162
ACH-001340,-0.372957236058
ACH-001346,-0.0199150054
ACH-001353,-0.283658908545
ACH-001354,-0.323168636233
ACH-001367,-0.276308148929
ACH-001368,-0.266102592652
ACH-001374,-0.145328629726
ACH-001375,-0.190284202923
ACH-001377,-0.116198157478
ACH-001380,-0.0935658547158
ACH-001391,-0.298302227097
ACH-001407,-0.25952448062
ACH-001408,-0.26388756772
ACH-001413,-0.5891211598899999
ACH-001430,-0.338102714621
ACH-001431,-0.341596090565
ACH-001450,-0.430299071474
ACH-001496,-0.012745556437999999
ACH-001500,-0.230549018051
ACH-001521,-0.12524853062000002
ACH-001523,-0.255245355051
ACH-001532,-0.31163782266999995
ACH-001536,-0.118232764241
ACH-001550,-0.062307083016499995
ACH-001552,-0.35854597421499995
ACH-001554,-0.26410845065
ACH-001645,-0.329119341877
ACH-001654,-0.29700126907499996
ACH-001715,-0.46802094563900004
ACH-001735,-0.147835533325
ACH-001736,-0.25600851548000003
ACH-001737,-0.058107956061000006
ACH-001740,-0.0545445059528
ACH-001745,-0.28901334565000003
ACH-001750,-0.490388044442
ACH-001765,-0.25900807275
ACH-001956,-0.284664325544
ACH-001957,-0.22113349594999998
