,RAD54L2 (23132)
ACH-000168,-0.27241595838000005
ACH-000169,0.06772362032990001
ACH-000178,-0.25521487756
ACH-000182,-0.342836956601
ACH-000183,-0.338477914105
ACH-000188,-0.290641615042
ACH-000189,-0.536300226108
ACH-000190,-0.376305178687
ACH-000198,-0.607905437291
ACH-000204,-0.372846027781
ACH-000206,-0.14016425280099998
ACH-000207,-0.293177216
ACH-000211,-0.593113605735
ACH-000215,-0.008990267307540002
ACH-000221,-0.23427272031399998
ACH-000222,-0.11553549521199999
ACH-000223,-0.329042701584
ACH-000226,-0.161719093842
ACH-000227,-0.5782081025810001
ACH-000228,-0.117923509736
ACH-000231,-0.6436094050410001
ACH-000232,-0.213101224433
ACH-000233,-0.226917093848
ACH-000234,-0.395642010545
ACH-000235,-0.239660805089
ACH-000237,-0.549756781608
ACH-000238,-0.0311423419178
ACH-000243,-0.309290129949
ACH-000244,-0.61000602198
ACH-000246,-0.48961877685000005
ACH-000248,-0.08847198796939999
ACH-000250,-0.0979129367223
ACH-000251,-0.27954549721
ACH-000253,-0.24694183727400001
ACH-000255,-0.36988374518100003
ACH-000256,-0.303377333343
ACH-000257,-0.235838100227
ACH-000258,-0.321351571643
ACH-000259,-0.325246608237
ACH-000260,-0.403450037814
ACH-000261,0.030690819491
ACH-000262,-0.404435305789
ACH-000263,-0.326224343444
ACH-000264,-0.021295188349200002
ACH-000265,-0.38866476103
ACH-000266,-0.19878203648099999
ACH-000272,-0.18891627483600001
ACH-000273,-0.347210723017
ACH-000274,-0.203822263843
ACH-000277,-0.37423662499399996
ACH-000278,-0.349996141089
ACH-000279,-0.18459788358600002
ACH-000280,-0.48661050713299997
ACH-000281,-0.39399494158500004
ACH-000288,-0.314720025163
ACH-000291,-0.233362302
ACH-000293,-0.229131957553
ACH-000294,-0.13272563869
ACH-000295,-0.11894663837500001
ACH-000296,-0.8810271392069999
ACH-000302,-0.353043331782
ACH-000304,-0.20103966628199998
ACH-000307,-0.23488317525199998
ACH-000308,-0.15066220669000002
ACH-000310,-0.487408513502
ACH-000311,-0.10497611456599999
ACH-000312,-0.24470020582
ACH-000315,0.0599893398087
ACH-000316,-0.35545434376900004
ACH-000317,-0.35768659806100006
ACH-000318,-0.156730742354
ACH-000319,-0.08444386239849999
ACH-000320,-0.553929981704
ACH-000322,0.0917620969215
ACH-000323,-0.440958735298
ACH-000324,-0.289460887412
ACH-000329,-0.30273022350900003
ACH-000330,-0.102484250448
ACH-000331,-0.30871383882
ACH-000332,-0.0936612947088
ACH-000334,-0.0792142355106
ACH-000335,-0.367943894764
ACH-000336,-0.175078218916
ACH-000337,-0.228353833335
ACH-000339,-0.462602867297
ACH-000341,-0.575687551145
ACH-000348,-0.29377143066100003
ACH-000350,0.136396673717
ACH-000352,-0.139108335209
ACH-000356,-0.402148133183
ACH-000361,-0.16126744718699998
ACH-000362,-0.538502708685
ACH-000363,-0.169157436235
ACH-000364,-0.510976332527
ACH-000365,-0.34906303650799997
ACH-000366,-0.326738243054
ACH-000368,-0.287887896542
ACH-000374,-0.592559730534
ACH-000375,-0.159205255167
ACH-000376,-0.135678731686
ACH-000381,-0.497068418567
ACH-000383,-0.264548261494
ACH-000387,-0.126469597141
ACH-000389,-0.046754361913599995
ACH-000390,-0.32443495866300004
ACH-000393,-0.373667821115
ACH-000395,-0.384835625343
ACH-000397,-0.300964648721
ACH-000401,-0.56527406627
ACH-000402,0.00202820486608
ACH-000403,-0.23780431667
ACH-000404,0.0170962819156
ACH-000406,-0.241618058045
ACH-000407,-0.44340359397699997
ACH-000408,-0.176329261206
ACH-000410,-0.0458690281549
ACH-000411,-0.0337984218649
ACH-000414,-0.351239143409
ACH-000415,-0.403786132311
ACH-000416,-0.20476971794799997
ACH-000420,-0.294883277532
ACH-000421,-0.40935996093500004
ACH-000424,0.161388801558
ACH-000425,0.058650093948099995
ACH-000426,-0.07669588156539998
ACH-000427,0.007665186008
ACH-000433,-0.0551740585447
ACH-000436,-0.100991320686
ACH-000444,-0.42809039623899997
ACH-000445,-0.16073939999700002
ACH-000448,-0.325197429945
ACH-000450,0.0216312635531
ACH-000452,-0.3092129757
ACH-000454,-0.333321969765
ACH-000458,-0.25735412618000003
ACH-000459,-0.17180522935800002
ACH-000460,-0.15946886499600002
ACH-000461,-0.267456994198
ACH-000463,-0.15621701145
ACH-000464,-0.09044471047710001
ACH-000466,0.190516831373
ACH-000467,-0.133081947207
ACH-000468,-0.384632759993
ACH-000469,-0.0631522033247
ACH-000470,-0.28971721774500003
ACH-000471,-0.416145569382
ACH-000472,-0.259700935185
ACH-000473,-0.0498297712432
ACH-000475,-0.161965820362
ACH-000476,-0.128687736178
ACH-000477,-0.48365648739699996
ACH-000480,-0.247435398004
ACH-000481,-0.180845408814
ACH-000483,-0.5796430778
ACH-000484,-0.313262544842
ACH-000485,-0.260184370733
ACH-000486,-0.135651568306
ACH-000487,-0.114425439445
ACH-000488,-0.122561188867
ACH-000490,-0.196724286667
ACH-000491,-0.0306823494801
ACH-000495,-0.114675100157
ACH-000496,-0.39061311295
ACH-000499,-0.635405524582
ACH-000500,-0.0850932447171
ACH-000502,-0.385065146311
ACH-000503,0.055906800508900005
ACH-000505,-0.211228789964
ACH-000507,-0.107663585549
ACH-000510,-0.572225197105
ACH-000511,-0.432017133127
ACH-000512,-0.46158107551600003
ACH-000516,-0.43789115947400004
ACH-000517,-0.118311572401
ACH-000518,-0.115770092391
ACH-000520,-0.317508075613
ACH-000521,-0.0471641140271
ACH-000522,-0.20004078149799998
ACH-000524,-0.239065077828
ACH-000527,-0.0591836054029
ACH-000528,-0.17965080833099997
ACH-000537,-0.0224887778697
ACH-000541,-0.5411237756130001
ACH-000542,-0.30361268244199996
ACH-000544,-0.33530948899199997
ACH-000545,-0.22591666127300003
ACH-000547,-0.08718979207210001
ACH-000548,-0.143811352106
ACH-000549,-0.0696648616067
ACH-000550,-0.416629967029
ACH-000552,-0.103249426236
ACH-000556,-0.19090925304499998
ACH-000557,-0.283409930596
ACH-000570,-0.111598570916
ACH-000571,-0.287734408271
ACH-000573,-0.237117828336
ACH-000576,-0.20809888004000002
ACH-000580,0.038093212107899996
ACH-000584,-0.18363862241300002
ACH-000585,-0.23069800682100003
ACH-000588,-0.229046268365
ACH-000589,-0.17239314377
ACH-000591,0.102507278827
ACH-000593,-0.114897868081
ACH-000600,-0.616712900855
ACH-000601,-0.309755666956
ACH-000604,-0.47464680992299996
ACH-000605,-0.165834741777
ACH-000606,-0.334380974143
ACH-000608,-0.280778014123
ACH-000614,-0.205587891236
ACH-000616,-0.22579006274099997
ACH-000618,-0.151684395395
ACH-000619,-0.267075066749
ACH-000620,-0.097272535661
ACH-000621,-0.18899529399999998
ACH-000622,-0.19301992699099998
ACH-000623,-0.281451594218
ACH-000624,-0.21223563524
ACH-000627,-0.336424170923
ACH-000630,-0.319638014682
ACH-000632,-0.36051625964199996
ACH-000633,-0.0793648727954
ACH-000637,-0.243265836658
ACH-000638,-0.466347785339
ACH-000646,-0.0386733501366
ACH-000647,-0.239224219782
ACH-000648,-0.245720235436
ACH-000649,-0.37980766010600003
ACH-000651,-0.183318677551
ACH-000652,-0.211741723976
ACH-000653,0.00685741336488
ACH-000657,-0.19311207389899998
ACH-000658,-0.402344000695
ACH-000661,-0.117193665305
ACH-000662,-0.33992817994900004
ACH-000663,0.165544008291
ACH-000665,-0.346183150185
ACH-000671,-0.323663797522
ACH-000673,-0.346784453121
ACH-000676,-0.160131139419
ACH-000677,-0.397938974734
ACH-000681,-0.132700930308
ACH-000682,-0.321755707319
ACH-000683,-0.09709319044510001
ACH-000684,-0.304829639043
ACH-000688,-0.370838783114
ACH-000693,-0.217255375939
ACH-000694,-0.209781236538
ACH-000695,-0.172209462395
ACH-000696,-0.200679758129
ACH-000697,-0.0656115914555
ACH-000699,-0.233607748577
ACH-000701,-0.358183594559
ACH-000706,-0.137997349578
ACH-000711,-0.376542506698
ACH-000713,-0.440441616971
ACH-000714,-0.467744110052
ACH-000718,-0.489603075879
ACH-000720,-0.24088669311
ACH-000721,-0.225960247045
ACH-000724,-0.294058296593
ACH-000725,-0.072021246325
ACH-000732,0.00474907439303
ACH-000734,-0.0724684797157
ACH-000735,-0.40001373841399995
ACH-000736,-0.46253606111999995
ACH-000738,-0.41151605863000007
ACH-000746,-0.05415827135409999
ACH-000747,0.042687087216300004
ACH-000748,-0.153846509133
ACH-000753,-0.9158357109180001
ACH-000756,-0.175669492754
ACH-000757,-0.448892508174
ACH-000758,-0.277554894015
ACH-000760,-1.3848112285799998
ACH-000763,-0.47284290485799996
ACH-000764,-0.299143475653
ACH-000765,-0.427921856959
ACH-000766,-0.296755755949
ACH-000767,-0.310858024171
ACH-000768,-0.319346282362
ACH-000769,0.0550349074385
ACH-000770,-0.193888501227
ACH-000771,-0.239649926084
ACH-000773,-0.10096188696200001
ACH-000776,-0.46420276905100005
ACH-000777,-0.17253515584000004
ACH-000778,-0.35394835317400003
ACH-000781,-0.31887082976500003
ACH-000782,-0.20792651443
ACH-000783,-0.23605874398600002
ACH-000784,-0.13985965000999998
ACH-000785,-0.29560385526599997
ACH-000787,0.0059309566206999995
ACH-000788,0.009005368550780001
ACH-000791,-0.580859450281
ACH-000792,-0.185257027458
ACH-000794,-0.3364784528
ACH-000796,-0.308677001637
ACH-000799,-0.163516145287
ACH-000800,-0.1308472065
ACH-000802,-0.20727998267
ACH-000804,-0.42526034696599996
ACH-000805,-0.167831346571
ACH-000809,-0.149855539221
ACH-000810,-0.45922710581
ACH-000811,-0.333527921904
ACH-000817,-0.170167690598
ACH-000819,-0.201209514492
ACH-000820,0.306449985599
ACH-000821,-0.36576703669699995
ACH-000822,-0.44650482041100004
ACH-000823,-0.598788441565
ACH-000824,-0.19812788310899998
ACH-000827,-0.177961063838
ACH-000829,-0.383145740673
ACH-000831,-0.183853722784
ACH-000832,-0.13824522937300002
ACH-000833,-0.35775409916199996
ACH-000834,-0.625796303537
ACH-000835,-0.26106753396
ACH-000836,-0.268315906754
ACH-000837,-0.243808349674
ACH-000838,-0.276156427292
ACH-000839,-0.445237918675
ACH-000840,-0.40885779603600003
ACH-000841,-0.334983922424
ACH-000843,-0.12349639118599999
ACH-000846,-0.34411652949
ACH-000847,-0.36586526098000005
ACH-000848,-0.241143460576
ACH-000849,-0.23871401919100002
ACH-000851,-0.145928673079
ACH-000855,-0.173597031462
ACH-000856,-0.986988877379
ACH-000858,-0.405921403609
ACH-000859,-0.579502127663
ACH-000861,-0.23147112034400003
ACH-000862,-0.420665483669
ACH-000865,-0.279851445498
ACH-000866,-0.47592396071599996
ACH-000867,-0.08671044240939998
ACH-000869,-0.5639938220180001
ACH-000872,-0.107085040823
ACH-000873,-0.34749004392899996
ACH-000876,-0.31982690466200003
ACH-000878,-0.34784666352399995
ACH-000880,-0.556275582375
ACH-000881,-0.0900283822917
ACH-000882,-0.0492675414324
ACH-000884,-0.250248047903
ACH-000885,-0.212940132997
ACH-000887,-0.415716669048
ACH-000888,-0.00147479377855
ACH-000889,-0.106653649429
ACH-000890,-0.31124210743
ACH-000896,-0.280207477395
ACH-000898,-0.214586133413
ACH-000900,-0.257550748735
ACH-000901,-0.523103684742
ACH-000905,-0.07828015726769999
ACH-000906,-0.225520478321
ACH-000907,-0.356025030881
ACH-000910,-0.0835123689775
ACH-000911,-0.0445702334345
ACH-000912,-0.415606766501
ACH-000913,-0.287363659501
ACH-000915,-0.199025830511
ACH-000916,-0.7878209315829999
ACH-000917,-0.30805111615200004
ACH-000921,-0.13966533237
ACH-000924,-0.247755343988
ACH-000926,-0.43653405052199995
ACH-000928,-0.128440280249
ACH-000929,0.0204198410914
ACH-000932,-0.334619790641
ACH-000935,-0.0916222408292
ACH-000936,-0.193000154974
ACH-000937,-0.304890907117
ACH-000938,-0.45451061078500005
ACH-000939,0.15758552853399999
ACH-000941,-0.08090651746949999
ACH-000943,-0.229009679041
ACH-000946,-0.319633923313
ACH-000947,-0.0741295412652
ACH-000948,-0.0948521132832
ACH-000950,-0.344858015494
ACH-000953,-0.325325251938
ACH-000957,-0.192218658406
ACH-000958,-0.282361239702
ACH-000960,-0.358021423517
ACH-000963,-0.46126932797700004
ACH-000968,-0.0176561093537
ACH-000969,-0.25023670068000003
ACH-000973,-0.163810010976
ACH-000974,-0.152582776405
ACH-000975,-0.600032463839
ACH-000976,-0.190452193157
ACH-000978,-0.115529779837
ACH-000980,-0.198767329218
ACH-000984,-0.18740933582199998
ACH-000986,-0.144006924673
ACH-000988,-0.22389578068000004
ACH-000993,-0.094300723324
ACH-000994,-0.233090788521
ACH-000996,-0.403927029096
ACH-001001,-0.34306981864299996
ACH-001020,0.036742196403800005
ACH-001028,-0.197471050927
ACH-001031,-0.325627503584
ACH-001038,-0.164106440901
ACH-001048,-0.142440128896
ACH-001050,-0.18693755089800002
ACH-001053,-0.145936294509
ACH-001054,-0.274766778727
ACH-001061,-0.951466883732
ACH-001067,-0.312254624065
ACH-001075,-0.384137005239
ACH-001096,-0.20902673526
ACH-001128,-0.132257848684
ACH-001134,-0.143935945231
ACH-001151,-0.215183166611
ACH-001163,-0.534391525907
ACH-001164,-0.534483293369
ACH-001173,-0.242792217872
ACH-001183,-0.11609795639
ACH-001184,-0.110038782304
ACH-001190,-0.180510571904
ACH-001192,-0.393001729678
ACH-001193,0.0059094407348500005
ACH-001196,-0.216111926275
ACH-001197,-0.664250915804
ACH-001205,-0.157430018831
ACH-001211,-0.315225764934
ACH-001212,-0.621735581043
ACH-001228,-0.785200059823
ACH-001232,-0.513379661595
ACH-001239,0.042679865134199996
ACH-001274,-0.12531615791200001
ACH-001275,-0.494368885194
ACH-001277,-0.307249778841
ACH-001278,-0.307270339755
ACH-001280,-0.8150832226279999
ACH-001283,-0.517055906557
ACH-001289,-0.44133707216300005
ACH-001295,-0.17593497308400002
ACH-001300,-0.0933516998995
ACH-001301,-0.501084327715
ACH-001302,-0.432395595593
ACH-001303,-0.46735514318800003
ACH-001306,-0.30362077631900003
ACH-001318,-0.527562612465
ACH-001322,-0.353211888174
ACH-001328,-0.160521752075
ACH-001332,-0.338362868559
ACH-001333,-0.25285336508
ACH-001336,-0.21489743036400002
ACH-001340,-0.251877869275
ACH-001346,-0.255642792712
ACH-001353,-0.33825145933399997
ACH-001354,-0.0797149060691
ACH-001367,-0.257596627148
ACH-001368,-0.259018722393
ACH-001374,-0.232480779944
ACH-001375,-0.464458381539
ACH-001377,-0.44235975595
ACH-001380,-0.41838268954999996
ACH-001391,-0.16885133148200002
ACH-001407,-0.326717447954
ACH-001408,-0.522686646332
ACH-001413,-0.7783539381569999
ACH-001430,-0.141985240951
ACH-001431,-0.19332944721999998
ACH-001450,-0.279787298212
ACH-001496,-0.373469835699
ACH-001500,-0.278621001579
ACH-001521,-0.07701504448860001
ACH-001523,-0.452245616479
ACH-001532,-0.288312231849
ACH-001536,-0.679786592659
ACH-001550,-0.30803017214
ACH-001552,-0.223783314348
ACH-001554,-0.41776051926799995
ACH-001645,-0.363844649303
ACH-001654,-0.107534558262
ACH-001715,-0.5154805625550001
ACH-001735,-0.29235130073800003
ACH-001736,-0.363294124071
ACH-001737,-0.417566171172
ACH-001740,-0.193174624334
ACH-001745,-0.376604578982
ACH-001750,-0.30224940903999997
ACH-001765,-0.280971396715
ACH-001956,-0.180955511632
ACH-001957,-0.22750087625799997
