,GADD45GIP1 (90480)
ACH-000872,-0.38020591415
ACH-000873,-0.620619589444
ACH-000876,-0.911680408676
ACH-000878,-0.5096172580730001
ACH-000880,-0.147677211345
ACH-000881,-0.451556746003
ACH-000882,-0.707788068396
ACH-000884,-0.142535380112
ACH-000885,-0.295673609792
ACH-000887,-0.448552682645
ACH-000888,-0.406833948434
ACH-000889,-0.209778184731
ACH-000890,-0.310316427365
ACH-000896,-0.464268734842
ACH-000898,-0.228036076499
ACH-000900,-0.537899718274
ACH-000901,-0.19014795029800002
ACH-000905,-0.507494261078
ACH-000906,-0.376759131351
ACH-000907,-0.34783396553499996
ACH-000910,-0.515181706286
ACH-000911,-0.591324178022
ACH-000912,-0.25389457305999996
ACH-000913,-0.40697269664499996
ACH-000915,-0.317282681314
ACH-000916,-0.436747352342
ACH-000917,-0.293934241346
ACH-000921,-0.40989370861100005
ACH-000924,-0.425337445522
ACH-000926,-0.289439021738
ACH-000928,-0.550958511252
ACH-000929,-0.231706841933
ACH-000932,-0.580269255371
ACH-000935,-0.361677903468
ACH-000936,-0.57915128285
ACH-000937,-0.24646177333500002
ACH-000938,-0.09995428335
ACH-000939,-0.25205549323800003
ACH-000941,-0.70730449191
ACH-000943,-0.527765718732
ACH-000946,-0.34397296687
ACH-000947,-0.379737895923
ACH-000948,-0.574645219304
ACH-000950,-0.437904272258
ACH-000953,-0.23804187693700002
ACH-000957,-0.452314884006
ACH-000958,-0.312972178408
ACH-000960,-0.21429424370499997
ACH-000963,-0.164401600341
ACH-000968,-0.740628186251
ACH-000969,-0.597775763438
ACH-000973,-0.37116406939900004
ACH-000974,-0.21095465711800002
ACH-000975,-0.37419856303000004
ACH-000976,-0.288780577075
ACH-000978,-0.728574815098
ACH-000980,-0.333101402424
ACH-000984,-0.454368220867
ACH-000986,-0.539958590353
ACH-000988,-0.244934826834
ACH-000993,-0.311007869637
ACH-000994,-0.384290547064
ACH-000996,-0.464344981656
ACH-001001,-0.38898583702600004
ACH-001020,-0.61924874482
ACH-001028,-0.435780887279
ACH-001031,-0.20391231838100002
ACH-001038,-0.276376096026
ACH-001048,-0.245739169274
ACH-001050,0.132929765048
ACH-001053,-0.358990754189
ACH-001054,-0.259447657999
ACH-001061,-0.550472782196
ACH-001067,-0.277842472341
ACH-001075,-0.452927129046
ACH-001096,-0.398491881131
ACH-001128,-0.46966813408200003
ACH-001134,-0.31709787106
ACH-001151,0.048391467045400004
ACH-001163,-0.42611316069
ACH-001164,-0.381811788176
ACH-001173,-0.537581899417
ACH-001183,-0.49957062077200004
ACH-001184,-0.382563707814
ACH-001190,-0.00442864038801
ACH-001192,-0.392449850981
ACH-001193,-0.0358347350984
ACH-001196,-0.33727616689
ACH-001197,-0.184819318677
ACH-001205,0.21469914130800002
ACH-001211,0.178871421304
ACH-001212,-0.173030771953
ACH-001228,-0.233222851593
ACH-001232,-0.273002969587
ACH-001239,-0.550635620036
ACH-001274,-0.404402780286
ACH-001275,-0.174017429451
ACH-001277,-0.19819359313499998
ACH-001278,-0.325035213345
ACH-001280,-0.17167954259399998
ACH-001283,-0.35160073522
ACH-001289,-0.36427587866800004
ACH-001295,0.040382580247800004
ACH-001300,-0.20618858059099998
ACH-001301,-0.352418883363
ACH-001302,-0.45848437539399994
ACH-001303,-0.42128424205700005
ACH-001306,-0.317977705401
ACH-001318,-0.5292180505290001
ACH-001322,-0.43418686984399996
ACH-001328,-0.532862033781
ACH-001332,-0.393733581402
ACH-001333,-0.47929979301700004
ACH-001336,-0.40722142845799997
ACH-001340,-0.121699953524
ACH-001346,-0.435141683672
ACH-001353,-0.00944366796483
ACH-001354,-0.11773364609
ACH-001367,-0.468217763295
ACH-001368,-0.41581899415600004
ACH-001374,-0.029760206053
ACH-001375,0.0268492068682
ACH-001377,-0.418567677461
ACH-001380,-0.420322468517
ACH-001391,-0.363642296893
ACH-001407,-0.505854636136
ACH-001408,-0.48873960289499996
ACH-001413,-0.0789959648999
ACH-001430,0.000224968209083
ACH-001431,-0.18326958130999998
ACH-001450,-0.258250872434
ACH-001496,-0.363652630388
ACH-001500,-0.349157110452
ACH-001521,-0.0889468369272
ACH-001523,-0.621729273982
ACH-001532,-0.10081946058499999
ACH-001536,-0.167348716865
ACH-001550,-0.419654137678
ACH-001552,-0.196979516279
ACH-001554,-0.656931481104
ACH-001645,-0.294076450739
ACH-001654,-0.188571196403
ACH-001715,-0.18459937515
ACH-001735,-0.32241641449299996
ACH-001736,-0.24355095705899998
ACH-001737,-0.23239626981
ACH-001740,-0.12835736763
ACH-001745,-0.23601538480099998
ACH-001750,-0.5823216231939999
ACH-001765,-0.24689152155400002
ACH-001956,-0.0005828650865369999
ACH-001957,-0.10968535745500001
