,SMPDL3B (27293)
ACH-000204,-0.288102937157
ACH-000206,0.12776322485
ACH-000207,-0.114757865791
ACH-000211,0.0373671518859
ACH-000215,-0.12963671356599998
ACH-000221,0.00227619341187
ACH-000222,-0.292884666927
ACH-000223,0.030113086991099998
ACH-000226,-0.102651369553
ACH-000227,-0.16797472790999998
ACH-000228,-0.0641446245312
ACH-000231,-0.0735586319781
ACH-000232,0.0236966366084
ACH-000233,-0.07082099259829999
ACH-000234,0.0254158092649
ACH-000235,-0.08168474409660001
ACH-000237,-0.256818095395
ACH-000238,-0.26472457908
ACH-000243,-0.07544314318880001
ACH-000244,-0.0791006853264
ACH-000246,-0.0263767220959
ACH-000248,-0.064639565528
ACH-000250,-0.124374202443
ACH-000251,-0.0317333232435
ACH-000253,-0.129746646289
ACH-000255,-0.12343320549100001
ACH-000256,0.0819654673922
ACH-000257,-0.0623275746834
ACH-000258,-0.29388356065
ACH-000259,-0.107047428081
ACH-000260,-0.191903954545
ACH-000261,-0.0755434558779
ACH-000262,0.157818941108
ACH-000263,-0.230949018612
ACH-000264,-0.0794582583509
ACH-000265,-0.0459694755851
ACH-000266,-0.0565057903473
ACH-000272,-0.029784953141200003
ACH-000273,-0.155857063614
ACH-000274,-0.158397081758
ACH-000277,-0.0508787872479
ACH-000278,-0.0711196758858
ACH-000279,-0.140650633076
ACH-000280,-0.213378329214
ACH-000281,-0.029849169065400003
ACH-000288,-0.290370699621
ACH-000291,0.0803938985247
ACH-000293,-0.202098898231
ACH-000294,-0.09040274898299999
ACH-000295,0.17560847348
ACH-000296,-0.288664659037
ACH-000302,-0.233643039764
ACH-000304,-0.10076065206399999
ACH-000307,-0.330887329041
ACH-000308,-0.09817299424039999
ACH-000310,-0.0471792034819
ACH-000311,0.0318635259661
ACH-000312,-0.12447153535999998
ACH-000315,-0.00570119922829
ACH-000316,-0.0651026157445
ACH-000317,0.000134924921003
ACH-000318,-0.0778324438662
ACH-000319,-0.0690580146854
ACH-000320,-0.0684768938234
ACH-000322,-0.232007276287
ACH-000323,-0.1274338229
ACH-000324,-0.120162450629
ACH-000329,0.022535640970600002
ACH-000330,0.0558515286683
ACH-000331,-0.168980216043
ACH-000332,-0.11353269122099999
ACH-000334,-0.185447244116
ACH-000335,-0.346633383779
ACH-000336,-0.236577981987
ACH-000337,-0.19620222986699998
ACH-000339,-0.04923505372
ACH-000341,-0.310949782056
ACH-000348,0.0103161690629
ACH-000350,-0.0431296536673
ACH-000352,-0.09763261292379999
ACH-000356,-0.36637728422
ACH-000361,-0.157846169212
ACH-000362,-0.338242625594
ACH-000363,-0.0668054686271
ACH-000364,-0.20425166423799998
ACH-000365,-0.020078461236
ACH-000366,-0.17752965831700002
ACH-000368,-0.25755100851
ACH-000374,-0.043519287477099995
ACH-000375,-0.028450223171500002
ACH-000376,-0.134777074319
ACH-000381,0.08864273674760001
ACH-000383,-0.244708515845
ACH-000387,-0.115084042961
ACH-000389,-0.0897761204849
ACH-000390,-0.04452658190719999
ACH-000393,0.0254897539499
ACH-000395,-0.0775934247425
ACH-000397,-0.0398726425336
ACH-000401,0.129751042885
ACH-000402,-0.120409293346
ACH-000403,0.038366827657199995
ACH-000404,-0.269020478592
ACH-000406,-0.04540857544369999
ACH-000407,-0.37182519545299997
ACH-000408,-0.474749016969
ACH-000410,-0.00356830447137
ACH-000411,-0.12487034603599999
ACH-000414,0.0189391502347
ACH-000415,-0.046891319103600004
ACH-000416,-0.0460183686519
ACH-000420,-0.13281401340600002
ACH-000421,-0.17586386226599998
ACH-000424,-0.0903323911042
ACH-000425,-0.064595499364
ACH-000426,-0.215781188017
ACH-000427,-0.192232292687
ACH-000433,0.109117786928
ACH-000436,-0.178067889559
ACH-000444,0.108884551497
ACH-000445,-0.0683570703399
ACH-000448,-0.183887929047
ACH-000450,-0.19288430552400002
ACH-000452,-0.086943922412
ACH-000454,-0.11981390920700001
ACH-000458,-0.00967021691472
ACH-000459,-0.441126926607
ACH-000460,-0.185346728973
ACH-000461,-0.272130844414
ACH-000463,-0.041894328749300005
ACH-000464,-0.0733687369064
ACH-000466,-0.129944182114
ACH-000467,-0.185162560255
ACH-000468,-0.0592616427939
ACH-000469,-0.299046547032
ACH-000470,-0.27009186546999997
ACH-000471,-0.056114971165699995
ACH-000472,0.0140993542389
ACH-000473,0.032953441203299995
ACH-000475,-0.09590660285420001
ACH-000476,-0.12620302758
ACH-000477,-0.086904097054
ACH-000480,-0.187616890797
ACH-000481,0.061125360530400005
ACH-000483,-0.0301653973497
ACH-000484,-0.00894552112001
ACH-000485,0.114449186238
ACH-000486,0.0343895422793
ACH-000487,-0.11247038332699999
ACH-000488,-0.171017520092
ACH-000490,-0.0677581690261
ACH-000491,-0.0393169087205
ACH-000495,-0.2711174306
ACH-000496,-0.124227036305
ACH-000499,-0.19851756831599998
ACH-000500,0.331221622969
ACH-000502,-0.0381538219906
ACH-000503,-0.117672504267
ACH-000505,-0.229629012712
ACH-000507,-0.129248765306
ACH-000510,-0.0642010401122
ACH-000511,-0.064298602435
ACH-000512,-0.122990123199
ACH-000516,0.027738910529099995
ACH-000517,-0.10356337533900001
ACH-000518,0.0230757173745
ACH-000520,-0.015774171522
ACH-000521,0.00972778491432
ACH-000522,-0.07893652325360001
ACH-000524,-0.088420549759
ACH-000527,-0.213574573948
ACH-000528,-0.131741318361
ACH-000537,-0.013490385002699999
ACH-000541,-0.07277754213519999
ACH-000542,-0.09858817676210001
ACH-000544,0.059044949111
ACH-000545,-0.0638445332855
ACH-000547,-0.198084233517
ACH-000548,-0.144642348792
ACH-000549,-0.12517046502499998
ACH-000550,-0.149768051825
ACH-000552,-0.03874440626719999
ACH-000556,0.0355359844666
ACH-000557,0.0552958597567
ACH-000570,-0.1743869424
ACH-000571,-0.0975368548909
ACH-000573,-0.00447747943966
ACH-000576,-0.175029690377
ACH-000580,-0.0744896174004
ACH-000584,-0.137890157614
ACH-000585,-0.125248207617
ACH-000588,-0.0026679219589699995
ACH-000589,-0.049151389587500004
ACH-000591,-0.0012828942081
ACH-000593,-0.417668726795
ACH-000600,0.0415554156614
ACH-000601,-0.127958816402
ACH-000604,-0.052417535733900004
ACH-000605,-0.009696404076379998
ACH-000606,-0.045935583388300005
ACH-000608,-0.052653069099000006
ACH-000614,-0.322792456002
ACH-000616,-0.0885638300458
ACH-000618,-0.067301343835
ACH-000619,-0.028570182047700003
ACH-000620,-0.168791787387
ACH-000621,-0.192305245388
ACH-000622,-0.0548497676929
ACH-000623,-0.0471634824376
ACH-000624,-0.122001797641
ACH-000627,-0.154460989226
ACH-000630,-0.239797355417
ACH-000632,-0.04998955846
ACH-000633,-0.132640385892
ACH-000637,-0.23261865394099998
ACH-000638,-0.0346190641053
ACH-000646,-0.16705971074200002
ACH-000647,-0.0634404493954
ACH-000648,-0.27926645286999996
ACH-000649,-0.057107922422
ACH-000651,-0.0980001877847
ACH-000652,-0.266536547472
ACH-000653,-0.334307990937
ACH-000657,-0.029733601825900003
ACH-000658,-0.13061612439200002
ACH-000661,-0.09605549543
ACH-000662,-0.0429145481103
ACH-000663,-0.103186218237
ACH-000665,-0.103441660067
ACH-000671,-0.07405461100460001
ACH-000673,-0.18297465491
ACH-000676,-0.00875852546797
ACH-000677,-0.209424080885
ACH-000681,0.00422195999676
ACH-000682,-0.0604365332675
ACH-000683,-0.150360427104
ACH-000684,-0.0757734192218
ACH-000688,0.010402878545700002
ACH-000693,-0.122143086857
ACH-000694,-0.133109147146
ACH-000695,0.030588785307200002
ACH-000696,-0.0448019195139
ACH-000697,-0.0590959265912
ACH-000699,-0.241041735147
ACH-000701,-0.13728652687100001
ACH-000706,-0.119917435718
ACH-000711,-0.11724484767000001
ACH-000713,0.0727686906825
ACH-000714,-0.12719058935
ACH-000718,-0.08489096998250001
ACH-000720,-0.0897538446631
ACH-000721,-0.144242928192
ACH-000724,-0.08797106207239999
ACH-000725,-0.0710431885605
ACH-000732,-0.218104307069
ACH-000734,-0.182064265361
ACH-000735,-0.0854536924038
ACH-000736,-0.0503901882591
ACH-000738,-0.131751095814
ACH-000746,0.08139398781339999
ACH-000747,-0.0874877904084
ACH-000748,0.110092921374
ACH-000753,-0.07933103717369999
ACH-000756,-0.034882381236900004
ACH-000757,-0.0745863558367
ACH-000758,-0.17455636728
ACH-000760,-0.117336737686
ACH-000763,-0.0647285374325
ACH-000764,-0.044276002356199995
ACH-000765,-0.110620056375
ACH-000766,-0.150582016516
ACH-000767,-0.037345222534300004
ACH-000768,0.00472332042086
ACH-000769,-0.253948817027
ACH-000770,0.0400756514866
ACH-000771,0.067608229166
ACH-000773,-0.150406837457
ACH-000776,-0.20895321391199997
ACH-000777,0.00184888255543
ACH-000778,0.0547723171561
ACH-000781,0.032925389837700006
ACH-000782,-0.293654530334
ACH-000783,0.029251639016400002
ACH-000784,-0.0269558708708
ACH-000785,-0.0122344928354
ACH-000787,-0.0802912668234
ACH-000788,-0.0882664839404
ACH-000791,-0.22903296283799998
ACH-000792,-0.159849474836
ACH-000794,-0.153433281052
ACH-000796,-0.010925259857999999
ACH-000799,0.0348151022891
ACH-000800,-0.09887453028380001
ACH-000802,-0.052750597092500004
ACH-000804,-0.15173567535399998
ACH-000805,-0.16724063773700001
ACH-000809,-0.08594016548599999
ACH-000810,-0.0512659362616
ACH-000811,-0.10051345206800001
ACH-000817,-0.298880857394
ACH-000819,-0.24396013862100002
ACH-000820,0.0326738604957
ACH-000821,-0.315598831505
ACH-000822,-0.08246883921789999
ACH-000823,-0.09163787554960001
ACH-000824,-0.00755733710163
ACH-000827,-0.08484471765610001
ACH-000829,-0.0029457244530799996
ACH-000831,-0.13571030242499998
ACH-000832,-0.141832366781
ACH-000833,-0.13249920957800002
ACH-000834,-0.0502444637364
ACH-000835,-0.0103926922094
ACH-000836,-0.16060286314799999
ACH-000837,-0.227971564484
ACH-000838,-0.184625745276
ACH-000839,-0.28402293269900003
ACH-000840,-0.061385012884300004
ACH-000841,0.22124146193799998
ACH-000843,-0.256062012294
ACH-000846,0.021316995724
ACH-000847,-0.129484495253
ACH-000848,-0.014076989401
ACH-000849,-0.0186342544711
ACH-000851,-0.107853168443
ACH-000855,-0.221672606323
ACH-000856,-0.14351096544000003
ACH-000858,-0.19449320629099998
ACH-000859,-0.00466570350866
ACH-000861,-0.20532427149799998
ACH-000862,-0.019086863074900002
ACH-000865,-0.161070093709
ACH-000866,-0.142515090924
ACH-000867,-0.037600020197099994
ACH-000869,-0.157983280491
ACH-000872,-0.09790966799100001
ACH-000873,-0.06680412820380001
ACH-000876,-0.135754887873
ACH-000878,0.218897725849
ACH-000880,-0.310551434076
ACH-000881,-0.10709843517
ACH-000882,-0.211376199263
ACH-000884,-0.0958639922831
ACH-000885,-0.19500514037099997
ACH-000887,-0.147493823005
ACH-000888,-0.169882400587
ACH-000889,-0.040822149319599994
ACH-000890,-0.11276436651499999
ACH-000896,0.0201570881612
ACH-000898,0.0108877580886
ACH-000900,0.0381209678506
ACH-000901,-0.16902178150400002
ACH-000905,-0.130933618895
ACH-000906,-0.046472929872900005
ACH-000907,0.0163125889607
ACH-000910,-0.15742880821799998
ACH-000911,0.042263351893600004
ACH-000912,-0.21168366850499998
ACH-000913,-0.24424906711999997
ACH-000915,-0.09903552826260001
ACH-000916,0.18068857149999998
ACH-000917,-0.141383217133
ACH-000921,-0.0486523213255
ACH-000924,-0.0932278776432
ACH-000926,-0.09079634961920001
ACH-000928,-0.08813377972410001
ACH-000929,0.144576195057
ACH-000932,-0.16372738466700001
ACH-000935,-0.13623568451999998
ACH-000936,-0.164266240478
ACH-000937,-0.185002904823
ACH-000938,-0.0801214541611
ACH-000939,0.146472508492
ACH-000941,0.0489106620761
ACH-000943,-0.143600790712
ACH-000946,-0.126240215036
ACH-000947,-0.117155170033
ACH-000948,-0.15227056043099998
ACH-000950,-0.00151060199876
ACH-000953,-0.049908381219899996
ACH-000957,-0.0489876683557
ACH-000958,-0.31889143828
ACH-000960,-0.10257775100199999
ACH-000963,-0.20992107729
ACH-000968,-0.212751281499
ACH-000969,-0.163007321568
ACH-000973,-0.129942052219
ACH-000974,-0.059813681658500005
ACH-000975,0.0033573349927
ACH-000976,-0.19472258075999999
ACH-000978,0.0185439777565
ACH-000980,-0.07630780629689998
ACH-000984,-0.297761471832
ACH-000986,-0.266746984893
ACH-000988,0.0211696529705
ACH-000993,-0.09987299032839998
ACH-000994,0.0581544169647
ACH-000996,-0.105339298728
ACH-001001,-0.0620261607492
ACH-001020,-0.0553240121999
ACH-001028,-0.06591110369969999
ACH-001031,-0.133615731544
ACH-001038,0.0255646995352
ACH-001048,-0.0293014022792
ACH-001050,-0.285061235306
ACH-001053,-0.210117251075
ACH-001054,-0.18488541390799998
ACH-001061,-0.0963993446813
ACH-001067,-0.103367384529
ACH-001075,0.08395218313169998
ACH-001096,-0.0420825558166
ACH-001128,-0.519275016163
ACH-001134,-0.204411253171
ACH-001151,-0.09845576986940001
ACH-001163,-0.029540966184799997
ACH-001164,0.035761651415699994
ACH-001173,-0.0846433280817
ACH-001183,-0.0680276716395
ACH-001184,-0.17723542942
ACH-001190,-0.152463949329
ACH-001192,0.0161397180467
ACH-001193,-0.209180481476
ACH-001196,0.054238554883500004
ACH-001197,-0.0775345614104
ACH-001205,-0.256155302412
ACH-001211,0.008047379012850001
ACH-001212,0.18867701998300002
ACH-001228,-0.0473662652501
ACH-001232,-0.0326489205669
ACH-001239,-0.21432150454799997
ACH-001274,-0.05445926322150001
ACH-001275,-0.0503628767509
ACH-001277,0.112686835935
ACH-001278,-0.008503593454709999
ACH-001280,-0.218957678678
ACH-001283,0.265838699259
ACH-001289,-0.0585258587829
ACH-001295,0.00493977068374
ACH-001300,0.054636599867699996
ACH-001301,-0.014814718619899999
ACH-001302,0.00462711039252
ACH-001303,-0.0038139078076
ACH-001306,-0.147447348552
ACH-001318,-0.0946279505149
ACH-001322,-0.134749676546
ACH-001328,-0.05099128184230001
ACH-001332,-0.138244881032
ACH-001333,-0.000221527130325
ACH-001336,-0.0691712287782
ACH-001340,-0.0278026854195
ACH-001346,0.00644146344681
ACH-001353,-0.030449257036799997
ACH-001354,-0.301685131093
ACH-001367,-0.14084831514
ACH-001368,-0.05745666493919999
ACH-001374,0.100389574235
ACH-001375,0.11512431092499999
ACH-001377,-0.0008112043280720001
ACH-001380,-0.131257089443
ACH-001391,0.184292455413
ACH-001407,-0.05598270776480001
ACH-001408,0.035877806139000004
ACH-001413,-0.0739470881559
ACH-001430,-0.055503699258
ACH-001431,-0.124924692021
ACH-001450,-0.05867567581040001
ACH-001496,-0.049682844761300006
ACH-001500,-0.307520605319
ACH-001521,-0.0748849471388
ACH-001523,-0.0462429431136
ACH-001532,-0.133123904976
ACH-001536,-0.203390855506
ACH-001550,-0.145496134586
ACH-001552,0.00936718469164
ACH-001554,-0.0876067469985
ACH-001645,0.0497267804051
ACH-001654,-0.078350711207
ACH-001715,-0.078618459058
ACH-001735,-0.0716815784984
ACH-001736,-0.0651356652186
ACH-001737,-0.286672854898
ACH-001740,-0.155764746437
ACH-001745,-0.125580577671
ACH-001750,-0.221132167746
ACH-001765,-0.0425558783065
ACH-001956,-0.0867511617454
ACH-001957,-0.07761763092410001
