,PRPF6 (24148)
ACH-000512,-1.52199424707
ACH-000516,-1.6940467195200002
ACH-000517,-1.42979560374
ACH-000518,-1.1537823947299999
ACH-000520,-1.20334451881
ACH-000521,-1.15831761766
ACH-000522,-1.33379241755
ACH-000524,-1.1823555113600002
ACH-000527,-1.34768069493
ACH-000528,-1.24365728691
ACH-000537,-1.30607459115
ACH-000541,-1.28154836341
ACH-000542,-1.23854661301
ACH-000544,-1.33854152424
ACH-000545,-1.00645698911
ACH-000547,-1.40573911144
ACH-000548,-1.00016888462
ACH-000549,-0.895409183811
ACH-000550,-1.18759502573
ACH-000552,-1.0975451461799999
ACH-000556,-1.3839539748299998
ACH-000557,-1.8360978809200001
ACH-000570,-1.1885398172200001
ACH-000571,-1.64192791117
ACH-000573,-1.55427614169
ACH-000576,-1.28715141998
ACH-000580,-1.56336317705
ACH-000584,-1.44997615722
ACH-000585,-1.1473798505700001
ACH-000588,-1.42803567579
ACH-000589,-1.10962948084
ACH-000591,-1.2057007290200001
ACH-000593,-1.46305468093
ACH-000600,-1.08645930453
ACH-000601,-1.32742542979
ACH-000604,-1.4219922176800002
ACH-000605,-1.4678767430700002
ACH-000606,-1.12721286203
ACH-000608,-1.92247509724
ACH-000614,-1.19891930146
ACH-000616,-1.27518129346
ACH-000618,-1.21442869082
ACH-000619,-1.49460610551
ACH-000620,-1.1013908506899999
ACH-000621,-1.3802031759
ACH-000622,-1.59225572796
ACH-000623,-1.7362255015999999
ACH-000624,-1.21267086463
ACH-000627,-1.1507318740299999
ACH-000630,-1.38122115112
ACH-000632,-1.5829108930200002
ACH-000633,-1.53450608132
ACH-000637,-1.32093749086
ACH-000638,-1.25131840127
ACH-000646,-1.8553466537299999
ACH-000647,-1.30023552235
ACH-000648,-1.42564153769
ACH-000649,-1.24651831676
ACH-000651,-1.2802526509299998
ACH-000652,-1.10773685405
ACH-000653,-1.4362516167700001
ACH-000657,-1.49640098713
ACH-000658,-1.61383929583
ACH-000661,-1.5488783751700002
ACH-000662,-1.03784667132
ACH-000663,-0.948908895418
ACH-000665,-1.35267841443
ACH-000671,-1.19443514047
ACH-000673,-1.46077089521
ACH-000676,-1.35437843061
ACH-000677,-1.4533542705700002
ACH-000681,-1.4138215095200002
ACH-000682,-1.45046772055
ACH-000683,-1.48245810802
ACH-000684,-0.841912362295
ACH-000688,-1.98245472433
ACH-000693,-1.30296233765
ACH-000694,-1.30068605356
ACH-000695,-1.8036732535
ACH-000696,-1.2047348041700001
ACH-000697,-1.58652824886
ACH-000699,-1.57688222279
ACH-000701,-1.48206158247
ACH-000706,-1.1446033049
ACH-000711,-1.25146962097
ACH-000713,-0.913868002743
ACH-000714,-1.32096379962
ACH-000718,-1.82081919265
ACH-000720,-1.6020626067200001
ACH-000721,-1.61325210188
ACH-000724,-1.26946580082
ACH-000725,-1.43774424606
ACH-000732,-1.30213284469
ACH-000734,-1.2887262509100001
ACH-000735,-1.20837123999
ACH-000736,-1.35985997021
ACH-000738,-1.22990686826
ACH-000746,-1.55504524412
ACH-000747,-1.1682744722299998
ACH-000748,-1.3969000983500002
ACH-000753,-1.30733196057
ACH-000756,-1.3567601652799999
ACH-000757,-1.25434637168
ACH-000758,-1.3731045788499998
ACH-000760,-1.17650675311
ACH-000763,-1.32742203385
ACH-000764,-1.3026297847200001
ACH-000765,-1.1181672757899999
ACH-000766,-1.4881440287099998
ACH-000767,-1.40930821684
ACH-000768,-1.40101460839
ACH-000769,-1.28990638135
ACH-000770,-1.3028605250299998
ACH-000771,-1.25937610658
ACH-000773,-1.51360101419
ACH-000776,-1.2644012947
ACH-000777,-1.6208400178400002
ACH-000778,-0.994111765907
ACH-000781,-1.4090678717899998
ACH-000782,-1.30395896494
ACH-000783,-1.6328451596200002
ACH-000784,-1.28343266868
ACH-000785,-1.4936562983300001
ACH-000787,-1.46607658169
ACH-000788,-1.50464150014
ACH-000791,-1.1661898804700002
ACH-000792,-1.6281327617399999
ACH-000794,-1.42717002003
ACH-000796,-1.4746731689700001
ACH-000799,-1.05550870436
ACH-000800,-0.9758994711810001
ACH-000802,-1.3634913317100001
ACH-000804,-1.214532893
ACH-000805,-1.25142520563
ACH-000809,-1.3004160749200002
ACH-000810,-0.891328313727
ACH-000811,-1.62349958231
ACH-000817,-1.4321337682799997
ACH-000819,-1.4244577873500002
ACH-000820,-1.37321371671
ACH-000821,-1.31862742157
ACH-000822,-1.8458129352200001
ACH-000823,-1.4244661706900001
ACH-000824,-1.3400939779799999
ACH-000827,-1.35827171701
ACH-000829,-1.48719372286
ACH-000831,-1.22364778437
ACH-000832,-1.20180560033
ACH-000833,-1.6002198287600002
ACH-000834,-1.24113781418
ACH-000835,-1.3806477942700002
ACH-000836,-1.0757353403399998
ACH-000837,-1.05528145785
ACH-000838,-0.9534851697810001
ACH-000839,-1.4204242115
ACH-000840,-1.01023263838
ACH-000841,-1.0343991027500001
ACH-000843,-1.25772760802
ACH-000846,-1.2544125402600002
ACH-000847,-1.43891717551
ACH-000848,-1.37686535281
ACH-000849,-1.36534416724
ACH-000851,-1.15494968909
ACH-000855,-1.37365414912
ACH-000856,-1.5136708620500001
ACH-000858,-1.3810038708399999
ACH-000859,-1.25834320111
ACH-000861,-1.26252690554
ACH-000862,-1.50631965496
ACH-000865,-1.26255647737
ACH-000866,-1.55979344817
ACH-000867,-1.2151149481499999
ACH-000869,-1.54178743506
ACH-000872,-1.2193121790299999
ACH-000873,-1.0028976626200001
ACH-000876,-1.7908439192400003
ACH-000878,-1.44512247748
ACH-000880,-1.3886208853400002
ACH-000881,-1.23064116309
ACH-000882,-1.24888049502
ACH-000884,-1.29205008153
ACH-000885,-1.3598384344299999
ACH-000887,-1.24965474616
ACH-000888,-1.43255393956
ACH-000889,-1.5144430215
ACH-000890,-1.07508574844
ACH-000896,-1.08699531209
ACH-000898,-1.21756894669
ACH-000900,-1.15060650044
ACH-000901,-1.40731145946
ACH-000905,-1.26169276782
ACH-000906,-1.1757192097700002
ACH-000907,-1.3904937880700001
ACH-000910,-1.39115138607
ACH-000911,-1.2324763392
ACH-000912,-1.22378814338
ACH-000913,-1.33175086956
ACH-000915,-1.3780050355700002
ACH-000916,-1.05485740427
ACH-000917,-1.4008870846
ACH-000921,-1.31302707982
ACH-000924,-1.1981469116399999
ACH-000926,-1.6424445353600001
ACH-000928,-1.4670411747
ACH-000929,-1.12883092814
ACH-000932,-1.55723585634
ACH-000935,-1.3585933889
ACH-000936,-1.66715819903
ACH-000937,-1.5458050388299998
ACH-000938,-1.6920311765
ACH-000939,-1.1759016397700002
ACH-000941,-1.4883197340099998
ACH-000943,-1.31431905386
ACH-000946,-1.59109866136
ACH-000947,-1.3649418961000002
ACH-000948,-1.0762349033
ACH-000950,-1.4654245706600002
ACH-000953,-1.6186299668000002
ACH-000957,-0.979243492493
ACH-000958,-1.5609276075299998
ACH-000960,-1.74932223477
ACH-000963,-1.1780202683499998
ACH-000968,-1.33247197557
ACH-000969,-1.40906637942
ACH-000973,-1.3512048109600001
ACH-000974,-1.48063477838
ACH-000975,-1.3849974332
ACH-000976,-1.09620412949
ACH-000978,-1.0843335758
ACH-000980,-1.3518152080099999
ACH-000984,-1.4376038664500002
ACH-000986,-1.0484899944
ACH-000988,-1.39646937279
ACH-000993,-1.1985572527
ACH-000994,-1.21246789923
ACH-000996,-1.50395567951
ACH-001001,-1.27430693888
ACH-001020,-1.46124133665
ACH-001028,-1.4343845652899998
ACH-001031,-1.54445530658
ACH-001038,-1.3262199302600002
ACH-001048,-1.5125247746200001
ACH-001050,-1.3665524453600002
ACH-001053,-1.28425638041
ACH-001054,-1.36766566791
ACH-001061,-1.3580745258000002
ACH-001067,-1.30202905926
ACH-001075,-1.22655410555
ACH-001096,-1.5950143644299999
ACH-001128,-0.769422193573
ACH-001134,-1.48353392689
ACH-001151,-1.5314538874399999
ACH-001163,-1.26839363218
ACH-001164,-0.953243564718
ACH-001173,-1.21158195073
ACH-001183,-1.37906035503
ACH-001184,-1.4961424157499998
ACH-001190,-1.29567864009
ACH-001192,-1.4509073612
ACH-001193,-1.25586201384
ACH-001196,-1.60640674347
ACH-001197,-1.38554107169
ACH-001205,-1.3636404964700002
ACH-001211,-1.2506570218000002
ACH-001212,-1.9074895935299998
ACH-001228,-1.36918112208
ACH-001232,-1.01569164222
ACH-001239,-1.34828782274
ACH-001274,-1.42820406659
ACH-001275,-1.72058199789
ACH-001277,-1.22754846437
ACH-001278,-1.31300018101
ACH-001280,-1.5443652419999998
ACH-001283,-1.2325250431700001
ACH-001289,-1.69510478831
ACH-001295,-1.7551754542200002
ACH-001300,-1.58356566294
ACH-001301,-1.5310555995500001
ACH-001302,-1.4137367725799999
ACH-001303,-1.69701284228
ACH-001306,-1.1028859092899999
ACH-001318,-1.3235468719499999
ACH-001322,-1.54251680247
ACH-001328,-1.2615900144399999
ACH-001332,-1.02808474778
ACH-001333,-1.3566018704700002
ACH-001336,-1.20593736918
ACH-001340,-1.2641696819
ACH-001346,-1.19059943542
ACH-001353,-1.65317952023
ACH-001354,-1.27986618041
ACH-001367,-1.29182386731
ACH-001368,-1.41763680244
ACH-001374,-1.55694633024
ACH-001375,-1.4370146377500002
ACH-001377,-1.30841183602
ACH-001380,-1.30434274175
ACH-001391,-1.8108475645200002
ACH-001407,-1.4440587621799998
ACH-001408,-1.1898443713299998
ACH-001413,-1.35565760854
ACH-001430,-1.31122115979
ACH-001431,-1.4090242116299998
ACH-001450,-1.5778453254299998
ACH-001496,-0.9654604602779999
ACH-001500,-1.31489318687
ACH-001521,-1.23398860667
ACH-001523,-1.13904464511
ACH-001532,-1.39962908604
ACH-001536,-1.3110072787
ACH-001550,-1.1621099686799998
ACH-001552,-1.2882826846700002
ACH-001554,-1.5777800056600002
ACH-001645,-1.51450275229
ACH-001654,-1.33111751091
ACH-001715,-1.6676354832700002
ACH-001735,-1.59098716903
ACH-001736,-1.57563979264
ACH-001737,-1.7805989355200003
ACH-001740,-1.49862675088
ACH-001745,-1.70493398913
ACH-001750,-1.3047533874500001
ACH-001765,-1.5023107742299997
ACH-001956,-1.54126431178
ACH-001957,-1.3143949643000001
