,TSFM (10102)
ACH-000833,-0.918633197895
ACH-000834,-0.6981376549639999
ACH-000835,-0.6659704737169999
ACH-000836,-0.70172287242
ACH-000837,-0.779478852862
ACH-000838,-0.651314374667
ACH-000839,-0.749634071846
ACH-000840,-0.722569752992
ACH-000841,-0.548064213325
ACH-000843,-0.6499128907739999
ACH-000846,-0.6103115556009999
ACH-000847,-0.683120841369
ACH-000848,-0.828505563548
ACH-000849,-0.794229728692
ACH-000851,-0.7000052973600001
ACH-000855,-0.9356831307760001
ACH-000856,-0.7760580201360001
ACH-000858,-0.738225723265
ACH-000859,-0.683095014873
ACH-000861,-0.759019480997
ACH-000862,-0.7674667320899999
ACH-000865,-0.807278740185
ACH-000866,-0.9451583855600001
ACH-000867,-0.559744133271
ACH-000869,-0.539837758025
ACH-000872,-0.72156696016
ACH-000873,-0.734281371725
ACH-000876,-1.00930972345
ACH-000878,-1.0111856561700001
ACH-000880,-0.5020942445809999
ACH-000881,-0.570108687528
ACH-000882,-0.617865543686
ACH-000884,-0.6828302864470001
ACH-000885,-0.765769600872
ACH-000887,-0.702165777471
ACH-000888,-0.78842559057
ACH-000889,-0.757266528555
ACH-000890,-0.729850655989
ACH-000896,-0.501866635894
ACH-000898,-0.774099228468
ACH-000900,-0.965795774208
ACH-000901,-0.814694714968
ACH-000905,-0.7220041997139999
ACH-000906,-0.7634548405220001
ACH-000907,-0.614403052855
ACH-000910,-0.808875601617
ACH-000911,-0.738273038129
ACH-000912,-0.6507849240479999
ACH-000913,-0.6363758233219999
ACH-000915,-0.831842285792
ACH-000916,-0.23595761556999997
ACH-000917,-0.715125364355
ACH-000921,-0.7821580600810001
ACH-000924,-0.717473473398
ACH-000926,-0.700209569807
ACH-000928,-0.99506487919
ACH-000929,-0.604086203357
ACH-000932,-0.858913657671
ACH-000935,-0.774868657669
ACH-000936,-0.720828198816
ACH-000937,-0.756391848689
ACH-000938,-0.69039011585
ACH-000939,-0.8071507091590001
ACH-000941,-0.7043670804090001
ACH-000943,-1.01084397617
ACH-000946,-0.7975055314470001
ACH-000947,-0.875107549544
ACH-000948,-0.7888348939899998
ACH-000950,-0.845192143355
ACH-000953,-0.683002653189
ACH-000957,-0.913032617071
ACH-000958,-0.970511463926
ACH-000960,-0.8109234159890001
ACH-000963,-0.829985519355
ACH-000968,-0.640597169355
ACH-000969,-0.8721130287209999
ACH-000973,-0.918411034321
ACH-000974,-0.776226579671
ACH-000975,-1.00077653409
ACH-000976,-0.599830810373
ACH-000978,-0.243805407609
ACH-000980,-0.837323256126
ACH-000984,-0.8508535940009999
ACH-000986,-0.550826967077
ACH-000988,-0.826117498856
ACH-000993,-0.54405528597
ACH-000994,-0.937467582515
ACH-000996,-0.564740824458
ACH-001001,-0.767531446939
ACH-001020,-1.01888187259
ACH-001028,-0.685091914333
ACH-001031,-0.9873825818459999
ACH-001038,-0.881987859215
ACH-001048,-0.8136530068410001
ACH-001050,-0.7346077786759999
ACH-001053,-0.732747080718
ACH-001054,-0.49477189074100003
ACH-001061,-0.965278824095
ACH-001067,-0.6831895582999999
ACH-001075,-0.658310512809
ACH-001096,-0.601043121712
ACH-001128,-0.800402344478
ACH-001134,-0.7663224430500001
ACH-001151,-0.564804342891
ACH-001163,-0.768554836064
ACH-001164,-0.8285125915800001
ACH-001173,-0.930037969505
ACH-001183,-0.661766674323
ACH-001184,-0.5717020965640001
ACH-001190,-0.9123638655490001
ACH-001192,-0.598516792581
ACH-001193,-1.15552452864
ACH-001196,-0.4457073865899999
ACH-001197,-0.800670960785
ACH-001205,-0.8327185554719999
ACH-001211,-0.8113935135349999
ACH-001212,-0.748363794266
ACH-001228,-0.6009116290550001
ACH-001232,-0.720314224782
ACH-001239,-0.9002978362809999
ACH-001274,-0.760767028204
ACH-001275,-0.513907621294
ACH-001277,-0.6808873146009999
ACH-001278,-0.9741643673899999
ACH-001280,-0.783052605078
ACH-001283,-0.961031211571
ACH-001289,-0.606261673791
ACH-001295,-0.506473369007
ACH-001300,-0.644517824242
ACH-001301,-0.751985535994
ACH-001302,-0.876777100192
ACH-001303,-0.38580341224299997
ACH-001306,-0.428322087633
ACH-001318,-0.885736103646
ACH-001322,-0.853650251468
ACH-001328,-0.7134054680490001
ACH-001332,-0.834939607301
ACH-001333,-0.954077027958
ACH-001336,-0.931989769884
ACH-001340,-0.605976309882
ACH-001346,-0.794159426176
ACH-001353,-0.537370672366
ACH-001354,-0.645364463373
ACH-001367,-0.891695806525
ACH-001368,-0.82197900146
ACH-001374,-0.8438807053849999
ACH-001375,-0.407594667416
ACH-001377,-0.762050828801
ACH-001380,-0.657335797528
ACH-001391,-0.51025788873
ACH-001407,-0.717626988004
ACH-001408,-0.758219563222
ACH-001413,-0.776116583927
ACH-001430,-0.7269511359340001
ACH-001431,-0.636073677845
ACH-001450,-0.691221473264
ACH-001496,-1.0757809734700001
ACH-001500,-0.784623802516
ACH-001521,-0.799486112114
ACH-001523,-0.7758073841349999
ACH-001532,-0.662809112815
ACH-001536,-0.7181049551950001
ACH-001550,-0.86472577369
ACH-001552,-0.77232466784
ACH-001554,-0.839860677237
ACH-001645,-0.433543281387
ACH-001654,-0.776036897807
ACH-001715,-0.591392028899
ACH-001735,-0.6890079307160001
ACH-001736,-0.751279968737
ACH-001737,-0.539186606423
ACH-001740,-0.7464850828309999
ACH-001745,-0.721699638899
ACH-001750,-0.750836741988
ACH-001765,-0.746091986418
ACH-001956,-0.503514464338
ACH-001957,-0.767347500156
