,AGO1 (26523)
ACH-000261,-0.274773598057
ACH-000262,-0.522030275614
ACH-000263,-0.546608085437
ACH-000264,-0.30372504894
ACH-000265,-0.43638452424999996
ACH-000266,-0.188541780687
ACH-000272,-0.557652452485
ACH-000273,-0.36352891883199995
ACH-000274,-0.438418934371
ACH-000277,-0.372358682621
ACH-000278,-0.246630121635
ACH-000279,-0.24488003472
ACH-000280,-0.32576355117
ACH-000281,-0.276432656116
ACH-000288,-0.362595029583
ACH-000291,-0.332066186086
ACH-000293,-0.537723381853
ACH-000294,-0.214626351129
ACH-000295,-0.512972733949
ACH-000296,-0.494111236518
ACH-000302,-0.41219463983099996
ACH-000304,-0.403602093239
ACH-000307,-0.340679673207
ACH-000308,-0.195440224467
ACH-000310,-0.296360734352
ACH-000311,-0.367907684883
ACH-000312,-0.508002589875
ACH-000315,-0.284616855495
ACH-000316,-0.369443021325
ACH-000317,-0.313816512772
ACH-000318,-0.291364963343
ACH-000319,-0.123726962665
ACH-000320,-0.5507416324059999
ACH-000322,-0.34948485508599997
ACH-000323,-0.596834892439
ACH-000324,-0.454298406116
ACH-000329,-0.14500886420700002
ACH-000330,-0.524252124994
ACH-000331,-0.347067117093
ACH-000332,-0.373041492419
ACH-000334,-0.21610190090599998
ACH-000335,-0.20622684092000002
ACH-000336,-0.26583472879500003
ACH-000337,-0.265332529142
ACH-000339,-0.20281224691
ACH-000341,-0.337590078474
ACH-000348,-0.27167344267099997
ACH-000350,-0.230599960573
ACH-000352,-0.326496194043
ACH-000356,-0.64788797073
ACH-000361,-0.813430164808
ACH-000362,-0.37563940439599997
ACH-000363,-0.270166079037
ACH-000364,-0.619817681274
ACH-000365,-0.294190102445
ACH-000366,-0.298965996604
ACH-000368,-0.296690376421
ACH-000374,-0.348941803271
ACH-000375,-0.33909489307199997
ACH-000376,-0.437492952183
ACH-000381,-0.28787732166499996
ACH-000383,-0.34260218520499996
ACH-000387,-0.20383307223000002
ACH-000389,-0.250472608739
ACH-000390,-0.21965337515500002
ACH-000393,-0.301136072467
ACH-000395,-0.40100597764799994
ACH-000397,-0.393660385717
ACH-000401,-0.355248935086
ACH-000402,-0.130102378766
ACH-000403,-0.211656420634
ACH-000404,-0.32242065399799996
ACH-000406,-0.35273219084299995
ACH-000407,-0.296638749714
ACH-000408,-0.545278134123
ACH-000410,-0.314099718599
ACH-000411,-0.315659136042
ACH-000414,-0.423313123888
ACH-000415,-0.366049666511
ACH-000416,-0.252972785211
ACH-000420,-0.483212549687
ACH-000421,-0.17672241375
ACH-000424,-0.39982221410400004
ACH-000425,-0.297613788864
ACH-000426,-0.277449615735
ACH-000427,-0.440282395527
ACH-000433,-0.403169869902
ACH-000436,-0.466717779934
ACH-000444,-0.16044487421599998
ACH-000445,-0.556417245643
ACH-000448,-0.421147973485
ACH-000450,-0.306175311992
ACH-000452,-0.205924083763
ACH-000454,-0.251432572933
ACH-000458,-0.40623018725599996
ACH-000459,-0.36371238242700005
ACH-000460,-0.313305382522
ACH-000461,-0.452941761511
ACH-000463,-0.324925061467
ACH-000464,-0.209108100515
ACH-000466,-0.448368983258
ACH-000467,-0.200942834123
ACH-000468,-0.356883318001
ACH-000469,-0.29329995574400003
ACH-000470,-0.300093112693
ACH-000471,-0.250414692224
ACH-000472,-0.24775744885
ACH-000473,-0.375575168071
ACH-000475,-0.32807381244600003
ACH-000476,-0.40229089932499995
ACH-000477,-0.292139840707
ACH-000480,-0.36667955160300003
ACH-000481,-0.13857327649499998
ACH-000483,-0.15932196055700001
ACH-000484,-0.39906189185999996
ACH-000485,-0.280465679563
ACH-000486,-0.319374859906
ACH-000487,-0.323008827617
ACH-000488,-0.352852983261
ACH-000490,-0.385434362924
ACH-000491,-0.467737368574
ACH-000495,-0.526002767636
ACH-000496,-0.438565845202
ACH-000499,0.0656894153827
ACH-000500,-0.6348582423420001
ACH-000502,-0.326296229408
ACH-000503,-0.449960084561
ACH-000505,-0.168275269014
ACH-000507,-0.320100348193
ACH-000510,-0.269618994839
ACH-000511,-0.17876685104200002
ACH-000512,-0.415265676977
ACH-000516,-0.259444139833
ACH-000517,-0.32383797316199997
ACH-000518,-0.233629446525
ACH-000520,-0.260157098819
ACH-000521,-0.357795805924
ACH-000522,-0.389484585555
ACH-000524,-0.137359442666
ACH-000527,-0.274036373686
ACH-000528,-0.313410914101
ACH-000537,-0.329236318168
ACH-000541,-0.520790520223
ACH-000542,-0.16615273301
ACH-000544,-0.391505122742
ACH-000545,-0.40958037836499994
ACH-000547,-0.428320262821
ACH-000548,-0.284115429602
ACH-000549,-0.391959615385
ACH-000550,-0.580312673815
ACH-000552,-0.331826415768
ACH-000556,-0.336651104188
ACH-000557,-0.25464182113899997
ACH-000570,-0.6333473774639999
ACH-000571,-0.227024364916
ACH-000573,-0.322497964784
ACH-000576,-0.320397231343
ACH-000580,-0.014384202135299999
ACH-000584,-0.452646823635
ACH-000585,-0.349854475644
ACH-000588,-0.24285071186
ACH-000589,-0.43521441866899996
ACH-000591,-0.513830087748
ACH-000593,-0.422089971016
ACH-000600,-0.486633240402
ACH-000601,-0.40789745004
ACH-000604,-0.464277490293
ACH-000605,-0.243843888114
ACH-000606,-0.39122726258100005
ACH-000608,-0.219102150604
ACH-000614,-0.389411235326
ACH-000616,-0.527472000347
ACH-000618,-0.258742543767
ACH-000619,-0.21972045318300001
ACH-000620,-0.397114643211
ACH-000621,-0.403978571828
ACH-000622,-0.432009499841
ACH-000623,-0.403657071355
ACH-000624,-0.40877897464699997
ACH-000627,-0.597817188692
ACH-000630,-0.46921367363600003
ACH-000632,-0.410779634616
ACH-000633,-0.458106176848
ACH-000637,-0.26242656496100003
ACH-000638,-0.339827779477
ACH-000646,-0.153206440625
ACH-000647,-0.15064924612
ACH-000648,-0.287497755233
ACH-000649,-0.383117218373
ACH-000651,-0.41222387008100003
ACH-000652,-0.401596619017
ACH-000653,-0.468128356264
ACH-000657,-0.33924477268700004
ACH-000658,-0.215707380887
ACH-000661,-0.29140481142499997
ACH-000662,-0.539518117659
ACH-000663,-0.469327583108
ACH-000665,-0.28952484494
ACH-000671,-0.2423091135
ACH-000673,-0.36502431853
ACH-000676,-0.38791148864200004
ACH-000677,-0.173871740691
ACH-000681,-0.233507931857
ACH-000682,-0.29110490999099997
ACH-000683,-0.379491520581
ACH-000684,-0.405727865666
ACH-000688,-0.367444253376
ACH-000693,-0.325777241151
ACH-000694,-0.328983815376
ACH-000695,-0.49498473091899997
ACH-000696,-0.328449502189
ACH-000697,-0.399519136879
ACH-000699,-0.389836798934
ACH-000701,-0.34553412928000005
ACH-000706,-0.33022193780000003
ACH-000711,-0.358861330019
ACH-000713,-0.368861210906
ACH-000714,-0.505677692916
ACH-000718,-0.436195903129
ACH-000720,-0.37876941399
ACH-000721,-0.35679928341899997
ACH-000724,-0.25491503479
ACH-000725,-0.345540590156
ACH-000732,-0.21566467965799999
ACH-000734,-0.341505676229
ACH-000735,-0.521976751698
ACH-000736,-0.350179430756
ACH-000738,-0.16992590547699998
ACH-000746,-0.335017848877
ACH-000747,-0.315878539279
ACH-000748,-0.20386199463
ACH-000753,-0.328711315835
ACH-000756,-0.565746908716
ACH-000757,-0.422580332992
ACH-000758,-0.397652162697
ACH-000760,-0.30964033702599997
ACH-000763,-0.332881387348
ACH-000764,-0.0810029402151
ACH-000765,-0.387944708201
ACH-000766,-0.241094335762
ACH-000767,-0.576061974406
ACH-000768,-0.049329591808400006
ACH-000769,-0.353284630326
ACH-000770,-0.433022727629
ACH-000771,-0.26840518726
ACH-000773,-0.228168670863
ACH-000776,-0.207904652397
ACH-000777,-0.380806855721
ACH-000778,-0.40327208836999995
ACH-000781,-0.248804119096
ACH-000782,-0.17681758372900003
ACH-000783,-0.364618179554
ACH-000784,-0.337182837232
ACH-000785,-0.370720026224
ACH-000787,-0.328204546945
ACH-000788,-0.25907350711599997
ACH-000791,-0.435312343067
ACH-000792,-0.322176128092
ACH-000794,-0.42558356549000004
ACH-000796,-0.218663042001
ACH-000799,-0.225651734558
ACH-000800,-0.261815161696
ACH-000802,-0.38659442790799997
ACH-000804,-0.19150135911600003
ACH-000805,-0.262817526538
ACH-000809,-0.23119160675500003
ACH-000810,-0.557050524318
ACH-000811,-0.430981580338
ACH-000817,-0.177892057358
ACH-000819,-0.171700447289
ACH-000820,-0.319839803185
ACH-000821,-0.274896373994
ACH-000822,-0.108703054563
ACH-000823,-0.39840515111100006
ACH-000824,-0.293447731545
ACH-000827,-0.467175745031
ACH-000829,-0.335106371664
ACH-000831,-0.328009626538
ACH-000832,-0.458945722196
ACH-000833,-0.314710234135
ACH-000834,-0.32727357980300004
ACH-000835,-0.22257134273200002
ACH-000836,-0.201077746545
ACH-000837,-0.37247106617799997
ACH-000838,-0.260682710918
ACH-000839,-0.539502953433
ACH-000840,-0.18928207189
ACH-000841,-0.398043915282
ACH-000843,-0.479841410133
ACH-000846,-0.404668652927
ACH-000847,-0.742236013745
ACH-000848,-0.274037293489
ACH-000849,-0.34118381875200005
ACH-000851,-0.498251894098
ACH-000855,-0.111397566919
ACH-000856,-0.365041551005
ACH-000858,-0.346338346374
ACH-000859,-0.215606893675
ACH-000861,-0.37938867029
ACH-000862,-0.45033539012900003
ACH-000865,-0.295795678171
ACH-000866,-0.32576677228900003
ACH-000867,-0.23098599452799998
ACH-000869,-0.42601781174099995
ACH-000872,-0.494212341923
ACH-000873,-0.490995723366
ACH-000876,-0.226711533564
ACH-000878,-0.17954220550099997
ACH-000880,-0.297102515613
ACH-000881,-0.38033655731399996
ACH-000882,-0.420162483043
ACH-000884,-0.5534655919579999
ACH-000885,-0.388649475474
ACH-000887,-0.43276458276100005
ACH-000888,-0.312350204359
ACH-000889,-0.336769666352
ACH-000890,-0.376856778856
ACH-000896,-0.253073021125
ACH-000898,-0.348610091705
ACH-000900,-0.328681173814
ACH-000901,-0.30598036797
ACH-000905,-0.312865844144
ACH-000906,-0.237303659454
ACH-000907,-0.419383367289
ACH-000910,-0.24372737440900002
ACH-000911,-0.315278353808
ACH-000912,-0.30454622041499996
ACH-000913,-0.276943597346
ACH-000915,-0.319319200779
ACH-000916,-0.38894555858400004
ACH-000917,-0.392020844784
ACH-000921,-0.438224491407
ACH-000924,-0.253116574812
ACH-000926,-0.500644770023
ACH-000928,-0.585432052839
ACH-000929,-0.272645120013
ACH-000932,-0.30527381395500003
ACH-000935,-0.24560880318599998
ACH-000936,-0.425268642037
ACH-000937,-0.38686947138300004
ACH-000938,-0.307043076588
ACH-000939,-0.385615277152
ACH-000941,-0.154872835351
ACH-000943,-0.299444849558
ACH-000946,-0.326523965797
ACH-000947,-0.345875877711
ACH-000948,-0.38126340430600003
ACH-000950,-0.34166005841499997
ACH-000953,-0.472234490254
ACH-000957,-0.128106565036
ACH-000958,-0.333662006354
ACH-000960,-0.116409391848
ACH-000963,-0.418123431448
ACH-000968,-0.457616869326
ACH-000969,-0.292765267582
ACH-000973,-0.370718683619
ACH-000974,-0.43845494757
ACH-000975,-0.37807002157700004
ACH-000976,-0.42984556658100004
ACH-000978,-0.167132398624
ACH-000980,-0.38130572754500003
ACH-000984,-0.352573780521
ACH-000986,-0.531559254453
ACH-000988,-0.226484794898
ACH-000993,-0.7463832744519999
ACH-000994,-0.32190135827
ACH-000996,-0.66652713056
ACH-001001,-0.24168246639199997
ACH-001020,-0.167762371909
ACH-001028,-0.338862456755
ACH-001031,-0.31808110451099997
ACH-001038,-0.262898064395
ACH-001048,-0.39109431983099996
ACH-001050,-0.396442413932
ACH-001053,-0.435706783102
ACH-001054,-0.273359917147
ACH-001061,-0.178050112775
ACH-001067,-0.40168885159999995
ACH-001075,-0.521808075221
ACH-001096,-0.34439060238200003
ACH-001128,-0.0978030983784
ACH-001134,-0.631983199827
ACH-001151,-0.212732637907
ACH-001163,-0.08191743047569999
ACH-001164,-0.486087243181
ACH-001173,-0.321693336811
ACH-001183,-0.260307632319
ACH-001184,-0.484220301107
ACH-001190,-0.187289385641
ACH-001192,-0.134288000799
ACH-001193,-0.25802625135
ACH-001196,-0.43441154395000003
ACH-001197,-0.39938384790299997
ACH-001205,-0.27883952177099997
ACH-001211,-0.345833739158
ACH-001212,-0.326489068625
ACH-001228,-0.534994644609
ACH-001232,-0.209855306478
ACH-001239,-0.434445548363
ACH-001274,-0.24470577836100002
ACH-001275,-0.37606398858499995
ACH-001277,-0.347873207783
ACH-001278,-0.435697819588
ACH-001280,-0.41314575670299997
ACH-001283,-0.479050372153
ACH-001289,-0.356689488881
ACH-001295,-0.33856504554
ACH-001300,-0.28364494972
ACH-001301,0.0650457324931
ACH-001302,-0.0273772934361
ACH-001303,-0.24508122156
ACH-001306,-0.39676748738799994
ACH-001318,-0.199189332409
ACH-001322,-0.40643120206100003
ACH-001328,-0.45541280073999996
ACH-001332,-0.302658490903
ACH-001333,-0.41404031752099996
ACH-001336,-0.253315586308
ACH-001340,-0.415627589044
ACH-001346,-0.257380528556
ACH-001353,-0.141166240569
ACH-001354,-0.375003609667
ACH-001367,-0.229030346017
ACH-001368,-0.394600064407
ACH-001374,-0.08066034658019999
ACH-001375,-0.314729816558
ACH-001377,-0.221748575081
ACH-001380,-0.362939769413
ACH-001391,-0.388097924065
ACH-001407,-0.182298934939
ACH-001408,-0.315648927448
ACH-001413,-0.119638090371
ACH-001430,-0.258355713007
ACH-001431,-0.384262823002
ACH-001450,-0.343010795128
ACH-001496,-0.322350048277
ACH-001500,-0.305556580154
ACH-001521,-0.468779968103
ACH-001523,-0.476008303971
ACH-001532,-0.43282082139300004
ACH-001536,-0.35404652026
ACH-001550,-0.251494665561
ACH-001552,-0.400312689905
ACH-001554,-0.213955751885
ACH-001645,-0.236918418706
ACH-001654,-0.22623974621800003
ACH-001715,-0.311522760418
ACH-001735,-0.3090603498
ACH-001736,-0.11548691021299999
ACH-001737,0.06616747011719999
ACH-001740,-0.37040959058899997
ACH-001745,-0.480583664434
ACH-001750,-0.356816720816
ACH-001765,-0.243633537071
ACH-001956,-0.317448248442
ACH-001957,-0.316045505294
