,SAP18 (10284)
ACH-000520,-1.04534156076
ACH-000521,-1.4495923315600001
ACH-000522,-1.21798304277
ACH-000524,-1.00015502809
ACH-000527,-1.31454036108
ACH-000528,-1.31709701859
ACH-000537,-1.52193161713
ACH-000541,-1.61350349426
ACH-000542,-1.11808971722
ACH-000544,-1.3265671945100002
ACH-000545,-1.3972900464200002
ACH-000547,-0.925261348618
ACH-000548,-1.37787119259
ACH-000549,-1.32445362366
ACH-000550,-1.21016216222
ACH-000552,-1.08029127607
ACH-000556,-1.36844800065
ACH-000557,-1.5493421336200002
ACH-000570,-1.46340611055
ACH-000571,-1.46478796023
ACH-000573,-1.29471450351
ACH-000576,-1.6090420058700001
ACH-000580,-1.55751683515
ACH-000584,-1.44748592619
ACH-000585,-1.32128373508
ACH-000588,-1.3580353316999998
ACH-000589,-1.23233935687
ACH-000591,-0.9323002701540001
ACH-000593,-1.0
ACH-000600,-1.63007487633
ACH-000601,-1.34381405058
ACH-000604,-1.62140257236
ACH-000605,-1.3780745833399999
ACH-000606,-1.245526371
ACH-000608,-1.5610154247299999
ACH-000614,-1.02116446175
ACH-000616,-1.3577389959900001
ACH-000618,-1.1529976721600002
ACH-000619,-1.5304993227300001
ACH-000620,-1.23348977282
ACH-000621,-1.07377309183
ACH-000622,-1.25515151076
ACH-000623,-1.86524384503
ACH-000624,-1.4174515965099999
ACH-000627,-1.3961566083799999
ACH-000630,-1.3529474884600001
ACH-000632,-1.48900695378
ACH-000633,-1.21566547458
ACH-000637,-1.26641318215
ACH-000638,-1.1237267335299999
ACH-000646,-1.03151912306
ACH-000647,-1.40500695079
ACH-000648,-1.40506230716
ACH-000649,-1.1873370916700001
ACH-000651,-1.2828973219700002
ACH-000652,-1.42300280293
ACH-000653,-1.15019838135
ACH-000657,-1.35660826947
ACH-000658,-1.6909046056200001
ACH-000661,-1.35362860329
ACH-000662,-1.04518448778
ACH-000663,-1.51678753537
ACH-000665,-1.41994916436
ACH-000671,-1.5471465161700002
ACH-000673,-1.34634274181
ACH-000676,-1.12742796286
ACH-000677,-0.7885072531370001
ACH-000681,-1.4600911342299998
ACH-000682,-1.2156326924299998
ACH-000683,-1.0029474322
ACH-000684,-1.04911902778
ACH-000688,-1.45030971662
ACH-000693,-1.33380196499
ACH-000694,-1.04749764382
ACH-000695,-0.836875200046
ACH-000696,-1.4932526906999999
ACH-000697,-1.27151534356
ACH-000699,-1.4837740677200002
ACH-000701,-1.07795894354
ACH-000706,-1.3588371156499999
ACH-000711,-1.30674643555
ACH-000713,-1.22837168062
ACH-000714,-1.70061021426
ACH-000718,-1.51441217932
ACH-000720,-1.3587437329499998
ACH-000721,-1.41591900921
ACH-000724,-1.2965691454000001
ACH-000725,-1.28026802687
ACH-000732,-1.25569219089
ACH-000734,-1.19759592373
ACH-000735,-0.965566892399
ACH-000736,-1.27791923397
ACH-000738,-1.35711394644
ACH-000746,-1.03218708285
ACH-000747,-1.01028429057
ACH-000748,-1.1355846815000001
ACH-000753,-1.3763212512399998
ACH-000756,-1.11003030001
ACH-000757,-1.21854586906
ACH-000758,-1.05701525189
ACH-000760,-1.1914148665000002
ACH-000763,-1.7510648879599997
ACH-000764,-0.769910350366
ACH-000765,-1.46816364865
ACH-000766,-1.21265014677
ACH-000767,-1.42863811189
ACH-000768,-1.46989666984
ACH-000769,-1.14217236735
ACH-000770,-1.09353826928
ACH-000771,-1.11000337025
ACH-000773,-1.4544571183200001
ACH-000776,-1.46422477239
ACH-000777,-1.17505329053
ACH-000778,-1.27558355593
ACH-000781,-1.40820098747
ACH-000782,-1.48709920889
ACH-000783,-1.2333945990700002
ACH-000784,-1.2867081438099999
ACH-000785,-1.45337541558
ACH-000787,-1.27496485311
ACH-000788,-1.1909787704299999
ACH-000791,-1.4547607068700001
ACH-000792,-1.3355815069799999
ACH-000794,-1.36817369692
ACH-000796,-1.3750159930899999
ACH-000799,-1.07374876884
ACH-000800,-1.3549628253900001
ACH-000802,-1.28782433648
ACH-000804,-1.33028176089
ACH-000805,-0.9791416254809999
ACH-000809,-1.4465318196799999
ACH-000810,-1.3772602838499999
ACH-000811,-0.802416529375
ACH-000817,-1.13065327945
ACH-000819,-1.35953725431
ACH-000820,-0.833797753996
ACH-000821,-1.83155587938
ACH-000822,-1.32781815285
ACH-000823,-1.3617823223299999
ACH-000824,-1.47479359851
ACH-000827,-1.3758676345299998
ACH-000829,-1.21906918501
ACH-000831,-1.3034564830600002
ACH-000832,-1.14531144142
ACH-000833,-1.4371417367800001
ACH-000834,-1.26254945406
ACH-000835,-1.16862795919
ACH-000836,-0.7716934438420001
ACH-000837,-1.36775267504
ACH-000838,-1.41645577593
ACH-000839,-1.3374545745
ACH-000840,-1.5509339125
ACH-000841,-1.13226995518
ACH-000843,-1.31839230088
ACH-000846,-1.1191118259200001
ACH-000847,-1.14732629824
ACH-000848,-1.41554600616
ACH-000849,-1.50053722076
ACH-000851,-1.23093391505
ACH-000855,-1.20741286177
ACH-000856,-1.2304259619700002
ACH-000858,-1.29522327324
ACH-000859,-1.3631898270899998
ACH-000861,-1.3593420077399998
ACH-000862,-1.43386785634
ACH-000865,-1.07563690799
ACH-000866,-1.3253250337
ACH-000867,-1.5254366350400002
ACH-000869,-1.06255864516
ACH-000872,-1.38657028562
ACH-000873,-1.1747669359000001
ACH-000876,-1.66865496163
ACH-000878,-1.46342046576
ACH-000880,-1.22579501915
ACH-000881,-1.51746472165
ACH-000882,-1.12067626907
ACH-000884,-1.2963497286399999
ACH-000885,-1.38170971337
ACH-000887,-1.2193787974099999
ACH-000888,-1.22490531884
ACH-000889,-1.4770220598500001
ACH-000890,-1.28128937138
ACH-000896,-1.17372326395
ACH-000898,-1.26596253595
ACH-000900,-1.41220497387
ACH-000901,-1.22605171237
ACH-000905,-1.18532518458
ACH-000906,-1.3424557446
ACH-000907,-1.33266925211
ACH-000910,-1.23464102249
ACH-000911,-1.2261032249400001
ACH-000912,-1.35417102391
ACH-000913,-1.3489590878400002
ACH-000915,-1.12059664164
ACH-000916,-1.25176976809
ACH-000917,-1.25114442917
ACH-000921,-1.07161934263
ACH-000924,-1.25894641593
ACH-000926,-1.1569673967899998
ACH-000928,-1.4101620280200002
ACH-000929,-1.1290596770999999
ACH-000932,-1.09801713525
ACH-000935,-1.0018651979200002
ACH-000936,-1.06630668066
ACH-000937,-1.37922294783
ACH-000938,-1.50378810083
ACH-000939,-1.20428952939
ACH-000941,-1.51004588375
ACH-000943,-1.4860888349899999
ACH-000946,-1.4318665587900001
ACH-000947,-1.3007107207200002
ACH-000948,-1.33875371056
ACH-000950,-1.4988258258200002
ACH-000953,-1.3935626997
ACH-000957,-1.34614640144
ACH-000958,-1.31127592982
ACH-000960,-1.3777917651700002
ACH-000963,-2.0664811672799996
ACH-000968,-1.3005593681799998
ACH-000969,-1.1149357750700002
ACH-000973,-1.2213772886
ACH-000974,-1.31203431442
ACH-000975,-0.92059181491
ACH-000976,-1.40304208791
ACH-000978,-1.09653599516
ACH-000980,-1.3425352496899998
ACH-000984,-1.34065081235
ACH-000986,-1.20794449596
ACH-000988,-1.26497606435
ACH-000993,-1.3019488377200001
ACH-000994,-1.3769537675799999
ACH-000996,-1.10049621606
ACH-001001,-1.3421123569600002
ACH-001020,-0.813523976925
ACH-001028,-1.1782178035700002
ACH-001031,-1.12605648183
ACH-001038,-1.09571416904
ACH-001048,-1.18083556771
ACH-001050,-1.0728266573
ACH-001053,-1.14567583786
ACH-001054,-1.2316932004799999
ACH-001061,-1.1493978679899999
ACH-001067,-1.2282573703200002
ACH-001075,-1.58614933519
ACH-001096,-1.4358798304
ACH-001128,-0.362450817101
ACH-001134,-1.0
ACH-001151,-1.3523701238299999
ACH-001163,-1.1763042612899999
ACH-001164,-0.985954148565
ACH-001173,-1.3169314732100001
ACH-001183,-1.36940929497
ACH-001184,-1.39229822949
ACH-001190,-1.6207222266999999
ACH-001192,-1.35700396054
ACH-001193,-1.33970770818
ACH-001196,-1.5438152392500002
ACH-001197,-1.43690416757
ACH-001205,-1.24851172159
ACH-001211,-0.870757338265
ACH-001212,-1.16867798537
ACH-001228,-1.6315952415600001
ACH-001232,-1.1390840366700001
ACH-001239,-1.35937718098
ACH-001274,-1.5939977432799999
ACH-001275,-1.3623236274500001
ACH-001277,-0.877827533593
ACH-001278,-1.5730340331000001
ACH-001280,-1.6755214879299998
ACH-001283,-1.18385186825
ACH-001289,-1.43695939572
ACH-001295,-1.5204115943
ACH-001300,-1.4892267495200002
ACH-001301,-1.4113477397499998
ACH-001302,-1.18248819446
ACH-001303,-1.21900816087
ACH-001306,-1.40421462061
ACH-001318,-1.43855829082
ACH-001322,-1.3707973892200003
ACH-001328,-1.22506880531
ACH-001332,-0.963093157641
ACH-001333,-1.75616375069
ACH-001336,-1.09430741167
ACH-001340,-1.4669478106600002
ACH-001346,-1.36155995718
ACH-001353,-1.35010126195
ACH-001354,-1.6873259187
ACH-001367,-0.973391028196
ACH-001368,-1.22729865403
ACH-001374,-0.939684075634
ACH-001375,-1.1062495234899998
ACH-001377,-1.3289573925799998
ACH-001380,-1.32097647637
ACH-001391,-1.05209834095
ACH-001407,-1.31669416546
ACH-001408,-1.5072220569900001
ACH-001413,-1.01589567698
ACH-001430,-1.8796805755000001
ACH-001431,-1.51454355881
ACH-001450,-1.3831817590399997
ACH-001496,-0.8387835278899999
ACH-001500,-0.960508157027
ACH-001521,-1.4010242552399998
ACH-001523,-1.3582416262700001
ACH-001532,-1.48200310379
ACH-001536,-1.56090725649
ACH-001550,-0.711546510978
ACH-001552,-1.31583289488
ACH-001554,-1.38786231197
ACH-001645,-1.1118574602700002
ACH-001654,-1.39880567617
ACH-001715,-1.49127074596
ACH-001735,-1.71286013572
ACH-001736,-1.16102401347
ACH-001737,-1.3735126383
ACH-001740,-1.56078865417
ACH-001745,-1.64284010398
ACH-001750,-1.19536393583
ACH-001765,-1.40310497587
ACH-001956,-1.36910906999
ACH-001957,-1.47279782276
