,HERPUD2 (64224)
ACH-000601,-0.0928885671683
ACH-000604,0.058857438445699996
ACH-000605,-0.11336208346200001
ACH-000606,-0.29868654824
ACH-000608,-0.00178142480859
ACH-000614,-0.154527752797
ACH-000616,-0.216374093173
ACH-000618,-0.05791633571930001
ACH-000619,0.07989356313410001
ACH-000620,-0.0439908653526
ACH-000621,-0.197244562564
ACH-000622,-0.06476156208959999
ACH-000623,-0.18503496135699998
ACH-000624,-0.160936106107
ACH-000627,-0.220160264283
ACH-000630,-0.16893585266
ACH-000632,-0.148497012276
ACH-000633,-0.172967041554
ACH-000637,-0.08792606266460001
ACH-000638,-0.0436836314227
ACH-000646,-0.43833344903800003
ACH-000647,-0.14310100111
ACH-000648,-0.199341364406
ACH-000649,-0.212371191295
ACH-000651,-0.173246427682
ACH-000652,-0.127620341792
ACH-000653,-0.28769184125999997
ACH-000657,-0.192929242219
ACH-000658,-0.195647785397
ACH-000661,-0.13347383989199998
ACH-000662,0.2108369498
ACH-000663,-0.240185867922
ACH-000665,-0.010852052856199999
ACH-000671,-0.28826115526
ACH-000673,-0.29746405023
ACH-000676,-0.273192413194
ACH-000677,-0.16290566086
ACH-000681,-0.0772382154447
ACH-000682,-0.187489985962
ACH-000683,-0.0378016859845
ACH-000684,-0.0717815443288
ACH-000688,-0.125399472186
ACH-000693,-0.109718007218
ACH-000694,-0.147697636227
ACH-000695,-0.333422769173
ACH-000696,-0.24930688869000003
ACH-000697,-0.118086417443
ACH-000699,-0.0799108860647
ACH-000701,-0.372374455917
ACH-000706,-0.0302215177402
ACH-000711,-0.306205860566
ACH-000713,-0.563746973615
ACH-000714,-0.117501709496
ACH-000718,-0.05275752989
ACH-000720,-0.0941301418809
ACH-000721,-0.136620628544
ACH-000724,-0.05350912339219999
ACH-000725,0.116044872169
ACH-000732,-0.24273845187600002
ACH-000734,-0.0763044658371
ACH-000735,-0.156209389432
ACH-000736,0.12401808118100001
ACH-000738,-0.08998847455839999
ACH-000746,-0.151127373929
ACH-000747,-0.056676190562500006
ACH-000748,-0.23993846021899998
ACH-000753,-0.204346268769
ACH-000756,-0.12419424412
ACH-000757,0.0284609648808
ACH-000758,-0.0304884742743
ACH-000760,-0.10285607143799999
ACH-000763,0.028912119724300002
ACH-000764,-0.183127067203
ACH-000765,0.046515707173800006
ACH-000766,-0.31598183611200004
ACH-000767,-0.18280616905000002
ACH-000768,-0.213925612573
ACH-000769,-0.09946929268230001
ACH-000770,-0.146414622272
ACH-000771,-0.19149814629700002
ACH-000773,-0.00403913383727
ACH-000776,-0.047779071074099996
ACH-000777,-0.275299554331
ACH-000778,-0.179574307731
ACH-000781,-0.245787065024
ACH-000782,0.102996741007
ACH-000783,-0.181348877352
ACH-000784,0.05376442913480001
ACH-000785,-0.2770347059
ACH-000787,-0.0962818467348
ACH-000788,-0.24417873443500002
ACH-000791,-0.120252763609
ACH-000792,0.052012501206099994
ACH-000794,-0.06797999421760001
ACH-000796,-0.0841160075653
ACH-000799,-0.7364867770219999
ACH-000800,-0.160411794738
ACH-000802,-0.0664778786716
ACH-000804,-0.34881601451899996
ACH-000805,-0.119743876675
ACH-000809,-0.242492068635
ACH-000810,-0.733012736447
ACH-000811,-0.265166301966
ACH-000817,-0.0127361950856
ACH-000819,-0.0545107847115
ACH-000820,0.0739566707158
ACH-000821,-0.0209904177172
ACH-000822,-0.148361821384
ACH-000823,-0.284668329772
ACH-000824,-0.201816457462
ACH-000827,-0.18108989921100002
ACH-000829,0.006259634668779999
ACH-000831,-0.10087215968800001
ACH-000832,-0.21797662288000003
ACH-000833,0.0413214705978
ACH-000834,-0.12613054766100001
ACH-000835,-0.256487371601
ACH-000836,-0.167536046428
ACH-000837,-0.249913805731
ACH-000838,-0.09074187683910001
ACH-000839,-0.0440370913234
ACH-000840,-0.185776267453
ACH-000841,-0.107457838259
ACH-000843,-0.30217928742600003
ACH-000846,-0.226399476712
ACH-000847,-0.0529505460281
ACH-000848,-0.0900232716651
ACH-000849,-0.11990990421700001
ACH-000851,-0.194066143334
ACH-000855,-0.12996333513900002
ACH-000856,-0.0650859891115
ACH-000858,-0.176897254759
ACH-000859,0.137016059219
ACH-000861,-0.170773567651
ACH-000862,-0.15519287335
ACH-000865,-0.0186786862492
ACH-000866,-0.11050750502999998
ACH-000867,-0.23826052506200002
ACH-000869,-0.0816929608341
ACH-000872,-0.0690859894522
ACH-000873,-0.128739628326
ACH-000876,-0.15698756911599998
ACH-000878,-0.17751341984900001
ACH-000880,-0.0330362756993
ACH-000881,-0.36824829331799996
ACH-000882,-0.130224559937
ACH-000884,-0.160934729215
ACH-000885,-0.351058514705
ACH-000887,-0.145896970898
ACH-000888,-0.104129171427
ACH-000889,-0.205262676274
ACH-000890,-0.20111869742600003
ACH-000896,-0.270951294843
ACH-000898,-0.22100175540999997
ACH-000900,-0.500230591066
ACH-000901,-0.317722295148
ACH-000905,-0.318694981226
ACH-000906,-0.21995378009599997
ACH-000907,-0.0358804406212
ACH-000910,-0.10430043421099999
ACH-000911,-0.161817214295
ACH-000912,-0.13291565864
ACH-000913,-0.160913456344
ACH-000915,-0.207783519003
ACH-000916,-0.169364494433
ACH-000917,-0.10436714977700001
ACH-000921,-0.041008127551
ACH-000924,-0.0445120031205
ACH-000926,-0.0440113405165
ACH-000928,-0.35654808217600004
ACH-000929,-0.139527964279
ACH-000932,-0.22729349604899998
ACH-000935,-0.285890050012
ACH-000936,-0.204687370909
ACH-000937,-0.12081389376700001
ACH-000938,-0.184155051325
ACH-000939,0.04272535797730001
ACH-000941,-0.130874241715
ACH-000943,-0.12670968864600002
ACH-000946,-0.170918746347
ACH-000947,-0.313459897656
ACH-000948,-0.269191535044
ACH-000950,-0.164585988285
ACH-000953,0.0338564432853
ACH-000957,-0.0779322292963
ACH-000958,-0.268620570249
ACH-000960,-0.208180191367
ACH-000963,-0.024326799268099997
ACH-000968,0.08555564875539999
ACH-000969,-0.199542022329
ACH-000973,-0.20214453174400002
ACH-000974,-0.241439576502
ACH-000975,-0.250658997326
ACH-000976,-0.164497782725
ACH-000978,-0.130984825451
ACH-000980,-0.195035484687
ACH-000984,-0.462048032057
ACH-000986,-0.422046198943
ACH-000988,-0.240260829205
ACH-000993,-0.11564048744899999
ACH-000994,-0.0274349475197
ACH-000996,-0.22675721129999998
ACH-001001,-0.182967060373
ACH-001020,0.208602453405
ACH-001028,-0.186605061204
ACH-001031,0.143567149158
ACH-001038,-0.0796184013876
ACH-001048,-0.147328437784
ACH-001050,-0.06757439198559999
ACH-001053,0.258255049764
ACH-001054,-0.27664396323
ACH-001061,-0.262944495834
ACH-001067,-0.13714406337
ACH-001075,-0.24380718449799998
ACH-001096,-0.0407790116536
ACH-001128,0.00450374422452
ACH-001134,-0.290637417633
ACH-001151,-0.17375302222
ACH-001163,-0.238831907359
ACH-001164,-0.328609421694
ACH-001173,-0.140927827003
ACH-001183,0.042392340665800006
ACH-001184,-0.0670619633042
ACH-001190,-0.0966266559853
ACH-001192,-0.294358155267
ACH-001193,-0.13484169215800001
ACH-001196,-0.32915751027199996
ACH-001197,-0.0409492378354
ACH-001205,-0.36458573058300003
ACH-001211,-0.181511050101
ACH-001212,0.0306338283463
ACH-001228,0.157094614489
ACH-001232,-0.249466275711
ACH-001239,-0.261916831647
ACH-001274,-0.236841510148
ACH-001275,-0.286530660481
ACH-001277,-0.188298346716
ACH-001278,-0.027458128300000002
ACH-001280,-0.136038378917
ACH-001283,-0.117129388246
ACH-001289,0.011458854329600001
ACH-001295,-0.136991605741
ACH-001300,-0.20793575974300002
ACH-001301,-0.23784132328000002
ACH-001302,0.0642683215635
ACH-001303,-0.053203264248900005
ACH-001306,-0.06248369102490001
ACH-001318,-0.144184083419
ACH-001322,-0.19043663487799997
ACH-001328,-0.0929556833846
ACH-001332,-0.31982442347199996
ACH-001333,0.0148583136702
ACH-001336,-0.0542781437029
ACH-001340,-0.221117452966
ACH-001346,-0.0300335681052
ACH-001353,-0.15980193709
ACH-001354,-0.386356119695
ACH-001367,-0.118358313478
ACH-001368,-0.161323455268
ACH-001374,-0.142823677711
ACH-001375,-0.051222251246100005
ACH-001377,-0.157290539865
ACH-001380,-0.321378345322
ACH-001391,0.0750608980638
ACH-001407,-0.115349159026
ACH-001408,-0.19498041259100002
ACH-001413,-0.280449366461
ACH-001430,-0.400293523225
ACH-001431,-0.18086660616099998
ACH-001450,-0.174119127457
ACH-001496,-0.135229489706
ACH-001500,-0.0422805874358
ACH-001521,-0.041661583912800004
ACH-001523,-0.19534799606
ACH-001532,-0.186384583351
ACH-001536,-0.0679920389033
ACH-001550,-0.10012993578099999
ACH-001552,-0.0882341787741
ACH-001554,-0.151843268864
ACH-001645,-0.0994676077166
ACH-001654,-0.230322060146
ACH-001715,-0.747083871039
ACH-001735,-0.142401676193
ACH-001736,-0.10636771790100001
ACH-001737,-0.0864869327772
ACH-001740,-0.0678941766058
ACH-001745,0.091953651242
ACH-001750,-0.144426194127
ACH-001765,-0.08884477351160001
ACH-001956,-0.292373944515
ACH-001957,-0.403501105998
