,SLAMF9 (89886)
ACH-000376,-0.46309453078699997
ACH-000381,-0.654295387469
ACH-000383,-0.36262337421499996
ACH-000387,-0.371955329742
ACH-000389,-0.21606465145300002
ACH-000390,-0.45527761024400004
ACH-000393,-0.24405131911
ACH-000395,-0.0301423115425
ACH-000397,-0.209152744331
ACH-000401,-0.44545132628
ACH-000402,-0.31754627841099997
ACH-000403,-0.464285022072
ACH-000404,-0.597887180889
ACH-000406,-0.34881583575099995
ACH-000407,-0.47958506257399997
ACH-000408,-0.111911079767
ACH-000410,-0.43104567594899995
ACH-000411,-0.46337299155100004
ACH-000414,-0.227948664466
ACH-000415,-0.291564988582
ACH-000416,-0.336970599767
ACH-000420,-0.316459258243
ACH-000421,-0.320070946027
ACH-000424,-0.456918801771
ACH-000425,-0.19280634584000003
ACH-000426,-0.511892384718
ACH-000427,-0.266777201664
ACH-000433,-0.475661214191
ACH-000436,-0.392222139437
ACH-000444,-0.321287540003
ACH-000445,-0.158858829136
ACH-000448,-0.31797620412300004
ACH-000450,-0.35980150312200004
ACH-000452,-0.295916627567
ACH-000454,-0.232390824189
ACH-000458,-0.12626958655
ACH-000459,-0.318522804763
ACH-000460,-0.28582712837499996
ACH-000461,-0.22959001741
ACH-000463,-0.17224490348299998
ACH-000464,-0.422712646426
ACH-000466,-0.284383324743
ACH-000467,-0.266913619932
ACH-000468,-0.437941445079
ACH-000469,-0.273028344569
ACH-000470,-0.12816509113900001
ACH-000471,-0.375451472463
ACH-000472,-0.204616991365
ACH-000473,-0.35888857474799996
ACH-000475,-0.21526238200300002
ACH-000476,-0.165278743152
ACH-000477,-0.428740894873
ACH-000480,-0.264251975507
ACH-000481,-0.367190711768
ACH-000483,-0.391515334531
ACH-000484,-0.182958354947
ACH-000485,-0.13602199734200002
ACH-000486,-0.417496605085
ACH-000487,-0.497945499541
ACH-000488,-0.312734302026
ACH-000490,-0.227490507367
ACH-000491,-0.26103655614
ACH-000495,-0.34573171793799995
ACH-000496,-0.31596822789900003
ACH-000499,-0.460596907171
ACH-000500,-0.0811098676583
ACH-000502,-0.21724375450999997
ACH-000503,-0.0491497964946
ACH-000505,-0.238151993061
ACH-000507,-0.19427534989999998
ACH-000510,-0.450415922578
ACH-000511,-0.420961984037
ACH-000512,-0.34531140737300003
ACH-000516,-0.19347375356899998
ACH-000517,-0.277458648957
ACH-000518,-0.380758099346
ACH-000520,-0.18172273811999998
ACH-000521,-0.330524188947
ACH-000522,-0.299359938251
ACH-000524,-0.234065406198
ACH-000527,-0.350270678403
ACH-000528,-0.335630236199
ACH-000537,-0.384536600622
ACH-000541,-0.526443200448
ACH-000542,-0.282924413519
ACH-000544,-0.144234693267
ACH-000545,-0.34550091607100003
ACH-000547,-0.0504072475958
ACH-000548,-0.239615569406
ACH-000549,-0.1127821048
ACH-000550,-0.269934270109
ACH-000552,-0.314215029826
ACH-000556,-0.24102727772
ACH-000557,-0.527661759257
ACH-000570,-0.259971588872
ACH-000571,-0.278072020495
ACH-000573,-0.462869149369
ACH-000576,-0.573215766869
ACH-000580,0.0637161273207
ACH-000584,-0.231807532634
ACH-000585,-0.260294186037
ACH-000588,-0.398820869268
ACH-000589,-0.118190096948
ACH-000591,-0.0506198358824
ACH-000593,-0.308960821097
ACH-000600,-0.460821700447
ACH-000601,-0.250296289447
ACH-000604,-0.635535484317
ACH-000605,-0.162095653198
ACH-000606,-0.20113799756499998
ACH-000608,-0.414647519559
ACH-000614,-0.243070173904
ACH-000616,-0.12863058938799998
ACH-000618,-0.34404785464599996
ACH-000619,-0.231190945724
ACH-000620,-0.0817240044955
ACH-000621,-0.277477986934
ACH-000622,-0.164807843199
ACH-000623,-0.287090156923
ACH-000624,-0.234347482764
ACH-000627,-0.443511353402
ACH-000630,-0.350014869041
ACH-000632,-0.320631364131
ACH-000633,-0.285110990123
ACH-000637,0.046762519269400005
ACH-000638,-0.056819523084000005
ACH-000646,-0.39932317956999996
ACH-000647,-0.460630269274
ACH-000648,-0.393277923315
ACH-000649,-0.384568386963
ACH-000651,-0.34043748495
ACH-000652,-0.216502540877
ACH-000653,-0.281731478375
ACH-000657,-0.372490676199
ACH-000658,-0.568830387312
ACH-000661,-0.29103618980900003
ACH-000662,0.055303884672999994
ACH-000663,-0.466778389889
ACH-000665,-0.22833654203
ACH-000671,-0.2226991539
ACH-000673,-0.253228935255
ACH-000676,-0.384494492759
ACH-000677,-0.42921687038
ACH-000681,-0.355475154031
ACH-000682,-0.332271427507
ACH-000683,-0.35779012881300004
ACH-000684,-0.33069891813
ACH-000688,-0.34728917807099996
ACH-000693,-0.27945363583
ACH-000694,-0.22312862090500002
ACH-000695,-0.283566273248
ACH-000696,-0.413147117315
ACH-000697,-0.42822736460199995
ACH-000699,-0.29261938882599997
ACH-000701,-0.242463532652
ACH-000706,-0.40115475486999996
ACH-000711,-0.342802083558
ACH-000713,-0.275301233206
ACH-000714,-0.52178763446
ACH-000718,-0.226405796342
ACH-000720,-0.375089652848
ACH-000721,-0.270803388579
ACH-000724,-0.43198868870499996
ACH-000725,-0.432117869251
ACH-000732,-0.31783881926
ACH-000734,-0.339988142288
ACH-000735,-0.35541431039000004
ACH-000736,-0.21051184149
ACH-000738,-0.292131676159
ACH-000746,-0.357777194969
ACH-000747,-0.267592352071
ACH-000748,-0.303833868648
ACH-000753,-0.433857259756
ACH-000756,-0.23108578454999998
ACH-000757,-0.4263767187
ACH-000758,-0.274848518178
ACH-000760,-0.326489135115
ACH-000763,-0.304173018134
ACH-000764,-0.34885711252400003
ACH-000765,-0.252526707629
ACH-000766,-0.128934915268
ACH-000767,-0.577945687635
ACH-000768,-0.426053448697
ACH-000769,-0.464678603345
ACH-000770,-0.39626839905
ACH-000771,-0.235024790849
ACH-000773,-0.30092763339899997
ACH-000776,-0.45137715012400004
ACH-000777,-0.148270272988
ACH-000778,-0.333441336847
ACH-000781,-0.365173830514
ACH-000782,-0.236343095017
ACH-000783,-0.242591096581
ACH-000784,-0.208920073487
ACH-000785,-0.262333036842
ACH-000787,-0.262477500228
ACH-000788,-0.292281212128
ACH-000791,-0.437125572636
ACH-000792,-0.196110894841
ACH-000794,-0.374298284215
ACH-000796,-0.383209635874
ACH-000799,-0.19448279142799998
ACH-000800,-0.31635843319400003
ACH-000802,-0.159708812004
ACH-000804,-0.35676806534100003
ACH-000805,-0.24403145046500002
ACH-000809,-0.295236507538
ACH-000810,0.0997146148165
ACH-000811,-0.31827712081500004
ACH-000817,-0.27234342132
ACH-000819,-0.3946918029
ACH-000820,-0.23399666306400002
ACH-000821,-0.448039067492
ACH-000822,-0.438678309125
ACH-000823,-0.228522877805
ACH-000824,-0.23412176108000002
ACH-000827,-0.246296332935
ACH-000829,-0.251379287158
ACH-000831,-0.346373999701
ACH-000832,-0.34704527223399995
ACH-000833,-0.014772173060299999
ACH-000834,-0.22947746179
ACH-000835,-0.318454760608
ACH-000836,-0.338544638934
ACH-000837,-0.282944556026
ACH-000838,-0.443197907957
ACH-000839,-0.359454477434
ACH-000840,-0.424896185514
ACH-000841,-0.373956520806
ACH-000843,-0.0476150886211
ACH-000846,-0.2673085296
ACH-000847,-0.284304495163
ACH-000848,-0.47463644214100004
ACH-000849,-0.44358238059199995
ACH-000851,-0.345104182496
ACH-000855,-0.56624026979
ACH-000856,-0.544852997232
ACH-000858,-0.269237332843
ACH-000859,-0.11101612687000001
ACH-000861,-0.47779370193000004
ACH-000862,-0.322388539402
ACH-000865,-0.188978958259
ACH-000866,-0.417477913617
ACH-000867,-0.308293630953
ACH-000869,-0.328425602307
ACH-000872,-0.22563941938
ACH-000873,-0.38787367125699995
ACH-000876,-0.234734743136
ACH-000878,-0.299326211837
ACH-000880,-0.048996538367499995
ACH-000881,-0.327897373498
ACH-000882,-0.272484242701
ACH-000884,-0.306882721915
ACH-000885,-0.526833604668
ACH-000887,-0.264466203234
ACH-000888,-0.399265385841
ACH-000889,-0.5068086269150001
ACH-000890,-0.45524677202799996
ACH-000896,-0.30196690088100003
ACH-000898,-0.460017075668
ACH-000900,-0.5097018692899999
ACH-000901,-0.341178494317
ACH-000905,-0.508416911594
ACH-000906,-0.236924491056
ACH-000907,-0.34886381687299994
ACH-000910,-0.207802627869
ACH-000911,-0.161688715787
ACH-000912,-0.221765411868
ACH-000913,-0.301934260949
ACH-000915,-0.26517462539500003
ACH-000916,-0.258351922064
ACH-000917,-0.289751327445
ACH-000921,-0.3385165829
ACH-000924,-0.44556300139399996
ACH-000926,-0.0829744019427
ACH-000928,-0.216474919335
ACH-000929,-0.293207310776
ACH-000932,-0.45494522217100003
ACH-000935,-0.259366854542
ACH-000936,-0.229531669669
ACH-000937,-0.340010776026
ACH-000938,-0.5309232881729999
ACH-000939,-0.296849545585
ACH-000941,-0.288858894185
ACH-000943,-0.415449168961
ACH-000946,-0.360609045769
ACH-000947,-0.39585514535899996
ACH-000948,-0.433235430332
ACH-000950,-0.224070289023
ACH-000953,-0.440952214073
ACH-000957,-0.43823178706699994
ACH-000958,-0.12168900604699999
ACH-000960,-0.418890309324
ACH-000963,-0.353206014633
ACH-000968,-0.27415660625300003
ACH-000969,-0.615330951263
ACH-000973,-0.358680675502
ACH-000974,-0.3264830649
ACH-000975,-0.388994047385
ACH-000976,-0.342013165176
ACH-000978,-0.437709099061
ACH-000980,-0.34996636772600004
ACH-000984,-0.321079009946
ACH-000986,-0.320735274336
ACH-000988,-0.341613917732
ACH-000993,-0.053118839947
ACH-000994,-0.20431350661400002
ACH-000996,-0.19423748262200002
ACH-001001,-0.444599971056
ACH-001020,-0.605354223772
ACH-001028,-0.40730253952
ACH-001031,-0.16858503730500002
ACH-001038,-0.298604578845
ACH-001048,-0.396166844752
ACH-001050,-0.34070892821000004
ACH-001053,-0.521672100706
ACH-001054,-0.384608436131
ACH-001061,-0.316873791909
ACH-001067,-0.25233229849
ACH-001075,-0.529235343827
ACH-001096,-0.281983065724
ACH-001128,-0.112855662624
ACH-001134,-0.227841014439
ACH-001151,-0.509548277916
ACH-001163,-0.6129433437340001
ACH-001164,-0.336364872694
ACH-001173,-0.317739964812
ACH-001183,-0.335342566049
ACH-001184,-0.393320359666
ACH-001190,-0.37463391945299995
ACH-001192,-0.439900233897
ACH-001193,-0.309362607987
ACH-001196,-0.08304401690789999
ACH-001197,-0.187259369302
ACH-001205,-0.0889956533743
ACH-001211,-0.302107312038
ACH-001212,-0.375022767758
ACH-001228,-0.232586933213
ACH-001232,-0.526710110896
ACH-001239,-0.251241474032
ACH-001274,-0.04890100286
ACH-001275,-0.355281665362
ACH-001277,-0.465816538152
ACH-001278,-0.292448651592
ACH-001280,-0.473821904201
ACH-001283,-0.323745497014
ACH-001289,-0.33643612972900006
ACH-001295,-0.347635720859
ACH-001300,-0.282432295785
ACH-001301,-0.340567934229
ACH-001302,-0.228929740376
ACH-001303,-0.20071563527
ACH-001306,-0.451492340951
ACH-001318,-0.581792908343
ACH-001322,-0.39262340970299997
ACH-001328,-0.382782135774
ACH-001332,-0.5181729923349999
ACH-001333,-0.0669980198181
ACH-001336,-0.22439515892200002
ACH-001340,-0.21142778378
ACH-001346,-0.299727958756
ACH-001353,-0.331489256888
ACH-001354,-0.460255860349
ACH-001367,-0.44987767377300003
ACH-001368,-0.269484022913
ACH-001374,-0.637417808247
ACH-001375,-0.16976200542199998
ACH-001377,-0.34941904854199995
ACH-001380,-0.224972595787
ACH-001391,-0.357864281012
ACH-001407,-0.281854801161
ACH-001408,-0.25986942117600004
ACH-001413,-0.46086127178900005
ACH-001430,-0.24001554127799998
ACH-001431,-0.253554687467
ACH-001450,-0.454482696276
ACH-001496,-0.18697306730000002
ACH-001500,-0.44992671736100004
ACH-001521,-0.185313956008
ACH-001523,-0.0206036725301
ACH-001532,-0.252213104465
ACH-001536,-0.349849025097
ACH-001550,-0.148398712066
ACH-001552,-0.645888053101
ACH-001554,-0.2286061473
ACH-001645,-0.139856367292
ACH-001654,-0.344935754329
ACH-001715,-0.227029645709
ACH-001735,-0.372457683718
ACH-001736,-0.337534300454
ACH-001737,-0.212603327996
ACH-001740,-0.34125365939499996
ACH-001745,-0.22816180224399998
ACH-001750,-0.122456001668
ACH-001765,-0.290345748974
ACH-001956,-0.41157976627899995
ACH-001957,-0.378347426079
