,COPE (11316)
ACH-000319,-0.969660675238
ACH-000320,-1.0160380395
ACH-000322,-1.2044282264
ACH-000323,-1.2417019270999998
ACH-000324,-1.34988018234
ACH-000329,-0.5452585102899999
ACH-000330,-0.555520315194
ACH-000331,-1.32770969025
ACH-000332,-1.01452551215
ACH-000334,-0.965387442755
ACH-000335,-1.24470896918
ACH-000336,-1.2614588644700002
ACH-000337,-1.42382714301
ACH-000339,-1.21567869857
ACH-000341,-0.8645559664229999
ACH-000348,-1.23297549029
ACH-000350,-0.668484610203
ACH-000352,-0.695399767424
ACH-000356,-1.15896157846
ACH-000361,-1.10419496981
ACH-000362,-1.06787070706
ACH-000363,-1.23940144484
ACH-000364,-1.03603330184
ACH-000365,-1.1582310793700001
ACH-000366,-0.759790034603
ACH-000368,-1.60881936224
ACH-000374,-0.830152545583
ACH-000375,-1.2929854912999998
ACH-000376,-1.0831104130700002
ACH-000381,-1.24201927517
ACH-000383,-1.4839272332100002
ACH-000387,-1.14877497639
ACH-000389,-0.9134119810760001
ACH-000390,-0.481916763773
ACH-000393,-1.4632708581799998
ACH-000395,-1.4452266535799998
ACH-000397,-1.17402475717
ACH-000401,-1.2993758752700002
ACH-000402,-0.737242675509
ACH-000403,-0.986269168723
ACH-000404,-1.06242557927
ACH-000406,-0.9573407523690001
ACH-000407,-1.11547805229
ACH-000408,-1.5487313819100001
ACH-000410,-1.36082887789
ACH-000411,-1.15662592025
ACH-000414,-0.521927006596
ACH-000415,-1.31901787417
ACH-000416,-0.533789614626
ACH-000420,-1.57386228405
ACH-000421,-1.3755779660699998
ACH-000424,-1.00094501296
ACH-000425,-0.6679710334619999
ACH-000426,-1.03001185415
ACH-000427,-1.41259500352
ACH-000433,-1.26512628066
ACH-000436,-1.0470475314399998
ACH-000444,-1.12132200147
ACH-000445,-1.20588577011
ACH-000448,-1.17879807503
ACH-000450,-0.942682439995
ACH-000452,-1.33444753326
ACH-000454,-1.2297891725
ACH-000458,-1.39134205921
ACH-000459,-1.72165469968
ACH-000460,-0.569923881919
ACH-000461,-1.41845340729
ACH-000463,-1.31914926865
ACH-000464,-0.9161625204970001
ACH-000466,-1.3783317760499998
ACH-000467,-1.0706886544399998
ACH-000468,-0.563016653474
ACH-000469,-1.06138197958
ACH-000470,-1.4893410200600001
ACH-000471,-1.2217652908299999
ACH-000472,-1.4658144776800002
ACH-000473,-1.41257173083
ACH-000475,-1.26611275857
ACH-000476,-1.42233988556
ACH-000477,-1.01050248309
ACH-000480,-1.20159206865
ACH-000481,-0.976213488018
ACH-000483,-1.31681377305
ACH-000484,-1.12455239582
ACH-000485,-1.3291196493100002
ACH-000486,-1.1009126916299998
ACH-000487,-1.18282242885
ACH-000488,-1.16432831906
ACH-000490,-1.4134332137799999
ACH-000491,-1.33897701395
ACH-000495,-1.36878239468
ACH-000496,-1.18053195385
ACH-000499,-0.872153989823
ACH-000500,-1.29172681346
ACH-000502,-0.9007037898520001
ACH-000503,-1.19295904998
ACH-000505,-1.33317988155
ACH-000507,-1.38980484832
ACH-000510,-1.22638880695
ACH-000511,-1.10365192145
ACH-000512,-1.19199825795
ACH-000516,-1.5997949533899998
ACH-000517,-0.6327406119219999
ACH-000518,-1.13366018365
ACH-000520,-0.790345094615
ACH-000521,-0.684757682091
ACH-000522,-1.17243068336
ACH-000524,-1.2024991325499998
ACH-000527,-1.25136999681
ACH-000528,-1.24191456901
ACH-000537,-1.31331869119
ACH-000541,-1.07860768786
ACH-000542,-1.18987761059
ACH-000544,-0.9716688676559999
ACH-000545,-1.12563128801
ACH-000547,-1.19536316959
ACH-000548,-1.50120118588
ACH-000549,-1.2142099601
ACH-000550,-0.778781948397
ACH-000552,-1.3751212194100002
ACH-000556,-1.1722867825399998
ACH-000557,-1.17071884773
ACH-000570,-0.9196949093369999
ACH-000571,-1.4246915371000002
ACH-000573,-0.89161813662
ACH-000576,-0.929379617177
ACH-000580,-0.296745883649
ACH-000584,-1.0079764403799998
ACH-000585,-0.7698228450810001
ACH-000588,-1.09332185493
ACH-000589,-1.4141372501499998
ACH-000591,-0.967683530245
ACH-000593,-0.997389443175
ACH-000600,-1.5071393179199999
ACH-000601,-1.17762782704
ACH-000604,-0.9774930956129999
ACH-000605,-0.96222970861
ACH-000606,-0.967786681558
ACH-000608,-0.46694168160800004
ACH-000614,-1.09929901569
ACH-000616,-1.19659062736
ACH-000618,-1.26270529798
ACH-000619,-0.860117979597
ACH-000620,-1.10296387588
ACH-000621,-0.868184826167
ACH-000622,-0.744467034726
ACH-000623,-0.596812347871
ACH-000624,-1.21128593684
ACH-000627,-1.17403809808
ACH-000630,-1.22835486072
ACH-000632,-1.2656871838400001
ACH-000633,-0.733617241083
ACH-000637,-1.32144709358
ACH-000638,-1.10594254832
ACH-000646,-1.38433574595
ACH-000647,-1.42188243127
ACH-000648,-1.03668993794
ACH-000649,-1.5930537850400002
ACH-000651,-1.2856635670999998
ACH-000652,-1.2462133052600002
ACH-000653,-1.26800795942
ACH-000657,-1.18202842258
ACH-000658,-1.07000708154
ACH-000661,-1.14966183699
ACH-000662,-1.12956792833
ACH-000663,-1.24042161504
ACH-000665,-0.878218204851
ACH-000671,-1.4807986569
ACH-000673,-1.1255285983399999
ACH-000676,-0.9330291703679999
ACH-000677,-1.570998521
ACH-000681,-0.978130778711
ACH-000682,-1.2508073525599999
ACH-000683,-0.592804851015
ACH-000684,-0.6824079061820001
ACH-000688,-1.42440541635
ACH-000693,-1.2907220488
ACH-000694,-1.20126901665
ACH-000695,-1.5815224583200003
ACH-000696,-1.3505540490999999
ACH-000697,-1.28328102047
ACH-000699,-0.989661757658
ACH-000701,-1.15968103552
ACH-000706,-1.29553048351
ACH-000711,-1.3748838680700002
ACH-000713,-1.18554043736
ACH-000714,-0.935827928321
ACH-000718,-1.30864988284
ACH-000720,-1.0618643485400001
ACH-000721,-1.23032738366
ACH-000724,-1.16140461892
ACH-000725,-0.9628914793279999
ACH-000732,-1.0432512889899999
ACH-000734,-0.860626353898
ACH-000735,-1.1488406789499999
ACH-000736,-1.3004876541700001
ACH-000738,-0.9685864822779999
ACH-000746,-1.33023456955
ACH-000747,-1.15695913032
ACH-000748,-0.7752819471860001
ACH-000753,-0.849823430609
ACH-000756,-0.5010779699100001
ACH-000757,-0.968801601514
ACH-000758,-1.17420500108
ACH-000760,-1.21199514132
ACH-000763,-0.964178406951
ACH-000764,-1.3931297493
ACH-000765,-1.07738140305
ACH-000766,-0.822653905078
ACH-000767,-1.42357926641
ACH-000768,-1.17144933692
ACH-000769,-0.9454240268999999
ACH-000770,-1.10577455245
ACH-000771,-1.18717622813
ACH-000773,-1.12374652762
ACH-000776,-0.874681472128
ACH-000777,-1.3400332312799998
ACH-000778,-1.4488250233700002
ACH-000781,-0.8392690003
ACH-000782,-1.2303056779000001
ACH-000783,-0.8471050017990001
ACH-000784,-1.4496624973199999
ACH-000785,-1.19475310238
ACH-000787,-1.05298423988
ACH-000788,-0.867192405043
ACH-000791,-0.964012868994
ACH-000792,-1.2387724109
ACH-000794,-1.16676980146
ACH-000796,-1.33233076312
ACH-000799,-1.13264568689
ACH-000800,-1.23417582111
ACH-000802,-1.3591115316
ACH-000804,-0.842312948321
ACH-000805,-0.8753901217460001
ACH-000809,-1.30868619836
ACH-000810,-1.20541744258
ACH-000811,-0.9654359292899999
ACH-000817,-0.908254603303
ACH-000819,-1.61806715387
ACH-000820,-1.45870556665
ACH-000821,-1.37837540405
ACH-000822,-1.22190027232
ACH-000823,-1.08628918831
ACH-000824,-1.45304742973
ACH-000827,-1.2528803934200001
ACH-000829,-1.31370686895
ACH-000831,-1.15658934091
ACH-000832,-1.21627674919
ACH-000833,-1.06839627171
ACH-000834,-1.3375253910299998
ACH-000835,-1.0242046165899998
ACH-000836,-1.3538063960100002
ACH-000837,-1.03006600045
ACH-000838,-1.11921931247
ACH-000839,-1.36954961331
ACH-000840,-1.12833298034
ACH-000841,-0.72404187884
ACH-000843,-1.17420198653
ACH-000846,-0.762845069754
ACH-000847,-0.965161931803
ACH-000848,-0.971960809239
ACH-000849,-0.723354852854
ACH-000851,-1.23326196098
ACH-000855,-1.3767333449599999
ACH-000856,-1.36710006481
ACH-000858,-1.34534538451
ACH-000859,-1.17040428501
ACH-000861,-1.0348398769
ACH-000862,-0.816370627138
ACH-000865,-0.7571205585590001
ACH-000866,-1.08322825024
ACH-000867,-1.45988150662
ACH-000869,-1.75604451482
ACH-000872,-1.16719104249
ACH-000873,-1.06243742095
ACH-000876,-1.60369843329
ACH-000878,-0.569429586
ACH-000880,-0.65544988354
ACH-000881,-1.2668076859200001
ACH-000882,-1.23867364571
ACH-000884,-1.32698945894
ACH-000885,-1.12912211598
ACH-000887,-1.21563363369
ACH-000888,-1.15645069968
ACH-000889,-0.7306002873999999
ACH-000890,-1.20050756211
ACH-000896,-0.997787073133
ACH-000898,-1.4694287090399998
ACH-000900,-0.912587688703
ACH-000901,-0.920068126021
ACH-000905,-1.02539656751
ACH-000906,-1.2505670907700002
ACH-000907,-1.2786281588700001
ACH-000910,-0.67318486398
ACH-000911,-1.27189191998
ACH-000912,-1.11355566889
ACH-000913,-1.15393162705
ACH-000915,-1.0048057559299999
ACH-000916,-1.5139604904700001
ACH-000917,-0.773921367774
ACH-000921,-1.15798827971
ACH-000924,-0.652085154405
ACH-000926,-1.4653940588799999
ACH-000928,-1.28362367068
ACH-000929,-1.7408563864200002
ACH-000932,-1.0270078281200001
ACH-000935,-1.16078045942
ACH-000936,-1.15880853395
ACH-000937,-1.2007277717799998
ACH-000938,-1.13839277933
ACH-000939,-1.01346787239
ACH-000941,-1.52616830381
ACH-000943,-1.23733984594
ACH-000946,-1.08082644164
ACH-000947,-1.04621489339
ACH-000948,-1.02238485378
ACH-000950,-0.82234403221
ACH-000953,-1.18112693302
ACH-000957,-1.33054927934
ACH-000958,-1.3576335920700002
ACH-000960,-1.2195835045
ACH-000963,-1.1814659713700002
ACH-000968,-0.904199732562
ACH-000969,-1.3437216045700002
ACH-000973,-0.89360654035
ACH-000974,-1.43707327162
ACH-000975,-1.04732403295
ACH-000976,-1.00507396692
ACH-000978,-0.8306203503949999
ACH-000980,-1.2473333498899999
ACH-000984,-1.32593841337
ACH-000986,-1.0705401472
ACH-000988,-0.964075877155
ACH-000993,-1.35162348851
ACH-000994,-1.1462065572
ACH-000996,-1.15286737453
ACH-001001,-1.1801497060500001
ACH-001020,-1.4481438528100001
ACH-001028,-1.35760101076
ACH-001031,-1.02824931201
ACH-001038,-1.3725278531799998
ACH-001048,-1.09176558598
ACH-001050,-1.4944297396700001
ACH-001053,-1.4275434815999999
ACH-001054,-1.16435303347
ACH-001061,-1.2468675054
ACH-001067,-1.3869154744799999
ACH-001075,-1.28155870437
ACH-001096,-1.0889673264700002
ACH-001128,-1.4567382464899998
ACH-001134,-1.17467464363
ACH-001151,-1.22806389249
ACH-001163,-1.30223926804
ACH-001164,-1.32135584249
ACH-001173,-1.18948626692
ACH-001183,-1.40045435926
ACH-001184,-1.05293434787
ACH-001190,-0.616038793999
ACH-001192,-1.0799477849099999
ACH-001193,-1.2960479868299999
ACH-001196,-1.4883498735
ACH-001197,-1.0227233081799998
ACH-001205,-1.14998175485
ACH-001211,-0.989664539655
ACH-001212,-1.15693155875
ACH-001228,-0.537834079783
ACH-001232,-0.778279016602
ACH-001239,-1.31226570014
ACH-001274,-1.22808148711
ACH-001275,-1.29963359501
ACH-001277,-0.856335411758
ACH-001278,-1.07613053342
ACH-001280,-1.16192420542
ACH-001283,-1.0735102481799998
ACH-001289,-0.626623383239
ACH-001295,-1.0540554497
ACH-001300,-0.958415328837
ACH-001301,-0.878984493896
ACH-001302,-1.3908995984499999
ACH-001303,-0.8334247577949999
ACH-001306,-1.21029499
ACH-001318,-0.986275285947
ACH-001322,-1.4408124068700001
ACH-001328,-1.3303898003399999
ACH-001332,-1.24279416432
ACH-001333,-1.24527982093
ACH-001336,-1.37228244392
ACH-001340,-0.772248842393
ACH-001346,-1.20337296305
ACH-001353,-1.2951600560799998
ACH-001354,-0.953008568636
ACH-001367,-0.96474288891
ACH-001368,-1.31063448149
ACH-001374,-0.8351138309180001
ACH-001375,-1.5928317458
ACH-001377,-0.671119113197
ACH-001380,-1.14529734125
ACH-001391,-1.2933850418600001
ACH-001407,-1.31956194325
ACH-001408,-1.24677182666
ACH-001413,-1.24739306589
ACH-001430,-0.81270403148
ACH-001431,-1.11172510452
ACH-001450,-1.13042281071
ACH-001496,-1.27034333094
ACH-001500,-1.08462884534
ACH-001521,-1.05967641789
ACH-001523,-1.09003059845
ACH-001532,-1.22993401383
ACH-001536,-0.967299177537
ACH-001550,-1.2362670518
ACH-001552,-0.713578187788
ACH-001554,-0.866821119716
ACH-001645,-1.45307014781
ACH-001654,-0.77004697193
ACH-001715,-1.28207456138
ACH-001735,-1.27022751706
ACH-001736,-1.04377959752
ACH-001737,-1.12506304332
ACH-001740,-0.9409226729019999
ACH-001745,-1.04101167919
ACH-001750,-1.3494955903799999
ACH-001765,-1.3239720569700002
ACH-001956,-1.32351790945
ACH-001957,-1.32207385639
