,CFAP20 (29105)
ACH-001302,-0.928618086477
ACH-001303,-0.804443782556
ACH-001306,-0.759070703963
ACH-001318,-0.82211264052
ACH-001322,-0.720822336559
ACH-001328,-0.7397043149339999
ACH-001332,-0.601357065936
ACH-001333,-0.780181301406
ACH-001336,-1.06546725076
ACH-001340,-0.804721250628
ACH-001346,-1.08664214742
ACH-001353,-0.8104294174879999
ACH-001354,-0.6231964632060001
ACH-001367,-0.7651034884960001
ACH-001368,-0.36868199066699997
ACH-001374,-0.7312509912620001
ACH-001375,-0.841905302033
ACH-001377,-0.40905564621699997
ACH-001380,-0.922235322622
ACH-001391,-0.5416025357859999
ACH-001407,-1.03609664964
ACH-001408,-1.00022524827
ACH-001413,-1.00921882097
ACH-001430,-1.1255118491299998
ACH-001431,-1.1593389676399999
ACH-001450,-0.740561492446
ACH-001496,-0.983198020351
ACH-001500,-0.851595077505
ACH-001521,-0.813510968375
ACH-001523,-0.833997216254
ACH-001532,-0.654616850599
ACH-001536,-0.499640152103
ACH-001550,-0.674886630858
ACH-001552,-0.45966095222
ACH-001554,-0.545030204559
ACH-001645,-0.9126091446700001
ACH-001654,-1.17516986277
ACH-001715,-0.762971552369
ACH-001735,-0.46451093116400005
ACH-001736,-0.9490063240369999
ACH-001737,-0.333402247155
ACH-001740,-1.00480505151
ACH-001745,-1.14009077452
ACH-001750,-0.7492730974869999
ACH-001765,-0.588339828777
ACH-001956,-0.842001522804
ACH-001957,-0.624379783314
