,MARCH9 (92979)
ACH-000788,-0.37385848507700004
ACH-000791,-0.582687853013
ACH-000792,-0.53052068422
ACH-000794,-0.183691385826
ACH-000796,-0.460775305633
ACH-000799,-0.652407694737
ACH-000800,-0.785527269863
ACH-000802,-0.45737109806500004
ACH-000804,-0.40668713471
ACH-000805,-0.428888743457
ACH-000809,-0.368184046415
ACH-000810,-0.355844554036
ACH-000811,-0.292857507378
ACH-000817,-0.365648224644
ACH-000819,-0.37093636848000006
ACH-000820,-0.5397938616960001
ACH-000821,-0.423179483086
ACH-000822,-0.5487412689500001
ACH-000823,-0.496996998108
ACH-000824,-0.39145345207800003
ACH-000827,-0.442986039176
ACH-000829,-0.445582930532
ACH-000831,-0.365880910935
ACH-000832,-0.419084124234
ACH-000833,-0.534838665995
ACH-000834,-0.513312078441
ACH-000835,-0.344892308002
ACH-000836,-0.293218858144
ACH-000837,-0.269344954235
ACH-000838,-0.225433251572
ACH-000839,-0.469993753044
ACH-000840,-0.40397760176799996
ACH-000841,-0.687336854166
ACH-000843,0.0181373083848
ACH-000846,-0.471698529291
ACH-000847,-0.37012864513300003
ACH-000848,-0.434848810396
ACH-000849,-0.462790465826
ACH-000851,-0.556925852527
ACH-000855,-0.314227268203
ACH-000856,-0.518645708266
ACH-000858,-0.272548266638
ACH-000859,-0.489878696131
ACH-000861,-0.53498553999
ACH-000862,-0.170184284126
ACH-000865,-0.411946282862
ACH-000866,-0.472445085604
ACH-000867,-0.37753915157799994
ACH-000869,-0.24906551521899997
ACH-000872,-0.26413152192
ACH-000873,-0.277904382534
ACH-000876,-0.285814724029
ACH-000878,-0.61164642614
ACH-000880,-0.573380916568
ACH-000881,-0.319575280197
ACH-000882,-0.282146677246
ACH-000884,-0.20965777390700002
ACH-000885,-0.261505118035
ACH-000887,-0.427967670581
ACH-000888,-0.49823724590199997
ACH-000889,-0.527248595306
ACH-000890,-0.22580626083799998
ACH-000896,-0.36245965715499995
ACH-000898,-0.527620285719
ACH-000900,-0.794575409831
ACH-000901,-0.46770518581200005
ACH-000905,-0.369787450231
ACH-000906,-0.38465780061899996
ACH-000907,-0.327578622115
ACH-000910,-0.30431146380999996
ACH-000911,-0.39792138079899997
ACH-000912,-0.5175860586600001
ACH-000913,-0.39475754865
ACH-000915,-0.472774155383
ACH-000916,-0.06797889398040001
ACH-000917,-0.46774713538999996
ACH-000921,-0.34438161783699994
ACH-000924,-0.299147223214
ACH-000926,-0.315839253829
ACH-000928,-0.641312925607
ACH-000929,-0.410026732584
ACH-000932,-0.256170415716
ACH-000935,-0.519352676358
ACH-000936,-0.317327250699
ACH-000937,-0.393719585559
ACH-000938,-0.142018619391
ACH-000939,-0.39677195467200005
ACH-000941,-0.192747002606
ACH-000943,-0.442935252504
ACH-000946,-0.5193323460939999
ACH-000947,-0.269234561915
ACH-000948,-0.48806890497199995
ACH-000950,-0.469173320585
ACH-000953,-0.450457034323
ACH-000957,-0.41984466142099996
ACH-000958,-0.353836811069
ACH-000960,-0.29991913907699996
ACH-000963,-0.546219730501
ACH-000968,-0.32042334526099997
ACH-000969,-0.40097216006999997
ACH-000973,-0.36902989998999997
ACH-000974,-0.404141195357
ACH-000975,-0.334544707476
ACH-000976,-0.41112442020999995
ACH-000978,-0.20240013052
ACH-000980,-0.381763160255
ACH-000984,-0.24176122197500002
ACH-000986,-0.238373950232
ACH-000988,-0.0459599626094
ACH-000993,-0.447677659374
ACH-000994,-0.47441775016000004
ACH-000996,-0.620268149455
ACH-001001,-0.34793194536600003
ACH-001020,-0.52388939268
ACH-001028,-0.610642434439
ACH-001031,-0.424968768125
ACH-001038,-0.48954788023100004
ACH-001048,-0.457972709837
ACH-001050,-0.383509668449
ACH-001053,-0.259912001866
ACH-001054,-0.280186688312
ACH-001061,-0.41739498415200005
ACH-001067,-0.578813431043
ACH-001075,-0.112882305776
ACH-001096,-0.12722242185000002
ACH-001128,-0.308851461534
ACH-001134,-0.521355500991
ACH-001151,-0.359688581842
ACH-001163,-0.47002209551000007
ACH-001164,-0.27326119216999994
ACH-001173,-0.40843212405900003
ACH-001183,-0.26918023298
ACH-001184,-0.181916749927
ACH-001190,-0.545759293966
ACH-001192,-0.347734869231
ACH-001193,-0.778077078434
ACH-001196,-0.43476434733
ACH-001197,-0.232666885061
ACH-001205,-0.35370765239699997
ACH-001211,-0.404730563776
ACH-001212,-0.745897236343
ACH-001228,-0.220923196417
ACH-001232,-0.475325236514
ACH-001239,-0.373502242203
ACH-001274,-0.558584592211
ACH-001275,-0.301621441413
ACH-001277,-0.32431782208
ACH-001278,-0.403024183293
ACH-001280,-0.561912122697
ACH-001283,-0.452524534753
ACH-001289,-0.321553264398
ACH-001295,-0.372190295273
ACH-001300,-0.438492140273
ACH-001301,-0.47414251698700005
ACH-001302,-0.38093017421400005
ACH-001303,-0.709862315341
ACH-001306,-0.21029303725200002
ACH-001318,-0.24545941054200002
ACH-001322,-0.0490367990103
ACH-001328,-0.330208161715
ACH-001332,-0.279141378311
ACH-001333,-0.180341286323
ACH-001336,-0.397648583614
ACH-001340,-0.48687028130599996
ACH-001346,-0.410139379194
ACH-001353,-0.437177000907
ACH-001354,-0.34008729641900004
ACH-001367,-0.45616890215899997
ACH-001368,-0.36088826398900004
ACH-001374,-0.736888235626
ACH-001375,-0.39093248935
ACH-001377,-0.461572199824
ACH-001380,-0.26441653295
ACH-001391,-0.5059121838189999
ACH-001407,-0.554447345828
ACH-001408,-0.495451836354
ACH-001413,-0.463359851551
ACH-001430,-0.053600404751399995
ACH-001431,-0.143615970502
ACH-001450,-0.454397917263
ACH-001496,-0.23256483935800001
ACH-001500,-0.20748715372999998
ACH-001521,-0.666495704493
ACH-001523,-0.43164431559699995
ACH-001532,-0.435661778285
ACH-001536,-0.484655284974
ACH-001550,-0.447659967078
ACH-001552,-0.225929472794
ACH-001554,-0.5002905935140001
ACH-001645,-0.285199550486
ACH-001654,-0.42178186511
ACH-001715,-0.73880959469
ACH-001735,-0.238172789414
ACH-001736,-0.285187278439
ACH-001737,-1.15161396915
ACH-001740,-0.502557168113
ACH-001745,-0.448923130017
ACH-001750,-0.597703246558
ACH-001765,-0.57033358139
ACH-001956,-0.368572347408
ACH-001957,-0.41601499366899997
