,FYTTD1 (84248)
ACH-000735,-0.150529844729
ACH-000736,0.0113569933742
ACH-000738,-0.0583895664709
ACH-000746,-0.0769674990612
ACH-000747,-0.0353887051016
ACH-000748,0.0144227784751
ACH-000753,-0.15685904629300002
ACH-000756,0.038407397861
ACH-000757,-0.006669864438210001
ACH-000758,-0.17833006574299998
ACH-000760,-0.325545578406
ACH-000763,-0.0513544989644
ACH-000764,0.0291733789135
ACH-000765,-0.102866623778
ACH-000766,-0.152379477282
ACH-000767,-0.279777967219
ACH-000768,0.030737356220299997
ACH-000769,-0.174883939534
ACH-000770,-0.319503571863
ACH-000771,-0.183530485665
ACH-000773,-0.0946805468117
ACH-000776,-0.18738048545400002
ACH-000777,-0.166896419658
ACH-000778,-0.18354868326499998
ACH-000781,-0.11930048289
ACH-000782,-0.22686114887699999
ACH-000783,-0.242594617813
ACH-000784,-0.19422234035799998
ACH-000785,-0.09306445998910001
ACH-000787,-0.21012847612
ACH-000788,-0.10687097396199999
ACH-000791,-0.19557758499699998
ACH-000792,-0.134360878048
ACH-000794,-0.34523522593199996
ACH-000796,-0.164518339933
ACH-000799,-0.133416524855
ACH-000800,-0.433232524844
ACH-000802,-0.520688792663
ACH-000804,-0.482642960994
ACH-000805,-0.35369511091600003
ACH-000809,-0.18401041164299997
ACH-000810,-0.44928171057300004
ACH-000811,-0.19823436624200003
ACH-000817,-0.00882922367925
ACH-000819,0.0059524190415700005
ACH-000820,-0.188315321637
ACH-000821,0.0780861726854
ACH-000822,-0.121111541876
ACH-000823,-0.113595606072
ACH-000824,-0.166792213899
ACH-000827,-0.128943621784
ACH-000829,0.08232488604289999
ACH-000831,-0.043189073913599996
ACH-000832,-0.051096156207400004
ACH-000833,-0.101966154762
ACH-000834,-0.040155678992199996
ACH-000835,-0.17026429438299998
ACH-000836,-0.209257533607
ACH-000837,-0.07517320345860001
ACH-000838,-0.13096202666200002
ACH-000839,-0.164999404092
ACH-000840,0.00024267157232799996
ACH-000841,-0.242548220826
ACH-000843,0.08866819748430001
ACH-000846,0.177835067627
ACH-000847,-0.388332192315
ACH-000848,0.0516095186054
ACH-000849,-0.167292865204
ACH-000851,-0.41823518343599997
ACH-000855,-0.114878642186
ACH-000856,-0.377003125339
ACH-000858,0.04766671386390001
ACH-000859,0.0347680322684
ACH-000861,0.048662749387800006
ACH-000862,-0.21367173788600002
ACH-000865,-0.10801757182499999
ACH-000866,-0.24464061704300002
ACH-000867,-0.077691113636
ACH-000869,-0.230958684287
ACH-000872,-0.260493259186
ACH-000873,-0.24970320355099998
ACH-000876,-0.143820854569
ACH-000878,0.0900631206242
ACH-000880,0.021749234153299997
ACH-000881,-0.15175617582599998
ACH-000882,-0.048727999893500004
ACH-000884,-0.355361747927
ACH-000885,-0.143956632241
ACH-000887,-0.170524070942
ACH-000888,-0.200141883657
ACH-000889,-0.0799755092647
ACH-000890,-0.10506748760500001
ACH-000896,-0.101136558296
ACH-000898,-0.426859971289
ACH-000900,-0.0462939700655
ACH-000901,-0.302584428107
ACH-000905,0.0232498775705
ACH-000906,-0.207870208319
ACH-000907,0.09684022177519999
ACH-000910,-0.21799510654800003
ACH-000911,-0.0786259751926
ACH-000912,-0.046029958948699996
ACH-000913,-0.290157164267
ACH-000915,0.0440437590555
ACH-000916,-0.0143003160755
ACH-000917,0.026273042919400004
ACH-000921,-0.395741810309
ACH-000924,0.00739454921941
ACH-000926,-0.189258323787
ACH-000928,-0.08608236078610002
ACH-000929,-0.10002648442199999
ACH-000932,-0.129401656832
ACH-000935,-0.009872178018309998
ACH-000936,-0.197443813477
ACH-000937,-0.058099027901900004
ACH-000938,-0.126344954108
ACH-000939,-0.0665962365003
ACH-000941,0.0187071785529
ACH-000943,-0.118296588275
ACH-000946,-0.350958561468
ACH-000947,-0.13199753677
ACH-000948,-0.00162372617701
ACH-000950,-0.298897047435
ACH-000953,-0.14935983395400002
ACH-000957,-0.20178920442
ACH-000958,-0.309929626465
ACH-000960,-0.14237326868
ACH-000963,0.06988923726
ACH-000968,-0.104619871647
ACH-000969,-0.147234153434
ACH-000973,-0.147274376649
ACH-000974,-0.128550429195
ACH-000975,-0.17607792203699998
ACH-000976,-0.217792688255
ACH-000978,0.293094798025
ACH-000980,-0.110918923559
ACH-000984,-0.182031582637
ACH-000986,-0.116176768888
ACH-000988,-0.031464747589599995
ACH-000993,-0.164492103038
ACH-000994,-0.191778894174
ACH-000996,-0.22715731559
ACH-001001,-0.18211578236099998
ACH-001020,-0.249305226291
ACH-001028,-0.08256477979460002
ACH-001031,0.7638734858570001
ACH-001038,0.044889147543900006
ACH-001048,-0.175228134457
ACH-001050,-0.149197007071
ACH-001053,-0.276846893567
ACH-001054,-0.16942396136399998
ACH-001061,-0.042755659794
ACH-001067,-0.21718850364700001
ACH-001075,-0.24755324049600003
ACH-001096,-0.053989362368800003
ACH-001128,-0.143329619524
ACH-001134,-0.00186952070924
ACH-001151,-0.154170966709
ACH-001163,-0.161192507298
ACH-001164,-0.221226339242
ACH-001173,-0.138215709431
ACH-001183,-0.403561350904
ACH-001184,-0.191995006325
ACH-001190,-0.146633979448
ACH-001192,0.0100278136086
ACH-001193,-0.190140015966
ACH-001196,-0.29550843351
ACH-001197,-0.334608762691
ACH-001205,-0.0595282991669
ACH-001211,-0.134144297097
ACH-001212,-0.335509822246
ACH-001228,-0.395927516709
ACH-001232,-0.283697776126
ACH-001239,-0.15418752567
ACH-001274,-0.155068273698
ACH-001275,-0.0378828271845
ACH-001277,-0.0719698977235
ACH-001278,-0.19135254656
ACH-001280,-0.122318997527
ACH-001283,0.146597004285
ACH-001289,-0.14275696058
ACH-001295,-0.16560252336
ACH-001300,-0.20161844368
ACH-001301,-0.40690644768399997
ACH-001302,-0.539030678136
ACH-001303,-0.42961724437700005
ACH-001306,-0.0501108899767
ACH-001318,-0.020844770808000002
ACH-001322,-0.0730283601463
ACH-001328,-0.257598935436
ACH-001332,0.0422670738529
ACH-001333,-0.139756715276
ACH-001336,-0.0115083109855
ACH-001340,-0.246682131162
ACH-001346,-0.109732286437
ACH-001353,-0.14089852205700001
ACH-001354,0.0174848114482
ACH-001367,0.09463853801269999
ACH-001368,-0.0613080963566
ACH-001374,-0.36425006421499995
ACH-001375,-0.149844422027
ACH-001377,0.038848192283900004
ACH-001380,-0.110053452488
ACH-001391,-0.07499692037660001
ACH-001407,-0.12481786235200001
ACH-001408,-0.350517392333
ACH-001413,-0.460614062471
ACH-001430,0.20420617517200002
ACH-001431,-0.0684142352743
ACH-001450,-0.20376370329399998
ACH-001496,-0.0724671557549
ACH-001500,-0.331820360624
ACH-001521,-0.38620366904
ACH-001523,-0.17850172318500002
ACH-001532,-0.23205675887899999
ACH-001536,-0.0052958581392700006
ACH-001550,-0.125371701596
ACH-001552,-0.19723312739999999
ACH-001554,-0.173369702428
ACH-001645,-0.302137492929
ACH-001654,-0.0330516791164
ACH-001715,-0.246099709698
ACH-001735,-0.160364376472
ACH-001736,-0.10349604110999999
ACH-001737,0.11216437829600001
ACH-001740,-0.0212847249732
ACH-001745,-0.15276995731899998
ACH-001750,-0.265398252171
ACH-001765,-0.0993687810905
ACH-001956,-0.123017799403
ACH-001957,-0.146092082959
