,ARGLU1 (55082)
ACH-000393,-0.7571812264929999
ACH-000395,-0.7831299435160001
ACH-000397,-0.8730249084020001
ACH-000401,-0.9290218889849999
ACH-000402,-1.10574027218
ACH-000403,-1.0917311682100002
ACH-000404,-1.4096783275799998
ACH-000406,-0.768155841749
ACH-000407,-0.521282683882
ACH-000408,-0.811751771748
ACH-000410,-0.9222726495710001
ACH-000411,-1.03499146949
ACH-000414,-1.18823498286
ACH-000415,-0.822691394875
ACH-000416,-1.24880664239
ACH-000420,-0.899606706316
ACH-000421,-1.19687586729
ACH-000424,-0.780309717435
ACH-000425,-1.07664366528
ACH-000426,-1.9359705481599998
ACH-000427,-0.8842135180859999
ACH-000433,-0.596835095652
ACH-000436,-0.920668477111
ACH-000444,-0.691667581601
ACH-000445,-1.04803351376
ACH-000448,-0.832719644892
ACH-000450,-0.951501337911
ACH-000452,-0.981032142545
ACH-000454,-0.831197493117
ACH-000458,-0.9800306661879999
ACH-000459,-0.838374550291
ACH-000460,-1.15669621842
ACH-000461,-0.86153647546
ACH-000463,-0.786142584354
ACH-000464,-0.7008603842319999
ACH-000466,-1.29063996619
ACH-000467,-1.08164273459
ACH-000468,-0.905507005723
ACH-000469,-0.776551738717
ACH-000470,-0.967135032039
ACH-000471,-0.916397835696
ACH-000472,-1.06478163018
ACH-000473,-0.764265478007
ACH-000475,-1.04161781014
ACH-000476,-0.808343407323
ACH-000477,-1.22732263106
ACH-000480,-1.37773681018
ACH-000481,-0.780585235424
ACH-000483,-1.30942985777
ACH-000484,-1.03745339574
ACH-000485,-0.58711802732
ACH-000486,-0.926653502606
ACH-000487,-0.9879314144750001
ACH-000488,-0.8771931770170001
ACH-000490,-0.736050300254
ACH-000491,-0.895835979922
ACH-000495,-0.808508019329
ACH-000496,-0.883572920692
ACH-000499,-0.8004739764959999
ACH-000500,-0.509674444602
ACH-000502,-1.02791205309
ACH-000503,-0.8370346578460001
ACH-000505,-0.949982047022
ACH-000507,-0.8039644106139999
ACH-000510,-0.988129198581
ACH-000511,-0.8800696205159999
ACH-000512,-0.733229197834
ACH-000516,-1.02211151332
ACH-000517,-0.981091586657
ACH-000518,-0.8765188931579999
ACH-000520,-0.331149105042
ACH-000521,-1.06286197038
ACH-000522,-0.7329675714380001
ACH-000524,-1.28850028021
ACH-000527,-0.9497409258220001
ACH-000528,-1.08785405745
ACH-000537,-0.848063069623
ACH-000541,-1.3753985722
ACH-000542,-0.6997400880050001
ACH-000544,-0.698300800714
ACH-000545,-0.653672198771
ACH-000547,-0.844389217373
ACH-000548,-0.9756651128799999
ACH-000549,-0.944348223996
ACH-000550,-0.951404332757
ACH-000552,-1.11732700529
ACH-000556,-1.10291728532
ACH-000557,-0.961248046592
ACH-000570,-0.7870257346539999
ACH-000571,-1.04678363917
ACH-000573,-0.7456927071259999
ACH-000576,-1.06172844616
ACH-000580,-1.3741236853799998
ACH-000584,-0.868774772452
ACH-000585,-0.992950646658
ACH-000588,-0.44907004448999993
ACH-000589,-1.04360871773
ACH-000591,-0.81571709027
ACH-000593,-0.771890087114
ACH-000600,-1.20682785933
ACH-000601,-0.891970987673
ACH-000604,-0.6183106812870001
ACH-000605,-0.8398384239059999
ACH-000606,-0.932935026411
ACH-000608,-1.41680653845
ACH-000614,-0.910783382762
ACH-000616,-0.869012435888
ACH-000618,-1.00535049863
ACH-000619,-0.8370120669760001
ACH-000620,-0.698065508487
ACH-000621,-0.787230941171
ACH-000622,-0.972445848899
ACH-000623,-1.1961678121700001
ACH-000624,-0.8545694944910001
ACH-000627,-0.785005708346
ACH-000630,-0.914695002879
ACH-000632,-0.9117890996700001
ACH-000633,-1.1156967582100001
ACH-000637,-0.882523086658
ACH-000638,-0.851466996431
ACH-000646,-0.28042667109999997
ACH-000647,-0.7322546385330001
ACH-000648,-0.920827424209
ACH-000649,-0.880726094686
ACH-000651,-0.907110082199
ACH-000652,-0.829805971462
ACH-000653,-0.7240222856
ACH-000657,-0.827435312415
ACH-000658,-0.928844542658
ACH-000661,-0.7621019777689999
ACH-000662,-1.1235153532100002
ACH-000663,-0.832695460494
ACH-000665,-0.931847262876
ACH-000671,-0.871718639082
ACH-000673,-0.726692200325
ACH-000676,-0.535865859397
ACH-000677,-0.643486707284
ACH-000681,-1.0647823288
ACH-000682,-0.632883919115
ACH-000683,-0.7909142006350001
ACH-000684,-0.6265179464630001
ACH-000688,-1.03732558222
ACH-000693,-0.918862141889
ACH-000694,-0.666153364283
ACH-000695,-0.902944606848
ACH-000696,-0.8020639328829999
ACH-000697,-0.764305728219
ACH-000699,-1.29789619264
ACH-000701,-1.0645264011
ACH-000706,-0.979191066511
ACH-000711,-0.836781737878
ACH-000713,-0.654271564455
ACH-000714,-0.8036433211239999
ACH-000718,-1.1698837877600001
ACH-000720,-0.717174519755
ACH-000721,-0.6870030742380001
ACH-000724,-1.01856655699
ACH-000725,-1.22991792677
ACH-000732,-0.739101366802
ACH-000734,-0.611231473783
ACH-000735,-0.654922306145
ACH-000736,-0.614699152244
ACH-000738,-0.8572032746770001
ACH-000746,-1.0168177513799999
ACH-000747,-0.920847331619
ACH-000748,-0.6735691575020001
ACH-000753,-0.643624205894
ACH-000756,-0.773641060081
ACH-000757,-0.737026538663
ACH-000758,-1.13726182371
ACH-000760,-0.9641261604320001
ACH-000763,-1.1690235246
ACH-000764,-0.8228326747120001
ACH-000765,-1.18490812829
ACH-000766,-0.9078640809440001
ACH-000767,-0.679197017331
ACH-000768,-1.03595776248
ACH-000769,-0.926092805698
ACH-000770,-0.7491469009110001
ACH-000771,-0.904294063752
ACH-000773,-1.00217544529
ACH-000776,-1.01386089898
ACH-000777,-0.9024214253280001
ACH-000778,-0.9840541283130001
ACH-000781,-1.0956733701
ACH-000782,-1.05246979092
ACH-000783,-1.07321118763
ACH-000784,-0.8894480387010001
ACH-000785,-1.0353208521500001
ACH-000787,-0.9576549341220001
ACH-000788,-0.730277926751
ACH-000791,-0.812989547887
ACH-000792,-0.995080253073
ACH-000794,-0.630777407023
ACH-000796,-0.536453803709
ACH-000799,-0.8137096285330001
ACH-000800,-0.9909083370899999
ACH-000802,-0.843109180972
ACH-000804,-1.02018785674
ACH-000805,-0.855196731808
ACH-000809,-0.971030113531
ACH-000810,-1.2703358452299998
ACH-000811,-0.8441573017659999
ACH-000817,-0.698506542037
ACH-000819,-0.781480553566
ACH-000820,-0.8255361990090001
ACH-000821,-1.22919072151
ACH-000822,-0.782792896313
ACH-000823,-0.6405179041960001
ACH-000824,-0.8120832298880001
ACH-000827,-0.8335451893320001
ACH-000829,-0.8429084736210001
ACH-000831,-1.20313404126
ACH-000832,-0.877946284128
ACH-000833,-1.11565173615
ACH-000834,-0.474831526198
ACH-000835,-0.8105915621449999
ACH-000836,-0.9423641056280001
ACH-000837,-0.6419476132540001
ACH-000838,-0.6131853008829999
ACH-000839,-0.25617771089499997
ACH-000840,-0.841573812221
ACH-000841,-0.6953927961220001
ACH-000843,-1.1749027542100001
ACH-000846,-0.647548786732
ACH-000847,-1.07393025704
ACH-000848,-0.560022069148
ACH-000849,-0.9754605329289999
ACH-000851,-1.01280238843
ACH-000855,-0.979329186197
ACH-000856,-0.8416524853749999
ACH-000858,-0.8819298117640001
ACH-000859,-0.46692580673399997
ACH-000861,-0.889291409798
ACH-000862,-0.877788156479
ACH-000865,-0.949047293649
ACH-000866,-0.86739155624
ACH-000867,-0.89121203177
ACH-000869,-0.89066395625
ACH-000872,-0.945459550385
ACH-000873,-0.791852885891
ACH-000876,-1.31028632935
ACH-000878,-0.90496525813
ACH-000880,-0.7754199912899999
ACH-000881,-0.895081638949
ACH-000882,-0.996543719605
ACH-000884,-0.8846720889759999
ACH-000885,-0.8875213754610001
ACH-000887,-0.768422912103
ACH-000888,-0.759724466026
ACH-000889,-0.682707596729
ACH-000890,-1.24808286509
ACH-000896,-0.8463605522900001
ACH-000898,-0.755187938013
ACH-000900,-0.832093001656
ACH-000901,-0.9782576142239999
ACH-000905,-0.841130824418
ACH-000906,-0.8926837225480001
ACH-000907,-1.0647829733499998
ACH-000910,-0.907582858091
ACH-000911,-0.991301063839
ACH-000912,-1.02031909012
ACH-000913,-0.618393059579
ACH-000915,-0.7611342689480001
ACH-000916,-0.416282413545
ACH-000917,-0.8315481176899999
ACH-000921,-0.7386095151440001
ACH-000924,-1.01635569486
ACH-000926,-0.526046202405
ACH-000928,-0.937866172059
ACH-000929,-0.466853313245
ACH-000932,-0.923645303769
ACH-000935,-0.830226205095
ACH-000936,-0.8095032550489999
ACH-000937,-0.967388686162
ACH-000938,-0.99862687146
ACH-000939,-1.04717192247
ACH-000941,-0.884627187457
ACH-000943,-0.861324875322
ACH-000946,-0.811238503398
ACH-000947,-0.77890998674
ACH-000948,-1.10566103484
ACH-000950,-1.06446069177
ACH-000953,-1.07496143185
ACH-000957,-1.21107325662
ACH-000958,-0.8319889908670001
ACH-000960,-1.0845048876899999
ACH-000963,-1.24915456892
ACH-000968,-1.2148467918799999
ACH-000969,-1.07419690558
ACH-000973,-0.835782568312
ACH-000974,-0.8534481530079999
ACH-000975,-0.695202479852
ACH-000976,-0.860054624531
ACH-000978,-1.3953420587799998
ACH-000980,-1.0018808723200001
ACH-000984,-0.8182532502590001
ACH-000986,-1.0072983163299998
ACH-000988,-1.0449591247299999
ACH-000993,-0.810504111864
ACH-000994,-0.992795273608
ACH-000996,-0.8290922658300001
ACH-001001,-0.947964528667
ACH-001020,-0.700534455004
ACH-001028,-0.729032865345
ACH-001031,-0.885841691409
ACH-001038,-0.914410897501
ACH-001048,-1.00630994862
ACH-001050,-0.400657347962
ACH-001053,-0.6144292541449999
ACH-001054,-0.675183545376
ACH-001061,-0.7965021417810001
ACH-001067,-0.825513782968
ACH-001075,-1.12306199297
ACH-001096,-0.889014133681
ACH-001128,-1.21479170018
ACH-001134,-0.761378160217
ACH-001151,-0.78255171459
ACH-001163,-0.869295385203
ACH-001164,-0.801363075881
ACH-001173,-1.0216564232799998
ACH-001183,-0.735888420106
ACH-001184,-0.77086994991
ACH-001190,-1.11566983399
ACH-001192,-0.718212445151
ACH-001193,-1.18224872753
ACH-001196,-0.919953382394
ACH-001197,-0.9333831649330001
ACH-001205,-1.11284785174
ACH-001211,-1.29881324716
ACH-001212,-1.0796985537100001
ACH-001228,-1.34367707599
ACH-001232,-0.733000985933
ACH-001239,-0.83962757311
ACH-001274,-0.8195784481839999
ACH-001275,-0.9536240704019999
ACH-001277,-1.1460482456999999
ACH-001278,-0.733183072884
ACH-001280,-0.8109314458589999
ACH-001283,-1.10040340837
ACH-001289,-1.0423243829
ACH-001295,-0.809170724094
ACH-001300,-0.8281352502179999
ACH-001301,-0.925482775721
ACH-001302,-0.7481027633570001
ACH-001303,-0.7523612682359999
ACH-001306,-0.889593095679
ACH-001318,-0.828926838645
ACH-001322,-0.750599087623
ACH-001328,-0.97163501215
ACH-001332,-0.7102359287800001
ACH-001333,-1.01139512585
ACH-001336,-0.649958847452
ACH-001340,-1.0217796804100001
ACH-001346,-1.0341357061799998
ACH-001353,-0.894951171005
ACH-001354,-1.10967686817
ACH-001367,-0.725397805516
ACH-001368,-0.9378871391600001
ACH-001374,-1.00106421346
ACH-001375,-1.11843417031
ACH-001377,-0.977373918941
ACH-001380,-0.996153826109
ACH-001391,-0.620033541876
ACH-001407,-0.656125716615
ACH-001408,-1.21421161434
ACH-001413,-0.9205026370530001
ACH-001430,-0.770564515706
ACH-001431,-0.8634316940719999
ACH-001450,-0.9190627623469999
ACH-001496,-0.7410232218889999
ACH-001500,-0.837513574722
ACH-001521,-1.02937874279
ACH-001523,-1.17022468198
ACH-001532,-0.916397924906
ACH-001536,-1.04038772596
ACH-001550,-0.8268238926620001
ACH-001552,-0.6586665336399999
ACH-001554,-0.9362459849079999
ACH-001645,-0.73271560438
ACH-001654,-0.988398159054
ACH-001715,-0.8596928650040001
ACH-001735,-0.9560340601459999
ACH-001736,-0.838905771624
ACH-001737,-0.6903768419640001
ACH-001740,-0.944983973301
ACH-001745,-0.9822296847480001
ACH-001750,-1.0717976703299998
ACH-001765,-0.878280320623
ACH-001956,-0.892721551638
ACH-001957,-1.1351003005700002
