,MPO (4353)
ACH-000975,-0.18766650890099998
ACH-000976,-0.198124547686
ACH-000978,0.152738373969
ACH-000980,-0.153053194906
ACH-000984,-0.169561299225
ACH-000986,-0.297270561598
ACH-000988,-0.103614940267
ACH-000993,-0.294310685846
ACH-000994,-0.13235767907999998
ACH-000996,-0.17832836046199999
ACH-001001,-0.248087956344
ACH-001020,0.045101283692
ACH-001028,-0.160292064001
ACH-001031,-0.222143022389
ACH-001038,-0.276537590031
ACH-001048,-0.18191222821699998
ACH-001050,-0.23528262944400002
ACH-001053,-0.200318068132
ACH-001054,-0.21567671270599997
ACH-001061,-0.241183635334
ACH-001067,-0.07311992893989999
ACH-001075,-0.262661639302
ACH-001096,-0.193555864919
ACH-001128,-0.037629281836699995
ACH-001134,-0.189373897819
ACH-001151,-0.11331367595799999
ACH-001163,-0.114945062407
ACH-001164,-0.0837331724814
ACH-001173,-0.270825234031
ACH-001183,-0.0192864329193
ACH-001184,-0.200536168077
ACH-001190,-0.112688701205
ACH-001192,-0.2746801034
ACH-001193,-0.221866743884
ACH-001196,-0.146463810547
ACH-001197,-0.173263340268
ACH-001205,-0.154523451886
ACH-001211,-0.243942413917
ACH-001212,-0.313451172451
ACH-001228,-0.297947703056
ACH-001232,-0.375634424384
ACH-001239,-0.226012082458
ACH-001274,-0.185420953253
ACH-001275,-0.162913465307
ACH-001277,-0.09485956032060001
ACH-001278,-0.025787252836599998
ACH-001280,-0.5053706713130001
ACH-001283,-0.141386400522
ACH-001289,0.049540570624599996
ACH-001295,-0.143344975802
ACH-001300,-0.233834980601
ACH-001301,-0.20179101726799997
ACH-001302,-0.351976935241
ACH-001303,-0.256846246235
ACH-001306,-0.23272171375700001
ACH-001318,-0.215879787266
ACH-001322,-0.33984507805200004
ACH-001328,-0.178244359805
ACH-001332,-0.16068298478499998
ACH-001333,-0.184287660598
ACH-001336,-0.19739083822
ACH-001340,-0.21820958961399997
ACH-001346,-0.21593464296
ACH-001353,-0.154721557125
ACH-001354,-0.295027047412
ACH-001367,-0.16718177596
ACH-001368,-0.24611536191999997
ACH-001374,-0.289295733464
ACH-001375,-0.139015229919
ACH-001377,-0.11705410847999999
ACH-001380,-0.0955981019869
ACH-001391,-0.034169884637099995
ACH-001407,-0.158609617301
ACH-001408,-0.303167761995
ACH-001413,-0.19828576067099998
ACH-001430,-0.057234923983300004
ACH-001431,-0.129078515332
ACH-001450,-0.10309430281899999
ACH-001496,-0.259662198242
ACH-001500,-0.247821370256
ACH-001521,-0.186235933119
ACH-001523,-0.271171206497
ACH-001532,-0.240592165151
ACH-001536,-0.17999378006499997
ACH-001550,-0.157412419065
ACH-001552,-0.428676420634
ACH-001554,-0.11233787656500001
ACH-001645,-0.137774725242
ACH-001654,-0.19542936177
ACH-001715,-0.18335939214000002
ACH-001735,-0.126207839304
ACH-001736,-0.307486346193
ACH-001737,-0.199073033971
ACH-001740,-0.204851748805
ACH-001745,-0.0511523678355
ACH-001750,-0.193348539685
ACH-001765,-0.159026318322
ACH-001956,-0.09137669226299999
ACH-001957,-0.310884061637
