,CTRB2 (440387)
ACH-000264,-0.26737086273899996
ACH-000265,-0.148242855887
ACH-000266,-0.295908626625
ACH-000272,-0.092099245143
ACH-000273,-0.240452861364
ACH-000274,-0.32436901679200003
ACH-000277,-0.43154922296099996
ACH-000278,-0.24743204528
ACH-000279,-0.278864688673
ACH-000280,-0.24589237783300003
ACH-000281,-0.286284656293
ACH-000288,-0.34228530239699995
ACH-000291,-0.0819960921928
ACH-000293,-0.355112349282
ACH-000294,-0.389629666731
ACH-000295,-0.437902651242
ACH-000296,-0.0849522585748
ACH-000302,-0.279183814005
ACH-000304,-0.35510809063
ACH-000307,-0.437513038538
ACH-000308,-0.233059469837
ACH-000310,0.0457883530681
ACH-000311,-0.133810484132
ACH-000312,-0.225044865086
ACH-000315,-0.124643991084
ACH-000316,-0.632958156621
ACH-000317,-0.12384600557099999
ACH-000318,-0.243980866635
ACH-000319,-0.20927297504200001
ACH-000320,-0.182091410335
ACH-000322,-0.143584277674
ACH-000323,-0.244115329971
ACH-000324,-0.226126255002
ACH-000329,-0.212557737848
ACH-000330,-0.0578194742415
ACH-000331,-0.227988026669
ACH-000332,-0.266613230742
ACH-000334,-0.284106896248
ACH-000335,-0.390219103402
ACH-000336,-0.415214466936
ACH-000337,-0.530803837055
ACH-000339,-0.25055966029800003
ACH-000341,0.24529708739199999
ACH-000348,-0.236425832415
ACH-000350,-0.313111778212
ACH-000352,-0.36492233075400005
ACH-000356,-0.08498737206630001
ACH-000361,-0.16771446686799998
ACH-000362,-0.372810968594
ACH-000363,-0.27247725436000003
ACH-000364,-0.21885156178800003
ACH-000365,-0.235842336327
ACH-000366,-0.280051017685
ACH-000368,-0.411361840969
ACH-000374,0.06961064041369999
ACH-000375,-0.18583579055500002
ACH-000376,-0.34747344508100003
ACH-000381,-0.13943516837300002
ACH-000383,-0.257172381838
ACH-000387,-0.285088288406
ACH-000389,-0.221254799741
ACH-000390,-0.296099742488
ACH-000393,-0.369711635185
ACH-000395,-0.24161707491099998
ACH-000397,-0.203771466227
ACH-000401,-0.194877233383
ACH-000402,-0.433432737724
ACH-000403,-0.34822690355400004
ACH-000404,-0.160597709862
ACH-000406,-0.285665977124
ACH-000407,-0.253342606077
ACH-000408,-0.152377280403
ACH-000410,-0.164853137058
ACH-000411,-0.08963241596239999
ACH-000414,-0.252860447334
ACH-000415,-0.262988118295
ACH-000416,-0.492133449142
ACH-000420,-0.375045516136
ACH-000421,-0.309352757029
ACH-000424,-0.174658665638
ACH-000425,-0.15053675914200002
ACH-000426,-0.193878484574
ACH-000427,-0.249461762593
ACH-000433,-0.270874049565
ACH-000436,-0.236611339105
ACH-000444,-0.363749891479
ACH-000445,-0.144205933065
ACH-000448,-0.33402245905699995
ACH-000450,-0.301162765685
ACH-000452,-0.30329687576
ACH-000454,-0.136304776171
ACH-000458,-0.504458757621
ACH-000459,-0.226095544074
ACH-000460,-0.19870544034600002
ACH-000461,-0.118871519339
ACH-000463,-0.240350315657
ACH-000464,-0.162094490876
ACH-000466,-0.35457431068899997
ACH-000467,-0.21770499106199998
ACH-000468,-0.227777999395
ACH-000469,-0.22097550611699998
ACH-000470,-0.408323338601
ACH-000471,-0.26732303956
ACH-000472,-0.207077868041
ACH-000473,-0.327868974005
ACH-000475,-0.26115436036600004
ACH-000476,-0.49114599768
ACH-000477,-0.281026486388
ACH-000480,-0.262719185202
ACH-000481,-0.40921551008400003
ACH-000483,-0.273145185273
ACH-000484,-0.170127309535
ACH-000485,-0.315207019994
ACH-000486,-0.22784085903499998
ACH-000487,-0.301278022851
ACH-000488,-0.214389816159
ACH-000490,-0.138178010591
ACH-000491,-0.286145335563
ACH-000495,-0.018990924728
ACH-000496,-0.27407687524999996
ACH-000499,-0.408670604946
ACH-000500,-0.524297765051
ACH-000502,-0.289087483295
ACH-000503,-0.439323424891
ACH-000505,-0.587313811262
ACH-000507,-0.293456227887
ACH-000510,-0.244738394216
ACH-000511,-0.405276065023
ACH-000512,-0.09121049877739999
ACH-000516,-0.367706276442
ACH-000517,-0.313168077898
ACH-000518,-0.160181178419
ACH-000520,-0.336370180784
ACH-000521,-0.22270872765299998
ACH-000522,-0.357231273336
ACH-000524,-0.262982084242
ACH-000527,-0.218943497209
ACH-000528,-0.237276226164
ACH-000537,-0.295981636737
ACH-000541,-0.21545686465999997
ACH-000542,-0.49925440832900003
ACH-000544,-0.244440751057
ACH-000545,-0.337540927862
ACH-000547,-0.61629543992
ACH-000548,-0.470071376119
ACH-000549,-0.210033927614
ACH-000550,-0.343370451019
ACH-000552,-0.23543184186799998
ACH-000556,-0.369052290863
ACH-000557,-0.506474289313
ACH-000570,-0.252866573012
ACH-000571,-0.26727482310899997
ACH-000573,-0.253228093032
ACH-000576,-0.361514602917
ACH-000580,-0.21914750947500003
ACH-000584,-0.354330466706
ACH-000585,-0.270100149512
ACH-000588,-0.18353066732099999
ACH-000589,-0.212264108685
ACH-000591,-0.271148520663
ACH-000593,-0.360079857909
ACH-000600,-0.27387450879299996
ACH-000601,-0.21308949514400002
ACH-000604,-0.507571267275
ACH-000605,-0.263234600928
ACH-000606,-0.113481511519
ACH-000608,-0.192137370608
ACH-000614,-0.26227796562399996
ACH-000616,-0.334094925973
ACH-000618,-0.185350940388
ACH-000619,-0.17923586488899998
ACH-000620,-0.29838036316
ACH-000621,-0.45141678294200005
ACH-000622,-0.254540224275
ACH-000623,-0.180785139501
ACH-000624,-0.21709790352299999
ACH-000627,-0.29200431798099996
ACH-000630,-0.373139319815
ACH-000632,-0.276270592338
ACH-000633,-0.38815528917900005
ACH-000637,-0.370735757583
ACH-000638,-0.291980046413
ACH-000646,-0.604746100485
ACH-000647,-0.21460350274700002
ACH-000648,-0.19230295943
ACH-000649,-0.204047698109
ACH-000651,-0.542997534481
ACH-000652,-0.290205695565
ACH-000653,-0.261673127106
ACH-000657,-0.382406598435
ACH-000658,-0.364647073496
ACH-000661,-0.43087830575400005
ACH-000662,-0.641425392113
ACH-000663,-0.348950839806
ACH-000665,-0.17247689975299998
ACH-000671,-0.161819019527
ACH-000673,-0.249869679516
ACH-000676,-0.0928046220314
ACH-000677,-0.166240023272
ACH-000681,-0.101428542251
ACH-000682,-0.21321853425700002
ACH-000683,-0.26562315421599997
ACH-000684,-0.22113141770999997
ACH-000688,-0.502563478346
ACH-000693,-0.229407923932
ACH-000694,-0.150676179297
ACH-000695,-0.296087076009
ACH-000696,-0.37493053743199994
ACH-000697,-0.408531522394
ACH-000699,-0.151377083709
ACH-000701,-0.475413937112
ACH-000706,-0.235683963146
ACH-000711,-0.227301113952
ACH-000713,-0.18334149680999998
ACH-000714,0.0577745746921
ACH-000718,-0.0536400933748
ACH-000720,-0.200165947954
ACH-000721,-0.227244358323
ACH-000724,-0.141768883544
ACH-000725,-0.10026316477
ACH-000732,-0.293906192114
ACH-000734,-0.21642667122900003
ACH-000735,-0.318857685223
ACH-000736,-0.331093922885
ACH-000738,-0.25391376290999995
ACH-000746,-0.233165745541
ACH-000747,-0.24948261386599999
ACH-000748,-0.34440750730400005
ACH-000753,-0.26486912453600003
ACH-000756,-0.167683753466
ACH-000757,-0.07635995135960001
ACH-000758,-0.167362607948
ACH-000760,-0.10245199439500001
ACH-000763,-0.0866438569579
ACH-000764,-0.23502453899599998
ACH-000765,-0.118359326285
ACH-000766,-0.0962989861437
ACH-000767,-0.430726509858
ACH-000768,-0.232297464776
ACH-000769,-0.355811934801
ACH-000770,-0.333965349115
ACH-000771,-0.197231100716
ACH-000773,-0.13036968798499998
ACH-000776,-0.160322035231
ACH-000777,-0.330697174618
ACH-000778,-0.34113318795
ACH-000781,-0.24318285237300002
ACH-000782,-0.34917655039800005
ACH-000783,-0.317422010656
ACH-000784,-0.254987740152
ACH-000785,-0.23561962809300002
ACH-000787,-0.1384544425
ACH-000788,-0.152161073619
ACH-000791,-0.22548810378800002
ACH-000792,-0.399850439273
ACH-000794,-0.26126595025800003
ACH-000796,-0.276504201159
ACH-000799,-0.036079631223199994
ACH-000800,-0.8733580640909999
ACH-000802,-0.17347056427299998
ACH-000804,-0.285386442999
ACH-000805,0.0562392711235
ACH-000809,-0.25053002289799997
ACH-000810,-0.284397537717
ACH-000811,-0.304477672405
ACH-000817,-0.242891856819
ACH-000819,-0.554134388071
ACH-000820,-0.28017244329
ACH-000821,-0.36162440097599996
ACH-000822,-0.172947317209
ACH-000823,-0.163683223538
ACH-000824,-0.40921293368100004
ACH-000827,-0.30803180181999995
ACH-000829,-0.347093753873
ACH-000831,-0.184397671156
ACH-000832,-0.280492992828
ACH-000833,-0.187911746808
ACH-000834,-0.340230541115
ACH-000835,-0.22897316440200002
ACH-000836,-0.26388979804900004
ACH-000837,-0.126734036173
ACH-000838,-0.305339101074
ACH-000839,-0.339689319005
ACH-000840,-0.17078546929400001
ACH-000841,-0.37371238790100003
ACH-000843,-0.258167386391
ACH-000846,-0.576932317926
ACH-000847,-0.2453853414
ACH-000848,-0.237684760054
ACH-000849,-0.0923604408904
ACH-000851,-0.172421718127
ACH-000855,-0.23085406105099998
ACH-000856,-0.277851496607
ACH-000858,-0.0461779663447
ACH-000859,-0.472213696397
ACH-000861,-0.48428542317199996
ACH-000862,-0.19431772035999997
ACH-000865,-0.327078192878
ACH-000866,-0.271982951604
ACH-000867,-0.263851185051
ACH-000869,-0.323702749227
ACH-000872,-0.261230045355
ACH-000873,-0.41281822010499997
ACH-000876,-0.220996069316
ACH-000878,-0.393007855143
ACH-000880,-0.507285128821
ACH-000881,-0.17428906433699998
ACH-000882,-0.171427992803
ACH-000884,-0.18720301045899998
ACH-000885,-0.258126751635
ACH-000887,-0.238483126088
ACH-000888,-0.26841258975000004
ACH-000889,-0.32600827245700004
ACH-000890,-0.202362762355
ACH-000896,-0.27551830001
ACH-000898,-0.260282871979
ACH-000900,-0.0855227398748
ACH-000901,-0.19998057605300001
ACH-000905,-0.175411082467
ACH-000906,-0.265932602974
ACH-000907,-0.025468254375999998
ACH-000910,-0.192471219996
ACH-000911,-0.268019994873
ACH-000912,-0.31612980896299997
ACH-000913,-0.231224828286
ACH-000915,-0.103140471175
ACH-000916,-0.624502631156
ACH-000917,-0.264585060917
ACH-000921,-0.261891392309
ACH-000924,-0.23944910228
ACH-000926,-0.28108136186
ACH-000928,-0.23691400532200002
ACH-000929,-0.240728073824
ACH-000932,-0.284283082047
ACH-000935,-0.1523809508
ACH-000936,-0.334684123778
ACH-000937,-0.35591811724
ACH-000938,-0.38659728809699995
ACH-000939,-0.216546144402
ACH-000941,-0.178058447976
ACH-000943,-0.471780463208
ACH-000946,-0.24337791435400002
ACH-000947,-0.132121661455
ACH-000948,-0.0904703701984
ACH-000950,-0.233728314096
ACH-000953,-0.19213923957
ACH-000957,-0.278893774774
ACH-000958,-0.22956203436
ACH-000960,-0.38473709666999995
ACH-000963,-0.0501508979024
ACH-000968,-0.157169504439
ACH-000969,-0.324481746338
ACH-000973,-0.405773715888
ACH-000974,-0.49726909181400003
ACH-000975,-0.281253155954
ACH-000976,-0.282557796683
ACH-000978,-0.22114904015999998
ACH-000980,-0.504836321947
ACH-000984,-0.0516546337596
ACH-000986,-0.15902342148499998
ACH-000988,-0.23395455185800001
ACH-000993,-0.35848358197999997
ACH-000994,-0.365076148483
ACH-000996,-0.043819612296599995
ACH-001001,-0.376691067024
ACH-001020,0.007153414039439999
ACH-001028,-0.134633431242
ACH-001031,-0.37446291079300004
ACH-001038,-0.265383946556
ACH-001048,0.00635420057488
ACH-001050,-0.439614057094
ACH-001053,-0.269669194637
ACH-001054,-0.27284648483199997
ACH-001061,-0.34591820699000003
ACH-001067,-0.237449168671
ACH-001075,-0.22537502517900002
ACH-001096,-0.37453145384099995
ACH-001128,-0.213465472102
ACH-001134,-0.276416745882
ACH-001151,-0.305004204412
ACH-001163,-0.390322258838
ACH-001164,-0.195471590049
ACH-001173,-0.19726597018
ACH-001183,-0.232315076015
ACH-001184,-0.07332642663210001
ACH-001190,-0.23153995182700002
ACH-001192,-0.328561348125
ACH-001193,-0.41087511252400005
ACH-001196,-0.35875395885
ACH-001197,0.0118817861515
ACH-001205,-0.40116343435199997
ACH-001211,-0.265275843665
ACH-001212,-0.386178370401
ACH-001228,-0.266887215291
ACH-001232,-0.334782112033
ACH-001239,-0.40103332229599997
ACH-001274,-0.30763156334
ACH-001275,-0.398658964474
ACH-001277,-0.18344777409600002
ACH-001278,-0.35032394985
ACH-001280,-0.35444107033699995
ACH-001283,-0.252633368561
ACH-001289,-0.36976980885099997
ACH-001295,-0.248992819842
ACH-001300,-0.459995018069
ACH-001301,-0.327949068336
ACH-001302,-0.331403002453
ACH-001303,-0.47028158570100004
ACH-001306,-0.442392132571
ACH-001318,-0.160808206752
ACH-001322,-0.295708081146
ACH-001328,-0.215120954782
ACH-001332,-0.294042872076
ACH-001333,-0.245260728766
ACH-001336,-0.35395951799900005
ACH-001340,-0.231784354587
ACH-001346,-0.248063812509
ACH-001353,-0.306507180926
ACH-001354,-0.0418689715543
ACH-001367,-0.17894323548000002
ACH-001368,-0.21205835702700002
ACH-001374,-0.108295612083
ACH-001375,-0.44391465600100005
ACH-001377,-0.415965367672
ACH-001380,-0.25958447261900003
ACH-001391,-0.35001362152500004
ACH-001407,-0.427837704424
ACH-001408,-0.322379572167
ACH-001413,-0.211939005279
ACH-001430,-0.236150321245
ACH-001431,-0.0427167026606
ACH-001450,-0.363568111453
ACH-001496,-0.161725880051
ACH-001500,-0.04755804607630001
ACH-001521,-0.315661956668
ACH-001523,-0.21638956456500003
ACH-001532,-0.148233164001
ACH-001536,-0.233766585691
ACH-001550,-0.165747973086
ACH-001552,-0.0106990798796
ACH-001554,-0.331680596996
ACH-001645,-0.147346156207
ACH-001654,-0.36324536385300005
ACH-001715,-0.263010961356
ACH-001735,-0.30134091054
ACH-001736,-0.216719498084
ACH-001737,-0.0403979987486
ACH-001740,-0.296326966581
ACH-001745,-0.290681143494
ACH-001750,-0.34803150791599996
ACH-001765,-0.343405513943
ACH-001956,-0.267581046359
ACH-001957,-0.258934671637
