,DLG4 (1742)
ACH-000472,-0.27753759674
ACH-000473,-0.12769709173000002
ACH-000475,-0.135800344292
ACH-000476,0.0187181642261
ACH-000477,-0.0633977075188
ACH-000480,-0.19398611468199997
ACH-000481,-0.239738116146
ACH-000483,-0.20256775322999998
ACH-000484,-0.08278976306489999
ACH-000485,-0.297295862874
ACH-000486,-0.0984689335707
ACH-000487,-0.159569288013
ACH-000488,-0.48463471772100003
ACH-000490,-0.210177093287
ACH-000491,-0.0132763737763
ACH-000495,0.0183086115635
ACH-000496,-0.322065657928
ACH-000499,-0.183669407641
ACH-000500,0.366646915589
ACH-000502,-0.262258526894
ACH-000503,-0.518781521441
ACH-000505,-0.250594494027
ACH-000507,-0.301792820258
ACH-000510,-0.238505295128
ACH-000511,-0.302513037122
ACH-000512,-0.484590627495
ACH-000516,-0.26531346152
ACH-000517,-0.152603921183
ACH-000518,-0.12153312589500001
ACH-000520,0.048495497059000005
ACH-000521,-0.231283333187
ACH-000522,-0.10886942452500001
ACH-000524,-0.07516972997789999
ACH-000527,-0.238488188854
ACH-000528,-0.0290952525898
ACH-000537,-0.317668533445
ACH-000541,-0.10879988065400001
ACH-000542,-0.18424373807100003
ACH-000544,-0.556337284906
ACH-000545,-0.301888920031
ACH-000547,-0.135007502605
ACH-000548,-0.06604399294010001
ACH-000549,-0.107931686629
ACH-000550,-0.259815638684
ACH-000552,-0.42573598659
ACH-000556,-0.27267412258
ACH-000557,-0.216830053375
ACH-000570,-0.135644700953
ACH-000571,-0.20573295852499998
ACH-000573,-0.219188193421
ACH-000576,-0.15417656338
ACH-000580,-0.33496477550500003
ACH-000584,-0.09102751794510001
ACH-000585,-0.24733107192200002
ACH-000588,-0.318523813119
ACH-000589,-0.157732636548
ACH-000591,-0.303729793001
ACH-000593,-0.24636635293900003
ACH-000600,-0.404269314053
ACH-000601,-0.17745403783
ACH-000604,-0.0976133602434
ACH-000605,-0.139639717599
ACH-000606,-0.42224733796999997
ACH-000608,-0.24796064230999998
ACH-000614,-0.337536584279
ACH-000616,-0.290188151846
ACH-000618,-0.174276506683
ACH-000619,-0.15518340434800001
ACH-000620,-0.195672101633
ACH-000621,-0.203269569211
ACH-000622,-0.0474943681635
ACH-000623,-0.274241443878
ACH-000624,-0.131110252456
ACH-000627,-0.168768073587
ACH-000630,-0.21489833726100002
ACH-000632,-0.542461003842
ACH-000633,-0.370814244792
ACH-000637,-0.24412997463000002
ACH-000638,-0.23713052614
ACH-000646,-0.210198793388
ACH-000647,-0.227385286559
ACH-000648,-0.296928484861
ACH-000649,-0.222635312311
ACH-000651,-0.0677925943171
ACH-000652,-0.22317892906700001
ACH-000653,-0.359709364415
ACH-000657,-0.18687554329999997
ACH-000658,-0.0444873749358
ACH-000661,-0.048692776537100003
ACH-000662,-0.6492163079909999
ACH-000663,0.042165714521699996
ACH-000665,-0.17688892784200003
ACH-000671,-0.17525562142599999
ACH-000673,-0.32864533011
ACH-000676,-0.228525361406
ACH-000677,0.057503217423800004
ACH-000681,-0.368006854388
ACH-000682,-0.37397715816200006
ACH-000683,-0.16210351227
ACH-000684,-0.177074684218
ACH-000688,-0.315928673554
ACH-000693,-0.19336311471700002
ACH-000694,-0.337979646812
ACH-000695,0.09833683974919999
ACH-000696,-0.11798173656
ACH-000697,-0.18514923600900002
ACH-000699,-0.222148016565
ACH-000701,-0.251205396521
ACH-000706,-0.20114859971700003
ACH-000711,-0.307612767758
ACH-000713,-0.49841804336
ACH-000714,-0.37206941311499997
ACH-000718,-0.162681103233
ACH-000720,-0.195291450495
ACH-000721,-0.35248674272200003
ACH-000724,-0.527587981117
ACH-000725,0.108187045154
ACH-000732,-0.429650327831
ACH-000734,-0.0578682334095
ACH-000735,-0.267715136959
ACH-000736,-0.26703233137800003
ACH-000738,-0.23593264659899998
ACH-000746,-0.277183648088
ACH-000747,-0.09706775816369999
ACH-000748,-0.238268037034
ACH-000753,-0.251456007197
ACH-000756,-0.0442305261905
ACH-000757,-0.270188856091
ACH-000758,-0.0568432174416
ACH-000760,-0.199381183381
ACH-000763,0.0227494734198
ACH-000764,0.0798528235107
ACH-000765,0.0248147212417
ACH-000766,-0.363893409279
ACH-000767,-0.411435329156
ACH-000768,-0.17916401824
ACH-000769,-0.40008383954899995
ACH-000770,-0.105033389079
ACH-000771,-0.26942495409600004
ACH-000773,-0.532753261845
ACH-000776,-0.0401304207846
ACH-000777,-0.311388776428
ACH-000778,-0.244705943879
ACH-000781,-0.185081415377
ACH-000782,-0.28577984495299996
ACH-000783,-0.212698727077
ACH-000784,0.0614813717236
ACH-000785,-0.20272970271
ACH-000787,-0.33237191617600004
ACH-000788,-0.182047321926
ACH-000791,-0.224225844386
ACH-000792,-0.360775420576
ACH-000794,-0.360228597144
ACH-000796,-0.227272748288
ACH-000799,-0.161807821741
ACH-000800,0.04637188321380001
ACH-000802,-0.119162367373
ACH-000804,-0.41350530060999996
ACH-000805,-0.043693658760599996
ACH-000809,0.09562923096899999
ACH-000810,-0.4454634214
ACH-000811,0.035823167677
ACH-000817,-0.382398556628
ACH-000819,-0.225475438712
ACH-000820,-0.214215102476
ACH-000821,0.292873660482
ACH-000822,-0.183492990829
ACH-000823,-0.15685660951
ACH-000824,0.021222531133
ACH-000827,-0.28977777036400004
ACH-000829,-0.204148507425
ACH-000831,-0.12681062753
ACH-000832,-0.030429781274200002
ACH-000833,-0.343797212068
ACH-000834,-0.0790275443992
ACH-000835,-0.117802416042
ACH-000836,-0.174334292072
ACH-000837,-0.291045506959
ACH-000838,-0.300112833395
ACH-000839,-0.388479826421
ACH-000840,-0.52093994148
ACH-000841,-0.12404804248
ACH-000843,0.0249394601658
ACH-000846,-0.111930101269
ACH-000847,-0.15021432892
ACH-000848,-0.292797262176
ACH-000849,-0.115877031735
ACH-000851,-0.19028612210499998
ACH-000855,-0.242390123073
ACH-000856,-0.134098425739
ACH-000858,-0.40477539147200003
ACH-000859,-0.0985629363397
ACH-000861,-0.53475189301
ACH-000862,-0.212807485293
ACH-000865,-0.263034589267
ACH-000866,-0.16129665790300002
ACH-000867,-0.272087834881
ACH-000869,-0.459657158996
ACH-000872,-0.147148088059
ACH-000873,-0.16164359222000002
ACH-000876,-0.0923674718722
ACH-000878,-0.371246965313
ACH-000880,-0.171511450117
ACH-000881,-0.04184054670680001
ACH-000882,0.0402466112284
ACH-000884,-0.30035291157
ACH-000885,-0.314392237045
ACH-000887,-0.221749983077
ACH-000888,-0.19710497533500002
ACH-000889,-0.146130558713
ACH-000890,-0.36305171797799995
ACH-000896,-0.174665271911
ACH-000898,-0.255908026319
ACH-000900,-0.19026554788
ACH-000901,-0.16630078588199998
ACH-000905,-0.24337586724500002
ACH-000906,-0.0245039066892
ACH-000907,-0.125624260333
ACH-000910,-0.108306079719
ACH-000911,-0.39032540538099997
ACH-000912,-0.19728678717099998
ACH-000913,-0.179381956728
ACH-000915,-0.32887909273000004
ACH-000916,-0.486993993007
ACH-000917,-0.241336850843
ACH-000921,-0.0991236702623
ACH-000924,-0.251213069344
ACH-000926,-0.35067583576800004
ACH-000928,-0.385567058902
ACH-000929,-0.390875848156
ACH-000932,-0.0264822968409
ACH-000935,-0.055155017378699996
ACH-000936,-0.025843474548400004
ACH-000937,-0.188767984868
ACH-000938,-0.0524966927987
ACH-000939,-0.22857437454799998
ACH-000941,-0.325330654045
ACH-000943,-0.317256984851
ACH-000946,-0.419936913829
ACH-000947,-0.308369124911
ACH-000948,-0.10488804377800001
ACH-000950,-0.334340868254
ACH-000953,-0.138381361746
ACH-000957,-0.398544913953
ACH-000958,-0.45842325356200003
ACH-000960,-0.19284802816
ACH-000963,-0.614258256028
ACH-000968,-0.238255994499
ACH-000969,-0.30209446468400003
ACH-000973,-0.15485710037
ACH-000974,-0.20181589237300002
ACH-000975,-0.263530802514
ACH-000976,-0.187652203026
ACH-000978,-0.710443926652
ACH-000980,-0.30591330227200003
ACH-000984,-0.32366108371999996
ACH-000986,-0.293488604745
ACH-000988,-0.0581824672156
ACH-000993,-0.22865482003499998
ACH-000994,0.158765927232
ACH-000996,-0.23859017752099998
ACH-001001,-0.154705309403
ACH-001020,-0.34412611225100004
ACH-001028,-0.21511313590999998
ACH-001031,-0.26423515685
ACH-001038,-0.29319237785999996
ACH-001048,-0.26111831058699997
ACH-001050,-0.554901616401
ACH-001053,-0.462665579248
ACH-001054,-0.1970427574
ACH-001061,-0.250126981083
ACH-001067,-0.345374099791
ACH-001075,-0.000600938013359
ACH-001096,-0.295494781595
ACH-001128,-0.16301200234899998
ACH-001134,-0.20436249252
ACH-001151,-0.31497972869699997
ACH-001163,-0.301395710673
ACH-001164,0.0340707472436
ACH-001173,-0.27327263410700003
ACH-001183,-0.24917252492199998
ACH-001184,-0.42040168434
ACH-001190,-0.38810766672700003
ACH-001192,-0.10707881762499999
ACH-001193,-0.30224539173799997
ACH-001196,-0.161641586919
ACH-001197,-0.316021159919
ACH-001205,-0.147911582913
ACH-001211,-0.272357746067
ACH-001212,0.30062921977699997
ACH-001228,-0.48068724233099996
ACH-001232,-0.203152200889
ACH-001239,-0.19643935152199998
ACH-001274,-0.179165638182
ACH-001275,-0.271617441523
ACH-001277,-0.279496880588
ACH-001278,-0.109011233735
ACH-001280,-0.257460517079
ACH-001283,-0.159005927711
ACH-001289,-0.0762613869956
ACH-001295,-0.261199056273
ACH-001300,-0.258781840294
ACH-001301,-0.051026964752000005
ACH-001302,-0.232880842796
ACH-001303,-0.0908620930184
ACH-001306,-0.219975714309
ACH-001318,-0.14552579601500001
ACH-001322,-0.443755759798
ACH-001328,-0.405634438006
ACH-001332,-0.227989010176
ACH-001333,-0.603435307205
ACH-001336,-0.16889578654800003
ACH-001340,-0.0305010363859
ACH-001346,-0.212939943594
ACH-001353,-0.0341025556572
ACH-001354,0.0788510237168
ACH-001367,-0.147880103443
ACH-001368,-0.27199645139600004
ACH-001374,-0.298913257853
ACH-001375,-0.35210109211199997
ACH-001377,-0.303500077092
ACH-001380,-0.10129111449200001
ACH-001391,-0.147602868789
ACH-001407,-0.155816410929
ACH-001408,-0.300488972752
ACH-001413,-0.333561562601
ACH-001430,0.150348665698
ACH-001431,-0.210869655517
ACH-001450,-0.0906617734173
ACH-001496,-0.17519491054000003
ACH-001500,-0.275489247474
ACH-001521,-0.361619187129
ACH-001523,-0.124507202864
ACH-001532,-0.18700366407400001
ACH-001536,-0.20831265692200002
ACH-001550,-0.455300181124
ACH-001552,0.00916566510596
ACH-001554,-0.20598417725499998
ACH-001645,-0.274950275869
ACH-001654,-0.240483101897
ACH-001715,-0.446634819126
ACH-001735,-0.415266928652
ACH-001736,-0.253493071348
ACH-001737,-0.32314091828
ACH-001740,-0.42830409679399994
ACH-001745,-0.260854238898
ACH-001750,-0.373429869473
ACH-001765,-0.15185729852399998
ACH-001956,-0.24569825558400002
ACH-001957,-0.22670828453800002
