,LIMD2 (80774)
ACH-000444,-0.313425773323
ACH-000445,-0.244000413652
ACH-000448,-0.297701488851
ACH-000450,-0.130380839187
ACH-000452,-0.318249863581
ACH-000454,-0.05034096799380001
ACH-000458,-0.260556526307
ACH-000459,-0.129205220263
ACH-000460,-0.232892400931
ACH-000461,-0.028977666449000003
ACH-000463,-0.33175226051199996
ACH-000464,-0.326401722293
ACH-000466,-0.175983080035
ACH-000467,-0.186459188543
ACH-000468,-0.240053834007
ACH-000469,-0.270046489115
ACH-000470,-0.301891782423
ACH-000471,-0.290475453111
ACH-000472,-0.324045467657
ACH-000473,-0.283905233945
ACH-000475,-0.334720923073
ACH-000476,-0.43961271025
ACH-000477,-0.197151358015
ACH-000480,-0.267984547438
ACH-000481,-0.233200710884
ACH-000483,-0.261137260267
ACH-000484,-0.23203376170200002
ACH-000485,-0.230911716899
ACH-000486,-0.30645353596999997
ACH-000487,-0.18249630282999998
ACH-000488,-0.301708612901
ACH-000490,-0.215546007362
ACH-000491,-0.308300338779
ACH-000495,-0.286716413736
ACH-000496,-0.273826907284
ACH-000499,-0.0865518526265
ACH-000500,-0.165836783784
ACH-000502,-0.23252186727
ACH-000503,-0.14394576369999998
ACH-000505,-0.317777868078
ACH-000507,-0.514754259997
ACH-000510,-0.27943014071
ACH-000511,-0.370744981179
ACH-000512,-0.0818429910405
ACH-000516,-0.322163240068
ACH-000517,-0.345363483604
ACH-000518,-0.25519361724
ACH-000520,-0.231291469325
ACH-000521,-0.275167287382
ACH-000522,-0.234633129362
ACH-000524,-0.34339524632600005
ACH-000527,-0.487482797861
ACH-000528,-0.119671328848
ACH-000537,-0.4831339275
ACH-000541,-0.177270682066
ACH-000542,-0.23198718500399998
ACH-000544,-0.43484865454800004
ACH-000545,-0.218701680442
ACH-000547,-0.391069120929
ACH-000548,-0.36192826074900003
ACH-000549,-0.38016951137500005
ACH-000550,-0.257040396737
ACH-000552,-0.306895766161
ACH-000556,-0.324868822207
ACH-000557,-0.08785952089539999
ACH-000570,-0.487848798579
ACH-000571,-0.323773989026
ACH-000573,-0.22804080743299998
ACH-000576,-0.363851340234
ACH-000580,-0.075790649968
ACH-000584,-0.250401682129
ACH-000585,-0.224278802714
ACH-000588,-0.26285977543600003
ACH-000589,-0.248158990424
ACH-000591,-0.47091169243000003
ACH-000593,-0.31691904022399997
ACH-000600,-0.327703338966
ACH-000601,-0.29438453274099996
ACH-000604,-0.025632768424
ACH-000605,-0.213979859626
ACH-000606,-0.388013354666
ACH-000608,-0.244534727132
ACH-000614,-0.0963031066626
ACH-000616,-0.404615939921
ACH-000618,-0.281802187157
ACH-000619,-0.272685178447
ACH-000620,-0.194553175112
ACH-000621,-0.43227231193000004
ACH-000622,-0.657978933599
ACH-000623,-0.231963659971
ACH-000624,-0.32606088875399997
ACH-000627,-0.283243717263
ACH-000630,-0.286035800866
ACH-000632,-0.272196414062
ACH-000633,-0.268132704392
ACH-000637,-0.338287595785
ACH-000638,-0.32443547466
ACH-000646,-0.253833742932
ACH-000647,-0.348118173892
ACH-000648,-0.265018803455
ACH-000649,-0.333532290962
ACH-000651,-0.18518400184099998
ACH-000652,-0.545932779252
ACH-000653,-0.15770448432
ACH-000657,-0.259920953189
ACH-000658,-0.173243631871
ACH-000661,-0.192584985352
ACH-000662,-0.26797474498199997
ACH-000663,-0.12119069924900001
ACH-000665,-0.263971393419
ACH-000671,-0.18792130744000002
ACH-000673,-0.5005120983770001
ACH-000676,-0.256073487213
ACH-000677,-0.13799687195000002
ACH-000681,-0.21277664324099999
ACH-000682,-0.299253022505
ACH-000683,-0.236991011738
ACH-000684,-0.306777450006
ACH-000688,-0.48599643075000004
ACH-000693,-0.0952436675761
ACH-000694,-0.25342208211899997
ACH-000695,-0.251877429077
ACH-000696,-0.326227042433
ACH-000697,-0.242141392738
ACH-000699,-0.19700188118700002
ACH-000701,-0.385734778992
ACH-000706,-0.254887616601
ACH-000711,-0.28692392234700004
ACH-000713,-0.00435551256365
ACH-000714,-0.28263032537
ACH-000718,-0.10292687732599999
ACH-000720,-0.265343996329
ACH-000721,-0.33945340623400005
ACH-000724,-0.0649135503783
ACH-000725,-0.23571104636100002
ACH-000732,-0.576216006777
ACH-000734,-0.10310816411599999
ACH-000735,-0.224991713532
ACH-000736,-0.20389837651599999
ACH-000738,-0.207500712482
ACH-000746,-0.252029803893
ACH-000747,-0.29143691030499996
ACH-000748,-0.141627988394
ACH-000753,-0.33692603357400003
ACH-000756,-0.318154569035
ACH-000757,-0.22198774215199998
ACH-000758,-0.289921109295
ACH-000760,-0.218938696785
ACH-000763,-0.24363563388099999
ACH-000764,-0.343373606177
ACH-000765,-0.368679433392
ACH-000766,-0.5152490401950001
ACH-000767,-0.22564127286
ACH-000768,-0.288563055159
ACH-000769,-0.29041522462499997
ACH-000770,-0.285495958706
ACH-000771,-0.266406488287
ACH-000773,-0.28598231907099997
ACH-000776,-0.27575031279199996
ACH-000777,-0.255753391607
ACH-000778,-0.106359252254
ACH-000781,-0.322314873325
ACH-000782,-0.363527848558
ACH-000783,-0.293210869122
ACH-000784,-0.263434110122
ACH-000785,-0.288556105511
ACH-000787,-0.188485335369
ACH-000788,-0.35576666176700006
ACH-000791,-0.225896656654
ACH-000792,-0.39662169891099996
ACH-000794,-0.22096547485800003
ACH-000796,-0.289732833909
ACH-000799,-0.5171614930080001
ACH-000800,0.133318500073
ACH-000802,-0.251717960521
ACH-000804,-0.373540903415
ACH-000805,-0.407742056905
ACH-000809,-0.252129570295
ACH-000810,-0.0896461765768
ACH-000811,-0.407650743046
ACH-000817,-0.310551885322
ACH-000819,-0.16505770899900002
ACH-000820,-0.40009269519900004
ACH-000821,-0.197753147018
ACH-000822,-0.16351867497199998
ACH-000823,-0.38308033766099997
ACH-000824,-0.300044775401
ACH-000827,-0.271438424781
ACH-000829,-0.382752519261
ACH-000831,-0.213647564265
ACH-000832,-0.4918220049
ACH-000833,-0.253676895598
ACH-000834,-0.19505325789500003
ACH-000835,-0.343263274512
ACH-000836,-0.403710748825
ACH-000837,-0.315743503724
ACH-000838,-0.371705489446
ACH-000839,-0.276540698081
ACH-000840,-0.260976626075
ACH-000841,-0.193129651932
ACH-000843,-0.28247244698
ACH-000846,-0.18172680173099998
ACH-000847,-0.154504389653
ACH-000848,-0.18618064366700002
ACH-000849,-0.35915947414000005
ACH-000851,-0.306421775996
ACH-000855,-0.13610481795399998
ACH-000856,-0.20507869489100003
ACH-000858,-0.389843436241
ACH-000859,-0.273412682445
ACH-000861,-0.208801482421
ACH-000862,-0.146662572548
ACH-000865,-0.358554602797
ACH-000866,-0.330868897812
ACH-000867,-0.45752952600900004
ACH-000869,0.033079391395999996
ACH-000872,-0.33209821485
ACH-000873,-0.336570172273
ACH-000876,-0.15555225610600001
ACH-000878,-0.36584182468800003
ACH-000880,-0.164044101623
ACH-000881,-0.255092530762
ACH-000882,-0.222660542309
ACH-000884,-0.22566131903
ACH-000885,-0.182797400189
ACH-000887,-0.297793908073
ACH-000888,-0.3281335395
ACH-000889,-0.223115708129
ACH-000890,-0.29821379449900004
ACH-000896,-0.27368631274
ACH-000898,-0.319069408789
ACH-000900,-0.2351933425
ACH-000901,-0.358421114591
ACH-000905,-0.248731468374
ACH-000906,-0.24844483286
ACH-000907,-0.23067127793499997
ACH-000910,-0.7764490464129999
ACH-000911,-0.26683187172600004
ACH-000912,-0.33420641847
ACH-000913,-0.283399470446
ACH-000915,-0.308658275569
ACH-000916,-0.237278759322
ACH-000917,-0.41021716171800005
ACH-000921,-0.300466153493
ACH-000924,-0.252951017087
ACH-000926,-0.201903323343
ACH-000928,-0.141180889306
ACH-000929,-0.131706716358
ACH-000932,-0.30333813212
ACH-000935,-0.180526971561
ACH-000936,-0.0357033628791
ACH-000937,-0.26376094064800004
ACH-000938,0.0659981572354
ACH-000939,-0.30343432530000003
ACH-000941,-0.050158138811
ACH-000943,-0.21194309864
ACH-000946,-0.36083286714699997
ACH-000947,-0.283532215514
ACH-000948,-0.20295628140500002
ACH-000950,-0.21092822537500003
ACH-000953,-0.197265267295
ACH-000957,-0.19096100664000001
ACH-000958,-0.254949522933
ACH-000960,-0.24419243460499998
ACH-000963,-0.380327973849
ACH-000968,-0.208173799135
ACH-000969,-0.126979331729
ACH-000973,-0.387221927626
ACH-000974,-0.307836510197
ACH-000975,-0.233862134813
ACH-000976,-0.24956884301100002
ACH-000978,-0.232093067488
ACH-000980,-0.203967528815
ACH-000984,-0.39525835307499996
ACH-000986,-0.327328861972
ACH-000988,-0.352271118565
ACH-000993,-0.494344616043
ACH-000994,-0.216939665696
ACH-000996,-0.33764771678000005
ACH-001001,-0.25248805993
ACH-001020,-0.299426545807
ACH-001028,-0.290918473694
ACH-001031,-0.338730030584
ACH-001038,-0.343900114204
ACH-001048,-0.29098476067400003
ACH-001050,-0.8353215871619999
ACH-001053,-0.349532936908
ACH-001054,-0.6044024675299999
ACH-001061,-0.350969619919
ACH-001067,-0.49317361416999994
ACH-001075,-0.259116885751
ACH-001096,-0.306593563323
ACH-001128,-0.100782332754
ACH-001134,-0.272484131376
ACH-001151,-0.236498066772
ACH-001163,-0.381556456797
ACH-001164,-0.24455416583200001
ACH-001173,-0.33838238539000004
ACH-001183,-0.101429449315
ACH-001184,-0.37266106854500003
ACH-001190,-0.444225599811
ACH-001192,-0.261833170733
ACH-001193,-0.37241480236999996
ACH-001196,-0.611588287184
ACH-001197,-0.164253169276
ACH-001205,-0.312282555774
ACH-001211,-0.327716001639
ACH-001212,-0.34994588095
ACH-001228,-0.313699650243
ACH-001232,-0.343819720466
ACH-001239,-0.33756141968099995
ACH-001274,-0.463635311293
ACH-001275,-0.108347144473
ACH-001277,-0.103875377316
ACH-001278,-0.314487921335
ACH-001280,-0.643723042085
ACH-001283,-0.305702583516
ACH-001289,-0.39327690172700003
ACH-001295,-0.51221514029
ACH-001300,-0.25158288278700003
ACH-001301,-0.461545285162
ACH-001302,-0.325625035359
ACH-001303,-0.683914674469
ACH-001306,-0.210691062013
ACH-001318,-0.295495340211
ACH-001322,-0.40420862410400005
ACH-001328,-0.276948245593
ACH-001332,-0.17432007901500002
ACH-001333,-0.435156634553
ACH-001336,-0.19225789994800002
ACH-001340,-0.479616704934
ACH-001346,-0.165811060692
ACH-001353,-0.401966847216
ACH-001354,-0.484984643876
ACH-001367,-0.19488330060800002
ACH-001368,-0.376359412915
ACH-001374,-0.27057623785999996
ACH-001375,-0.457562233233
ACH-001377,-0.21724143597800002
ACH-001380,-0.181441586398
ACH-001391,-0.396241820587
ACH-001407,-0.309535339778
ACH-001408,-0.18507931658
ACH-001413,-0.532786217225
ACH-001430,-0.403414534358
ACH-001431,-0.408504614667
ACH-001450,-0.211178675752
ACH-001496,-0.264748481307
ACH-001500,-0.39368458426299996
ACH-001521,-0.242271107806
ACH-001523,-0.461554022838
ACH-001532,-0.313859960462
ACH-001536,-0.38974519514600003
ACH-001550,-0.426242889969
ACH-001552,-0.322635078038
ACH-001554,-0.367225082677
ACH-001645,-0.286293040649
ACH-001654,-0.251421401596
ACH-001715,-0.28520237490600003
ACH-001735,-0.278649795638
ACH-001736,-0.312576227835
ACH-001737,0.347475694393
ACH-001740,-0.334975076325
ACH-001745,-0.30707850523499997
ACH-001750,-0.483880601673
ACH-001765,-0.312951422346
ACH-001956,-0.293623213127
ACH-001957,-0.362940649389
