,SUCO (51430)
ACH-000517,-0.524075698534
ACH-000518,-0.5374072822779999
ACH-000520,-0.484242048703
ACH-000521,-0.655332417849
ACH-000522,-0.236964145984
ACH-000524,-0.39032842701399995
ACH-000527,-0.035235277462199996
ACH-000528,-0.060405475784200004
ACH-000537,-0.193292800669
ACH-000541,-0.33993930801600003
ACH-000542,-0.39004655052299997
ACH-000544,-0.542021388441
ACH-000545,-0.20131565429900003
ACH-000547,-0.0318485904158
ACH-000548,-0.9672010649609999
ACH-000549,-0.305933532993
ACH-000550,-0.47300185758100005
ACH-000552,-0.166948215423
ACH-000556,-0.125336504292
ACH-000557,-0.17753680663
ACH-000570,-0.382122924495
ACH-000571,-0.685534914161
ACH-000573,-0.19694110560199998
ACH-000576,-0.223882438041
ACH-000580,-0.09370277213980001
ACH-000584,0.123094288158
ACH-000585,-0.03664869253730001
ACH-000588,-0.23719903595699998
ACH-000589,-0.559306715289
ACH-000591,-0.006738378936580001
ACH-000593,-0.613787687459
ACH-000600,-0.519977979076
ACH-000601,-0.34085921999499996
ACH-000604,0.019076688660900003
ACH-000605,-0.717424972206
ACH-000606,-0.457348891057
ACH-000608,-0.399188454821
ACH-000614,-0.170455644082
ACH-000616,-0.16875684017999998
ACH-000618,-0.405293437681
ACH-000619,-0.19011229537399998
ACH-000620,-0.223259469619
ACH-000621,-0.298377080335
ACH-000622,-0.528927115345
ACH-000623,-0.459386393635
ACH-000624,-0.9853933492110001
ACH-000627,-0.30725255274
ACH-000630,-0.582967540292
ACH-000632,-0.5205803736300001
ACH-000633,-0.32119949908000006
ACH-000637,-0.127687653559
ACH-000638,-0.277796830088
ACH-000646,-0.0169912956657
ACH-000647,-0.57694232451
ACH-000648,-0.657108847197
ACH-000649,-0.35697978853699996
ACH-000651,-0.341932355714
ACH-000652,-0.698733145396
ACH-000653,-0.195030954331
ACH-000657,-0.318676862539
ACH-000658,-0.38429186551
ACH-000661,-0.344693924471
ACH-000662,-0.5271016072479999
ACH-000663,-0.20253799009399998
ACH-000665,-0.9292933490440001
ACH-000671,-0.441077268411
ACH-000673,-0.651466310488
ACH-000676,-0.214118991809
ACH-000677,-0.9586892491
ACH-000681,-0.762643238014
ACH-000682,-0.449953558019
ACH-000683,-0.984347705665
ACH-000684,-0.326193955921
ACH-000688,0.0511016793186
ACH-000693,-0.8334763492659999
ACH-000694,-0.384579669086
ACH-000695,-0.593780925654
ACH-000696,-0.340779757816
ACH-000697,-0.44783220668300006
ACH-000699,-0.9648453810969999
ACH-000701,-0.630678536435
ACH-000706,-0.628461279005
ACH-000711,-0.418711607712
ACH-000713,-0.803103375685
ACH-000714,-0.48043243091000004
ACH-000718,-0.41024363758500004
ACH-000720,-0.7228336205079999
ACH-000721,-0.679791681515
ACH-000724,-0.392269221334
ACH-000725,-0.311813317777
ACH-000732,-0.607856716407
ACH-000734,-0.326197282188
ACH-000735,-0.008992563327489999
ACH-000736,-0.155904438957
ACH-000738,-0.301018455954
ACH-000746,-0.23777304378400002
ACH-000747,-0.776394337218
ACH-000748,-0.530355237295
ACH-000753,-0.258297730224
ACH-000756,-0.268229523269
ACH-000757,-0.21045445863200002
ACH-000758,-0.493700512938
ACH-000760,-0.40986268025399997
ACH-000763,-0.307366326152
ACH-000764,-0.5210055395840001
ACH-000765,-0.558925162381
ACH-000766,-0.946393746072
ACH-000767,-0.154103282719
ACH-000768,-0.244895337583
ACH-000769,-0.39640608395099997
ACH-000770,-0.33255603875
ACH-000771,-0.0335596410338
ACH-000773,-0.553760002515
ACH-000776,-0.242501114504
ACH-000777,-0.120464412008
ACH-000778,-0.17205924655000002
ACH-000781,-0.8013005878239999
ACH-000782,-0.285798594328
ACH-000783,-0.15256323079700002
ACH-000784,-0.770657021287
ACH-000785,-0.7256930548010001
ACH-000787,-0.956232660912
ACH-000788,-0.514941673273
ACH-000791,-0.0635881326969
ACH-000792,-0.238409235083
ACH-000794,-0.148353017231
ACH-000796,-0.187586590624
ACH-000799,-0.34657776430200005
ACH-000800,-0.234577491902
ACH-000802,-0.129155400112
ACH-000804,-0.7372299863070001
ACH-000805,-0.5459395480470001
ACH-000809,-0.534100249894
ACH-000810,-0.35610726278000004
ACH-000811,-0.461245858207
ACH-000817,-0.19091355346500002
ACH-000819,-0.527709672452
ACH-000820,-0.237776932585
ACH-000821,0.0742562564512
ACH-000822,-0.49095290391400004
ACH-000823,-0.35265609795100006
ACH-000824,-0.124672616854
ACH-000827,-0.835173896426
ACH-000829,-0.308320373885
ACH-000831,-0.29544335950100004
ACH-000832,-0.372046860233
ACH-000833,0.0304738479665
ACH-000834,-0.22702815798
ACH-000835,-0.189237320204
ACH-000836,-0.23105858449900002
ACH-000837,-0.781842726354
ACH-000838,-0.34267929006399994
ACH-000839,-0.445752056361
ACH-000840,-0.704482332615
ACH-000841,-0.7910427329459999
ACH-000843,-0.176735059931
ACH-000846,-0.37500884301
ACH-000847,-0.301705873355
ACH-000848,-0.21222024997000002
ACH-000849,-0.029802746263299998
ACH-000851,-0.37520063206
ACH-000855,-0.23041764558800001
ACH-000856,-0.325365358131
ACH-000858,-0.7699801451710001
ACH-000859,-0.7210412244169999
ACH-000861,-0.401303407025
ACH-000862,-0.15483469179099998
ACH-000865,-0.277219991882
ACH-000866,-0.213387885091
ACH-000867,-0.7182979753129999
ACH-000869,-0.24799088975400002
ACH-000872,-0.366262799722
ACH-000873,-0.345189586483
ACH-000876,-0.263382681419
ACH-000878,-0.5604206047820001
ACH-000880,-0.28395535291900004
ACH-000881,-0.399198953199
ACH-000882,-0.443327067399
ACH-000884,-0.60040794414
ACH-000885,-0.09491259496200001
ACH-000887,-0.42777817382100003
ACH-000888,-0.48217076825800004
ACH-000889,-0.10067782520600001
ACH-000890,-0.308070499944
ACH-000896,-0.254167454808
ACH-000898,-0.335962883565
ACH-000900,-0.756885891815
ACH-000901,-0.702667626183
ACH-000905,-0.249442602401
ACH-000906,-0.371990811074
ACH-000907,-0.305242947181
ACH-000910,-0.255280400877
ACH-000911,-0.306205090467
ACH-000912,-0.287367161844
ACH-000913,-0.278252679619
ACH-000915,-0.243633404506
ACH-000916,-0.931540024154
ACH-000917,-0.7356757091689999
ACH-000921,-0.6142019317580001
ACH-000924,-0.444700729687
ACH-000926,-0.42241978359899995
ACH-000928,-0.628742403018
ACH-000929,-0.662695534844
ACH-000932,-0.19996917730500002
ACH-000935,-0.118094897411
ACH-000936,-0.0736255698932
ACH-000937,-0.0963984198591
ACH-000938,-0.20168800624400002
ACH-000939,-0.23942452437399997
ACH-000941,-0.8681424000329999
ACH-000943,-0.459309561213
ACH-000946,-0.23451380897100002
ACH-000947,-0.165824782157
ACH-000948,-0.463471690398
ACH-000950,-0.8908254422849999
ACH-000953,-0.24860515323000001
ACH-000957,-0.271605902335
ACH-000958,-0.849827432191
ACH-000960,-0.263494863776
ACH-000963,0.0325521510224
ACH-000968,-0.8189032130730001
ACH-000969,-0.451963940369
ACH-000973,-0.188307584597
ACH-000974,-0.18784805974100002
ACH-000975,-0.036102403435699995
ACH-000976,-0.0262074909093
ACH-000978,-0.062221691783
ACH-000980,-0.136897736439
ACH-000984,-0.48760610365900003
ACH-000986,-0.686615572908
ACH-000988,-0.236201888719
ACH-000993,-0.393624385939
ACH-000994,0.07890864238369999
ACH-000996,-0.08977379819530001
ACH-001001,-0.12894987135
ACH-001020,-0.843201148742
ACH-001028,-0.00865107217423
ACH-001031,0.410291486207
ACH-001038,-0.166181373012
ACH-001048,-0.387566683982
ACH-001050,-0.4017665815
ACH-001053,-0.269039718855
ACH-001054,-0.11015807228
ACH-001061,-0.166893098674
ACH-001067,-0.57627926416
ACH-001075,-0.260400714326
ACH-001096,-0.348340215058
ACH-001128,-0.37599444476899996
ACH-001134,-0.740159750017
ACH-001151,-0.40539878443300004
ACH-001163,-0.476495176581
ACH-001164,-0.386392536665
ACH-001173,-0.250573988966
ACH-001183,-0.46361558627099997
ACH-001184,-0.0731957224012
ACH-001190,-0.73473513199
ACH-001192,-0.269960088557
ACH-001193,-0.005904738923180001
ACH-001196,-0.10047527312799999
ACH-001197,-0.456005888711
ACH-001205,-0.330110796142
ACH-001211,-0.607132493633
ACH-001212,-0.7639347428919999
ACH-001228,-0.33503320276799997
ACH-001232,-0.014851244709100002
ACH-001239,-0.188659444107
ACH-001274,-0.630196892826
ACH-001275,-0.400606454274
ACH-001277,-0.506710941476
ACH-001278,-0.563448444133
ACH-001280,-0.34586517292400004
ACH-001283,-0.500671006795
ACH-001289,-0.296113657117
ACH-001295,-0.0613976760671
ACH-001300,-0.026420472362099996
ACH-001301,-0.401607041285
ACH-001302,0.00632282080831
ACH-001303,0.233917951434
ACH-001306,-0.540604703759
ACH-001318,-0.28775100939
ACH-001322,-0.509517496725
ACH-001328,-0.8206581359389999
ACH-001332,-0.436037172051
ACH-001333,-0.014660406858899999
ACH-001336,-0.21223364851799997
ACH-001340,-0.098654761565
ACH-001346,-0.548912305025
ACH-001353,-0.17640007590999998
ACH-001354,-0.221605304043
ACH-001367,-0.0274732550739
ACH-001368,-0.372208989866
ACH-001374,-0.0566617329416
ACH-001375,-0.612959970623
ACH-001377,-0.328941875919
ACH-001380,-0.0602469849057
ACH-001391,-0.470539831475
ACH-001407,-0.685838136944
ACH-001408,-0.633247452372
ACH-001413,-0.5902401932970001
ACH-001430,-0.841628347914
ACH-001431,-0.473895766394
ACH-001450,-0.125318230185
ACH-001496,-0.6571725682199999
ACH-001500,-0.238429274285
ACH-001521,-0.100832219362
ACH-001523,-0.142787112817
ACH-001532,-0.249219989714
ACH-001536,-0.8348828685709999
ACH-001550,-0.367456066619
ACH-001552,-0.570490796085
ACH-001554,-0.598876504482
ACH-001645,0.0036230264156299997
ACH-001654,-0.864278898811
ACH-001715,-0.478634031813
ACH-001735,-0.31379305027300003
ACH-001736,-0.271688298652
ACH-001737,-0.48123950691399997
ACH-001740,0.10551817565199999
ACH-001745,-0.09007011588239999
ACH-001750,-0.150480980746
ACH-001765,-0.21759951645999998
ACH-001956,-0.636022282292
ACH-001957,-0.47819093555299996
