,OLFML3 (56944)
ACH-000503,-0.7781117890449999
ACH-000505,-0.6468830230470001
ACH-000507,-0.5669975682549999
ACH-000510,-0.39126921817500004
ACH-000511,-0.549573340888
ACH-000512,-0.758787842295
ACH-000516,-0.604613769964
ACH-000517,-0.577438981719
ACH-000518,-0.532309993459
ACH-000520,-0.556794057233
ACH-000521,-0.621564541442
ACH-000522,-0.789290279605
ACH-000524,-0.449737439185
ACH-000527,-0.44599368329800004
ACH-000528,-0.48361186718800003
ACH-000537,-0.651221997457
ACH-000541,-0.686696461242
ACH-000542,-0.745203928043
ACH-000544,-0.645570414016
ACH-000545,-0.73487313191
ACH-000547,-0.617298550897
ACH-000548,-0.542547961388
ACH-000549,-0.475796759974
ACH-000550,-0.477449765312
ACH-000552,-0.568236148615
ACH-000556,-0.563934694289
ACH-000557,-0.630727092578
ACH-000570,-0.5613126426439999
ACH-000571,-0.608709794144
ACH-000573,-0.654985420948
ACH-000576,-0.7296131256980001
ACH-000580,-0.908808423185
ACH-000584,-0.682275883196
ACH-000585,-0.43753128266400004
ACH-000588,-0.5285039700859999
ACH-000589,-0.575383921832
ACH-000591,-0.6250561144510001
ACH-000593,-0.619627250766
ACH-000600,-0.542549670301
ACH-000601,-0.613583905437
ACH-000604,-0.643775858246
ACH-000605,-0.861344735264
ACH-000606,-0.48953891447
ACH-000608,-0.500990275224
ACH-000614,-0.7809367419769999
ACH-000616,-0.564993460656
ACH-000618,-0.347963839185
ACH-000619,-0.600046548455
ACH-000620,-0.691110735716
ACH-000621,-0.5362767019899999
ACH-000622,-0.793818235222
ACH-000623,-0.773229430486
ACH-000624,-0.6141080071930001
ACH-000627,-0.577020191719
ACH-000630,-0.599818274896
ACH-000632,-0.624313394284
ACH-000633,-0.6946040677399999
ACH-000637,-0.667144927518
ACH-000638,-0.70172121611
ACH-000646,-0.678002785846
ACH-000647,-0.523070338013
ACH-000648,-0.814927371517
ACH-000649,-0.688582349131
ACH-000651,-0.808137297416
ACH-000652,-0.790673309123
ACH-000653,-0.503337092189
ACH-000657,-0.80029566668
ACH-000658,-0.756387235304
ACH-000661,-0.653385768284
ACH-000662,-0.788394493133
ACH-000663,-0.321734271296
ACH-000665,-0.638932720845
ACH-000671,-0.73032204559
ACH-000673,-0.621337396212
ACH-000676,-0.671511096449
ACH-000677,-0.463039116515
ACH-000681,-0.552454392832
ACH-000682,-0.6733497393629999
ACH-000683,-0.641539911304
ACH-000684,-0.8077753977140001
ACH-000688,-0.754745752349
ACH-000693,-0.703951008179
ACH-000694,-0.482735560125
ACH-000695,-0.6407763733640001
ACH-000696,-0.538624157751
ACH-000697,-0.37381201138400005
ACH-000699,-0.372694229925
ACH-000701,-0.368586163904
ACH-000706,-0.6571150765470001
ACH-000711,-0.49456594136999993
ACH-000713,-0.6129280347689999
ACH-000714,-0.541667443856
ACH-000718,-0.5988388123349999
ACH-000720,-0.461127082283
ACH-000721,-0.654658121736
ACH-000724,-0.2830398758
ACH-000725,-0.563685815125
ACH-000732,-0.596023808933
ACH-000734,-0.562917396668
ACH-000735,-0.789017760416
ACH-000736,-0.7841396618800001
ACH-000738,-0.595814558131
ACH-000746,-0.248556799176
ACH-000747,-0.562317853004
ACH-000748,-0.519703247545
ACH-000753,-0.585543082346
ACH-000756,-0.49183909860299996
ACH-000757,-0.6812842649009999
ACH-000758,-0.46948126789899997
ACH-000760,-0.509714442523
ACH-000763,-0.604101519258
ACH-000764,-0.832223525079
ACH-000765,-0.82886414339
ACH-000766,-0.7591666238600001
ACH-000767,-0.824986269113
ACH-000768,-0.727206022182
ACH-000769,-0.37900840713100004
ACH-000770,-0.7528697740289999
ACH-000771,-0.7559439716320001
ACH-000773,-0.627088682606
ACH-000776,-0.692249394657
ACH-000777,-0.679318135361
ACH-000778,-0.816695974922
ACH-000781,-0.607393110678
ACH-000782,-0.277534135852
ACH-000783,-0.872119864892
ACH-000784,-0.685740167737
ACH-000785,-0.705223409007
ACH-000787,-0.57166544538
ACH-000788,-0.6889113522570001
ACH-000791,-0.816726587358
ACH-000792,-0.594998351945
ACH-000794,-0.9226766485410001
ACH-000796,-0.597529657488
ACH-000799,-0.543247326711
ACH-000800,-0.39557319286
ACH-000802,-0.292017274626
ACH-000804,-0.62490067348
ACH-000805,-0.461045876466
ACH-000809,-0.492002495158
ACH-000810,-0.7677414008319999
ACH-000811,-0.576606891395
ACH-000817,-0.689046388299
ACH-000819,-0.57472859728
ACH-000820,-1.09775980666
ACH-000821,-0.726762683941
ACH-000822,-0.42407188505800003
ACH-000823,-0.7228401958409999
ACH-000824,-0.704916993601
ACH-000827,-0.595811823986
ACH-000829,-0.5606662763279999
ACH-000831,-0.541457281572
ACH-000832,-0.678497446279
ACH-000833,-0.330516016224
ACH-000834,-0.714497837773
ACH-000835,-0.635669509294
ACH-000836,-0.621618311627
ACH-000837,-0.634781002338
ACH-000838,0.0360332240853
ACH-000839,-0.62591808624
ACH-000840,-0.6766155656749999
ACH-000841,-0.5000404179219999
ACH-000843,-0.6075417603850001
ACH-000846,-0.704733765104
ACH-000847,-0.719247514446
ACH-000848,-0.617381412707
ACH-000849,-0.8619477254100001
ACH-000851,-0.7456028660490001
ACH-000855,-0.5433942353419999
ACH-000856,-0.601843843389
ACH-000858,-0.732328181081
ACH-000859,-0.746910730993
ACH-000861,-0.525406491733
ACH-000862,-0.7864833679340001
ACH-000865,-0.515301025666
ACH-000866,-0.647355210178
ACH-000867,-0.688179935549
ACH-000869,-0.587849160947
ACH-000872,-0.6789789285719999
ACH-000873,-0.628495205908
ACH-000876,-0.732038288443
ACH-000878,-0.36549003242
ACH-000880,-0.688637798846
ACH-000881,-0.650458799424
ACH-000882,-0.682841965597
ACH-000884,-0.523145879572
ACH-000885,-0.616579789393
ACH-000887,-0.7770970886920001
ACH-000888,-0.527505644445
ACH-000889,-0.560250386366
ACH-000890,-1.00029314879
ACH-000896,-0.661892722417
ACH-000898,-0.48903455477799995
ACH-000900,-0.310838344861
ACH-000901,-0.564052794971
ACH-000905,-0.804935655265
ACH-000906,-0.6645784216139999
ACH-000907,-0.574874267815
ACH-000910,-0.628108281716
ACH-000911,-0.8172826800540001
ACH-000912,-0.6575278438050001
ACH-000913,-0.646378653999
ACH-000915,-0.528169924521
ACH-000916,-0.31185285582899996
ACH-000917,-0.5553844553339999
ACH-000921,-0.661499184187
ACH-000924,-0.512861954676
ACH-000926,-0.44973897627400006
ACH-000928,-0.570673318465
ACH-000929,-0.289724206845
ACH-000932,-0.535963893693
ACH-000935,-0.381049031083
ACH-000936,-0.517359811764
ACH-000937,-0.7399123919789999
ACH-000938,-0.579820166837
ACH-000939,-0.5462231218460001
ACH-000941,-0.433176711191
ACH-000943,-0.588582840566
ACH-000946,-0.7220963695389999
ACH-000947,-0.5977804363600001
ACH-000948,-0.40037572367700003
ACH-000950,-0.578770653923
ACH-000953,-0.6822981751360001
ACH-000957,-0.692743732122
ACH-000958,-0.47488529565800003
ACH-000960,-0.669922733766
ACH-000963,-0.656027469424
ACH-000968,-0.542310370552
ACH-000969,-0.658335138888
ACH-000973,-0.582069383871
ACH-000974,-0.723422851914
ACH-000975,-0.7450307011830001
ACH-000976,-0.859874399601
ACH-000978,-0.627528747064
ACH-000980,-0.5783856820459999
ACH-000984,-0.491725615535
ACH-000986,-0.632981280819
ACH-000988,-0.461438923378
ACH-000993,-0.5938245593829999
ACH-000994,-0.648738057722
ACH-000996,-0.5282010410010001
ACH-001001,-0.7121142429539999
ACH-001020,-0.750306393144
ACH-001028,-0.783634323948
ACH-001031,-0.54427325776
ACH-001038,-0.624984714277
ACH-001048,-0.684981409981
ACH-001050,-0.7533750349789999
ACH-001053,-0.645849242888
ACH-001054,-0.743121370147
ACH-001061,-0.5447760515919999
ACH-001067,-0.618275508722
ACH-001075,-0.470818650289
ACH-001096,-0.690015834806
ACH-001128,-0.740188890331
ACH-001134,-0.6763256016850001
ACH-001151,-0.7739849998080001
ACH-001163,-0.521341349926
ACH-001164,-0.46018749549500004
ACH-001173,-0.5981193857379999
ACH-001183,-0.793956849491
ACH-001184,-0.526282554366
ACH-001190,-0.8233530292829999
ACH-001192,-0.881995302868
ACH-001193,-0.880831924594
ACH-001196,-0.680833648983
ACH-001197,-0.659254429306
ACH-001205,-0.731137103344
ACH-001211,-0.541277234747
ACH-001212,-0.64735961159
ACH-001228,-0.538042637774
ACH-001232,-0.723988441919
ACH-001239,-0.786371816338
ACH-001274,-0.7235168333409999
ACH-001275,-0.631377440129
ACH-001277,-0.626372556888
ACH-001278,-0.599572953587
ACH-001280,-0.5775483547079999
ACH-001283,-0.651817014515
ACH-001289,-0.41495405023000004
ACH-001295,-0.746315519467
ACH-001300,-0.6498242880780001
ACH-001301,-0.604512365825
ACH-001302,-0.9605297685009999
ACH-001303,-0.523961408887
ACH-001306,-0.788381792342
ACH-001318,-0.569613290999
ACH-001322,-0.900620917045
ACH-001328,-0.570803351329
ACH-001332,-0.787992884769
ACH-001333,-0.670004512653
ACH-001336,-0.566195967108
ACH-001340,-0.552522585107
ACH-001346,-0.722968957448
ACH-001353,-0.447679342047
ACH-001354,-0.8866929161489999
ACH-001367,-0.569139706375
ACH-001368,-0.588831238335
ACH-001374,-0.93068288731
ACH-001375,-0.7775293739460001
ACH-001377,-0.6177972759
ACH-001380,-0.731820067528
ACH-001391,-0.44470026634300003
ACH-001407,-0.6256970233320001
ACH-001408,-0.619867103191
ACH-001413,-0.501895343926
ACH-001430,-0.634409644349
ACH-001431,-0.748649489258
ACH-001450,-0.46820199756
ACH-001496,-0.460060905999
ACH-001500,-0.5855591404420001
ACH-001521,-0.381504198397
ACH-001523,-0.737548509304
ACH-001532,-0.755024736033
ACH-001536,-0.47522056516000005
ACH-001550,-0.422045971048
ACH-001552,-0.791420262477
ACH-001554,-0.778929931169
ACH-001645,-0.411320421746
ACH-001654,-0.5801497447990001
ACH-001715,-0.481820901575
ACH-001735,-0.521876822274
ACH-001736,-0.610300999193
ACH-001737,-1.2939486435299998
ACH-001740,-0.808545212202
ACH-001745,-0.671393109812
ACH-001750,-0.505507119116
ACH-001765,-0.505877765822
ACH-001956,-0.471267466779
ACH-001957,-0.444953075344
