,ZC3H12C (85463)
ACH-000898,0.0409586797983
ACH-000900,-0.046211331553100005
ACH-000901,-0.06725081798780001
ACH-000905,0.0766874030436
ACH-000906,-0.253486287217
ACH-000907,0.360155457834
ACH-000910,-0.09826824074860001
ACH-000911,0.00499099300305
ACH-000912,-0.0544732475012
ACH-000913,-0.198867274366
ACH-000915,-0.0505349412268
ACH-000916,0.224994985137
ACH-000917,-0.09629117832560001
ACH-000921,-0.09202629074930001
ACH-000924,-0.136172696335
ACH-000926,-0.103639947305
ACH-000928,-0.12429070377599999
ACH-000929,0.08670474169119999
ACH-000932,-0.0790696432199
ACH-000935,-0.13651505740999997
ACH-000936,-0.145757753861
ACH-000937,-0.12732875562999998
ACH-000938,-0.016636752151
ACH-000939,0.157424356001
ACH-000941,-0.07343754166069999
ACH-000943,-0.0776391154739
ACH-000946,0.0080013386107
ACH-000947,-0.171358542147
ACH-000948,-0.0226535383976
ACH-000950,0.127546898792
ACH-000953,-0.046705410572800005
ACH-000957,-0.401286518537
ACH-000958,-0.347430383578
ACH-000960,-0.118726296947
ACH-000963,-0.111736441546
ACH-000968,-0.0180152751342
ACH-000969,-0.0716115932847
ACH-000973,-0.127336235363
ACH-000974,-0.013844440438700001
ACH-000975,-0.0895846025774
ACH-000976,5.33667832747e-05
ACH-000978,-0.216329386605
ACH-000980,-0.14654172608
ACH-000984,-0.322757036071
ACH-000986,-0.10292002181700001
ACH-000988,-0.302726341889
ACH-000993,-0.310781991717
ACH-000994,0.07790412921860002
ACH-000996,-0.129794607461
ACH-001001,0.030311491036400004
ACH-001020,0.0321190807735
ACH-001028,-0.0448211824529
ACH-001031,-0.189153899627
ACH-001038,-0.18900232069400003
ACH-001048,-0.0674083295785
ACH-001050,-0.0866271302219
ACH-001053,-0.0301914537957
ACH-001054,-0.044133300671800005
ACH-001061,-0.14431150814500002
ACH-001067,-0.076672698776
ACH-001075,0.061217276753599996
ACH-001096,-0.183868800627
ACH-001128,0.0135689358769
ACH-001134,-0.123749487294
ACH-001151,-0.18158934755800002
ACH-001163,-0.112048258186
ACH-001164,-0.0573394780809
ACH-001173,-0.034576379540300003
ACH-001183,-0.102784125396
ACH-001184,-0.0423156217024
ACH-001190,-0.0114530311998
ACH-001192,-0.0361556719066
ACH-001193,-0.09062347982989999
ACH-001196,-0.0597575955622
ACH-001197,-0.241556922583
ACH-001205,-0.258519885171
ACH-001211,-0.22007928386999998
ACH-001212,0.0620189320617
ACH-001228,-0.234301036586
ACH-001232,0.0242487365423
ACH-001239,0.027610884539900002
ACH-001274,-0.13295863053200002
ACH-001275,-0.222479308202
ACH-001277,-0.033826372639200006
ACH-001278,0.201244650509
ACH-001280,0.147513572003
ACH-001283,-0.256471968727
ACH-001289,-0.143831867187
ACH-001295,-0.189859959901
ACH-001300,-0.0375601931417
ACH-001301,-0.22165267397900001
ACH-001302,0.0784683024693
ACH-001303,-0.325126834041
ACH-001306,-0.258650274591
ACH-001318,0.0604240042634
ACH-001322,-0.305117867715
ACH-001328,-0.08746382030330001
ACH-001332,-0.579668970719
ACH-001333,-0.39599411623499997
ACH-001336,-0.09763040227
ACH-001340,-0.148955768383
ACH-001346,-0.00660671903403
ACH-001353,-0.06853372789750001
ACH-001354,-0.192808089541
ACH-001367,-0.00992389436501
ACH-001368,-0.176796294752
ACH-001374,0.29360742076900004
ACH-001375,-0.13481623742
ACH-001377,-0.09924042198899999
ACH-001380,-0.132469560448
ACH-001391,-0.41380861318499995
ACH-001407,-0.038780023284699996
ACH-001408,-0.0434903804317
ACH-001413,-0.104801118427
ACH-001430,-0.25671355543
ACH-001431,-0.219861486239
ACH-001450,-0.23308770742600002
ACH-001496,-0.19054082307
ACH-001500,-0.23557624158799997
ACH-001521,-0.323397247796
ACH-001523,-0.0406550279999
ACH-001532,-0.104789466558
ACH-001536,-0.507579691132
ACH-001550,-0.08764213144210002
ACH-001552,-0.0846474192806
ACH-001554,-0.052444897201699994
ACH-001645,-0.05807250533200001
ACH-001654,-0.067475121943
ACH-001715,-0.013589003568899999
ACH-001735,-0.139235803633
ACH-001736,-0.209512749698
ACH-001737,-0.320721046036
ACH-001740,0.073053320767
ACH-001745,-0.00268629807658
ACH-001750,-0.0017677772671700002
ACH-001765,-0.0189478242987
ACH-001956,-0.17445354512800001
ACH-001957,0.00233559874714
