,ZC3HAV1 (56829)
ACH-000470,0.0460780137866
ACH-000471,-0.327259662487
ACH-000472,-0.06518363500839999
ACH-000473,-0.201821590311
ACH-000475,-0.058896593413899995
ACH-000476,-0.162228764656
ACH-000477,-0.218035082135
ACH-000480,0.022254951434499997
ACH-000481,-0.033772741305400006
ACH-000483,0.10393408446699999
ACH-000484,-0.116960751011
ACH-000485,-0.259578276075
ACH-000486,-0.0835088612445
ACH-000487,-0.355523451863
ACH-000488,-0.00757924590448
ACH-000490,0.0555672643128
ACH-000491,-0.0733354777928
ACH-000495,-0.437127131215
ACH-000496,-0.264719303837
ACH-000499,-0.0755122395703
ACH-000500,-0.110748924734
ACH-000502,-0.0997630025936
ACH-000503,0.058771914260599994
ACH-000505,-0.0474486786406
ACH-000507,-0.0378978479538
ACH-000510,-0.0741097346231
ACH-000511,-0.0559377199548
ACH-000512,0.168625461796
ACH-000516,-0.158222457886
ACH-000517,-0.10393341254699999
ACH-000518,-0.169838614781
ACH-000520,-0.0349146733964
ACH-000521,-0.0346544984322
ACH-000522,-0.0727720845814
ACH-000524,-0.140450685169
ACH-000527,-0.03901768083419999
ACH-000528,-0.118677062066
ACH-000537,0.046216153771599995
ACH-000541,-0.14928844375800002
ACH-000542,-0.12219616057800001
ACH-000544,-0.0293635028595
ACH-000545,-0.15252978960000002
ACH-000547,-0.166609322622
ACH-000548,-0.117976351085
ACH-000549,-0.05937987783430001
ACH-000550,-0.333870119402
ACH-000552,-0.236769781407
ACH-000556,-0.0828492065671
ACH-000557,-0.115171988898
ACH-000570,-0.132309289878
ACH-000571,-0.170637318328
ACH-000573,-0.138162163101
ACH-000576,-0.024386007611
ACH-000580,-0.0875509345971
ACH-000584,-0.127628195953
ACH-000585,-0.14307933765699998
ACH-000588,-0.157863549013
ACH-000589,-0.1546736709
ACH-000591,0.124764221632
ACH-000593,0.0857513766358
ACH-000600,-0.315982919781
ACH-000601,-0.0831700482521
ACH-000604,-0.0898414817687
ACH-000605,0.120832093023
ACH-000606,-0.0985085611045
ACH-000608,-0.22788161864700002
ACH-000614,-0.24166275511
ACH-000616,-0.189622010147
ACH-000618,-0.0515248485735
ACH-000619,-0.16065275075899998
ACH-000620,-0.09271742538789998
ACH-000621,-0.203438744602
ACH-000622,-0.153220470745
ACH-000623,-0.111925256084
ACH-000624,-0.223307145939
ACH-000627,-0.29742812476999997
ACH-000630,-0.176467425905
ACH-000632,-0.20671027364300001
ACH-000633,-0.0630032929789
ACH-000637,-0.060686252607199995
ACH-000638,-0.008694870294129999
ACH-000646,-0.019012830497599997
ACH-000647,-0.150158837465
ACH-000648,-0.333056406316
ACH-000649,-0.281539376602
ACH-000651,-0.0711286925792
ACH-000652,-0.12224395864
ACH-000653,-0.143920774206
ACH-000657,-0.09340536729360001
ACH-000658,0.07352921025339999
ACH-000661,-0.0435718260813
ACH-000662,0.024976006929900003
ACH-000663,-0.148047937695
ACH-000665,-0.0205977036635
ACH-000671,-0.227712164982
ACH-000673,-0.047430367436300004
ACH-000676,-0.274186829439
ACH-000677,0.0026552900359000002
ACH-000681,-0.0561694036289
ACH-000682,-0.052683347207899994
ACH-000683,-0.11966400017300001
ACH-000684,-0.500857185811
ACH-000688,-0.184345998742
ACH-000693,-0.24396379487300002
ACH-000694,-0.04803922614159999
ACH-000695,-0.360736397916
ACH-000696,-0.36628223031499996
ACH-000697,-0.283937359319
ACH-000699,0.0290791760132
ACH-000701,-0.107873492176
ACH-000706,-0.0192164604718
ACH-000711,-0.180144454934
ACH-000713,0.14311886841600002
ACH-000714,-0.274482523295
ACH-000718,-0.286055177396
ACH-000720,0.016254871084399998
ACH-000721,-0.0718067971622
ACH-000724,0.047678014436400004
ACH-000725,-0.16690588419500002
ACH-000732,0.0050602180806
ACH-000734,-0.06604122660919999
ACH-000735,-0.0600110569975
ACH-000736,0.029684477521199997
ACH-000738,-0.019619430312999998
ACH-000746,-0.0837353840131
ACH-000747,-0.009137380500120001
ACH-000748,-0.19867517561099998
ACH-000753,0.0147920200726
ACH-000756,0.0335690788406
ACH-000757,-0.0124791578951
ACH-000758,-0.0983973740735
ACH-000760,-0.013660154438
ACH-000763,-0.03190188027409999
ACH-000764,-0.0556902074759
ACH-000765,-0.176793609469
ACH-000766,-0.037229270020199996
ACH-000767,-0.270931780062
ACH-000768,0.0007645635133139998
ACH-000769,-0.07875252877399999
ACH-000770,-0.284047458135
ACH-000771,-0.0914160506534
ACH-000773,0.0073227349928
ACH-000776,-0.0909286547735
ACH-000777,0.034788019542000004
ACH-000778,0.067464162393
ACH-000781,-0.0855030471012
ACH-000782,0.102735125549
ACH-000783,-0.140552017408
ACH-000784,-0.101642132905
ACH-000785,-0.208451317824
ACH-000787,-0.0883115780792
ACH-000788,-0.244937776212
ACH-000791,-0.0739422852124
ACH-000792,0.042623342173499994
ACH-000794,-0.219726875119
ACH-000796,-0.0848093262378
ACH-000799,-0.313397806841
ACH-000800,-0.091151834632
ACH-000802,-0.0191639797767
ACH-000804,-0.278928023006
ACH-000805,-0.012745745803700002
ACH-000809,-0.0371555906506
ACH-000810,-0.281467589558
ACH-000811,-0.1120689849
ACH-000817,-0.08110338047780001
ACH-000819,-0.109088047886
ACH-000820,0.370736632483
ACH-000821,0.043487765595800004
ACH-000822,-0.163272006114
ACH-000823,-0.212105022121
ACH-000824,-0.14157741978399999
ACH-000827,-0.10470949275699999
ACH-000829,0.0707314941522
ACH-000831,-0.0944634982783
ACH-000832,-0.05437801951500001
ACH-000833,-0.17388304405000002
ACH-000834,-0.11107246560100001
ACH-000835,-0.199647472744
ACH-000836,-0.141539171332
ACH-000837,0.011898355054799999
ACH-000838,0.0234664266892
ACH-000839,-0.158839931873
ACH-000840,0.0625928007394
ACH-000841,-0.349821001695
ACH-000843,-0.0841067471621
ACH-000846,-0.18404732023899997
ACH-000847,-0.121331992805
ACH-000848,-0.146421510171
ACH-000849,-0.0991867983161
ACH-000851,-0.049869743247499994
ACH-000855,-0.018209711687900004
ACH-000856,-0.12747316910999998
ACH-000858,0.00455390611836
ACH-000859,0.00964686299439
ACH-000861,-0.041567585748400006
ACH-000862,-0.139976757681
ACH-000865,-0.14237752858
ACH-000866,-0.0928690605658
ACH-000867,-0.19109516428800002
ACH-000869,-0.27627123238699997
ACH-000872,-0.17500365839899998
ACH-000873,-0.0383715252831
ACH-000876,0.00163585652938
ACH-000878,-0.10382921181600001
ACH-000880,-0.145002684694
ACH-000881,-0.39594923862899994
ACH-000882,-0.10718204854499999
ACH-000884,-0.23305975655900002
ACH-000885,-0.229423281558
ACH-000887,-0.026441770572799998
ACH-000888,0.013764782897
ACH-000889,-0.116176396214
ACH-000890,0.0132872843852
ACH-000896,0.126693944896
ACH-000898,-0.36848112723399995
ACH-000900,0.00245754206985
ACH-000901,-0.213371326655
ACH-000905,0.00394681223927
ACH-000906,-0.292576686318
ACH-000907,-0.49263474203100005
ACH-000910,-0.137017260059
ACH-000911,-0.127107844795
ACH-000912,-0.10600694201
ACH-000913,-0.34943823732600005
ACH-000915,-0.17280686055999997
ACH-000916,-0.236488831207
ACH-000917,-0.0813325453655
ACH-000921,0.00841601430397
ACH-000924,-0.179987656939
ACH-000926,-0.15263033501499998
ACH-000928,-0.028220914082
ACH-000929,0.0174646070339
ACH-000932,-0.319923254065
ACH-000935,-0.177218285507
ACH-000936,-0.0500705233344
ACH-000937,-0.07545087382660001
ACH-000938,-0.150603984212
ACH-000939,-0.132176874313
ACH-000941,-0.100516806716
ACH-000943,-0.300051577653
ACH-000946,-0.128133257444
ACH-000947,-0.28068525988299997
ACH-000948,-0.0729573581846
ACH-000950,0.08324691153939999
ACH-000953,-0.0626041981178
ACH-000957,0.0815568015029
ACH-000958,0.0252032950183
ACH-000960,-0.140328699313
ACH-000963,-0.0415594516113
ACH-000968,-0.16244874753
ACH-000969,0.0486401207874
ACH-000973,-0.0462485037365
ACH-000974,-0.118616630746
ACH-000975,-0.145034810655
ACH-000976,0.127188262636
ACH-000978,-0.360119996463
ACH-000980,-0.0419813745402
ACH-000984,-0.118889638928
ACH-000986,-0.14276171794
ACH-000988,-0.196339295843
ACH-000993,-0.174206585357
ACH-000994,-0.0331849887489
ACH-000996,-0.0141698579758
ACH-001001,-0.116675285378
ACH-001020,0.274405129129
ACH-001028,-0.15689992446599998
ACH-001031,-0.37817755691
ACH-001038,-0.084526663748
ACH-001048,0.08876723790269998
ACH-001050,-0.20502852894999998
ACH-001053,-0.22205018841999996
ACH-001054,-0.260044047517
ACH-001061,-0.0782799202477
ACH-001067,-0.0914994264548
ACH-001075,-0.06600288498080001
ACH-001096,0.0177505630563
ACH-001128,-0.190635789375
ACH-001134,-0.0110044664087
ACH-001151,-0.167935030703
ACH-001163,-0.0327181667248
ACH-001164,-0.36588201589900005
ACH-001173,-0.120118409641
ACH-001183,-0.0811717951017
ACH-001184,-0.162034422765
ACH-001190,0.00497431549788
ACH-001192,0.0612696167045
ACH-001193,-0.215336719109
ACH-001196,-0.20015009716600002
ACH-001197,0.0257026154526
ACH-001205,-0.0934125053194
ACH-001211,-0.148466594067
ACH-001212,-0.284140444611
ACH-001228,-0.186702272272
ACH-001232,-0.191000379734
ACH-001239,-0.30166496978
ACH-001274,-0.433021820568
ACH-001275,-0.31872884929699996
ACH-001277,-0.40801553856600004
ACH-001278,-0.157787485747
ACH-001280,-0.17976835862100002
ACH-001283,-0.159062003848
ACH-001289,-0.061123738129500005
ACH-001295,-0.0610785526851
ACH-001300,-0.271640401354
ACH-001301,-0.158515710846
ACH-001302,-0.179033200994
ACH-001303,0.191622187704
ACH-001306,-0.191221747341
ACH-001318,0.0190562234376
ACH-001322,-0.15883129086699999
ACH-001328,-0.216150946752
ACH-001332,-0.362191101977
ACH-001333,0.219763503752
ACH-001336,0.00156149799253
ACH-001340,-0.10704328036800001
ACH-001346,-0.145613693124
ACH-001353,-0.0159292949951
ACH-001354,-0.1098100657
ACH-001367,-0.6294830719569999
ACH-001368,-0.0833281812787
ACH-001374,-0.624228541589
ACH-001375,0.0287029613345
ACH-001377,-0.064729996428
ACH-001380,-0.21336149178599997
ACH-001391,-0.294700658722
ACH-001407,0.0734753217276
ACH-001408,-0.0791279455231
ACH-001413,0.024573695336
ACH-001430,-0.08532957583110001
ACH-001431,-0.30732114714000003
ACH-001450,-0.220313076518
ACH-001496,-0.35263920476599997
ACH-001500,-0.188667901134
ACH-001521,0.0177234708708
ACH-001523,-0.109660240327
ACH-001532,-0.0052156100068999995
ACH-001536,-0.36420008571199997
ACH-001550,0.00094247735004
ACH-001552,0.037416716615
ACH-001554,-0.062474479563800006
ACH-001645,-0.342216115835
ACH-001654,-0.0592189135498
ACH-001715,-0.043321032360000004
ACH-001735,0.0126608003098
ACH-001736,-0.040007708117199996
ACH-001737,0.178816981725
ACH-001740,0.0103519891428
ACH-001745,0.025981369477300002
ACH-001750,-0.041870499847599996
ACH-001765,-0.0671948318858
ACH-001956,-0.08068073193789999
ACH-001957,-0.485776304182
