,IGHMBP2 (3508)
ACH-000591,-0.0242292180436
ACH-000593,-0.191908583894
ACH-000600,-0.10498135014799999
ACH-000601,-0.154712332935
ACH-000604,0.15109858618
ACH-000605,-0.179143110547
ACH-000606,-0.41974123647399997
ACH-000608,-0.0866491759055
ACH-000614,-0.20588267717999997
ACH-000616,-0.33674073800300003
ACH-000618,-0.19837670112999997
ACH-000619,-0.649255708738
ACH-000620,0.0236062754628
ACH-000621,-0.06615357409969999
ACH-000622,-0.177459529472
ACH-000623,-0.0689665518315
ACH-000624,-0.228677789191
ACH-000627,0.000860719433283
ACH-000630,-0.30309067529399997
ACH-000632,-0.0495918604385
ACH-000633,-0.255018730969
ACH-000637,-0.232634697657
ACH-000638,-0.29743108251600003
ACH-000646,-0.0443191613892
ACH-000647,-0.253990390337
ACH-000648,-0.00458605720976
ACH-000649,0.010132931619799999
ACH-000651,-0.023053038348699997
ACH-000652,-0.21392292248
ACH-000653,0.113893729877
ACH-000657,-0.0832418837626
ACH-000658,-0.07895245717930001
ACH-000661,-0.473133950319
ACH-000662,0.36465419717
ACH-000663,-0.306711831525
ACH-000665,-0.451554637908
ACH-000671,-0.23807714638500002
ACH-000673,-0.374232722517
ACH-000676,-0.107182109485
ACH-000677,-0.012730913178600001
ACH-000681,-0.184170366356
ACH-000682,-0.103860106968
ACH-000683,0.0352688858817
ACH-000684,0.147893127393
ACH-000688,-0.28443485135200003
ACH-000693,-0.206537567824
ACH-000694,-0.29176656356499997
ACH-000695,0.05390838997359999
ACH-000696,-0.121988757276
ACH-000697,-0.124018391545
ACH-000699,-0.131932371625
ACH-000701,-0.26101207035
ACH-000706,-0.166414376161
ACH-000711,0.040705454460000005
ACH-000713,-0.133255037227
ACH-000714,-0.0612837289255
ACH-000718,-0.19453177272999997
ACH-000720,0.038449214388
ACH-000721,0.00607479890784
ACH-000724,-0.0239971230782
ACH-000725,-0.00441229611956
ACH-000732,-0.0387333366428
ACH-000734,-0.291910878421
ACH-000735,-0.161032514564
ACH-000736,0.0433085928039
ACH-000738,-0.35659358776100003
ACH-000746,0.120466140861
ACH-000747,-0.155508887242
ACH-000748,-0.4661956405899999
ACH-000753,-0.00405925981908
ACH-000756,-0.165056948705
ACH-000757,-0.298766942421
ACH-000758,-0.0387947778028
ACH-000760,-1.15769655353
ACH-000763,-0.0984558490006
ACH-000764,-0.157002439222
ACH-000765,-0.264967485766
ACH-000766,-0.246177900358
ACH-000767,-0.0807010978957
ACH-000768,-0.31143248445
ACH-000769,-0.0716199470693
ACH-000770,-0.148638628793
ACH-000771,-0.22326923367899998
ACH-000773,-0.0734227864035
ACH-000776,-0.186420619895
ACH-000777,-0.162410619501
ACH-000778,-0.43223002907799996
ACH-000781,-0.14505754629
ACH-000782,-0.09611645008549999
ACH-000783,-0.324316879542
ACH-000784,-0.0233766917146
ACH-000785,-0.11349038199000001
ACH-000787,0.09662960761089999
ACH-000788,-0.0789035840378
ACH-000791,-0.0619531843826
ACH-000792,-0.0462282828555
ACH-000794,-0.225897315345
ACH-000796,-0.020900680962900004
ACH-000799,-0.23988968661999996
ACH-000800,-0.067832999625
ACH-000802,-0.291304446705
ACH-000804,-0.21331955329399999
ACH-000805,-0.27299875652100003
ACH-000809,0.012873617418
ACH-000810,-0.545179676593
ACH-000811,-0.0389787826548
ACH-000817,-0.315232051001
ACH-000819,-0.126333262961
ACH-000820,0.12875422993400001
ACH-000821,0.137228595627
ACH-000822,-0.20536436923300003
ACH-000823,-0.156889935665
ACH-000824,-0.252790542918
ACH-000827,-0.0678495694813
ACH-000829,-0.124444060711
ACH-000831,-0.25237054081300003
ACH-000832,-0.260305787221
ACH-000833,-0.419441339776
ACH-000834,-0.20038367415600003
ACH-000835,-0.0928738419902
ACH-000836,0.0192880896413
ACH-000837,-0.27287367045899996
ACH-000838,-0.012336889394100001
ACH-000839,-0.279369247592
ACH-000840,-0.332422385887
ACH-000841,-0.061597814495400006
ACH-000843,-0.057307287740799996
ACH-000846,-0.20175041721
ACH-000847,0.010010722273
ACH-000848,-0.44840232631099997
ACH-000849,0.052275161486200004
ACH-000851,-0.303120072543
ACH-000855,-0.184217576399
ACH-000856,-0.453229482976
ACH-000858,-0.24032274673700002
ACH-000859,0.0461449755038
ACH-000861,-0.15765911683199998
ACH-000862,0.0858009913219
ACH-000865,-0.12062783542700001
ACH-000866,-0.081842400052
ACH-000867,-0.0257627727189
ACH-000869,0.0190696571857
ACH-000872,-0.499913620673
ACH-000873,-0.299638207874
ACH-000876,0.0414363252903
ACH-000878,-0.0411580039689
ACH-000880,-0.379973010625
ACH-000881,-0.25232687482
ACH-000882,-0.13291461857
ACH-000884,-0.0648038024263
ACH-000885,-0.152855256459
ACH-000887,-0.129074618769
ACH-000888,-0.0915199204738
ACH-000889,-0.0862271218923
ACH-000890,-0.544098520233
ACH-000896,0.0359051701164
ACH-000898,-0.0122290443423
ACH-000900,-0.310152171453
ACH-000901,-0.255599550843
ACH-000905,0.08517264137319999
ACH-000906,-0.110894436304
ACH-000907,0.10959320806
ACH-000910,-0.137988023284
ACH-000911,-0.229718311074
ACH-000912,-0.18499423514000002
ACH-000913,-0.0104216209795
ACH-000915,-0.0291420336571
ACH-000916,-0.505411854131
ACH-000917,-0.289690633519
ACH-000921,-0.183632217777
ACH-000924,0.0115355599568
ACH-000926,-0.282487754307
ACH-000928,0.0258461388417
ACH-000929,-0.12777222047700001
ACH-000932,-0.00203018494121
ACH-000935,-0.175582766351
ACH-000936,-0.22621395840999997
ACH-000937,-0.0484319158895
ACH-000938,-0.0648061094605
ACH-000939,-0.19753368745799998
ACH-000941,-0.241568082474
ACH-000943,-0.13693258216600002
ACH-000946,-0.045954968537800005
ACH-000947,-0.165671001805
ACH-000948,-0.19318570939500002
ACH-000950,-0.170651326138
ACH-000953,-0.0155869928754
ACH-000957,-0.585650627312
ACH-000958,-0.189866081215
ACH-000960,-0.17790464094300001
ACH-000963,0.04682468388569999
ACH-000968,-0.37886909515600004
ACH-000969,-0.132170563709
ACH-000973,-0.0681434630177
ACH-000974,-0.080216244374
ACH-000975,-0.046834967258
ACH-000976,-0.10196503166099999
ACH-000978,-0.05322617246090001
ACH-000980,-0.0732350904312
ACH-000984,-0.254598296855
ACH-000986,-0.211484364859
ACH-000988,-0.12797118916300002
ACH-000993,-0.125552800697
ACH-000994,0.128148212347
ACH-000996,-0.17171060599399998
ACH-001001,-0.0993600656194
ACH-001020,-0.480566693662
ACH-001028,-0.10873989136600001
ACH-001031,-0.149427733141
ACH-001038,-0.121568602792
ACH-001048,-0.05804173378380001
ACH-001050,-0.102782406944
ACH-001053,0.06456924968809999
ACH-001054,-0.07335982216749999
ACH-001061,-0.142478296728
ACH-001067,-0.287208598949
ACH-001075,-0.291772499363
ACH-001096,-0.0614082253455
ACH-001128,-0.297692440653
ACH-001134,-0.0955958920324
ACH-001151,-0.28745853201099997
ACH-001163,-0.202310979102
ACH-001164,-0.0836298543905
ACH-001173,-0.10296374689400001
ACH-001183,-0.0118325763518
ACH-001184,-0.0790021351888
ACH-001190,-0.0182058614964
ACH-001192,0.0117439654024
ACH-001193,-0.125440981498
ACH-001196,-0.109825445701
ACH-001197,-0.226513891081
ACH-001205,-0.293081086778
ACH-001211,0.0134396650618
ACH-001212,-0.402557526832
ACH-001228,0.0403087517554
ACH-001232,0.146929758301
ACH-001239,0.09653464535980001
ACH-001274,-0.188961801819
ACH-001275,0.0310791738723
ACH-001277,-0.150155070338
ACH-001278,0.0265287405038
ACH-001280,-0.18816257232900002
ACH-001283,-0.279354041409
ACH-001289,-0.186761911336
ACH-001295,-0.009395662435
ACH-001300,-0.051912075490699996
ACH-001301,-0.130252706711
ACH-001302,-0.36996535793000007
ACH-001303,-0.0792477655615
ACH-001306,-0.22176259641399998
ACH-001318,-0.00835826745581
ACH-001322,-0.182299501942
ACH-001328,-0.152980822166
ACH-001332,0.058320680797300004
ACH-001333,-0.0674314013286
ACH-001336,-0.150517874282
ACH-001340,-0.0625881244174
ACH-001346,-0.38545740706200005
ACH-001353,0.0398793330463
ACH-001354,-0.350020539838
ACH-001367,-0.211982774982
ACH-001368,-0.0728467550024
ACH-001374,-0.0485016194164
ACH-001375,-0.252520633893
ACH-001377,-0.322725570834
ACH-001380,-0.127412641809
ACH-001391,-0.13024278634000003
ACH-001407,0.0512049510061
ACH-001408,-0.101737542183
ACH-001413,-0.51973186587
ACH-001430,0.0447621077024
ACH-001431,0.022990592292999996
ACH-001450,-0.140014637994
ACH-001496,-0.12381041931
ACH-001500,-0.137739728566
ACH-001521,-0.10702930806
ACH-001523,0.08678186485789999
ACH-001532,-0.0712417980205
ACH-001536,-0.0785386178533
ACH-001550,-0.598669262946
ACH-001552,-0.170801155737
ACH-001554,-0.014772983700600002
ACH-001645,-0.333782959265
ACH-001654,-0.1393485649
ACH-001715,0.056634505857300003
ACH-001735,-0.038598361296800006
ACH-001736,-0.0663311203302
ACH-001737,-0.0977354362243
ACH-001740,0.0177925674927
ACH-001745,-0.0312725728008
ACH-001750,-0.0851844202397
ACH-001765,-0.028752222180499998
ACH-001956,-0.416870712991
ACH-001957,-0.285546913899
