,LIPE (3991)
ACH-000339,-0.274806112624
ACH-000341,-0.121420159707
ACH-000348,-0.061701334549900004
ACH-000350,-0.126651429688
ACH-000352,-0.12318434611700001
ACH-000356,-0.138741467255
ACH-000361,-0.0543591107572
ACH-000362,-0.19720899695900002
ACH-000363,-0.209735453701
ACH-000364,-0.151160922404
ACH-000365,-0.19675787161299998
ACH-000366,-0.363704390914
ACH-000368,-0.09371849726260001
ACH-000374,-0.0274100820748
ACH-000375,-0.11136772496200001
ACH-000376,-0.0775231833431
ACH-000381,-0.0591923118124
ACH-000383,-0.256377720496
ACH-000387,-0.036074365278500005
ACH-000389,0.0578997312604
ACH-000390,-0.163752274425
ACH-000393,-0.154109708722
ACH-000395,-0.317093264597
ACH-000397,-0.25459921541499997
ACH-000401,-0.185129186457
ACH-000402,0.126167897816
ACH-000403,-0.130057535747
ACH-000404,0.291876171136
ACH-000406,-0.272773362395
ACH-000407,-0.0131020182372
ACH-000408,-0.295795173157
ACH-000410,-0.222164839237
ACH-000411,-0.014073129888
ACH-000414,-0.0977294082052
ACH-000415,-0.198406497223
ACH-000416,-0.130489987562
ACH-000420,-0.288472722748
ACH-000421,-0.16842670369399998
ACH-000424,-0.0598136219177
ACH-000425,-0.08572695098099999
ACH-000426,0.10619884368999999
ACH-000427,-0.34939241693499995
ACH-000433,-0.2097871501
ACH-000436,-0.160244276378
ACH-000444,-0.0803663460838
ACH-000445,-0.0936925542272
ACH-000448,-0.28168909879299997
ACH-000450,-0.125207438522
ACH-000452,-0.175163824494
ACH-000454,-0.0737623172139
ACH-000458,-0.132140344317
ACH-000459,-0.07264045854060001
ACH-000460,-0.2221384916
ACH-000461,-0.231146538684
ACH-000463,-0.39419475867299997
ACH-000464,-0.355831349132
ACH-000466,-0.225672916492
ACH-000467,-0.037511428837
ACH-000468,-0.24136759925999998
ACH-000469,-0.250945905212
ACH-000470,-0.0891614024347
ACH-000471,-0.177138217115
ACH-000472,-0.284022261835
ACH-000473,-0.0662043070655
ACH-000475,-0.11118177079000002
ACH-000476,-0.058584866562
ACH-000477,-0.0997789116245
ACH-000480,-0.11021198435900001
ACH-000481,-0.039172710473099996
ACH-000483,-0.115105362721
ACH-000484,-0.317388206533
ACH-000485,-0.15057610076
ACH-000486,-0.34651342759099996
ACH-000487,-0.080185133271
ACH-000488,-0.09419432654169999
ACH-000490,-0.23259551405099999
ACH-000491,0.180155877625
ACH-000495,0.0011989593606199999
ACH-000496,-0.00938155817533
ACH-000499,-0.217109853582
ACH-000500,-0.21218883211
ACH-000502,-0.0917324309993
ACH-000503,-0.190746369328
ACH-000505,0.039455313228800006
ACH-000507,-0.08070574034910001
ACH-000510,-0.381895346553
ACH-000511,-0.045648748115499994
ACH-000512,-0.1263597222
ACH-000516,-0.023501500760599998
ACH-000517,-0.176506548789
ACH-000518,-0.07269661581
ACH-000520,-0.08746297661260001
ACH-000521,-0.06699389049980001
ACH-000522,-0.113705594355
ACH-000524,-0.27134805575300003
ACH-000527,-0.200413926772
ACH-000528,-0.05135045717450001
ACH-000537,-0.238244287418
ACH-000541,-0.14868708841199998
ACH-000542,-0.129877230908
ACH-000544,-0.21990691884
ACH-000545,-0.121681499737
ACH-000547,0.0524517696164
ACH-000548,-0.019149247985
ACH-000549,-0.0657589662758
ACH-000550,-0.049523094313400004
ACH-000552,-0.200495118754
ACH-000556,-0.285922486283
ACH-000557,-0.0305221410286
ACH-000570,-0.0584665830641
ACH-000571,-0.246233597592
ACH-000573,-0.0705674056733
ACH-000576,0.00959715992061
ACH-000580,-0.10221157211899999
ACH-000584,-0.219071694412
ACH-000585,-0.22213922122
ACH-000588,-0.227726319401
ACH-000589,-0.201253565328
ACH-000591,0.0335575937639
ACH-000593,-0.22814536878000002
ACH-000600,-0.0269950980173
ACH-000601,-0.207723994415
ACH-000604,0.0234595978647
ACH-000605,-0.07344285153289999
ACH-000606,-0.24362815215300002
ACH-000608,-0.351712726229
ACH-000614,0.06148144287409999
ACH-000616,-0.499918859381
ACH-000618,-0.192869903923
ACH-000619,0.123233621172
ACH-000620,-0.225859117742
ACH-000621,-0.30563332366900003
ACH-000622,-0.0853092107457
ACH-000623,-0.222849931569
ACH-000624,-0.0859874487862
ACH-000627,-0.178065891723
ACH-000630,-0.14500615291
ACH-000632,-0.108062081399
ACH-000633,-0.027277426052299998
ACH-000637,-0.0598577102269
ACH-000638,-0.167574917594
ACH-000646,0.206107210949
ACH-000647,0.0824698092335
ACH-000648,-0.0837552742837
ACH-000649,-0.23471036054299999
ACH-000651,-0.254613446977
ACH-000652,-0.0898574338906
ACH-000653,-0.20410511549899998
ACH-000657,-0.269608365608
ACH-000658,-0.11163500743799999
ACH-000661,-0.20744320934
ACH-000662,-0.38453282060599997
ACH-000663,-0.24179596637200002
ACH-000665,-0.0884277376645
ACH-000671,-0.13964716419099998
ACH-000673,-0.0557221385128
ACH-000676,-0.19595250300500003
ACH-000677,-0.30208553460099996
ACH-000681,-0.32522484575800004
ACH-000682,-0.28213183956099996
ACH-000683,-0.0521387540208
ACH-000684,-0.031011565529900004
ACH-000688,-0.26733465654599997
ACH-000693,-0.184843355452
ACH-000694,-0.23484348991999998
ACH-000695,0.12766416534299999
ACH-000696,-0.0112026739675
ACH-000697,-0.24494641528499997
ACH-000699,-0.2361304357
ACH-000701,-0.260914080276
ACH-000706,-0.0903607695778
ACH-000711,-0.149552291903
ACH-000713,-0.224542495113
ACH-000714,-0.169570144014
ACH-000718,-0.12451259634199999
ACH-000720,-0.109999583116
ACH-000721,-0.17633293614300002
ACH-000724,-0.371109298286
ACH-000725,-0.298864896614
ACH-000732,0.043653094821699996
ACH-000734,-0.312095656241
ACH-000735,-0.176039109244
ACH-000736,-0.09225036127460001
ACH-000738,-0.07745824462539999
ACH-000746,-0.204083471713
ACH-000747,-0.204947228685
ACH-000748,-0.232084776851
ACH-000753,-0.16833479873399998
ACH-000756,-0.23535350967399998
ACH-000757,-0.20385166537399999
ACH-000758,-0.460726912471
ACH-000760,-0.16052693489
ACH-000763,-0.13967109240199999
ACH-000764,-0.148955391764
ACH-000765,-0.378568204044
ACH-000766,-0.0778789448859
ACH-000767,-0.279301835727
ACH-000768,-0.09908435821049999
ACH-000769,-0.23267246881700002
ACH-000770,-0.161814240484
ACH-000771,-0.18271044553
ACH-000773,-0.26808936737
ACH-000776,-0.163659420809
ACH-000777,-0.46247100506399996
ACH-000778,-0.0977552048099
ACH-000781,0.0645677305057
ACH-000782,0.0115454578284
ACH-000783,-0.215650881141
ACH-000784,-0.35200869502899995
ACH-000785,-0.09158981303860002
ACH-000787,-0.281955149442
ACH-000788,-0.111554217141
ACH-000791,-0.0732348268665
ACH-000792,-0.0701532873883
ACH-000794,-0.08055440431210001
ACH-000796,-0.147442250305
ACH-000799,-0.115790738965
ACH-000800,-0.08942289296019999
ACH-000802,-0.211381036741
ACH-000804,-0.24282863677900002
ACH-000805,-0.214596595811
ACH-000809,-0.26257338376600003
ACH-000810,-0.012916311462299998
ACH-000811,-0.213400421234
ACH-000817,0.0258722150024
ACH-000819,-0.373885456425
ACH-000820,0.236909869901
ACH-000821,-0.119564227576
ACH-000822,-0.303550429146
ACH-000823,-0.189152797353
ACH-000824,-0.39398189588699994
ACH-000827,-0.148682186105
ACH-000829,0.0184529835872
ACH-000831,-0.16222491337
ACH-000832,-0.134202199694
ACH-000833,-0.338831889206
ACH-000834,-0.09331761053210001
ACH-000835,-0.230745608515
ACH-000836,-0.0826402979895
ACH-000837,-0.190899691903
ACH-000838,-0.405246284101
ACH-000839,-0.043998160903
ACH-000840,-0.34599824111
ACH-000841,-0.18344726063499997
ACH-000843,0.0176300310886
ACH-000846,-0.00956877563536
ACH-000847,-0.330046717037
ACH-000848,-0.193948213322
ACH-000849,-0.0107815308889
ACH-000851,-0.149176386449
ACH-000855,-0.14468774175899998
ACH-000856,-0.274169244251
ACH-000858,-0.243586430176
ACH-000859,0.011675351577299998
ACH-000861,-0.477267751214
ACH-000862,-0.128979326131
ACH-000865,-0.196754620411
ACH-000866,-0.0937677838361
ACH-000867,-0.115114497983
ACH-000869,-0.0431184090456
ACH-000872,-0.308650763
ACH-000873,-0.220837583428
ACH-000876,-0.020727136802599997
ACH-000878,-0.399094329805
ACH-000880,-0.192975807012
ACH-000881,-0.143332937542
ACH-000882,-0.347550568698
ACH-000884,-0.08149192891589999
ACH-000885,-0.335464676692
ACH-000887,-0.118096889504
ACH-000888,-0.0813615779131
ACH-000889,-0.19464624683499998
ACH-000890,-0.167620899821
ACH-000896,-0.1374640492
ACH-000898,-0.145926273735
ACH-000900,-0.108988898356
ACH-000901,-0.389505830021
ACH-000905,-0.030907392479099998
ACH-000906,-0.156364058682
ACH-000907,0.014607110872599999
ACH-000910,-0.061735607227800006
ACH-000911,-0.122614413804
ACH-000912,-0.42268184634800005
ACH-000913,-0.0314192767729
ACH-000915,-0.350552689134
ACH-000916,-0.0525943365483
ACH-000917,-0.412194000329
ACH-000921,-0.10319426402000001
ACH-000924,-0.10855848215
ACH-000926,-0.426500359934
ACH-000928,-0.140490397449
ACH-000929,-0.26861874775899997
ACH-000932,-0.0866959493932
ACH-000935,-0.136954028581
ACH-000936,-0.402425456894
ACH-000937,-0.07642566965919999
ACH-000938,-0.0517489901605
ACH-000939,-0.182408453684
ACH-000941,-0.492391158346
ACH-000943,-0.257126173593
ACH-000946,-0.158062710247
ACH-000947,-0.244358063323
ACH-000948,-0.09169414944710001
ACH-000950,-0.293002574562
ACH-000953,-0.09331203631769999
ACH-000957,-0.13639378402799998
ACH-000958,0.0080229381757
ACH-000960,0.023159595189299997
ACH-000963,-0.0403845928605
ACH-000968,-0.288727437945
ACH-000969,-0.163611462238
ACH-000973,-0.0495040215878
ACH-000974,-0.264110212921
ACH-000975,-0.06857414483180001
ACH-000976,-0.297052064302
ACH-000978,-0.347795406707
ACH-000980,-0.19189843088599998
ACH-000984,-0.25223259553399996
ACH-000986,-0.116060295622
ACH-000988,-0.367508208337
ACH-000993,-0.245916331136
ACH-000994,-0.0491977194461
ACH-000996,-0.156746593078
ACH-001001,-0.048402993985000003
ACH-001020,-0.319790386623
ACH-001028,-0.183212679058
ACH-001031,0.533043759257
ACH-001038,-0.11739496918
ACH-001048,-0.160085983326
ACH-001050,-0.048441727804500005
ACH-001053,-0.0351874552547
ACH-001054,-0.11199265318700001
ACH-001061,-0.290909566939
ACH-001067,-0.422927356891
ACH-001075,0.058938116231199995
ACH-001096,-0.0315665605421
ACH-001128,-0.423046601915
ACH-001134,-0.129041323049
ACH-001151,-0.247258959663
ACH-001163,-0.11537839762499999
ACH-001164,-0.0587207535106
ACH-001173,-0.311276124112
ACH-001183,0.045617100388500004
ACH-001184,-0.056909480000800004
ACH-001190,-0.163365148718
ACH-001192,-0.370858665488
ACH-001193,0.0159231613078
ACH-001196,-0.006821178550390001
ACH-001197,-0.225241944778
ACH-001205,-0.164770138879
ACH-001211,-0.0747269016108
ACH-001212,-0.288827639927
ACH-001228,-0.0656401584299
ACH-001232,-0.136729592494
ACH-001239,-0.012847957760399998
ACH-001274,-0.174051506923
ACH-001275,-0.26219592163000005
ACH-001277,-0.21451669921500002
ACH-001278,-0.031540090016400006
ACH-001280,-0.317742265295
ACH-001283,-0.0851572653611
ACH-001289,-0.00205871772956
ACH-001295,-0.19444878471299998
ACH-001300,-0.234931966343
ACH-001301,-0.247370513911
ACH-001302,0.21839070139800001
ACH-001303,-0.466675392073
ACH-001306,-0.180933335886
ACH-001318,-0.00183128798809
ACH-001322,-0.373172263298
ACH-001328,-0.08935587924889998
ACH-001332,-0.553417185645
ACH-001333,-0.086070257802
ACH-001336,-0.05261870590269999
ACH-001340,-0.07233014123989999
ACH-001346,-0.09547662844900001
ACH-001353,-0.110628582612
ACH-001354,-0.00793632735217
ACH-001367,-0.125993340483
ACH-001368,-0.114881853783
ACH-001374,-0.18191945456099998
ACH-001375,-0.0818003252507
ACH-001377,-0.195229506185
ACH-001380,-0.0531354971566
ACH-001391,-0.0130461564036
ACH-001407,-0.12444470874800001
ACH-001408,-0.18618818585400002
ACH-001413,-0.18577416826499998
ACH-001430,-0.196993631604
ACH-001431,-0.075755193898
ACH-001450,0.125256705765
ACH-001496,-0.07732526917
ACH-001500,-0.275557109468
ACH-001521,-0.051000298487300005
ACH-001523,-0.034828620719999995
ACH-001532,-0.0192868253243
ACH-001536,-0.166232869163
ACH-001550,-0.22489404480099998
ACH-001552,-0.293604329396
ACH-001554,-0.18185063200399998
ACH-001645,-0.06995484523189999
ACH-001654,-0.130578822632
ACH-001715,-0.184622215572
ACH-001735,-0.271240231685
ACH-001736,-0.185285610791
ACH-001737,-0.216373210148
ACH-001740,-0.0838568259044
ACH-001745,-0.252157726911
ACH-001750,-0.077498876875
ACH-001765,-0.12146811012700001
ACH-001956,-0.252163374646
ACH-001957,-0.08539383316579999
