,SH3GL1 (6455)
ACH-000277,-0.10124624848099999
ACH-000278,-0.332066697578
ACH-000279,-0.313420539202
ACH-000280,-0.20427715527100002
ACH-000281,-0.34891656594899995
ACH-000288,-0.613808998085
ACH-000291,-0.122270625294
ACH-000293,-0.24920529965799998
ACH-000294,-1.1538765697
ACH-000295,-0.401347129313
ACH-000296,-0.379675476887
ACH-000302,-0.33716190415299996
ACH-000304,0.0765114561054
ACH-000307,-0.210512121271
ACH-000308,-0.333325853362
ACH-000310,-0.164350152527
ACH-000311,-0.167612522766
ACH-000312,-0.354038305142
ACH-000315,-1.22925797962
ACH-000316,-0.162153911799
ACH-000317,-0.277736666043
ACH-000318,-0.203044211619
ACH-000319,-0.318419291343
ACH-000320,-0.34854805761200003
ACH-000322,-0.210913995707
ACH-000323,-0.17644338555599998
ACH-000324,-0.26291769304900003
ACH-000329,-0.24344763034699998
ACH-000330,-0.372946735696
ACH-000331,-0.24489247609499998
ACH-000332,-0.23398423333
ACH-000334,-1.32111948201
ACH-000335,-0.23363407773800002
ACH-000336,0.021618589498099996
ACH-000337,-0.0685550297522
ACH-000339,-0.221677472969
ACH-000341,-0.539281843284
ACH-000348,-0.271585762777
ACH-000350,-0.32337939254000003
ACH-000352,-0.302205991871
ACH-000356,0.105570620182
ACH-000361,-0.35983352073200003
ACH-000362,-0.612779047556
ACH-000363,-0.34447820866800005
ACH-000364,0.0022822082394099996
ACH-000365,-0.218492657626
ACH-000366,-0.439308692004
ACH-000368,-0.342087838898
ACH-000374,-0.255986850268
ACH-000375,-0.677795674314
ACH-000376,-0.0285422352752
ACH-000381,-0.291869649745
ACH-000383,-0.216800997951
ACH-000387,-0.267040314857
ACH-000389,-0.220392873511
ACH-000390,-0.156065084319
ACH-000393,-0.45630953517800005
ACH-000395,-0.197707585913
ACH-000397,-0.298316821635
ACH-000401,-0.663455155497
ACH-000402,-0.836488798285
ACH-000403,-0.290771317844
ACH-000404,-0.505697814613
ACH-000406,-0.412251341245
ACH-000407,-0.060044425176999996
ACH-000408,-0.210594032169
ACH-000410,-0.113097154048
ACH-000411,-0.431064562755
ACH-000414,-0.224496655734
ACH-000415,-0.34703624124
ACH-000416,-0.27127306932399997
ACH-000420,-0.5049405471289999
ACH-000421,-0.286090991272
ACH-000424,-0.37860229647200005
ACH-000425,-0.402955889324
ACH-000426,-0.93161115426
ACH-000427,-0.206762055297
ACH-000433,-0.573022895112
ACH-000436,-0.536418223364
ACH-000444,-0.37500003979
ACH-000445,-0.444644222192
ACH-000448,-0.27834164447500004
ACH-000450,-0.37668826663599997
ACH-000452,-0.305029959808
ACH-000454,-0.142013178741
ACH-000458,-0.18901974887400003
ACH-000459,-0.08155568872510001
ACH-000460,-0.172365022049
ACH-000461,-0.142369784453
ACH-000463,-0.214745057498
ACH-000464,0.308316469227
ACH-000466,-0.128338356142
ACH-000467,-0.23574738665699999
ACH-000468,-0.35214927235
ACH-000469,-0.362720197486
ACH-000470,-0.191126089648
ACH-000471,-0.32837356986
ACH-000472,-0.438451190124
ACH-000473,-0.254297628963
ACH-000475,-0.26210734770599997
ACH-000476,-0.20711920126
ACH-000477,-0.677545571983
ACH-000480,-0.126332599514
ACH-000481,-0.171152119737
ACH-000483,-0.323454922644
ACH-000484,-0.0230633619317
ACH-000485,-0.27617260402399996
ACH-000486,-0.112830391199
ACH-000487,-0.355192087467
ACH-000488,-0.133709406911
ACH-000490,-0.217769478439
ACH-000491,-0.746584930893
ACH-000495,-0.11606543508
ACH-000496,-0.210114008028
ACH-000499,-0.43441665209200003
ACH-000500,-0.011185639079400001
ACH-000502,-0.322377459531
ACH-000503,0.131741465142
ACH-000505,-0.192714520933
ACH-000507,-0.153975115388
ACH-000510,-0.23645712591499998
ACH-000511,-0.32971328859099996
ACH-000512,-0.671086954425
ACH-000516,-0.25000013461
ACH-000517,-0.404208263311
ACH-000518,-0.155462728789
ACH-000520,-0.190806287844
ACH-000521,-0.29542585138300004
ACH-000522,-0.165565132179
ACH-000524,-0.253084050173
ACH-000527,-0.330738414061
ACH-000528,-0.27724225841600003
ACH-000537,-0.177811517245
ACH-000541,0.248081800369
ACH-000542,-0.137363865156
ACH-000544,-0.46403217549900005
ACH-000545,-0.105904697447
ACH-000547,-0.131838014101
ACH-000548,-0.15227295982300001
ACH-000549,-0.20479491121500001
ACH-000550,-0.173682542911
ACH-000552,-0.14633482926400002
ACH-000556,-0.294886064239
ACH-000557,-0.699487028494
ACH-000570,-0.234570900823
ACH-000571,-0.282529934237
ACH-000573,-0.373703694414
ACH-000576,-0.490987619029
ACH-000580,-0.322997953397
ACH-000584,-0.45947374093500004
ACH-000585,-0.121725636553
ACH-000588,-0.06665703232480001
ACH-000589,-0.187730907445
ACH-000591,-0.21199827253400003
ACH-000593,-0.103541492251
ACH-000600,-0.05195452483080001
ACH-000601,-0.35931449147
ACH-000604,-0.28318623016100003
ACH-000605,-0.201097666714
ACH-000606,-0.290674299396
ACH-000608,-0.235577128207
ACH-000614,-0.393096320261
ACH-000616,-0.236626040995
ACH-000618,-0.24209366008900002
ACH-000619,-0.0748702542889
ACH-000620,-0.162199967187
ACH-000621,-0.461029160378
ACH-000622,-0.25778964334800003
ACH-000623,-0.38237917559
ACH-000624,-0.19760246685600003
ACH-000627,-0.42645558463600003
ACH-000630,-0.379336095632
ACH-000632,-0.177734914911
ACH-000633,-0.48171584479199997
ACH-000637,-0.45040355085100003
ACH-000638,-0.361487901325
ACH-000646,-0.105291547969
ACH-000647,-0.157011689147
ACH-000648,-0.218805527088
ACH-000649,-0.216903547867
ACH-000651,-0.22957762231400003
ACH-000652,-0.140114539378
ACH-000653,-0.40196961872000003
ACH-000657,-0.14578853157500002
ACH-000658,-0.536956931575
ACH-000661,-0.39577206335799997
ACH-000662,-0.039036607803
ACH-000663,-0.258276891256
ACH-000665,-0.299317261407
ACH-000671,-0.16002854444599998
ACH-000673,-0.265667698254
ACH-000676,-0.31701505760800003
ACH-000677,-0.160524978593
ACH-000681,-0.130992039617
ACH-000682,-0.466296865855
ACH-000683,-0.590119017994
ACH-000684,-0.276425483872
ACH-000688,-0.517128276617
ACH-000693,-0.19100057570099999
ACH-000694,-0.09996116986989999
ACH-000695,-0.24429499207699998
ACH-000696,-0.159379712861
ACH-000697,-0.228524729772
ACH-000699,-0.324109498294
ACH-000701,-0.0064799945508999994
ACH-000706,-0.311788925532
ACH-000711,-0.290328160459
ACH-000713,-0.25915968619199997
ACH-000714,-0.286237832247
ACH-000718,-0.120858244115
ACH-000720,-0.32785036738
ACH-000721,-0.148424386894
ACH-000724,-0.22204477334800002
ACH-000725,-0.16639056597100002
ACH-000732,-0.458866767835
ACH-000734,-0.35286771372299996
ACH-000735,-0.19305387796
ACH-000736,-0.253943506614
ACH-000738,-0.284969496431
ACH-000746,-0.46095968390299996
ACH-000747,-0.181371244871
ACH-000748,-0.193029953591
ACH-000753,-0.247536466561
ACH-000756,-0.119290332039
ACH-000757,-0.312934356823
ACH-000758,-0.233862249859
ACH-000760,-0.149697399686
ACH-000763,-0.18403326427900002
ACH-000764,-0.302645064179
ACH-000765,-0.417085618045
ACH-000766,-0.332449923473
ACH-000767,-0.267247168191
ACH-000768,-0.24058070793000003
ACH-000769,-0.299803083714
ACH-000770,-0.286450905449
ACH-000771,0.00135618304981
ACH-000773,-1.17111147471
ACH-000776,-0.212133418812
ACH-000777,-0.30183596628000003
ACH-000778,-0.225592958149
ACH-000781,-0.26630616784899996
ACH-000782,-0.239914986926
ACH-000783,-0.43879743719
ACH-000784,-0.342938305486
ACH-000785,-0.427658128698
ACH-000787,-0.18836038244199999
ACH-000788,-0.462323002042
ACH-000791,-0.199808224814
ACH-000792,-0.46817420489699996
ACH-000794,-0.288203037331
ACH-000796,-0.462713404844
ACH-000799,-0.220868744758
ACH-000800,-0.44010339994
ACH-000802,-0.119288126439
ACH-000804,-0.31342089749200003
ACH-000805,-0.290525936656
ACH-000809,-0.08686582983039999
ACH-000810,-0.826529649181
ACH-000811,-0.406369272846
ACH-000817,-0.40769447461900005
ACH-000819,-0.361539521974
ACH-000820,-0.509749743537
ACH-000821,-1.24370224297
ACH-000822,-0.423271418252
ACH-000823,-0.452776957034
ACH-000824,-0.013547964615100001
ACH-000827,-0.31678463096799997
ACH-000829,-0.733628300937
ACH-000831,-0.157372592918
ACH-000832,-0.0522980235589
ACH-000833,0.141974947556
ACH-000834,-0.183808425733
ACH-000835,-0.12165595539599999
ACH-000836,0.017975792926700002
ACH-000837,-0.268792418085
ACH-000838,-1.59057034521
ACH-000839,-0.03675170509780001
ACH-000840,-0.21518286501400002
ACH-000841,-0.7626586588680001
ACH-000843,-0.35332992250699996
ACH-000846,-0.198451531366
ACH-000847,-0.0382248780459
ACH-000848,-0.174839841153
ACH-000849,-0.25841677457199996
ACH-000851,-0.271379494424
ACH-000855,-0.207619957709
ACH-000856,-0.29132360727400003
ACH-000858,-0.22992205420899997
ACH-000859,-0.259323514788
ACH-000861,-0.371965542117
ACH-000862,-0.384958272769
ACH-000865,-0.227863229765
ACH-000866,-0.223620574258
ACH-000867,-0.341730838727
ACH-000869,-0.346132921159
ACH-000872,-0.20920749420600002
ACH-000873,-0.194563202843
ACH-000876,-0.355455726469
ACH-000878,-0.189121925584
ACH-000880,-0.189173454092
ACH-000881,-0.290238534319
ACH-000882,-0.187926804782
ACH-000884,-0.36838421373499997
ACH-000885,-0.175833482933
ACH-000887,-0.31595159199
ACH-000888,-0.152779983479
ACH-000889,-0.314565772342
ACH-000890,-0.31515919698899997
ACH-000896,-0.42522930086099997
ACH-000898,-0.202135506549
ACH-000900,-0.44127241933600003
ACH-000901,-0.464770240901
ACH-000905,-0.206670299178
ACH-000906,-0.23370105001299998
ACH-000907,-0.11474221344900001
ACH-000910,-0.333051735543
ACH-000911,-0.0318444674083
ACH-000912,-0.28482613172800003
ACH-000913,-0.353314688037
ACH-000915,-0.32528610170600003
ACH-000916,0.23642606071400002
ACH-000917,-0.488442575415
ACH-000921,-0.182403060696
ACH-000924,-0.310647851296
ACH-000926,-0.43339835659299997
ACH-000928,-0.466023042825
ACH-000929,-0.147785963672
ACH-000932,-0.226975586488
ACH-000935,-0.14253230080600002
ACH-000936,-0.23898506998799998
ACH-000937,-0.363469761097
ACH-000938,-0.526969440778
ACH-000939,-0.603170820122
ACH-000941,-0.6218246029860001
ACH-000943,-0.174899762423
ACH-000946,-0.264577589213
ACH-000947,-0.24066422362
ACH-000948,-0.16819167332
ACH-000950,-0.237387664975
ACH-000953,-0.239750129926
ACH-000957,-0.27435746069600003
ACH-000958,-0.0965921042289
ACH-000960,-0.161003693128
ACH-000963,-0.13286233968
ACH-000968,-0.336855098812
ACH-000969,-0.363709646763
ACH-000973,-0.307236230425
ACH-000974,-0.11518233062000001
ACH-000975,-0.333606154704
ACH-000976,-0.393534375535
ACH-000978,-0.19740851908
ACH-000980,-0.298888883671
ACH-000984,-0.225343424762
ACH-000986,-0.170782065187
ACH-000988,-0.305186668484
ACH-000993,-0.70759959983
ACH-000994,-0.230458545428
ACH-000996,-0.20125551367199998
ACH-001001,-0.08469166648050001
ACH-001020,0.04694978369009999
ACH-001028,-0.299831021351
ACH-001031,-0.30251717873399997
ACH-001038,-0.239524045964
ACH-001048,-0.10026608459599999
ACH-001050,-0.257280219829
ACH-001053,-0.305173705834
ACH-001054,-0.367267320053
ACH-001061,-0.218225531512
ACH-001067,-0.180567141872
ACH-001075,-0.297217627422
ACH-001096,-0.29563887880899997
ACH-001128,0.261599147595
ACH-001134,-0.630852800422
ACH-001151,-0.258232935828
ACH-001163,-0.21263908446199997
ACH-001164,-0.288861648018
ACH-001173,-0.289016339595
ACH-001183,-0.306293873671
ACH-001184,-0.284194272049
ACH-001190,-0.311117919714
ACH-001192,-0.07093192254599999
ACH-001193,-0.66570458078
ACH-001196,-0.35129524934
ACH-001197,-0.694915428477
ACH-001205,-0.326453659795
ACH-001211,-0.29707209544700003
ACH-001212,-0.32149418072299996
ACH-001228,-0.242395441746
ACH-001232,-0.204668403609
ACH-001239,-0.42092100064300003
ACH-001274,-0.24416121994800002
ACH-001275,-0.183553707652
ACH-001277,-0.209824053815
ACH-001278,-0.275629768092
ACH-001280,-0.331523968562
ACH-001283,-0.162064780159
ACH-001289,-0.31266993123500003
ACH-001295,-0.171928910038
ACH-001300,-0.248190714428
ACH-001301,-0.16322386665
ACH-001302,-0.508465114842
ACH-001303,-0.10591866777799999
ACH-001306,-0.220644837742
ACH-001318,-0.394351841907
ACH-001322,-0.429700188957
ACH-001328,-0.15559790717900002
ACH-001332,-0.341286913957
ACH-001333,-0.433838961656
ACH-001336,-0.259503559072
ACH-001340,-0.31978834912500004
ACH-001346,-0.2714413403
ACH-001353,-0.21015220635
ACH-001354,-0.379377923297
ACH-001367,-0.35216386291699997
ACH-001368,-0.312316649685
ACH-001374,-0.427191973477
ACH-001375,-0.288196346476
ACH-001377,-0.0953829068565
ACH-001380,-0.258174590896
ACH-001391,-0.42997627816399997
ACH-001407,-0.273713408263
ACH-001408,-0.26625352023800003
ACH-001413,-0.27784668196999995
ACH-001430,0.13462312557
ACH-001431,0.0457021263815
ACH-001450,-1.25258169558
ACH-001496,-0.305653144765
ACH-001500,-0.343117793554
ACH-001521,-0.43449491276
ACH-001523,-0.25254057394
ACH-001532,-0.17124844800500003
ACH-001536,0.0454703028791
ACH-001550,-0.199880006639
ACH-001552,-0.342702001713
ACH-001554,-0.303813147478
ACH-001645,-0.229961150792
ACH-001654,-0.223546081688
ACH-001715,-0.281548915632
ACH-001735,-0.32308620310499997
ACH-001736,-0.22267432686299998
ACH-001737,-0.19906177352499999
ACH-001740,-0.5101962934350001
ACH-001745,-0.36949421785899994
ACH-001750,-0.105619045362
ACH-001765,-0.361997230147
ACH-001956,-0.213662539861
ACH-001957,-0.18025060825199998
