,CRK (1398)
ACH-000747,-0.580812385914
ACH-000748,-0.161379403907
ACH-000753,0.031222866560000003
ACH-000756,-0.15576667823100002
ACH-000757,-0.248933944289
ACH-000758,-0.26693065287900003
ACH-000760,-0.148297860526
ACH-000763,0.083600495186
ACH-000764,-0.081463558852
ACH-000765,0.0038275801101
ACH-000766,-0.33689929056400003
ACH-000767,-0.11027639674300001
ACH-000768,-0.441324056256
ACH-000769,-0.320939028047
ACH-000770,-0.152785044265
ACH-000771,-0.292966114838
ACH-000773,-0.12833605119799998
ACH-000776,0.22628164204999998
ACH-000777,-0.0505421311251
ACH-000778,-0.024792562999400004
ACH-000781,-0.253448363893
ACH-000782,-0.257512042512
ACH-000783,-0.051281231752699996
ACH-000784,-0.12759456023
ACH-000785,-0.0620205816622
ACH-000787,-0.19093502603300003
ACH-000788,-0.5621737376879999
ACH-000791,-0.0319322524963
ACH-000792,-0.154036959041
ACH-000794,0.008888800823520001
ACH-000796,-0.0051525264503500005
ACH-000799,-0.0645247220081
ACH-000800,0.0539105448
ACH-000802,-0.280712565249
ACH-000804,-0.08998778332070001
ACH-000805,0.0382556310607
ACH-000809,-0.103136474671
ACH-000810,-0.23740554274599998
ACH-000811,-0.257566913909
ACH-000817,-0.110775996965
ACH-000819,-0.571231611018
ACH-000820,-0.558272222633
ACH-000821,0.06402477882180001
ACH-000822,-0.00774412400733
ACH-000823,-0.08577072897119999
ACH-000824,-0.333189347132
ACH-000827,-0.309490993638
ACH-000829,-0.200564837283
ACH-000831,-0.0357229294622
ACH-000832,-0.34586727622
ACH-000833,-0.0961653666742
ACH-000834,0.037122701656400005
ACH-000835,-0.264299649571
ACH-000836,-0.49329373708200003
ACH-000837,-0.0662652920045
ACH-000838,-0.021775556367900004
ACH-000839,-0.517720999414
ACH-000840,-0.550461459261
ACH-000841,-0.34844325699199996
ACH-000843,-0.343834863476
ACH-000846,-0.187644487251
ACH-000847,-0.0556187326107
ACH-000848,-0.268976817546
ACH-000849,-0.191138850482
ACH-000851,-0.34775585921400004
ACH-000855,0.13663534581700001
ACH-000856,-0.6798644404880001
ACH-000858,0.009184336229229999
ACH-000859,-0.17700082602400002
ACH-000861,-0.461778579305
ACH-000862,-0.34044876661
ACH-000865,-0.214207435033
ACH-000866,-0.0871117502265
ACH-000867,-0.036160212831199995
ACH-000869,-0.048067893072199996
ACH-000872,-0.0336907790207
ACH-000873,-0.05842016210940001
ACH-000876,-0.0908088249766
ACH-000878,-0.127233672406
ACH-000880,-0.631275366368
ACH-000881,-0.0591361936156
ACH-000882,-0.324345430928
ACH-000884,-0.24838729480799998
ACH-000885,-0.484086540988
ACH-000887,-0.06292066381769999
ACH-000888,-0.324415286737
ACH-000889,0.0523677011481
ACH-000890,-0.459677785286
ACH-000896,-0.7304449497
ACH-000898,-0.177591685695
ACH-000900,0.0738028550302
ACH-000901,0.108119180807
ACH-000905,-0.385781502129
ACH-000906,-0.114611856177
ACH-000907,-0.336178060935
ACH-000910,-0.00497648758498
ACH-000911,-0.12436798358699999
ACH-000912,-0.050793686600099995
ACH-000913,0.0305695187795
ACH-000915,-0.42167437146799996
ACH-000916,0.0212339501472
ACH-000917,-0.050602453539999995
ACH-000921,-0.19161362130399998
ACH-000924,-0.16815791204999997
ACH-000926,-0.363261941253
ACH-000928,-0.574233312572
ACH-000929,-0.265125836621
ACH-000932,-0.0490980827356
ACH-000935,-0.14363631889
ACH-000936,-0.23022435086999998
ACH-000937,-0.12092137127599999
ACH-000938,-0.10781434636600001
ACH-000939,-0.151255649684
ACH-000941,-0.09327576589749999
ACH-000943,-0.150687987726
ACH-000946,-0.270131530053
ACH-000947,-0.0418362213046
ACH-000948,-0.291690796828
ACH-000950,-0.401161829319
ACH-000953,-0.0720443492205
ACH-000957,-0.419905689936
ACH-000958,-0.0729185825098
ACH-000960,-0.19453986093199999
ACH-000963,0.22953829824400002
ACH-000968,-0.340267258014
ACH-000969,-0.014176581512500001
ACH-000973,-0.0539255191264
ACH-000974,-0.16932018002000002
ACH-000975,-0.0932502534399
ACH-000976,-0.183044798858
ACH-000978,0.12449917932
ACH-000980,-0.138821872586
ACH-000984,-0.311718734545
ACH-000986,-0.208550434474
ACH-000988,-0.628183454415
ACH-000993,-0.311309900955
ACH-000994,-0.613268781492
ACH-000996,-0.296084219875
ACH-001001,-0.114802973674
ACH-001020,-0.41007206799
ACH-001028,0.0448663081174
ACH-001031,-0.115628726971
ACH-001038,-0.0375086494773
ACH-001048,-0.5694821956130001
ACH-001050,-0.798928866267
ACH-001053,-0.36264607311700003
ACH-001054,-0.055806953046
ACH-001061,-0.050766702047800004
ACH-001067,-0.586188967694
ACH-001075,-0.154533029333
ACH-001096,-0.0365787707111
ACH-001128,-0.570307180371
ACH-001134,-0.12797072428
ACH-001151,-0.0163469956322
ACH-001163,-0.120444067971
ACH-001164,-0.430451260088
ACH-001173,-0.249278076393
ACH-001183,0.0539541423723
ACH-001184,-0.31643649135699997
ACH-001190,-0.951161163802
ACH-001192,0.000228885201128
ACH-001193,-0.0170029387048
ACH-001196,-0.147445412445
ACH-001197,-0.0956658750183
ACH-001205,-0.435194216337
ACH-001211,-0.16550010782400001
ACH-001212,-0.34107383846199996
ACH-001228,-0.295251154102
ACH-001232,-0.32552560724199997
ACH-001239,-0.05884699495469999
ACH-001274,-1.31839362449
ACH-001275,-0.43390337245
ACH-001277,-0.190661336747
ACH-001278,-0.552162472143
ACH-001280,0.00801736063703
ACH-001283,-0.237097243145
ACH-001289,-0.331929466396
ACH-001295,-0.177116745742
ACH-001300,-0.255595916568
ACH-001301,-0.16802453358199998
ACH-001302,-0.202827411895
ACH-001303,-0.510655369203
ACH-001306,-0.48521899477200003
ACH-001318,-0.007568505265219999
ACH-001322,-0.43434162296800005
ACH-001328,-0.298570891349
ACH-001332,-0.468339705025
ACH-001333,-0.297118063534
ACH-001336,0.0355866185599
ACH-001340,-0.402742369943
ACH-001346,0.0261050557302
ACH-001353,-0.415677912024
ACH-001354,-0.252286346353
ACH-001367,0.0399236792996
ACH-001368,-0.0742876388885
ACH-001374,0.09844372684779999
ACH-001375,-0.748771404922
ACH-001377,-0.179237845993
ACH-001380,-0.41292351605300004
ACH-001391,-0.0920238637044
ACH-001407,-0.640286944064
ACH-001408,-0.179252316375
ACH-001413,-0.31498211
ACH-001430,-0.360686554991
ACH-001431,-0.31661343479000004
ACH-001450,-0.22278029406
ACH-001496,-0.173766942001
ACH-001500,-0.42151940033699997
ACH-001521,-0.30499157395
ACH-001523,-0.472633035423
ACH-001532,-0.29575510842700004
ACH-001536,-0.48770180685900005
ACH-001550,0.12398676887
ACH-001552,-0.703471035009
ACH-001554,-0.3966102304
ACH-001645,-0.0678932095881
ACH-001654,-0.34519727359499996
ACH-001715,-0.7450552392199999
ACH-001735,-0.193487129278
ACH-001736,-0.128352175652
ACH-001737,-0.840501294394
ACH-001740,0.114384700624
ACH-001745,0.05273947770719999
ACH-001750,-0.26984099205699996
ACH-001765,-0.12704892583900002
ACH-001956,-0.838419780652
ACH-001957,-0.726087227397
