,COMT (1312)
ACH-000915,-0.29518074067899996
ACH-000916,-0.444913866572
ACH-000917,-0.318839382341
ACH-000921,-0.27866191701299997
ACH-000924,-0.302937711916
ACH-000926,-0.308171639648
ACH-000928,-0.38951090310500003
ACH-000929,-0.0475124095789
ACH-000932,-0.301610539711
ACH-000935,-0.18848941921300003
ACH-000936,-0.41350655636600003
ACH-000937,-0.219672600903
ACH-000938,-0.213961732989
ACH-000939,-0.0614002371781
ACH-000941,-0.279721571196
ACH-000943,-0.201352610146
ACH-000946,-0.267488078875
ACH-000947,-0.178842013869
ACH-000948,-0.24789325234499998
ACH-000950,-0.273801296782
ACH-000953,-0.388289003281
ACH-000957,-0.247686600674
ACH-000958,-0.455715282425
ACH-000960,-0.339549220835
ACH-000963,-0.659156015606
ACH-000968,-0.26983079024
ACH-000969,-0.0125927400527
ACH-000973,-0.17642544334000002
ACH-000974,-0.167777895077
ACH-000975,-0.216650712434
ACH-000976,-0.124888767665
ACH-000978,-0.228292366936
ACH-000980,-0.224816634534
ACH-000984,-0.16838547532200002
ACH-000986,-0.36353093932400005
ACH-000988,-0.25166228566
ACH-000993,-0.323852350337
ACH-000994,-0.123394013193
ACH-000996,-0.4771705603
ACH-001001,-0.29343658218
ACH-001020,-0.243366245662
ACH-001028,-0.152981739866
ACH-001031,-0.08289294812739999
ACH-001038,-0.225934225383
ACH-001048,-0.32903247079799997
ACH-001050,-0.0905866291729
ACH-001053,-0.0533182059011
ACH-001054,-0.271804848466
ACH-001061,-0.105978505561
ACH-001067,-0.102764482139
ACH-001075,-0.28719875782
ACH-001096,-0.222642941285
ACH-001128,-0.397704683041
ACH-001134,0.054901785427099996
ACH-001151,-0.250218070616
ACH-001163,-0.130543603045
ACH-001164,-0.310326497213
ACH-001173,-0.196828196476
ACH-001183,-0.37983772800399995
ACH-001184,-0.313910401646
ACH-001190,-0.693747834778
ACH-001192,-0.433663825602
ACH-001193,-0.0517748439639
ACH-001196,-0.188099076867
ACH-001197,-0.30341845285999997
ACH-001205,-0.273299883542
ACH-001211,-0.339208788735
ACH-001212,-0.0342680220483
ACH-001228,-0.00162149002228
ACH-001232,-0.114092588477
ACH-001239,-0.315712002587
ACH-001274,-0.18592536532099999
ACH-001275,-0.0322321691379
ACH-001277,-0.226191622937
ACH-001278,-0.46223145998599996
ACH-001280,-0.433466181561
ACH-001283,-0.321472605673
ACH-001289,-0.1178476929
ACH-001295,-0.34858575443499995
ACH-001300,-0.28140974407200003
ACH-001301,-0.381510994882
ACH-001302,-0.549053878407
ACH-001303,-0.34408820623099995
ACH-001306,-0.5177659098749999
ACH-001318,-0.22322319737799998
ACH-001322,-0.299241995303
ACH-001328,-0.44716095391599997
ACH-001332,-0.301066979351
ACH-001333,-0.323786794592
ACH-001336,-0.263354778648
ACH-001340,-0.160476515431
ACH-001346,-0.373256581724
ACH-001353,-0.256925981534
ACH-001354,-0.0244219261082
ACH-001367,-0.33918912483099994
ACH-001368,-0.22101520284200002
ACH-001374,-0.5046999209040001
ACH-001375,-0.16627149042
ACH-001377,-0.221435032503
ACH-001380,-0.109542091479
ACH-001391,-0.47148548034599996
ACH-001407,-0.36128984512699996
ACH-001408,-0.19360522347399997
ACH-001413,-0.45089890394599996
ACH-001430,-0.104597680929
ACH-001431,-0.129329881786
ACH-001450,-0.286923852788
ACH-001496,-0.24199509817200002
ACH-001500,-0.126160442281
ACH-001521,-0.612767456137
ACH-001523,-0.119912257909
ACH-001532,-0.179393276091
ACH-001536,-0.400280054309
ACH-001550,-0.304126326778
ACH-001552,-0.0791900210074
ACH-001554,-0.195082462819
ACH-001645,-0.181052594422
ACH-001654,-0.14101834187999998
ACH-001715,-0.407096682698
ACH-001735,-0.307982850663
ACH-001736,-0.512210767896
ACH-001737,-0.45250086686700003
ACH-001740,-0.0846398506522
ACH-001745,-0.374534465252
ACH-001750,-0.345400794203
ACH-001765,-0.427531572545
ACH-001956,-0.0781000975751
ACH-001957,-0.393263178689
