,SLC35G1 (159371)
ACH-000782,-0.0324869817217
ACH-000783,-0.132859519374
ACH-000784,-0.099661543105
ACH-000785,-0.157045692734
ACH-000787,-0.12047748117200001
ACH-000788,-0.101111683607
ACH-000791,-0.15073362054
ACH-000792,-0.16936342437600002
ACH-000794,-0.18779998337099998
ACH-000796,-0.16784217945399998
ACH-000799,-0.410507049359
ACH-000800,-0.042659662315800005
ACH-000802,-0.146132235334
ACH-000804,-0.45061266602600003
ACH-000805,-0.124451714168
ACH-000809,-0.09623772085010002
ACH-000810,-0.168351227477
ACH-000811,-0.25563130166299997
ACH-000817,-0.296351417488
ACH-000819,-0.241929967402
ACH-000820,0.365067977504
ACH-000821,0.0222408966071
ACH-000822,-0.06479519182059999
ACH-000823,-0.175302041284
ACH-000824,-0.196897434655
ACH-000827,-0.012508885299299999
ACH-000829,-0.16630343822000002
ACH-000831,-0.28929489496
ACH-000832,-0.304645177468
ACH-000833,-0.21586299883699997
ACH-000834,-0.272214337004
ACH-000835,-0.23314454106600002
ACH-000836,-0.170284660161
ACH-000837,0.0826152593876
ACH-000838,-0.142484802096
ACH-000839,-0.09407736747649999
ACH-000840,-0.20854178151500002
ACH-000841,-0.09356782184210001
ACH-000843,-0.127009547072
ACH-000846,-0.113685650724
ACH-000847,-0.117866487157
ACH-000848,-0.220765162923
ACH-000849,-0.26785929725
ACH-000851,-0.117402608578
ACH-000855,-0.043075029060000006
ACH-000856,-0.024186953401700004
ACH-000858,-0.20065242037
ACH-000859,-0.238179494799
ACH-000861,-0.19513521059500002
ACH-000862,-0.0356197805101
ACH-000865,-0.226319896463
ACH-000866,-0.12167572192500001
ACH-000867,-0.111217324684
ACH-000869,-0.18585244068100001
ACH-000872,-0.08722513329420001
ACH-000873,-0.0779371231822
ACH-000876,-0.115359905229
ACH-000878,-0.381354026683
ACH-000880,-0.0612738703877
ACH-000881,-0.135786409165
ACH-000882,-0.16285006378699998
ACH-000884,-0.12514873472100002
ACH-000885,-0.100472912579
ACH-000887,-0.14417901034299999
ACH-000888,-0.162093314736
ACH-000889,-0.15151181767400002
ACH-000890,-0.256263113292
ACH-000896,-0.35146037755099996
ACH-000898,-0.13263600932
ACH-000900,-0.17747870939100002
ACH-000901,-0.169109551948
ACH-000905,-0.22006068183400002
ACH-000906,-0.0660609070569
ACH-000907,-0.19630026137899997
ACH-000910,-0.17876222313999998
ACH-000911,-0.0918742122164
ACH-000912,0.08890852865489998
ACH-000913,-0.17063763144299998
ACH-000915,-0.0614479573866
ACH-000916,-0.157359154477
ACH-000917,-0.24631213708500002
ACH-000921,-0.248400240537
ACH-000924,-0.11825292578299999
ACH-000926,-0.333974944586
ACH-000928,0.0397565065531
ACH-000929,-0.0221107930435
ACH-000932,-0.055039835098699995
ACH-000935,0.013556494260299999
ACH-000936,-0.180323866701
ACH-000937,-0.20915813419799997
ACH-000938,-0.0982174890025
ACH-000939,-0.09628164014219999
ACH-000941,-0.132677853503
ACH-000943,-0.25849747578000004
ACH-000946,-0.07160492327880001
ACH-000947,-0.215068925672
ACH-000948,0.019537104577500002
ACH-000950,-0.30868705501800003
ACH-000953,-0.17339193751899998
ACH-000957,0.021188326446199997
ACH-000958,-0.131537850911
ACH-000960,-0.282360580786
ACH-000963,-0.13896038621200002
ACH-000968,-0.227152248572
ACH-000969,-0.24834608862799998
ACH-000973,-0.206458652716
ACH-000974,-0.136829841148
ACH-000975,-0.238352918989
ACH-000976,0.185602144732
ACH-000978,-0.327932407401
ACH-000980,-0.143281162173
ACH-000984,0.09397386971680001
ACH-000986,-0.20443026732
ACH-000988,-0.164706353937
ACH-000993,-0.059641369850300004
ACH-000994,-0.477056432101
ACH-000996,-0.06592124822369999
ACH-001001,-0.24942581689800003
ACH-001020,-0.145153112895
ACH-001028,-0.160388689086
ACH-001031,-0.0669148496472
ACH-001038,-0.141143294035
ACH-001048,-0.267465979158
ACH-001050,-0.108169728132
ACH-001053,-0.394726419776
ACH-001054,0.0772469199375
ACH-001061,-0.105844033702
ACH-001067,-0.0772758804424
ACH-001075,0.0295714276504
ACH-001096,-0.0786588903499
ACH-001128,0.244609752443
ACH-001134,-0.154631988349
ACH-001151,-0.17231392316100003
ACH-001163,-0.0904471329888
ACH-001164,-0.0747694219896
ACH-001173,-0.178414097135
ACH-001183,-0.412328911914
ACH-001184,-0.0780513863714
ACH-001190,-0.0063306640192
ACH-001192,-0.0654024189018
ACH-001193,-0.37985813997900003
ACH-001196,-0.27059911204
ACH-001197,-0.273914015273
ACH-001205,-0.21834619885
ACH-001211,-0.36444034725999996
ACH-001212,-0.0917781484527
ACH-001228,-0.0733378824696
ACH-001232,-0.302939802681
ACH-001239,-0.259706092342
ACH-001274,-0.0526061664339
ACH-001275,-0.11374026500999998
ACH-001277,0.0378479898745
ACH-001278,0.052072016509800007
ACH-001280,-0.0339529013402
ACH-001283,-0.040607297054699995
ACH-001289,-0.300671122941
ACH-001295,-0.143607973044
ACH-001300,-0.039626319109199996
ACH-001301,-0.152992535905
ACH-001302,0.19487104114300002
ACH-001303,-0.106904314064
ACH-001306,-0.20185033308800002
ACH-001318,0.0633363674721
ACH-001322,0.09744504906960001
ACH-001328,-0.105575229913
ACH-001332,-0.00045492339013599993
ACH-001333,-0.277429378372
ACH-001336,-0.194856535193
ACH-001340,-0.160687599551
ACH-001346,-0.12240743617699999
ACH-001353,-0.26091457051899997
ACH-001354,-0.37431333312299997
ACH-001367,-0.419000790691
ACH-001368,-0.17610583486200002
ACH-001374,-0.42054342796899996
ACH-001375,-0.0438888871082
ACH-001377,-0.13540616562899999
ACH-001380,-0.355948370199
ACH-001391,-0.278476068435
ACH-001407,-0.316650544194
ACH-001408,-0.19688776068
ACH-001413,-0.279610230815
ACH-001430,-0.452465045043
ACH-001431,-0.189379815644
ACH-001450,-0.177851867447
ACH-001496,-0.023483364883
ACH-001500,-0.253445915925
ACH-001521,-0.292183306568
ACH-001523,-0.184432117312
ACH-001532,-0.189857634292
ACH-001536,-0.223795779065
ACH-001550,-0.109833826906
ACH-001552,-0.00281568808017
ACH-001554,-0.147607418368
ACH-001645,-0.198371823782
ACH-001654,-0.09395256346519999
ACH-001715,-0.513197366996
ACH-001735,-0.0653529389386
ACH-001736,-0.055755367081000005
ACH-001737,0.408164704102
ACH-001740,0.073161650084
ACH-001745,-0.059125236976500004
ACH-001750,-0.338774758465
ACH-001765,-0.10220397117999999
ACH-001956,-0.161121291563
ACH-001957,-0.19092705365200002
