,XRCC6 (2547)
ACH-000246,-1.6971653627899999
ACH-000248,-1.68657346166
ACH-000250,-1.38276078625
ACH-000251,-1.88172247783
ACH-000253,-1.44334368607
ACH-000255,-1.3330522928200002
ACH-000256,-1.9329543027900002
ACH-000257,-1.4576423563499998
ACH-000258,-1.71855485741
ACH-000259,-1.4537039529700002
ACH-000260,-1.78087158688
ACH-000261,-1.46024317332
ACH-000262,-1.4226836853
ACH-000263,-1.5301874095200003
ACH-000264,-1.62426261917
ACH-000265,-1.52782380847
ACH-000266,-1.61138582868
ACH-000272,-1.4797411203100002
ACH-000273,-1.5594817299500001
ACH-000274,-1.63117053236
ACH-000277,-1.56892502195
ACH-000278,-1.7435802586200002
ACH-000279,-1.59682150361
ACH-000280,-1.8425000662
ACH-000281,-1.6748948872100002
ACH-000288,-1.52480729373
ACH-000291,-1.68765210539
ACH-000293,-2.16367823441
ACH-000294,-1.50390772597
ACH-000295,-1.64358258836
ACH-000296,-1.35954234863
ACH-000302,-2.0038420080400003
ACH-000304,-1.80393241913
ACH-000307,-1.64873972699
ACH-000308,-1.7526514026400002
ACH-000310,-1.8258317935599997
ACH-000311,-1.7732402492800001
ACH-000312,-1.63216871706
ACH-000315,-1.8196405034799998
ACH-000316,-1.69526964891
ACH-000317,-1.32257172004
ACH-000318,-1.45373627725
ACH-000319,-1.6629876111000002
ACH-000320,-1.9587333038299999
ACH-000322,-1.38759259403
ACH-000323,-1.83724147875
ACH-000324,-1.48114973456
ACH-000329,-1.50678170417
ACH-000330,-1.4936867518
ACH-000331,-1.4429044041699999
ACH-000332,-1.62446773353
ACH-000334,-1.63768359503
ACH-000335,-1.6935575809399999
ACH-000336,-1.47788433079
ACH-000337,-1.70596808491
ACH-000339,-1.64343528887
ACH-000341,-1.6103738427599998
ACH-000348,-1.81609270899
ACH-000350,-2.10096417782
ACH-000352,-1.7386385274
ACH-000356,-1.34080945782
ACH-000361,-1.49097993218
ACH-000362,-1.44215782193
ACH-000363,-1.70470903139
ACH-000364,-1.41865979255
ACH-000365,-1.7361505944799998
ACH-000366,-1.51101808869
ACH-000368,-1.53739533516
ACH-000374,-1.33807743087
ACH-000375,-1.7647401244299998
ACH-000376,-1.5756301504499999
ACH-000381,-1.7569803660099998
ACH-000383,-1.4366477188
ACH-000387,-1.52338220102
ACH-000389,-1.4657939657700003
ACH-000390,-1.64914976723
ACH-000393,-1.91251873719
ACH-000395,-1.71867576113
ACH-000397,-1.53766884052
ACH-000401,-1.6584943615
ACH-000402,-2.19822761936
ACH-000403,-1.9434349679700003
ACH-000404,-1.57666023937
ACH-000406,-1.67209387507
ACH-000407,-1.46232450913
ACH-000408,-1.75694520116
ACH-000410,-1.7188224375
ACH-000411,-1.7754253663400001
ACH-000414,-1.7593761187
ACH-000415,-1.50448958284
ACH-000416,-1.4545182820299998
ACH-000420,-1.78202550086
ACH-000421,-1.79313382198
ACH-000424,-1.32997490808
ACH-000425,-1.63502462088
ACH-000426,-2.31454150134
ACH-000427,-1.33633853529
ACH-000433,-1.9957227970700002
ACH-000436,-1.7749951497799998
ACH-000444,-1.5626106241100002
ACH-000445,-1.7735792742299998
ACH-000448,-1.6639781004299998
ACH-000450,-1.17165379393
ACH-000452,-1.59672730835
ACH-000454,-1.7679089576700002
ACH-000458,-1.51699781049
ACH-000459,-1.39250543008
ACH-000460,-1.6257110960899999
ACH-000461,-1.37586580196
ACH-000463,-1.4872957640600002
ACH-000464,-1.64410726955
ACH-000466,-1.4315947883899998
ACH-000467,-1.7024659613799997
ACH-000468,-1.6252164473100001
ACH-000469,-1.3600542165399998
ACH-000470,-1.96325814753
ACH-000471,-1.44003425436
ACH-000472,-1.58527631665
ACH-000473,-1.6335650965900002
ACH-000475,-1.6365835186000002
ACH-000476,-1.42583976565
ACH-000477,-1.6808845714200003
ACH-000480,-1.47485004184
ACH-000481,-1.36774110685
ACH-000483,-1.9690230517299998
ACH-000484,-1.59581344355
ACH-000485,-1.60711552653
ACH-000486,-1.5293517725999999
ACH-000487,-1.48470624046
ACH-000488,-1.5273833247600002
ACH-000490,-1.4955149862000001
ACH-000491,-1.67073005396
ACH-000495,-1.63036854794
ACH-000496,-1.74576857628
ACH-000499,-1.32768384186
ACH-000500,-1.26934854793
ACH-000502,-1.57978241739
ACH-000503,-1.4994231407299998
ACH-000505,-1.7707223848700002
ACH-000507,-1.61247218818
ACH-000510,-1.69869919759
ACH-000511,-1.7190542220299998
ACH-000512,-1.45409732829
ACH-000516,-1.660557501
ACH-000517,-1.4175683684399998
ACH-000518,-1.7412561015
ACH-000520,-1.71269853628
ACH-000521,-1.43954707581
ACH-000522,-1.52189328996
ACH-000524,-2.0194082839900003
ACH-000527,-1.6204522005700002
ACH-000528,-1.6029840094699999
ACH-000537,-1.53219555356
ACH-000541,-1.6066569012399998
ACH-000542,-1.4636145432299998
ACH-000544,-1.3627828589200002
ACH-000545,-1.4368733142200003
ACH-000547,-1.16975220489
ACH-000548,-1.41497363118
ACH-000549,-1.5461152926
ACH-000550,-1.47977525042
ACH-000552,-1.69287350859
ACH-000556,-1.53446873083
ACH-000557,-2.0764814995200003
ACH-000570,-1.45631938475
ACH-000571,-1.8263307094999999
ACH-000573,-1.8500756708700001
ACH-000576,-1.44372189153
ACH-000580,-1.5422163026499998
ACH-000584,-1.8121515192700002
ACH-000585,-1.3565912695700002
ACH-000588,-1.4211682128299998
ACH-000589,-1.536847576
ACH-000591,-1.65259333092
ACH-000593,-1.4318015967
ACH-000600,-1.31112317689
ACH-000601,-1.57204423604
ACH-000604,-1.49840773701
ACH-000605,-1.7827879141999998
ACH-000606,-1.51726730637
ACH-000608,-1.62984282887
ACH-000614,-1.58549248979
ACH-000616,-1.5705090608599999
ACH-000618,-1.53781059458
ACH-000619,-1.45853830095
ACH-000620,-1.56183041865
ACH-000621,-1.61644730912
ACH-000622,-1.9334735859299998
ACH-000623,-1.8331981276099998
ACH-000624,-1.5361518088600001
ACH-000627,-1.3557964182799997
ACH-000630,-1.52477097754
ACH-000632,-1.4220216038799998
ACH-000633,-1.33238264797
ACH-000637,-1.49964088232
ACH-000638,-1.5242948733300001
ACH-000646,-1.12305563164
ACH-000647,-1.66582131049
ACH-000648,-1.6762448544
ACH-000649,-1.5901634249
ACH-000651,-1.4843129042399998
ACH-000652,-1.7710360528
ACH-000653,-1.5613913176700003
ACH-000657,-1.59360585979
ACH-000658,-1.77729889312
ACH-000661,-1.51129390144
ACH-000662,-1.7334837382599997
ACH-000663,-1.6403055260600001
ACH-000665,-1.6244320701800001
ACH-000671,-1.51617658244
ACH-000673,-1.3285834684
ACH-000676,-1.3371901266
ACH-000677,-1.58647264704
ACH-000681,-1.78000106039
ACH-000682,-1.69647425353
ACH-000683,-1.63027064986
ACH-000684,-1.5405544595200003
ACH-000688,-1.25321035254
ACH-000693,-1.50359026459
ACH-000694,-1.5863973279299999
ACH-000695,-1.61807152736
ACH-000696,-1.5280769492500001
ACH-000697,-1.62053132071
ACH-000699,-1.6005133493900001
ACH-000701,-1.4392189010499998
ACH-000706,-1.62164652424
ACH-000711,-1.5594158017700002
ACH-000713,-1.43517760125
ACH-000714,-1.75232308835
ACH-000718,-1.4463834484600002
ACH-000720,-1.43739023299
ACH-000721,-1.4729971140399998
ACH-000724,-1.41105444736
ACH-000725,-1.70224813974
ACH-000732,-1.44447393377
ACH-000734,-1.57417270875
ACH-000735,-1.47587912559
ACH-000736,-1.57718318121
ACH-000738,-1.3907830928100002
ACH-000746,-1.5667302925
ACH-000747,-1.5810982353
ACH-000748,-1.46454996731
ACH-000753,-1.6395469288100002
ACH-000756,-1.48245382613
ACH-000757,-1.70679680415
ACH-000758,-1.60802036349
ACH-000760,-1.5158511116799998
ACH-000763,-1.7779102173099999
ACH-000764,-1.3619018113899999
ACH-000765,-1.40567302091
ACH-000766,-1.7085834142700003
ACH-000767,-1.4232815618799999
ACH-000768,-1.48022702669
ACH-000769,-1.53963892893
ACH-000770,-1.52367576489
ACH-000771,-1.54642099056
ACH-000773,-1.5099016212099998
ACH-000776,-1.5935995265600003
ACH-000777,-1.54467134812
ACH-000778,-1.41085646718
ACH-000781,-1.82054268001
ACH-000782,-1.2108777971100002
ACH-000783,-1.7089961197299999
ACH-000784,-1.33274505856
ACH-000785,-1.5073710247499998
ACH-000787,-1.7894673682799997
ACH-000788,-1.51097464037
ACH-000791,-1.71745634824
ACH-000792,-1.43450292069
ACH-000794,-1.42489114016
ACH-000796,-1.8326557461400002
ACH-000799,-1.63235085553
ACH-000800,-2.26059301436
ACH-000802,-1.6184002748700002
ACH-000804,-1.93532128531
ACH-000805,-1.7086700729299997
ACH-000809,-1.37460371809
ACH-000810,-1.7927228695
ACH-000811,-1.7119404262399998
ACH-000817,-1.71353028116
ACH-000819,-1.4313821433
ACH-000820,-1.60771253949
ACH-000821,-2.1920888066099997
ACH-000822,-1.21757303746
ACH-000823,-1.64878327431
ACH-000824,-1.77067458558
ACH-000827,-1.55885485735
ACH-000829,-1.38593290385
ACH-000831,-1.64471379347
ACH-000832,-1.3003205711
ACH-000833,-1.45108873093
ACH-000834,-1.77072764653
ACH-000835,-1.58996907599
ACH-000836,-1.50238752791
ACH-000837,-1.6123584187900002
ACH-000838,-1.8899114128799999
ACH-000839,-1.55099268023
ACH-000840,-1.70633314676
ACH-000841,-1.58448854865
ACH-000843,-1.72390714185
ACH-000846,-1.4527940134600001
ACH-000847,-1.76105800217
ACH-000848,-1.29528411933
ACH-000849,-1.4947986170299998
ACH-000851,-1.41324229046
ACH-000855,-1.48105993302
ACH-000856,-1.6911061286200002
ACH-000858,-1.3908490094400001
ACH-000859,-1.7397177173299998
ACH-000861,-1.57413691977
ACH-000862,-1.6326213800799998
ACH-000865,-1.53755786894
ACH-000866,-1.5493526465799998
ACH-000867,-1.65193320066
ACH-000869,-1.2390052797600002
ACH-000872,-1.65392472151
ACH-000873,-1.28110727942
ACH-000876,-1.4845493253600002
ACH-000878,-1.4873140408
ACH-000880,-1.7999297439400002
ACH-000881,-1.7951834964700002
ACH-000882,-1.50161932236
ACH-000884,-1.35369276538
ACH-000885,-1.49869504785
ACH-000887,-1.4600918549000002
ACH-000888,-1.49209336343
ACH-000889,-1.9431847172599999
ACH-000890,-1.7728980626900002
ACH-000896,-1.6813151982199999
ACH-000898,-1.49307593528
ACH-000900,-1.54899536283
ACH-000901,-1.70332488933
ACH-000905,-1.53850168564
ACH-000906,-1.6719759102399998
ACH-000907,-1.36641358772
ACH-000910,-1.5725222821
ACH-000911,-1.60949732979
ACH-000912,-1.66596615496
ACH-000913,-1.67630569617
ACH-000915,-1.27994171967
ACH-000916,-2.10961595738
ACH-000917,-1.54648291153
ACH-000921,-1.55293159535
ACH-000924,-1.56947534325
ACH-000926,-1.8562522985799998
ACH-000928,-1.6358212833399999
ACH-000929,-1.6210886183200002
ACH-000932,-1.45880397026
ACH-000935,-1.73094528155
ACH-000936,-1.4453571676299999
ACH-000937,-1.40106096264
ACH-000938,-1.4297498129799997
ACH-000939,-1.75483242745
ACH-000941,-1.6321043130500001
ACH-000943,-1.5271249157799998
ACH-000946,-1.5556841536300001
ACH-000947,-1.6352319850600001
ACH-000948,-1.62927454086
ACH-000950,-1.7016782382799998
ACH-000953,-1.6325528515099998
ACH-000957,-1.6755369551700001
ACH-000958,-1.32114560082
ACH-000960,-1.23242343128
ACH-000963,-1.09507294512
ACH-000968,-1.6500753323800001
ACH-000969,-1.45989724685
ACH-000973,-1.2631313634499999
ACH-000974,-1.7468426973099997
ACH-000975,-1.4062541544999998
ACH-000976,-1.66347757963
ACH-000978,-1.71484807421
ACH-000980,-1.53027702765
ACH-000984,-1.7574671548599998
ACH-000986,-1.49542655933
ACH-000988,-2.11311901088
ACH-000993,-1.64748065603
ACH-000994,-1.47422341475
ACH-000996,-1.45177980106
ACH-001001,-1.6371404554799998
ACH-001020,-1.3139036948
ACH-001028,-1.48830318519
ACH-001031,-1.66405424184
ACH-001038,-1.8272445794299998
ACH-001048,-1.6335441065799998
ACH-001050,-1.23901383015
ACH-001053,-1.4250818170100001
ACH-001054,-1.5715086429299998
ACH-001061,-1.5712233933200002
ACH-001067,-1.45627904113
ACH-001075,-1.44686425895
ACH-001096,-1.55915634431
ACH-001128,-1.80569683624
ACH-001134,-1.49543942755
ACH-001151,-1.5301027300299999
ACH-001163,-1.5203268973500002
ACH-001164,-1.5457366469
ACH-001173,-1.5639062293500001
ACH-001183,-1.41866221986
ACH-001184,-1.4102685511300002
ACH-001190,-1.23395583362
ACH-001192,-1.53140382218
ACH-001193,-1.8036085730900002
ACH-001196,-1.65002984352
ACH-001197,-1.65328389269
ACH-001205,-1.6214957717299998
ACH-001211,-1.30663384872
ACH-001212,-1.51540703814
ACH-001228,-1.9553324926900002
ACH-001232,-1.41412456575
ACH-001239,-1.53560802683
ACH-001274,-1.6155156883300001
ACH-001275,-1.29349989485
ACH-001277,-1.36199476102
ACH-001278,-1.54467213132
ACH-001280,-1.18072922363
ACH-001283,-1.71378186616
ACH-001289,-1.6777987782100001
ACH-001295,-1.71766181438
ACH-001300,-1.58653875623
ACH-001301,-1.4340649530899998
ACH-001302,-1.5901983656799998
ACH-001303,-1.69316141678
ACH-001306,-1.69990938312
ACH-001318,-1.68928146726
ACH-001322,-1.6119785207100001
ACH-001328,-1.6140017504100002
ACH-001332,-1.0393279528000001
ACH-001333,-1.6787158600799998
ACH-001336,-1.4304162080399998
ACH-001340,-1.50491959424
ACH-001346,-1.7782827244
ACH-001353,-1.52748665958
ACH-001354,-1.89331151374
ACH-001367,-1.6141685227
ACH-001368,-1.76585543849
ACH-001374,-1.48384496288
ACH-001375,-1.7042780289700001
ACH-001377,-1.43372652231
ACH-001380,-1.6146951534799998
ACH-001391,-1.8221436589900002
ACH-001407,-1.5947297355899999
ACH-001408,-1.7020325744299998
ACH-001413,-1.4439850932299998
ACH-001430,-1.5316439320299997
ACH-001431,-1.5270751303
ACH-001450,-1.54663500631
ACH-001496,-1.56021308982
ACH-001500,-1.64812895495
ACH-001521,-1.44965704084
ACH-001523,-1.49665735743
ACH-001532,-1.6746909997
ACH-001536,-1.51094398351
ACH-001550,-1.6699163436200002
ACH-001552,-1.5239518942299999
ACH-001554,-1.55970444292
ACH-001645,-1.57186050644
ACH-001654,-1.54873862164
ACH-001715,-1.59604033379
ACH-001735,-1.62947029376
ACH-001736,-1.3465601905700002
ACH-001737,-1.4269807000799999
ACH-001740,-1.49179956792
ACH-001745,-1.5995989005200002
ACH-001750,-1.53447715964
ACH-001765,-1.43556160321
ACH-001956,-1.69667931382
ACH-001957,-1.64421042546
