,SULT1C2 (6819)
ACH-000488,-0.0728125185882
ACH-000490,-0.2012279569
ACH-000491,-0.23307046864199998
ACH-000495,-0.22642312273600002
ACH-000496,-0.185609412554
ACH-000499,-0.138120822383
ACH-000500,-0.190110517894
ACH-000502,-0.162549242479
ACH-000503,-0.19127208484900002
ACH-000505,-0.22579957200599998
ACH-000507,-0.208153095265
ACH-000510,-0.359463784522
ACH-000511,-0.178460973296
ACH-000512,-0.322804959209
ACH-000516,-0.151210432983
ACH-000517,-0.014411421984999999
ACH-000518,0.0154365499024
ACH-000520,-0.19866779767099998
ACH-000521,-0.372754532012
ACH-000522,-0.009736135918549998
ACH-000524,-0.10768985530200001
ACH-000527,-0.17809102919
ACH-000528,-0.049512895044099996
ACH-000537,-0.252854702836
ACH-000541,-0.124205534212
ACH-000542,-0.08619455841910001
ACH-000544,-0.278512105648
ACH-000545,-0.13158155273
ACH-000547,-0.14858386590999997
ACH-000548,-0.041846384783699994
ACH-000549,-0.159894369389
ACH-000550,-0.0225054129243
ACH-000552,-0.0653785682897
ACH-000556,-0.21012720357
ACH-000557,-0.118051579441
ACH-000570,-0.26291202550299997
ACH-000571,-0.08974851205989999
ACH-000573,-0.19857804550299998
ACH-000576,-0.18645098233399998
ACH-000580,-0.080661237666
ACH-000584,-0.121483078696
ACH-000585,-0.0743573006933
ACH-000588,-0.024617254340599998
ACH-000589,-0.212896474399
ACH-000591,-0.221062815935
ACH-000593,-0.138272728794
ACH-000600,-0.0287445585486
ACH-000601,-0.147950696826
ACH-000604,-0.12260904861300001
ACH-000605,-0.0761823101503
ACH-000606,-0.09779047721060001
ACH-000608,-0.043224840017800005
ACH-000614,-0.0699130678883
ACH-000616,-0.084265420957
ACH-000618,-0.052313789790599995
ACH-000619,-0.024906249162499998
ACH-000620,-0.10446266450200001
ACH-000621,0.012310841528200002
ACH-000622,-0.093691544433
ACH-000623,-0.27572742999
ACH-000624,-0.122946112487
ACH-000627,-0.21210689508699998
ACH-000630,-0.18070784733
ACH-000632,-0.162178768696
ACH-000633,-0.0888042743659
ACH-000637,-0.0661233197133
ACH-000638,-0.113387047244
ACH-000646,-0.0400756456091
ACH-000647,-0.218172634808
ACH-000648,-0.388359183713
ACH-000649,-0.072882657774
ACH-000651,-0.14016223955
ACH-000652,-0.14644893368200002
ACH-000653,-0.14442058100400001
ACH-000657,-0.0541551415506
ACH-000658,-0.044093792340099996
ACH-000661,-0.14995772758099998
ACH-000662,-0.227707398898
ACH-000663,-0.126507535515
ACH-000665,-0.16914716482
ACH-000671,-0.253726932995
ACH-000673,-0.157156615783
ACH-000676,-0.19105642259
ACH-000677,-0.157167915656
ACH-000681,-0.11522836142899999
ACH-000682,-0.129582444279
ACH-000683,-0.100364627032
ACH-000684,-0.120159576564
ACH-000688,-0.011256159197799999
ACH-000693,-0.128609718389
ACH-000694,-0.09637224730560001
ACH-000695,-0.35814014878600003
ACH-000696,-0.203710861077
ACH-000697,-0.110637888654
ACH-000699,-0.120967533729
ACH-000701,-0.013795138485900001
ACH-000706,-0.15721235862400001
ACH-000711,-0.218312390336
ACH-000713,-0.23282161424699999
ACH-000714,-0.07912406133710001
ACH-000718,-0.19517369992800002
ACH-000720,-0.143184034625
ACH-000721,-0.300982473033
ACH-000724,-0.032112855839200004
ACH-000725,-0.19291670455600002
ACH-000732,-0.0764028313153
ACH-000734,-0.0602105577235
ACH-000735,-0.10392034702299999
ACH-000736,-0.16521221637
ACH-000738,-0.206619835944
ACH-000746,-0.0404656020924
ACH-000747,-0.12312320713700001
ACH-000748,-0.132915676105
ACH-000753,-0.059670957876699994
ACH-000756,-0.0986687010354
ACH-000757,-0.23722168350499998
ACH-000758,-0.17424243956500002
ACH-000760,-0.305257736792
ACH-000763,-0.302222369476
ACH-000764,-0.260815706885
ACH-000765,-0.124512394439
ACH-000766,-0.162494761284
ACH-000767,0.0901592570568
ACH-000768,-0.216317486752
ACH-000769,-0.154205707518
ACH-000770,-0.0887284066615
ACH-000771,-0.146166835857
ACH-000773,0.005246782482149999
ACH-000776,-0.15120403448
ACH-000777,-0.125447745831
ACH-000778,-0.126752804812
ACH-000781,-0.28905240662
ACH-000782,-0.14994104620100002
ACH-000783,0.0554442236192
ACH-000784,-0.0826377157599
ACH-000785,-0.20841798623
ACH-000787,-0.0986547845677
ACH-000788,-0.11120642402000001
ACH-000791,-0.26210395121999996
ACH-000792,-0.0822268072404
ACH-000794,-0.0506910236496
ACH-000796,-0.13584363222999998
ACH-000799,-0.09724213395369999
ACH-000800,0.08491345377000001
ACH-000802,-0.198658482656
ACH-000804,-0.36099483975900004
ACH-000805,-0.16275183956800002
ACH-000809,-0.111554435361
ACH-000810,-0.09452919454910001
ACH-000811,-0.244192082551
ACH-000817,-0.416412694768
ACH-000819,-0.19803349818399998
ACH-000820,-0.19052436248
ACH-000821,-0.0377927179881
ACH-000822,-0.027352028610999998
ACH-000823,-0.10975293476299999
ACH-000824,-0.00511403271554
ACH-000827,-0.190139387214
ACH-000829,-0.174046040208
ACH-000831,-0.122102209299
ACH-000832,-0.23668047061900002
ACH-000833,-0.216411239938
ACH-000834,-0.284971274755
ACH-000835,-0.0683536639507
ACH-000836,-0.11252590983100001
ACH-000837,-0.213743833956
ACH-000838,-0.017649847082900003
ACH-000839,-0.0694087962088
ACH-000840,-0.275607470434
ACH-000841,-0.0590789371282
ACH-000843,-0.217376967667
ACH-000846,-0.10273804297599999
ACH-000847,-0.08834590647150001
ACH-000848,-0.048432986725500005
ACH-000849,-0.12044508706599999
ACH-000851,-0.28132731960499996
ACH-000855,-0.22184421202
ACH-000856,-0.06345426993219999
ACH-000858,-0.0953209744887
ACH-000859,-0.174725222962
ACH-000861,-0.120704861667
ACH-000862,-0.215353573651
ACH-000865,-0.120800439155
ACH-000866,-0.207523723717
ACH-000867,-0.132585245579
ACH-000869,-0.0115122895935
ACH-000872,-0.192344617176
ACH-000873,-0.0427818100861
ACH-000876,-0.0325255217026
ACH-000878,-0.0793539758473
ACH-000880,-0.140106634234
ACH-000881,-0.141784282161
ACH-000882,-0.15461857765599998
ACH-000884,-0.196761623068
ACH-000885,-0.180355382733
ACH-000887,-0.11638610243200001
ACH-000888,-0.151469182586
ACH-000889,-0.193960599585
ACH-000890,-0.11119471792199999
ACH-000896,-0.200011600214
ACH-000898,-0.209400850882
ACH-000900,-0.118958160166
ACH-000901,-0.107263888877
ACH-000905,-0.160502358061
ACH-000906,-0.06667858489159999
ACH-000907,-0.0332406906676
ACH-000910,-0.0791868015141
ACH-000911,-0.13930331533
ACH-000912,-0.19507040708700002
ACH-000913,-0.107307772895
ACH-000915,-0.156474237807
ACH-000916,-0.11088146779300001
ACH-000917,-0.186484377824
ACH-000921,-0.0987661360293
ACH-000924,-0.165120753837
ACH-000926,0.0247319324017
ACH-000928,-0.204819896118
ACH-000929,-0.07976425920210001
ACH-000932,-0.268769743948
ACH-000935,-0.0970385768664
ACH-000936,-0.09623591912650001
ACH-000937,-0.130304215781
ACH-000938,-0.23660199451400002
ACH-000939,-0.127516954846
ACH-000941,-0.262897615669
ACH-000943,-0.20464415165199998
ACH-000946,-0.206820609998
ACH-000947,-0.184033523486
ACH-000948,-0.0716441430154
ACH-000950,-0.16283999045999997
ACH-000953,-0.08766316871189998
ACH-000957,-0.24072909064800002
ACH-000958,-0.242295358806
ACH-000960,-0.316117864656
ACH-000963,-0.596533725573
ACH-000968,-0.165104599857
ACH-000969,-0.0555388128567
ACH-000973,-0.187145122684
ACH-000974,-0.106619676038
ACH-000975,-0.149823827528
ACH-000976,-0.0610347958761
ACH-000978,-0.096556067108
ACH-000980,-0.0698305004612
ACH-000984,-0.22665344117800001
ACH-000986,-0.0725704091085
ACH-000988,-0.217225841965
ACH-000993,-0.0175745145467
ACH-000994,-0.18570975991900002
ACH-000996,-0.08701523221619999
ACH-001001,-0.0861901448955
ACH-001020,-0.154484891263
ACH-001028,-0.220013961323
ACH-001031,-0.07979949137350001
ACH-001038,-0.12610676749000002
ACH-001048,-0.249731055005
ACH-001050,-0.185921648186
ACH-001053,-0.0514572039887
ACH-001054,0.0371799335819
ACH-001061,-0.18563827410999997
ACH-001067,-0.24622836150199998
ACH-001075,0.0350987002416
ACH-001096,-0.126926359704
ACH-001128,-0.31264835130999996
ACH-001134,-0.14066683478599998
ACH-001151,-0.110378397035
ACH-001163,-0.282257709816
ACH-001164,-0.0653836978508
ACH-001173,-0.101199474876
ACH-001183,-0.0449805753464
ACH-001184,-0.28321847856800003
ACH-001190,-0.207748347201
ACH-001192,-0.238615974841
ACH-001193,0.00842862728763
ACH-001196,0.124460963601
ACH-001197,-0.240369526884
ACH-001205,-0.0550089204337
ACH-001211,-0.12898135306199998
ACH-001212,-0.10379110805
ACH-001228,-0.19098220352200002
ACH-001232,-0.028188078254400003
ACH-001239,-0.156632231191
ACH-001274,-0.0940516332295
ACH-001275,-0.17953694803599998
ACH-001277,-0.12206003661499999
ACH-001278,-0.220947442934
ACH-001280,-0.14463964928099998
ACH-001283,-0.0913135931875
ACH-001289,-0.165584089997
ACH-001295,-0.0757623453565
ACH-001300,-0.0562379787976
ACH-001301,0.00529700114925
ACH-001302,-0.238053863233
ACH-001303,-0.0378093381707
ACH-001306,-0.125855830525
ACH-001318,-0.300927687
ACH-001322,-0.0356764755659
ACH-001328,-0.13551532927100002
ACH-001332,-0.328568594847
ACH-001333,-0.20747695032299998
ACH-001336,-0.247719195438
ACH-001340,-0.167359626659
ACH-001346,-0.156547210864
ACH-001353,-0.134603584586
ACH-001354,-0.0649307622634
ACH-001367,-0.10537126096300001
ACH-001368,-0.10808812774599999
ACH-001374,-0.08992210620999999
ACH-001375,-0.15667990986
ACH-001377,-0.308078455449
ACH-001380,-0.104962808115
ACH-001391,-0.220747013456
ACH-001407,-0.249595562733
ACH-001408,-0.18786958426800002
ACH-001413,-0.106477040626
ACH-001430,0.0131116105617
ACH-001431,-0.046753324362000005
ACH-001450,-0.19743840384599998
ACH-001496,-0.248981526836
ACH-001500,-0.021730476377
ACH-001521,0.0246287224419
ACH-001523,-0.11952813057700001
ACH-001532,-0.145373165926
ACH-001536,0.010477321573299999
ACH-001550,-0.10158003528
ACH-001552,-0.19382653839800001
ACH-001554,-0.17897506418200002
ACH-001645,-0.121247442416
ACH-001654,-0.104895646956
ACH-001715,-0.315434054622
ACH-001735,0.0027996605242899997
ACH-001736,-0.178609627641
ACH-001737,-0.398564030377
ACH-001740,-0.07921719099230001
ACH-001745,0.043106888555899996
ACH-001750,-0.12071633578400001
ACH-001765,-0.111631371183
ACH-001956,-0.246118240766
ACH-001957,-0.17580973715
