,SULT2B1 (6820)
ACH-000308,-0.419285643296
ACH-000310,-0.17041122978700002
ACH-000311,-0.245857928453
ACH-000312,-0.290323386767
ACH-000315,-0.352041943622
ACH-000316,-0.186089532145
ACH-000317,-0.121675235457
ACH-000318,-0.310205189308
ACH-000319,-0.414047278348
ACH-000320,-0.270725205416
ACH-000322,-0.0982592324838
ACH-000323,-0.476603033515
ACH-000324,-0.42142893501100004
ACH-000329,-0.157312774418
ACH-000330,-0.20174421200399997
ACH-000331,-0.0600933012132
ACH-000332,-0.287789013805
ACH-000334,-0.168607283238
ACH-000335,-0.193019686061
ACH-000336,-0.0904994724759
ACH-000337,-0.291413734132
ACH-000339,-0.390150335707
ACH-000341,-0.325172660115
ACH-000348,-0.316536734782
ACH-000350,-0.41365981787199996
ACH-000352,-0.39445072549599997
ACH-000356,-0.343679182491
ACH-000361,-0.223912078813
ACH-000362,-0.237693564607
ACH-000363,-0.253121006903
ACH-000364,-0.29467280088000003
ACH-000365,-0.191650365614
ACH-000366,-0.420683844472
ACH-000368,0.0626892977048
ACH-000374,-0.148957511378
ACH-000375,-0.36007575378
ACH-000376,-0.102626147113
ACH-000381,-0.436932345358
ACH-000383,-0.199712121873
ACH-000387,-0.179148703162
ACH-000389,-0.211468213059
ACH-000390,-0.22337280886
ACH-000393,-0.213981741549
ACH-000395,-0.513419834577
ACH-000397,-0.394292097097
ACH-000401,-0.418727507337
ACH-000402,-0.425298498649
ACH-000403,-0.329004500608
ACH-000404,-0.34673246601999996
ACH-000406,-0.142248347922
ACH-000407,-0.313123546086
ACH-000408,-0.362424748696
ACH-000410,-0.304921939886
ACH-000411,-0.29462932659
ACH-000414,-0.265626247036
ACH-000415,-0.21950772820300002
ACH-000416,-0.246958659631
ACH-000420,-0.312948301787
ACH-000421,-0.295191596188
ACH-000424,-0.0916429041585
ACH-000425,-0.252132396885
ACH-000426,-0.1773741923
ACH-000427,-0.180607928227
ACH-000433,-0.279196015784
ACH-000436,-0.0632840537382
ACH-000444,-0.320773418024
ACH-000445,-0.44122167121000005
ACH-000448,-0.33246491396
ACH-000450,-0.286776611253
ACH-000452,-0.194784810797
ACH-000454,-0.29813185114
ACH-000458,-0.29006384455699996
ACH-000459,-0.200220857953
ACH-000460,-0.40639014016
ACH-000461,-0.297828427375
ACH-000463,-0.290244233232
ACH-000464,-0.146818591222
ACH-000466,-0.203748798207
ACH-000467,-0.0941277600347
ACH-000468,-0.49285485650899996
ACH-000469,-0.33819779412
ACH-000470,-0.27811780636
ACH-000471,-0.387947420136
ACH-000472,-0.43912321781999997
ACH-000473,-0.277217849573
ACH-000475,-0.236317752931
ACH-000476,-0.335500838716
ACH-000477,-0.324435197399
ACH-000480,-0.22238769763900001
ACH-000481,-0.301989325594
ACH-000483,-0.232301244395
ACH-000484,-0.6502956488830001
ACH-000485,-0.123760018509
ACH-000486,-0.449709970397
ACH-000487,-0.14511128433700002
ACH-000488,-0.28733299377599997
ACH-000490,-0.278523937604
ACH-000491,-0.214609444806
ACH-000495,-0.202446265396
ACH-000496,-0.142476215888
ACH-000499,-0.25610188653099997
ACH-000500,-0.285935902197
ACH-000502,-0.277138266947
ACH-000503,-0.484894701597
ACH-000505,-0.151871323687
ACH-000507,-0.46607926737899996
ACH-000510,-0.376335727632
ACH-000511,-0.23878087408799997
ACH-000512,0.015459959095000001
ACH-000516,-0.193529156061
ACH-000517,-0.241859639947
ACH-000518,-0.445684906394
ACH-000520,-0.444859280915
ACH-000521,-0.34309758263400003
ACH-000522,-0.136887852708
ACH-000524,-0.317466860239
ACH-000527,-0.253092626273
ACH-000528,-0.213368642364
ACH-000537,-0.16810925103100002
ACH-000541,-0.163463331137
ACH-000542,-0.429156294443
ACH-000544,-0.293913238604
ACH-000545,-0.355604967485
ACH-000547,-0.381618246616
ACH-000548,-0.364610163448
ACH-000549,-0.404648926807
ACH-000550,-0.24364954700599997
ACH-000552,-0.30767220115
ACH-000556,-0.475854563555
ACH-000557,-0.210864623145
ACH-000570,-0.236730289014
ACH-000571,-0.319398469761
ACH-000573,-0.302437567313
ACH-000576,-0.279145487641
ACH-000580,-0.38475360254600005
ACH-000584,-0.44590640115900004
ACH-000585,-0.432736436259
ACH-000588,-0.0997694759065
ACH-000589,-0.313923574132
ACH-000591,-0.176045812757
ACH-000593,-0.241590965693
ACH-000600,-0.423345402298
ACH-000601,-0.33968968556400003
ACH-000604,-0.40018475052599994
ACH-000605,-0.39019054004500003
ACH-000606,-0.162480639199
ACH-000608,-0.328056563874
ACH-000614,-0.08009135912200001
ACH-000616,-0.305108176447
ACH-000618,-0.255149210952
ACH-000619,-0.15721947078600002
ACH-000620,-0.550548114859
ACH-000621,-0.288308056761
ACH-000622,-0.33943961764700004
ACH-000623,-0.321530799903
ACH-000624,-0.4287125553
ACH-000627,-0.41691550786200005
ACH-000630,-0.10772208513800001
ACH-000632,-0.283117469909
ACH-000633,-0.44929197923299996
ACH-000637,-0.36617272163900005
ACH-000638,-0.164145294851
ACH-000646,-0.619429289866
ACH-000647,-0.217330583332
ACH-000648,-0.137141664788
ACH-000649,-0.335495696026
ACH-000651,-0.272786694713
ACH-000652,-0.23162528455899997
ACH-000653,-0.209503848185
ACH-000657,-0.398037495047
ACH-000658,-0.333473443503
ACH-000661,-0.3578209348
ACH-000662,-0.093546092038
ACH-000663,-0.410609013027
ACH-000665,-0.150392137841
ACH-000671,-0.285848446327
ACH-000673,-0.212671206312
ACH-000676,-0.203646866599
ACH-000677,-0.349591175915
ACH-000681,-0.44823757813500004
ACH-000682,-0.377334206869
ACH-000683,-0.12213707060699999
ACH-000684,-0.196876360763
ACH-000688,-0.24822735509100002
ACH-000693,-0.283685319931
ACH-000694,-0.257920167474
ACH-000695,-0.100809706544
ACH-000696,-0.215987632353
ACH-000697,-0.17074927261199999
ACH-000699,-0.435517636189
ACH-000701,-0.5228623008250001
ACH-000706,-0.275199240644
ACH-000711,-0.24163357641999997
ACH-000713,-0.399232832707
ACH-000714,-0.14743000673
ACH-000718,-0.47726536710699996
ACH-000720,-0.253057000389
ACH-000721,-0.310575348202
ACH-000724,-0.408727188519
ACH-000725,-0.333356436312
ACH-000732,0.145657055851
ACH-000734,-0.324379498717
ACH-000735,-0.263388541089
ACH-000736,-0.4845594402
ACH-000738,-0.14998572951199998
ACH-000746,-0.317377288113
ACH-000747,-0.325093696488
ACH-000748,-0.274031651954
ACH-000753,-0.269210444416
ACH-000756,-0.448264021684
ACH-000757,-0.429434103229
ACH-000758,-0.308440477253
ACH-000760,-0.218448784604
ACH-000763,-0.186961145839
ACH-000764,-0.21809185073800003
ACH-000765,-0.492522364427
ACH-000766,-0.31497115597500003
ACH-000767,-0.20850514509399998
ACH-000768,-0.213717508479
ACH-000769,-0.20847549581799998
ACH-000770,-0.133437133553
ACH-000771,-0.263043474311
ACH-000773,-0.222568653672
ACH-000776,-0.478404339221
ACH-000777,-0.6298465389069999
ACH-000778,-0.335008066486
ACH-000781,-0.27202195842
ACH-000782,-0.480186852718
ACH-000783,-0.269143212144
ACH-000784,-0.39930813699400003
ACH-000785,-0.11326711629200001
ACH-000787,-0.533913902007
ACH-000788,-0.344187797462
ACH-000791,-0.284934498136
ACH-000792,-0.37013318346199997
ACH-000794,-0.225100445874
ACH-000796,-0.26541930559
ACH-000799,-0.152849915285
ACH-000800,-0.08672567449419999
ACH-000802,-0.303708340513
ACH-000804,-0.409164251065
ACH-000805,-0.299736737254
ACH-000809,-0.41828685524400006
ACH-000810,0.0364650681015
ACH-000811,-0.339208352419
ACH-000817,-0.09612791570189999
ACH-000819,-0.49517689683999994
ACH-000820,-0.534650241143
ACH-000821,-0.15204650809800002
ACH-000822,-0.35380828730400005
ACH-000823,-0.256474428875
ACH-000824,-0.6436979942159999
ACH-000827,-0.23196149598299998
ACH-000829,-0.230293326371
ACH-000831,-0.16844060500100003
ACH-000832,-0.189527855655
ACH-000833,-0.23367332281599998
ACH-000834,-0.226836517011
ACH-000835,-0.251812992954
ACH-000836,-0.36969521751699996
ACH-000837,-0.385115510102
ACH-000838,-0.374800195641
ACH-000839,0.042901288679099994
ACH-000840,-0.225273039599
ACH-000841,-0.235867586005
ACH-000843,-0.270024453458
ACH-000846,-0.139532234002
ACH-000847,-0.559090787346
ACH-000848,-0.28171206895
ACH-000849,-0.191513366529
ACH-000851,-0.155500036804
ACH-000855,-0.45999679267099997
ACH-000856,-0.215698458699
ACH-000858,-0.40343017033600004
ACH-000859,-0.231064386924
ACH-000861,-0.271148900846
ACH-000862,-0.480790732698
ACH-000865,-0.314488723272
ACH-000866,-0.23715584052900002
ACH-000867,-0.189858850369
ACH-000869,-0.306682969851
ACH-000872,-0.383124596236
ACH-000873,-0.328835712264
ACH-000876,-0.21798134771400002
ACH-000878,-0.332231369391
ACH-000880,-0.109006290602
ACH-000881,-0.341486540873
ACH-000882,-0.272187994439
ACH-000884,-0.308179980361
ACH-000885,-0.394971098081
ACH-000887,-0.31413022056400003
ACH-000888,-0.202972267396
ACH-000889,-0.177678196851
ACH-000890,-0.300596814506
ACH-000896,-0.279209877282
ACH-000898,-0.35246210866800004
ACH-000900,-0.23020625802900002
ACH-000901,-0.418164144827
ACH-000905,-0.262235046884
ACH-000906,-0.322891929384
ACH-000907,-0.210608936718
ACH-000910,-0.23195534151099997
ACH-000911,-0.254873334638
ACH-000912,-0.443972479147
ACH-000913,-0.20700698019900002
ACH-000915,-0.29600139174
ACH-000916,-0.292539842236
ACH-000917,-0.40924299266099995
ACH-000921,-0.24270334417300002
ACH-000924,-0.13218767088199998
ACH-000926,-0.124293840756
ACH-000928,-0.375766593672
ACH-000929,-0.300715731245
ACH-000932,-0.462974960352
ACH-000935,-0.379955529076
ACH-000936,-0.34430760982299996
ACH-000937,-0.301706039543
ACH-000938,-0.207709805489
ACH-000939,-0.44178771738600003
ACH-000941,-0.324484772667
ACH-000943,-0.285015151526
ACH-000946,-0.343807952355
ACH-000947,-0.32624439429200003
ACH-000948,-0.207011679318
ACH-000950,-0.31790765607
ACH-000953,-0.34822967360299995
ACH-000957,-0.314399313463
ACH-000958,-0.109632178025
ACH-000960,-0.11562197370999999
ACH-000963,-0.209445258607
ACH-000968,-0.38679207405500005
ACH-000969,-0.210644903786
ACH-000973,-0.294537124737
ACH-000974,-0.34972022075900006
ACH-000975,-0.22272598759599999
ACH-000976,-0.334173196677
ACH-000978,-0.23563486420200003
ACH-000980,-0.30925582398
ACH-000984,-0.20792962604499998
ACH-000986,-0.10019952237600001
ACH-000988,-0.22185849214899997
ACH-000993,-0.372284547504
ACH-000994,-0.384433678094
ACH-000996,-0.356192033199
ACH-001001,-0.140180891395
ACH-001020,0.0101762094965
ACH-001028,-0.248793207014
ACH-001031,-0.340347220975
ACH-001038,-0.24545305713100002
ACH-001048,-0.234686776124
ACH-001050,-0.27513754658100004
ACH-001053,-0.288566020381
ACH-001054,-0.0209088794648
ACH-001061,-0.24220134299600002
ACH-001067,-0.29987302501400004
ACH-001075,-0.283256582219
ACH-001096,-0.35082517369000005
ACH-001128,-0.49230084985
ACH-001134,-0.238549341428
ACH-001151,-0.38045702108999996
ACH-001163,-0.111008914906
ACH-001164,-0.17863714734299999
ACH-001173,-0.486624964893
ACH-001183,-0.246657369854
ACH-001184,-0.368350200885
ACH-001190,-0.24019689885899997
ACH-001192,-0.262195857636
ACH-001193,-0.226958026536
ACH-001196,-0.248588800299
ACH-001197,-0.219706689889
ACH-001205,-0.226738624549
ACH-001211,-0.596965930733
ACH-001212,-0.41411263655
ACH-001228,-0.331023052749
ACH-001232,-0.150621999127
ACH-001239,-0.20155577399500002
ACH-001274,-0.332566237948
ACH-001275,-0.286869835393
ACH-001277,-0.46063485179200003
ACH-001278,-0.261785847226
ACH-001280,-0.15805639822200002
ACH-001283,-0.23581769939
ACH-001289,-0.263992262915
ACH-001295,-0.261041678179
ACH-001300,-0.257750573245
ACH-001301,-0.423256399053
ACH-001302,0.022095605731700003
ACH-001303,-0.201460037109
ACH-001306,-0.267164973281
ACH-001318,-0.0657824569709
ACH-001322,-0.26641385650800004
ACH-001328,-0.207032780144
ACH-001332,-0.44595530477300005
ACH-001333,-0.5585560291439999
ACH-001336,-0.295801893237
ACH-001340,-0.200133147954
ACH-001346,-0.160857000574
ACH-001353,-0.250679410454
ACH-001354,-0.192728984732
ACH-001367,-0.117862754168
ACH-001368,-0.170745892929
ACH-001374,-0.225351848612
ACH-001375,-0.394172892436
ACH-001377,-0.385738760282
ACH-001380,-0.23291075457
ACH-001391,-0.258860792686
ACH-001407,-0.37827339313
ACH-001408,-0.35210205550800006
ACH-001413,-0.504845043501
ACH-001430,-0.377345168423
ACH-001431,-0.25510409218400004
ACH-001450,-0.012060103473200003
ACH-001496,-0.413638657538
ACH-001500,-0.35041281176
ACH-001521,-0.368327789223
ACH-001523,-0.289334987404
ACH-001532,-0.308143660536
ACH-001536,-0.57970048352
ACH-001550,-0.210744294864
ACH-001552,-0.37813013195699996
ACH-001554,-0.275828865055
ACH-001645,-0.40230476100199997
ACH-001654,-0.397706822824
ACH-001715,-0.114812617767
ACH-001735,-0.271454981826
ACH-001736,-0.10245911297499999
ACH-001737,-0.339375213741
ACH-001740,-0.357614485092
ACH-001745,-0.356783284334
ACH-001750,-0.290988970449
ACH-001765,-0.302981432019
ACH-001956,-0.268253819879
ACH-001957,-0.276065027987
