,NPIPA5 (100288332)
ACH-001554,-0.408091826372
ACH-001645,-0.454169260926
ACH-001654,-0.525399015052
ACH-001715,-0.298560585136
ACH-001735,-0.40451644562
ACH-001736,-0.462008756374
ACH-001737,-0.589351677482
ACH-001740,-0.349530692465
ACH-001745,-0.485492649473
ACH-001750,-0.530267322262
ACH-001765,-0.519903813149
ACH-001956,-1.0124484289
ACH-001957,-1.1386530452099999
