,SDHA (6389)
ACH-000167,-0.720795901334
ACH-000168,-0.465111717447
ACH-000169,-0.33389869214400003
ACH-000178,-0.437258645119
ACH-000182,-0.626178698107
ACH-000183,-0.728691471161
ACH-000188,-0.442360292121
ACH-000189,-0.7260362254430001
ACH-000190,-0.38450365974100004
ACH-000198,-0.7539023529979999
ACH-000204,-0.7989235924420001
ACH-000206,-0.582976420383
ACH-000207,-1.1789581259
ACH-000211,-0.264313538489
ACH-000215,-0.272183346966
ACH-000221,-0.7236403115700001
ACH-000222,-0.764033303213
ACH-000223,-0.5117482986
ACH-000226,-0.8140039451119999
ACH-000227,-0.43401620792199996
ACH-000228,-0.186748762042
ACH-000231,-0.00332978638392
ACH-000232,-0.136849405924
ACH-000233,-0.678323931225
ACH-000234,-0.643884656392
ACH-000235,-1.11879513724
ACH-000237,-0.288138077053
ACH-000238,-0.527865968611
ACH-000243,-0.294149881516
ACH-000244,-0.353098640274
ACH-000246,-0.584194205166
ACH-000248,-0.552249876445
ACH-000250,-0.449595038891
ACH-000251,-0.51355907293
ACH-000253,-0.775131202519
ACH-000255,-0.22654588681999996
ACH-000256,-0.367658461268
ACH-000257,-1.01776979313
ACH-000258,-0.62438887768
ACH-000259,-0.764377474215
ACH-000260,-0.16363434814000002
ACH-000261,-0.8470447792970001
ACH-000262,-0.699168093971
ACH-000263,-0.8288754603399999
ACH-000264,-0.8154835116240001
ACH-000265,-0.278615656991
ACH-000266,-0.39236280776999993
ACH-000272,-1.00114858124
ACH-000273,-0.6289356330179999
ACH-000274,-0.369366802881
ACH-000277,-0.739487229145
ACH-000278,-0.767050180515
ACH-000279,-0.9309427599200001
ACH-000280,-0.45350561115599997
ACH-000281,-0.5578687958959999
ACH-000288,-0.7134144540549999
ACH-000291,-0.161245606139
ACH-000293,-0.265444253038
ACH-000294,-1.01762156436
ACH-000295,-0.9624393988619999
ACH-000296,-0.633637432316
ACH-000302,0.033730981261299996
ACH-000304,-0.5644186285939999
ACH-000307,-0.769675260961
ACH-000308,-0.755121917113
ACH-000310,-0.361915649079
ACH-000311,-0.36435935674000003
ACH-000312,-0.46703754293399996
ACH-000315,-0.4835848178
ACH-000316,-0.538070165471
ACH-000317,-0.901887851423
ACH-000318,-0.617924511473
ACH-000319,-0.283872679389
ACH-000320,-0.643466654915
ACH-000322,-0.5162793669210001
ACH-000323,-0.205459675615
ACH-000324,-0.530911713222
ACH-000329,-0.493582519066
ACH-000330,-0.49317127462399996
ACH-000331,-0.106219358432
ACH-000332,-0.452877603213
ACH-000334,-0.9663594683700001
ACH-000335,-0.421729377801
ACH-000336,-0.8121050569380001
ACH-000337,-0.6858318982989999
ACH-000339,-1.12346999519
ACH-000341,-0.59627404976
ACH-000348,-0.534878756727
ACH-000350,-0.526056266798
ACH-000352,-0.700879678329
ACH-000356,-0.605842540907
ACH-000361,-0.430130081616
ACH-000362,-0.670307264836
ACH-000363,-0.6783464939849999
ACH-000364,-0.0679278205827
ACH-000365,-0.5454226085589999
ACH-000366,-0.677459402846
ACH-000368,-0.608459507641
ACH-000374,-0.571879328149
ACH-000375,-0.6755271404880001
ACH-000376,-0.225458493699
ACH-000381,-0.855544738419
ACH-000383,-0.957916424836
ACH-000387,-0.9641494797169999
ACH-000389,-0.0510686445519
ACH-000390,-0.672577803997
ACH-000393,-0.5388591184629999
ACH-000395,-1.03304134322
ACH-000397,-0.377480630108
ACH-000401,-0.728421514679
ACH-000402,-0.22103437474399998
ACH-000403,-0.715152263554
ACH-000404,-0.941352809287
ACH-000406,-1.11325060268
ACH-000407,-0.233473391174
ACH-000408,-0.85466028113
ACH-000410,-0.21741395154800003
ACH-000411,-0.37549725231700004
ACH-000414,-0.433043308022
ACH-000415,-0.24783941504999998
ACH-000416,-0.45754484943400003
ACH-000420,-0.313499316373
ACH-000421,-0.521185362357
ACH-000424,-0.406388025422
ACH-000425,-0.483791458442
ACH-000426,-0.812829399525
ACH-000427,-0.42857306043399995
ACH-000433,-0.450845363153
ACH-000436,-1.00398853739
ACH-000444,-0.904739576362
ACH-000445,-0.8770344874700001
ACH-000448,-0.37354270060500006
ACH-000450,-0.725164285701
ACH-000452,-0.363186024814
ACH-000454,-0.804073702822
ACH-000458,-0.447346147991
ACH-000459,-0.842972876679
ACH-000460,-0.545733312219
ACH-000461,-0.663976976945
ACH-000463,-0.276731080806
ACH-000464,-0.36134698722099995
ACH-000466,-0.464625657855
ACH-000467,-0.807424878076
ACH-000468,-0.7793181770250001
ACH-000469,-0.268066971347
ACH-000470,-0.549112351922
ACH-000471,-0.47766094867700004
ACH-000472,-0.460530742359
ACH-000473,-0.15104593969
ACH-000475,-0.387665033604
ACH-000476,-0.8692385953339999
ACH-000477,-0.7959769656
ACH-000480,-0.221023955869
ACH-000481,-0.43923274463399997
ACH-000483,-0.323139326937
ACH-000484,-0.39407692465300004
ACH-000485,-0.758141229715
ACH-000486,-0.39908408212700003
ACH-000487,-0.798512252612
ACH-000488,-0.372091563265
ACH-000490,-0.305371465919
ACH-000491,-0.400188145559
ACH-000495,-0.6129725841
ACH-000496,-0.410932035157
ACH-000499,-0.106604722728
ACH-000500,-0.7365176176899999
ACH-000502,-0.602249524558
ACH-000503,-0.47661657468699997
ACH-000505,-0.399812987386
ACH-000507,-0.74494524337
ACH-000510,-0.512555580551
ACH-000511,-0.42275459520900005
ACH-000512,-0.38844273829099996
ACH-000516,-0.388439499779
ACH-000517,-0.626611323418
ACH-000518,-0.584461352417
ACH-000520,-0.259722460236
ACH-000521,-0.5787732660530001
ACH-000522,-0.667103095462
ACH-000524,-0.305206821562
ACH-000527,-0.47340897116700004
ACH-000528,-0.514640841025
ACH-000537,-0.773038946206
ACH-000541,-0.0851077643337
ACH-000542,-0.299513878763
ACH-000544,-0.0865213345345
ACH-000545,-0.282675863503
ACH-000547,-0.21490837288400003
ACH-000548,-0.731694158698
ACH-000549,-0.18282161141199998
ACH-000550,-0.569094212652
ACH-000552,-0.389531257032
ACH-000556,-0.463407736943
ACH-000557,-0.545850391635
ACH-000570,-0.37354986625799996
ACH-000571,-0.867950579465
ACH-000573,-0.639280170132
ACH-000576,-0.584132692641
ACH-000580,-0.856349144278
ACH-000584,-1.1013631485600002
ACH-000585,-0.362833671105
ACH-000588,-0.630825193897
ACH-000589,-0.367126545717
ACH-000591,-0.689805422167
ACH-000593,-0.511902722233
ACH-000600,-0.371462703472
ACH-000601,-0.7161775892910001
ACH-000604,-0.782691606515
ACH-000605,-0.644749455468
ACH-000606,-0.130027674539
ACH-000608,-0.731215872371
ACH-000614,-0.43394076029
ACH-000616,-0.10423724118899999
ACH-000618,-0.482755338834
ACH-000619,-0.37834597029600003
ACH-000620,-0.522739670274
ACH-000621,-0.538268890062
ACH-000622,-0.525101205533
ACH-000623,-0.37079513261
ACH-000624,-0.855364719377
ACH-000627,-0.496697366736
ACH-000630,-0.291893492421
ACH-000632,-0.47919681323299995
ACH-000633,-0.660030293401
ACH-000637,-0.349671766413
ACH-000638,-0.682910473891
ACH-000646,-0.55705788413
ACH-000647,-0.389123893257
ACH-000648,-0.65656585681
ACH-000649,-0.24146887684999999
ACH-000651,-0.5126346332549999
ACH-000652,-0.8514194975180001
ACH-000653,-0.581096657827
ACH-000657,-0.253065680167
ACH-000658,-0.9511553866529999
ACH-000661,-0.36511856897
ACH-000662,-0.35781237845700004
ACH-000663,-0.46745181079
ACH-000665,-0.107024657138
ACH-000671,-0.5345438022110001
ACH-000673,-0.178995102654
ACH-000676,-1.0781697332200002
ACH-000677,-0.8680169374310001
ACH-000681,-0.240674606739
ACH-000682,-0.327682587661
ACH-000683,-0.307938214504
ACH-000684,-0.705103274458
ACH-000688,-0.613308237668
ACH-000693,-0.23738389409699998
ACH-000694,-0.48477386284900004
ACH-000695,-0.374351995831
ACH-000696,-0.33439757109900003
ACH-000697,-0.45103949097499996
ACH-000699,-0.5262406659300001
ACH-000701,-0.615432485858
ACH-000706,-0.663440343212
ACH-000711,-0.505157775198
ACH-000713,-0.609534248878
ACH-000714,-0.6000155751380001
ACH-000718,-0.458160724341
ACH-000720,-0.151539951679
ACH-000721,-0.655352668412
ACH-000724,-0.425787087455
ACH-000725,-0.454838159699
ACH-000732,-0.348437079356
ACH-000734,-0.345794632031
ACH-000735,-0.503992134954
ACH-000736,-0.730690796476
ACH-000738,-0.13715391223099999
ACH-000746,-0.6710007728040001
ACH-000747,-0.45390209145599997
ACH-000748,-0.0706997881845
ACH-000753,-0.723444738037
ACH-000756,-0.0792796353181
ACH-000757,-0.46196077809299996
ACH-000758,-0.498819467302
ACH-000760,-0.5161159044929999
ACH-000763,-0.34559430202200003
ACH-000764,-0.69703936249
ACH-000765,-0.8907920126279999
ACH-000766,-0.013734864395700002
ACH-000767,-0.46799232472499996
ACH-000768,-0.841278591557
ACH-000769,-0.39911247877800005
ACH-000770,-0.656995635791
ACH-000771,-0.45459243693999996
ACH-000773,-1.0235587491299998
ACH-000776,-0.385966389679
ACH-000777,-0.6855297721279999
ACH-000778,-0.7316784101549999
ACH-000781,-0.48014125578999994
ACH-000782,-0.357668618977
ACH-000783,-1.02809480611
ACH-000784,-0.386816151832
ACH-000785,-0.49312959506399995
ACH-000787,-0.358824096004
ACH-000788,-0.32047381264
ACH-000791,-0.38543960172799996
ACH-000792,-0.25361651652199996
ACH-000794,-0.648816946704
ACH-000796,-0.6263552978570001
ACH-000799,-0.36454608736199995
ACH-000800,-0.9694157562450001
ACH-000802,-0.695934851269
ACH-000804,-0.871313316342
ACH-000805,-0.552750439755
ACH-000809,-0.798524363144
ACH-000810,-0.960783311347
ACH-000811,-0.365961202803
ACH-000817,-0.858285681357
ACH-000819,-0.19415455401999998
ACH-000820,-0.08401973962760001
ACH-000821,-0.462524730616
ACH-000822,-0.803961612522
ACH-000823,-0.467059087651
ACH-000824,-0.0919600477931
ACH-000827,-0.6094120894730001
ACH-000829,-0.696737616792
ACH-000831,-0.499819338595
ACH-000832,-0.8124731539360001
ACH-000833,-0.77310482382
ACH-000834,-0.117270950596
ACH-000835,-0.464300920437
ACH-000836,-0.587697930686
ACH-000837,-0.30080535187699997
ACH-000838,-1.2358778712799998
ACH-000839,-0.288214895054
ACH-000840,-0.514283797503
ACH-000841,-0.408855962446
ACH-000843,-0.635471066367
ACH-000846,-0.161301737629
ACH-000847,-0.520290394856
ACH-000848,-0.283091924404
ACH-000849,-0.9908473367720001
ACH-000851,-0.690963962443
ACH-000855,-0.540882078948
ACH-000856,-0.646940915766
ACH-000858,-0.210218342439
ACH-000859,-0.6972677683840001
ACH-000861,-0.175117416985
ACH-000862,-0.543751195014
ACH-000865,-0.256971153219
ACH-000866,-0.573667573725
ACH-000867,-0.424765142208
ACH-000869,-0.587170344677
ACH-000872,-0.36096689787
ACH-000873,-0.804897360681
ACH-000876,-1.17924070312
ACH-000878,-0.805199602472
ACH-000880,-0.614444115777
ACH-000881,-0.43863318968599996
ACH-000882,-0.9591937105410001
ACH-000884,-0.659280077044
ACH-000885,-0.585658293406
ACH-000887,-0.50386777513
ACH-000888,-0.684127076071
ACH-000889,-0.873045780444
ACH-000890,-0.26390578368900003
ACH-000896,-0.6783655426690001
ACH-000898,-0.714105137532
ACH-000900,-0.690650464628
ACH-000901,-0.585971856559
ACH-000905,-0.24032611993099998
ACH-000906,-0.57450570695
ACH-000907,-0.7218552267730001
ACH-000910,-0.990196252494
ACH-000911,-0.524081232963
ACH-000912,-0.787731075072
ACH-000913,-0.450030827202
ACH-000915,-0.7404052756139999
ACH-000916,-0.635318403406
ACH-000917,-0.361559938852
ACH-000921,-0.90920067714
ACH-000924,-0.878059800333
ACH-000926,-0.5082881934610001
ACH-000928,-0.563114854161
ACH-000929,-0.47337216749399996
ACH-000932,-0.926534317961
ACH-000935,-0.771414757773
ACH-000936,-0.8473997802500001
ACH-000937,-1.06017023597
ACH-000938,-1.0810778917000001
ACH-000939,-0.526242282598
ACH-000941,-0.489120074372
ACH-000943,-0.608663235305
ACH-000946,-0.536135521791
ACH-000947,-0.8245532854209999
ACH-000948,-0.6739808540469999
ACH-000950,-0.185103920514
ACH-000953,-0.606112942572
ACH-000957,-0.645706780166
ACH-000958,-0.283637215005
ACH-000960,-1.0841836252500001
ACH-000963,-0.324147623114
ACH-000968,-1.00315951254
ACH-000969,-0.6117096704630001
ACH-000973,-0.513367014703
ACH-000974,-0.846952576506
ACH-000975,-0.7709873795029999
ACH-000976,-0.868239720223
ACH-000978,-0.509162970098
ACH-000980,-0.608843778507
ACH-000984,-0.646926946343
ACH-000986,-0.6957848042229999
ACH-000988,-0.299737356575
ACH-000993,-0.621029105449
ACH-000994,-0.480526458515
ACH-000996,-0.451412444833
ACH-001001,-0.38029158865900003
ACH-001020,-0.705442680268
ACH-001028,-0.809068685612
ACH-001031,-0.487007563564
ACH-001038,-1.06811702145
ACH-001048,-0.555726268775
ACH-001050,-0.523706800106
ACH-001053,-0.652121985886
ACH-001054,-0.902726611129
ACH-001061,-0.776922611405
ACH-001067,-0.582339106747
ACH-001075,-0.373616312872
ACH-001096,-0.6630854201349999
ACH-001128,-0.40949996118500004
ACH-001134,-0.7045441763160001
ACH-001151,-0.285591522442
ACH-001163,-0.919067469783
ACH-001164,-0.623425463877
ACH-001173,-0.45389507196199996
ACH-001183,-0.351977037112
ACH-001184,-0.787051367983
ACH-001190,-1.22105410895
ACH-001192,-0.579403656773
ACH-001193,-0.489776236968
ACH-001196,-0.9682970618000001
ACH-001197,-0.644832512616
ACH-001205,-0.35100040088699996
ACH-001211,-0.421289920398
ACH-001212,-0.55815463899
ACH-001228,-0.562529343336
ACH-001232,-0.20184393808200002
ACH-001239,-0.578701097079
ACH-001274,-0.9015577842010001
ACH-001275,-0.449069442047
ACH-001277,-0.363179639208
ACH-001278,-0.624898184072
ACH-001280,-0.826114409639
ACH-001283,-0.20140981847199999
ACH-001289,-1.01992202189
ACH-001295,-0.153290697741
ACH-001300,-0.681226127928
ACH-001301,-0.323415086989
ACH-001302,-0.777982949254
ACH-001303,-0.286995575743
ACH-001306,-0.49700644121200005
ACH-001318,-0.336089829678
ACH-001322,0.0167668950104
ACH-001328,-0.5561439617239999
ACH-001332,-0.339429346539
ACH-001333,-0.551487573985
ACH-001336,-0.502585789804
ACH-001340,-0.40251027583899995
ACH-001346,-0.289440761785
ACH-001353,-0.464987457518
ACH-001354,-0.8279761658020001
ACH-001367,-0.771657185743
ACH-001368,-0.7255579806110001
ACH-001374,-0.267642461874
ACH-001375,-0.733502661691
ACH-001377,-0.24921502897
ACH-001380,-1.02020509105
ACH-001391,-0.644452196698
ACH-001407,-0.6357427112740001
ACH-001408,-0.292418230512
ACH-001413,-0.235823530569
ACH-001430,-0.26472616617600003
ACH-001431,-0.559586964063
ACH-001450,-1.1702150145499999
ACH-001496,-1.15431933413
ACH-001500,-0.7537422319779999
ACH-001521,-0.556219433686
ACH-001523,-0.18651658218699999
ACH-001532,-0.57659595053
ACH-001536,-0.43145508324500004
ACH-001550,-0.7378172415270001
ACH-001552,-0.668588894719
ACH-001554,-0.614947875571
ACH-001645,-0.5365385938530001
ACH-001654,-0.17181488463300001
ACH-001715,-0.126357632446
ACH-001735,-0.860254208165
ACH-001736,-1.07452600761
ACH-001737,-0.148769847783
ACH-001740,-0.758177655599
ACH-001745,-0.7435586403100001
ACH-001750,-0.10657442132400001
ACH-001765,-0.7327272006479999
ACH-001956,-0.35018780498400004
ACH-001957,-0.493722824867
