,TRAPPC2L (51693)
ACH-000620,-0.17633577355500002
ACH-000621,-0.27402715957699997
ACH-000622,-0.37958493452200004
ACH-000623,-0.110507542343
ACH-000624,-0.05088424975959999
ACH-000627,-0.12168379449000001
ACH-000630,-0.0942851369639
ACH-000632,-0.08830722408069999
ACH-000633,-0.11461869403899999
ACH-000637,-0.56704150922
ACH-000638,-0.0319885004721
ACH-000646,-0.557557242714
ACH-000647,-0.455121648723
ACH-000648,-0.537841835711
ACH-000649,-0.55719711157
ACH-000651,-0.0501058482362
ACH-000652,-0.23872742330699998
ACH-000653,-0.389176656302
ACH-000657,-0.333600618393
ACH-000658,-0.46084126869900005
ACH-000661,-0.0698627762608
ACH-000662,0.0412896681492
ACH-000663,-0.156948579986
ACH-000665,0.0488826847704
ACH-000671,-0.436399554555
ACH-000673,-0.485968728727
ACH-000676,-0.522260843816
ACH-000677,-0.107876751451
ACH-000681,-0.047912512112
ACH-000682,-0.0958703305736
ACH-000683,-0.251612261991
ACH-000684,-0.455774837068
ACH-000688,-0.266089182867
ACH-000693,-0.0074831290236899994
ACH-000694,-0.09897337724449999
ACH-000695,-0.040160363554300006
ACH-000696,-0.330162710184
ACH-000697,-0.410440090106
ACH-000699,-0.554744870423
ACH-000701,-0.141757286256
ACH-000706,-0.167156618544
ACH-000711,-0.42740685499200004
ACH-000713,-0.528048375581
ACH-000714,-0.312611246342
ACH-000718,-0.804495511945
ACH-000720,-0.21182384537700003
ACH-000721,-0.111124145079
ACH-000724,-0.519114630914
ACH-000725,-0.26599282917100003
ACH-000732,-0.35042049171800005
ACH-000734,-0.04271973685409999
ACH-000735,-0.0501049269977
ACH-000736,-0.6778222291410001
ACH-000738,-0.127266597363
ACH-000746,-0.0595417624353
ACH-000747,-0.0213123303607
ACH-000748,-0.10533300786000001
ACH-000753,-0.600093086567
ACH-000756,0.06327292865840001
ACH-000757,-0.346249034247
ACH-000758,0.004404824994020001
ACH-000760,-0.628130873688
ACH-000763,-0.227071218606
ACH-000764,-0.392018689465
ACH-000765,-0.20848252582600002
ACH-000766,-0.473314133003
ACH-000767,-0.103445064454
ACH-000768,-0.151845281168
ACH-000769,-0.236013292489
ACH-000770,-0.226570210461
ACH-000771,-0.027210752105
ACH-000773,-0.5894849853809999
ACH-000776,-0.397956424036
ACH-000777,-0.133714967064
ACH-000778,-0.20856230505800002
ACH-000781,-0.0419734713026
ACH-000782,-0.23371737815000002
ACH-000783,-0.169898797806
ACH-000784,-0.08026757656189999
ACH-000785,-0.10767669896
ACH-000787,-0.27069987565000003
ACH-000788,-0.0947489994254
ACH-000791,0.0906869525075
ACH-000792,-0.595719497438
ACH-000794,-0.373271347083
ACH-000796,-0.348397107231
ACH-000799,-0.0769261801475
ACH-000800,-0.20025598076499998
ACH-000802,-0.137181264766
ACH-000804,-0.446516907777
ACH-000805,-0.127282727374
ACH-000809,0.015681547695500002
ACH-000810,-0.26137741795
ACH-000811,-0.258344410999
ACH-000817,-0.175567146222
ACH-000819,0.044084066461899996
ACH-000820,-0.40297416037100003
ACH-000821,-0.160185165103
ACH-000822,-0.313602571471
ACH-000823,-0.178151739091
ACH-000824,-0.17472379831
ACH-000827,-0.582308550261
ACH-000829,-0.48184950129299997
ACH-000831,-0.0232140972051
ACH-000832,-0.30532257856899997
ACH-000833,-0.112587287137
ACH-000834,-0.43500272834799997
ACH-000835,-0.08006246682450001
ACH-000836,-0.7639057422419999
ACH-000837,-0.12410409738
ACH-000838,-0.6244069741439999
ACH-000839,-0.6409469510069999
ACH-000840,-0.149695409058
ACH-000841,-0.471256559046
ACH-000843,-0.0932884706844
ACH-000846,-0.33920377264
ACH-000847,-0.092298048949
ACH-000848,0.024059813246299997
ACH-000849,-0.24034955990600002
ACH-000851,-0.466860435999
ACH-000855,0.14613412875499998
ACH-000856,-0.216901553004
ACH-000858,-0.188961687545
ACH-000859,-0.158925328231
ACH-000861,-0.290521954609
ACH-000862,-0.041107516298300006
ACH-000865,-0.06725578722999999
ACH-000866,0.0484909560341
ACH-000867,-0.440680145055
ACH-000869,-0.29944536520599996
ACH-000872,-0.09677616252250001
ACH-000873,-0.426448056042
ACH-000876,-0.139015392391
ACH-000878,-0.214620346888
ACH-000880,-0.306896511226
ACH-000881,-0.37224736643
ACH-000882,-0.39975665444499997
ACH-000884,-0.283703955637
ACH-000885,-0.311653579299
ACH-000887,-0.039722290929
ACH-000888,-0.164690934166
ACH-000889,-0.14656632016899998
ACH-000890,-0.284628047913
ACH-000896,0.00974253699389
ACH-000898,-0.205480963138
ACH-000900,-0.146133010459
ACH-000901,-0.120103580541
ACH-000905,-0.0912662410956
ACH-000906,-0.031068782385400003
ACH-000907,-0.791648733149
ACH-000910,-0.13456412355699998
ACH-000911,-0.136870098177
ACH-000912,0.0823179317849
ACH-000913,-0.18577354093899998
ACH-000915,-0.5423203151
ACH-000916,-0.76525421593
ACH-000917,-0.062245691413500004
ACH-000921,-0.11713337459699999
ACH-000924,-0.014512547603
ACH-000926,-0.209106280425
ACH-000928,-0.26683136786600004
ACH-000929,-0.312445460145
ACH-000932,-0.307870342743
ACH-000935,-0.238249842436
ACH-000936,-0.197916249391
ACH-000937,-0.088980804116
ACH-000938,-0.277965161607
ACH-000939,-0.524468519015
ACH-000941,-0.5680589966390001
ACH-000943,-0.0952759885262
ACH-000946,-0.17972344249000002
ACH-000947,-0.0753772832757
ACH-000948,-0.355425439472
ACH-000950,-0.46973434825599997
ACH-000953,-0.181499553992
ACH-000957,-0.547247388742
ACH-000958,-0.17121247056299999
ACH-000960,-0.779234207236
ACH-000963,-0.117054239082
ACH-000968,-0.597309073429
ACH-000969,-0.07579805842019999
ACH-000973,-0.0740812499462
ACH-000974,-0.051282201419500004
ACH-000975,-0.273316861103
ACH-000976,-0.22411393833
ACH-000978,-0.198826589639
ACH-000980,-0.0805721909154
ACH-000984,-0.17630823531599998
ACH-000986,-0.185906707903
ACH-000988,-0.314662082745
ACH-000993,-0.6573309505780001
ACH-000994,-0.34232531708
ACH-000996,-0.552457247537
ACH-001001,-0.549285679343
ACH-001020,-0.251088054264
ACH-001028,-0.381074314974
ACH-001031,-0.33227154732700004
ACH-001038,-0.34754305533
ACH-001048,-0.35541126507200005
ACH-001050,-0.734759015884
ACH-001053,-0.407078454431
ACH-001054,-0.54094577965
ACH-001061,-0.670568534379
ACH-001067,-0.448749869006
ACH-001075,-0.24786833013700002
ACH-001096,-0.09983785519230001
ACH-001128,-0.08892610512869999
ACH-001134,-0.6994233179889999
ACH-001151,-0.656139599556
ACH-001163,-0.298473180922
ACH-001164,-0.46836072134900003
ACH-001173,-0.09122905450239999
ACH-001183,-0.447836808874
ACH-001184,-0.33547473428
ACH-001190,-0.400318343001
ACH-001192,0.011634745228799998
ACH-001193,-0.381584202676
ACH-001196,-0.419637399476
ACH-001197,-0.5409310976039999
ACH-001205,-0.20799822694200001
ACH-001211,-0.155304672999
ACH-001212,-0.5636083945620001
ACH-001228,-0.284458798347
ACH-001232,-0.91773464677
ACH-001239,-0.0119904650311
ACH-001274,-0.21281451655699998
ACH-001275,-0.23433327431999995
ACH-001277,-0.0425584064805
ACH-001278,-0.420188367915
ACH-001280,-0.306588104116
ACH-001283,-0.42889444533
ACH-001289,-0.13984741535700002
ACH-001295,-0.505951705016
ACH-001300,-0.260801470372
ACH-001301,-0.15060747686599998
ACH-001302,-0.39418244450499995
ACH-001303,-0.37445129773900004
ACH-001306,-0.0617230969537
ACH-001318,-0.22479833828899998
ACH-001322,-0.235125977777
ACH-001328,-0.39763959604500004
ACH-001332,-0.08150329525939999
ACH-001333,-0.0497279418081
ACH-001336,-0.42578111262900004
ACH-001340,-0.551719639541
ACH-001346,-0.300809161902
ACH-001353,-0.267390437252
ACH-001354,-0.430855415816
ACH-001367,-0.641546410642
ACH-001368,-0.04285524736819999
ACH-001374,-0.197191538854
ACH-001375,-0.264243633493
ACH-001377,-0.244895940192
ACH-001380,-0.197572115284
ACH-001391,-0.285819469433
ACH-001407,-0.032290859922599995
ACH-001408,-0.0819565529838
ACH-001413,-0.7235713769050001
ACH-001430,0.0880888248477
ACH-001431,-0.0232849118878
ACH-001450,-0.122416975425
ACH-001496,-0.506554195884
ACH-001500,-0.27594965157699997
ACH-001521,-0.4175782813
ACH-001523,-0.593378347949
ACH-001532,-0.678818345688
ACH-001536,-0.45013394050800004
ACH-001550,0.0296513834559
ACH-001552,-0.230125126663
ACH-001554,-0.39843913893
ACH-001645,0.00823293773231
ACH-001654,-0.00870803912567
ACH-001715,-0.61299889908
ACH-001735,-0.310318320196
ACH-001736,-0.305418508142
ACH-001737,-0.796494789579
ACH-001740,-0.268537786838
ACH-001745,-0.149183380268
ACH-001750,-0.399797268502
ACH-001765,-0.347344546675
ACH-001956,-0.45122852886799997
ACH-001957,-0.228673704274
