,SPR (6697)
ACH-001552,0.338482900827
ACH-001554,0.0136948132901
ACH-001645,-0.2703996083
ACH-001654,-0.0595773346055
ACH-001715,0.179070870328
ACH-001735,0.052310640478600005
ACH-001736,0.033607755499999996
ACH-001737,-0.585679218289
ACH-001740,0.0546852786281
ACH-001745,-0.257492953216
ACH-001750,-0.062182957706699994
ACH-001765,-0.056382629935800004
ACH-001956,-0.06427228106430001
ACH-001957,-0.0474272180499
