,OBSL1 (23363)
ACH-000721,-0.16203877791
ACH-000724,-0.415143401825
ACH-000725,-0.37528329428
ACH-000732,-0.17960795464200002
ACH-000734,-0.207301474929
ACH-000735,-0.250239884084
ACH-000736,-0.37716557557700003
ACH-000738,-0.20754012678800002
ACH-000746,-0.07750995570369999
ACH-000747,-0.188354557038
ACH-000748,-0.122777054063
ACH-000753,-0.215316826637
ACH-000756,-0.40082066559699997
ACH-000757,-0.0079635739414
ACH-000758,-0.084974092061
ACH-000760,-0.136964402542
ACH-000763,-0.07238286394160001
ACH-000764,-0.337196264758
ACH-000765,-0.32330945327
ACH-000766,-0.180892978823
ACH-000767,-0.325641118528
ACH-000768,-0.33544044255
ACH-000769,-0.017974756349
ACH-000770,-0.209192273232
ACH-000771,-0.261846778549
ACH-000773,-0.17655283017
ACH-000776,-0.287117231991
ACH-000777,-0.521976898188
ACH-000778,-0.281681088706
ACH-000781,-0.108376167741
ACH-000782,-0.354852086501
ACH-000783,-0.250927974309
ACH-000784,-0.358610940813
ACH-000785,-0.0689759635805
ACH-000787,-0.32716512114
ACH-000788,-0.229555827874
ACH-000791,-0.121409973369
ACH-000792,-0.137855940253
ACH-000794,-0.284180047375
ACH-000796,-0.125281535311
ACH-000799,-0.591466890925
ACH-000800,-0.23512284941300002
ACH-000802,-0.194922914722
ACH-000804,0.106264207633
ACH-000805,-0.396605384435
ACH-000809,-0.382314514321
ACH-000810,-0.578871596774
ACH-000811,-0.182987540517
ACH-000817,0.10256218402
ACH-000819,-0.159217188965
ACH-000820,-0.144108143884
ACH-000821,-0.10185732418400001
ACH-000822,-0.363381396866
ACH-000823,-0.212112186158
ACH-000824,-0.317216412303
ACH-000827,-0.234153886675
ACH-000829,-0.103914882436
ACH-000831,-0.137245776142
ACH-000832,-0.23188028293000001
ACH-000833,-0.320982350674
ACH-000834,-0.28503087668099997
ACH-000835,-0.213868886392
ACH-000836,-0.279619638028
ACH-000837,-0.05153445186030001
ACH-000838,-0.31361912553800003
ACH-000839,-0.305105860633
ACH-000840,-0.297845382331
ACH-000841,-0.0305637407179
ACH-000843,-0.26359124467399997
ACH-000846,-0.299692229747
ACH-000847,-0.261151178107
ACH-000848,-0.32993291772
ACH-000849,0.0342989600151
ACH-000851,-0.116657466143
ACH-000855,-0.5899961029
ACH-000856,-0.18552206065699997
ACH-000858,-0.295378734864
ACH-000859,-0.280841731825
ACH-000861,-0.22199506969500002
ACH-000862,-0.159630504654
ACH-000865,-0.305094994195
ACH-000866,-0.223819907321
ACH-000867,-0.320857518337
ACH-000869,-0.255099495201
ACH-000872,-0.318158489815
ACH-000873,-0.546127308143
ACH-000876,-0.186071727087
ACH-000878,-0.166796033952
ACH-000880,-0.108139839457
ACH-000881,-0.56451292932
ACH-000882,-0.24357400622699998
ACH-000884,-0.348275558355
ACH-000885,-0.19186318559999999
ACH-000887,-0.25115159493
ACH-000888,-0.238512166575
ACH-000889,-0.0760275180913
ACH-000890,-0.249162866445
ACH-000896,-0.167404767767
ACH-000898,-0.197295568721
ACH-000900,-0.161166905309
ACH-000901,-0.19154387944899998
ACH-000905,-0.413300140727
ACH-000906,-0.265218928
ACH-000907,-0.12818785755
ACH-000910,-0.520324824705
ACH-000911,-0.279095887933
ACH-000912,-0.204099538883
ACH-000913,-0.131034745476
ACH-000915,-0.114155342682
ACH-000916,-0.916010611751
ACH-000917,-0.170462923663
ACH-000921,-0.436421471126
ACH-000924,0.0120977670285
ACH-000926,-0.274376554058
ACH-000928,-0.0680148327707
ACH-000929,-0.101999244426
ACH-000932,-0.24090273702599999
ACH-000935,-0.36047776827399997
ACH-000936,-0.204450061168
ACH-000937,-0.29838715699499996
ACH-000938,-0.39361334111199997
ACH-000939,-0.0082871197498
ACH-000941,-0.306984217524
ACH-000943,-0.215479894465
ACH-000946,-0.225956484901
ACH-000947,-0.07146655917389999
ACH-000948,-0.202693496415
ACH-000950,-0.23731650905299997
ACH-000953,-0.47412438383
ACH-000957,-0.43849448798699997
ACH-000958,-0.19152393688000002
ACH-000960,-0.248265261322
ACH-000963,-0.36829899469899996
ACH-000968,-0.105999865086
ACH-000969,-0.145179316105
ACH-000973,-0.328943513367
ACH-000974,-0.152198284515
ACH-000975,-0.5236681540079999
ACH-000976,-0.2531248487
ACH-000978,0.0862240004766
ACH-000980,-0.243422781163
ACH-000984,-0.170969117788
ACH-000986,-0.170148376464
ACH-000988,-0.211941151972
ACH-000993,-0.0471820086621
ACH-000994,-0.265219168387
ACH-000996,-0.505761512764
ACH-001001,-0.349720384756
ACH-001020,-0.151269951443
ACH-001028,-0.147836614938
ACH-001031,-0.233879358057
ACH-001038,-0.263191476647
ACH-001048,-0.236184288381
ACH-001050,-0.147003482617
ACH-001053,-0.204428220878
ACH-001054,-0.359187748028
ACH-001061,-0.318472012663
ACH-001067,0.112417627193
ACH-001075,-0.14525167757000002
ACH-001096,-0.197914141469
ACH-001128,-0.629372271848
ACH-001134,-0.33906897181400003
ACH-001151,-0.33410178748799996
ACH-001163,-0.256641013387
ACH-001164,-0.225548738974
ACH-001173,-0.298106395042
ACH-001183,-0.18325351327999997
ACH-001184,-0.21933694214899999
ACH-001190,-0.11251508326199999
ACH-001192,-0.30170993586
ACH-001193,-0.579507656435
ACH-001196,-0.385405310131
ACH-001197,-0.0795986355697
ACH-001205,-0.370070006812
ACH-001211,-0.30736743331
ACH-001212,-0.22748163163899998
ACH-001228,-0.0801623567847
ACH-001232,-0.0848218516983
ACH-001239,-0.45150940987899996
ACH-001274,-0.25711673391999995
ACH-001275,-0.201691981699
ACH-001277,-0.498156655839
ACH-001278,-0.307579257115
ACH-001280,0.08693512040330001
ACH-001283,-0.26006601801600004
ACH-001289,-0.207536975201
ACH-001295,-0.28557308605099996
ACH-001300,-0.22386286276599998
ACH-001301,-0.226584660607
ACH-001302,-0.383989978225
ACH-001303,0.0069545368291899995
ACH-001306,-0.172307135207
ACH-001318,-0.236101219614
ACH-001322,-0.122233884324
ACH-001328,-0.182713495093
ACH-001332,-0.21305833841400001
ACH-001333,-0.18361880443700002
ACH-001336,-0.0639535607337
ACH-001340,-0.306806213397
ACH-001346,-0.26756855659
ACH-001353,-0.152181456654
ACH-001354,-0.712548207786
ACH-001367,-0.367704782918
ACH-001368,-0.22304158629
ACH-001374,-0.0888178713143
ACH-001375,-0.189979266362
ACH-001377,-0.35187715285
ACH-001380,-0.184963371915
ACH-001391,-0.202462300642
ACH-001407,-0.385634969322
ACH-001408,-0.31434247775199997
ACH-001413,-0.24449072675
ACH-001430,-0.44502507023500004
ACH-001431,-0.21665084575899998
ACH-001450,-0.286231852078
ACH-001496,-0.137109162855
ACH-001500,-0.0630334873852
ACH-001521,-0.355763577992
ACH-001523,-0.382497323358
ACH-001532,-0.221431042783
ACH-001536,-0.11218674493400001
ACH-001550,-0.213415248995
ACH-001552,-0.6226138348610001
ACH-001554,-0.48612822079400003
ACH-001645,-0.179169796423
ACH-001654,-0.29434701083000003
ACH-001715,-0.669774230726
ACH-001735,-0.35170678570200004
ACH-001736,-0.08263177891939999
ACH-001737,-0.246484082745
ACH-001740,-0.16946987379099998
ACH-001745,-0.304713302104
ACH-001750,-0.320602829259
ACH-001765,-0.19337733136500002
ACH-001956,-0.0795084116585
ACH-001957,-0.0770082924871
