,RPA3 (6119)
ACH-000638,-1.15172871758
ACH-000646,-0.993443311452
ACH-000647,-1.2140660081499999
ACH-000648,-1.22701556878
ACH-000649,-1.0888406343500001
ACH-000651,-1.36024241883
ACH-000652,-1.20423102063
ACH-000653,-0.9244562410439999
ACH-000657,-1.24213746386
ACH-000658,-1.4700538864800001
ACH-000661,-1.18028742205
ACH-000662,-1.15718618815
ACH-000663,-1.28988903167
ACH-000665,-1.19700895424
ACH-000671,-1.00538033025
ACH-000673,-1.26140816361
ACH-000676,-1.2335440808
ACH-000677,-0.8934238486220001
ACH-000681,-1.0497373571600002
ACH-000682,-1.30689451387
ACH-000683,-1.3154026706200002
ACH-000684,-1.03856683467
ACH-000688,-1.17803312406
ACH-000693,-1.16580436391
ACH-000694,-1.10844395377
ACH-000695,-1.4176928234900001
ACH-000696,-1.19634751576
ACH-000697,-1.0765376464899998
ACH-000699,-1.2648502277299998
ACH-000701,-1.19824578669
ACH-000706,-1.06527951574
ACH-000711,-1.13420237695
ACH-000713,-1.3472641727099999
ACH-000714,-1.17252457809
ACH-000718,-1.3075277171
ACH-000720,-1.34074811075
ACH-000721,-1.35605355519
ACH-000724,-1.3537748646099999
ACH-000725,-1.34030043475
ACH-000732,-1.25874539074
ACH-000734,-1.1426843184
ACH-000735,-1.14523081889
ACH-000736,-1.1526554030399998
ACH-000738,-1.0301640825700003
ACH-000746,-1.1733614706
ACH-000747,-0.9853057208820001
ACH-000748,-1.37318542291
ACH-000753,-1.3601911147699999
ACH-000756,-1.04714519435
ACH-000757,-1.2220816893100002
ACH-000758,-1.12734890724
ACH-000760,-1.45672299757
ACH-000763,-1.2350163311799998
ACH-000764,-1.4338521199399998
ACH-000765,-1.1104653964700002
ACH-000766,-1.39618125625
ACH-000767,-1.360975888
ACH-000768,-1.2362415022
ACH-000769,-1.13906133264
ACH-000770,-1.3539388536899999
ACH-000771,-1.01324188808
ACH-000773,-1.29536861523
ACH-000776,-1.0759330493
ACH-000777,-1.1257894318200001
ACH-000778,-1.08464147033
ACH-000781,-1.01133481144
ACH-000782,-1.4549246460799998
ACH-000783,-1.51226362949
ACH-000784,-0.9058839773019999
ACH-000785,-1.48453729351
ACH-000787,-1.11565472362
ACH-000788,-1.29261037843
ACH-000791,-1.21992656205
ACH-000792,-1.0284647086499998
ACH-000794,-1.4240983340200002
ACH-000796,-1.62295642466
ACH-000799,-1.08895171677
ACH-000800,-1.13719007552
ACH-000802,-1.35942053117
ACH-000804,-1.20373336748
ACH-000805,-0.9680289136110001
ACH-000809,-0.849667088706
ACH-000810,-1.04841124981
ACH-000811,-1.8319462966900002
ACH-000817,-1.4411251241999998
ACH-000819,-1.2467360436900001
ACH-000820,-1.36523197549
ACH-000821,-1.35174740057
ACH-000822,-1.4705270413299998
ACH-000823,-1.18036998178
ACH-000824,-1.4260050594100002
ACH-000827,-1.02544506891
ACH-000829,-1.51626521898
ACH-000831,-1.06851245759
ACH-000832,-0.950245372536
ACH-000833,-1.3990374078799999
ACH-000834,-1.1569777594700001
ACH-000835,-1.21607746121
ACH-000836,-1.4899956408300001
ACH-000837,-1.23503855375
ACH-000838,-1.28072519199
ACH-000839,-1.27842983075
ACH-000840,-1.18169849974
ACH-000841,-1.11712147543
ACH-000843,-1.10624795454
ACH-000846,-1.55128277618
ACH-000847,-1.2201685722600002
ACH-000848,-1.49199593481
ACH-000849,-0.918962819285
ACH-000851,-1.1052192812200001
ACH-000855,-0.936580441964
ACH-000856,-1.3558211941100002
ACH-000858,-1.2614497195299998
ACH-000859,-1.28770229385
ACH-000861,-1.0682242518
ACH-000862,-1.44928532768
ACH-000865,-1.09287374132
ACH-000866,-1.43672337613
ACH-000867,-1.2877267131
ACH-000869,-1.42311793345
ACH-000872,-1.13640176408
ACH-000873,-1.1530699542899998
ACH-000876,-1.19262898232
ACH-000878,-0.963597994708
ACH-000880,-1.47826924417
ACH-000881,-1.13820912931
ACH-000882,-1.1074531186
ACH-000884,-1.14180755919
ACH-000885,-1.22362965717
ACH-000887,-1.24864498094
ACH-000888,-1.14144760804
ACH-000889,-1.55267604717
ACH-000890,-0.892056609026
ACH-000896,-1.16069560864
ACH-000898,-1.37242107394
ACH-000900,-1.07960596229
ACH-000901,-1.38200726898
ACH-000905,-1.3620166249899999
ACH-000906,-1.38908552609
ACH-000907,-1.40832050149
ACH-000910,-1.26904862801
ACH-000911,-1.1062164078799999
ACH-000912,-1.10640446091
ACH-000913,-1.37103751325
ACH-000915,-1.1672473918700002
ACH-000916,-1.5501530089
ACH-000917,-1.0638747355
ACH-000921,-0.968461412324
ACH-000924,-1.14339461492
ACH-000926,-1.32268432253
ACH-000928,-1.1113507211799998
ACH-000929,-0.993370098714
ACH-000932,-1.04843116738
ACH-000935,-0.995129182568
ACH-000936,-1.36197044581
ACH-000937,-1.24468929167
ACH-000938,-1.3026463975
ACH-000939,-1.18770208004
ACH-000941,-1.3712725506299999
ACH-000943,-1.36175248465
ACH-000946,-1.23192986826
ACH-000947,-1.29071933592
ACH-000948,-1.26726390084
ACH-000950,-1.22098991756
ACH-000953,-1.16163460116
ACH-000957,-1.5279035047999998
ACH-000958,-1.1706544485500001
ACH-000960,-1.4021630860499998
ACH-000963,-0.944511181724
ACH-000968,-1.15202173208
ACH-000969,-1.40958906447
ACH-000973,-1.3122173224200002
ACH-000974,-1.1162686339
ACH-000975,-1.10345239684
ACH-000976,-1.1918644740200002
ACH-000978,-1.27119797261
ACH-000980,-1.27266616248
ACH-000984,-1.35960291834
ACH-000986,-1.10065120549
ACH-000988,-1.3770920151100001
ACH-000993,-0.826626534382
ACH-000994,-1.10078690206
ACH-000996,-1.4737467457799998
ACH-001001,-1.18417614996
ACH-001020,-1.47370224304
ACH-001028,-1.3179719881899998
ACH-001031,-1.03423502831
ACH-001038,-1.5018134702700001
ACH-001048,-1.33357267883
ACH-001050,-1.2873810560799999
ACH-001053,-1.33004728815
ACH-001054,-1.26813775863
ACH-001061,-1.11927828782
ACH-001067,-1.33631497229
ACH-001075,-1.1538876362200001
ACH-001096,-1.2015248949600001
ACH-001128,-1.63497304838
ACH-001134,-1.13347169019
ACH-001151,-1.14594158538
ACH-001163,-1.2467543554
ACH-001164,-1.19580698739
ACH-001173,-1.07205093613
ACH-001183,-1.36801405104
ACH-001184,-1.44549123074
ACH-001190,-1.35168973868
ACH-001192,-1.41702906264
ACH-001193,-1.4036539988299999
ACH-001196,-1.13334001285
ACH-001197,-1.15204903686
ACH-001205,-1.42665095841
ACH-001211,-0.974799177485
ACH-001212,-1.18391329825
ACH-001228,-1.3917384019499999
ACH-001232,-1.1490586065600001
ACH-001239,-1.24488165957
ACH-001274,-1.01091807953
ACH-001275,-1.07261129781
ACH-001277,-1.4631216100400002
ACH-001278,-0.8631751547600001
ACH-001280,-1.0612526926299999
ACH-001283,-1.1601928900299998
ACH-001289,-1.29076843796
ACH-001295,-1.31878253043
ACH-001300,-1.16037098299
ACH-001301,-1.4558011044799999
ACH-001302,-1.5317682379100002
ACH-001303,-1.43992513916
ACH-001306,-1.2209810637
ACH-001318,-1.06249830918
ACH-001322,-0.92064271287
ACH-001328,-1.09538422982
ACH-001332,-1.48109795875
ACH-001333,-0.9400328905869999
ACH-001336,-1.31088868858
ACH-001340,-1.31514265926
ACH-001346,-1.1715779056
ACH-001353,-1.3493185168700002
ACH-001354,-1.03096537959
ACH-001367,-1.03217435329
ACH-001368,-1.18608347827
ACH-001374,-1.2219342567
ACH-001375,-1.44303234243
ACH-001377,-1.1708296063099999
ACH-001380,-1.2177163391799999
ACH-001391,-1.47847390201
ACH-001407,-0.98420893029
ACH-001408,-1.0884620489
ACH-001413,-1.18050803565
ACH-001430,-1.29341297454
ACH-001431,-1.12534625521
ACH-001450,-1.21869095032
ACH-001496,-1.25365931308
ACH-001500,-1.12382992477
ACH-001521,-1.08579650547
ACH-001523,-0.986507398776
ACH-001532,-1.21430885876
ACH-001536,-1.24514005494
ACH-001550,-1.43858539091
ACH-001552,-1.4988491020299999
ACH-001554,-0.973711580969
ACH-001645,-1.32957942327
ACH-001654,-1.22245594782
ACH-001715,-1.1054287836799999
ACH-001735,-1.6163047595500002
ACH-001736,-1.2702947061399998
ACH-001737,-1.33781755388
ACH-001740,-1.5613704583899999
ACH-001745,-1.49463289237
ACH-001750,-1.08371529433
ACH-001765,-1.4918387087399998
ACH-001956,-1.19313322382
ACH-001957,-1.1678182287899999
