,KIF2C (11004)
ACH-000490,-0.43206109256
ACH-000491,-0.515017104343
ACH-000495,-1.03232071499
ACH-000496,-0.582108380934
ACH-000499,-0.601409768293
ACH-000500,-0.43688052334700006
ACH-000502,-0.36281227632
ACH-000503,-1.1152778077
ACH-000505,-0.275687885246
ACH-000507,-0.483730221665
ACH-000510,-0.32176061746
ACH-000511,-0.5189689767369999
ACH-000512,-0.576947649872
ACH-000516,-0.763045949475
ACH-000517,-0.8805473052959999
ACH-000518,-0.601551438279
ACH-000520,-0.925837874936
ACH-000521,-0.757070613821
ACH-000522,-0.586995367877
ACH-000524,-0.398587921235
ACH-000527,-0.605078317962
ACH-000528,-0.38971123657300005
ACH-000537,-0.501070241482
ACH-000541,-0.524526923385
ACH-000542,-0.5519902423049999
ACH-000544,-0.9324421153679999
ACH-000545,-0.585412509396
ACH-000547,-0.666446011517
ACH-000548,-0.830732530745
ACH-000549,-0.369898370102
ACH-000550,-1.13395912714
ACH-000552,-0.6534692249149999
ACH-000556,-0.234131699903
ACH-000557,-0.29041398085000003
ACH-000570,-0.446109251063
ACH-000571,-0.41884096211599997
ACH-000573,-0.532344866842
ACH-000576,-0.33681627656999996
ACH-000580,-0.31190571315
ACH-000584,-0.14850776075799998
ACH-000585,-1.3400735642000001
ACH-000588,-0.635285564275
ACH-000589,-0.702673425503
ACH-000591,-0.41058098169299995
ACH-000593,-0.53300083837
ACH-000600,-1.08439301566
ACH-000601,-0.9356248939280001
ACH-000604,-0.743524944227
ACH-000605,-0.446876487349
ACH-000606,-0.400239363334
ACH-000608,-0.323996235149
ACH-000614,-0.817962730486
ACH-000616,-0.5855456228320001
ACH-000618,-0.239448327587
ACH-000619,-0.300917775808
ACH-000620,-0.591764160897
ACH-000621,-0.569485378508
ACH-000622,-0.476123394784
ACH-000623,-0.998024358045
ACH-000624,-0.327478550277
ACH-000627,-0.659701962158
ACH-000630,-0.459461818704
ACH-000632,-0.51562146708
ACH-000633,-0.631201342116
ACH-000637,-0.255289171453
ACH-000638,-0.54574471668
ACH-000646,-0.38795035606600003
ACH-000647,-0.243325946397
ACH-000648,-0.413485987575
ACH-000649,-0.575213577039
ACH-000651,-0.4008603075
ACH-000652,-0.321790473263
ACH-000653,-0.470238102244
ACH-000657,-0.62902986759
ACH-000658,-0.230294920667
ACH-000661,-0.871409797137
ACH-000662,-0.37319764022600005
ACH-000663,-0.847878321075
ACH-000665,-0.363255278279
ACH-000671,-0.457168134435
ACH-000673,-0.624686811014
ACH-000676,-0.527384257131
ACH-000677,-0.382428981139
ACH-000681,-0.811819752441
ACH-000682,-0.40272797108999997
ACH-000683,-0.273595335808
ACH-000684,-0.811247345149
ACH-000688,-0.612374155991
ACH-000693,-0.454862100008
ACH-000694,-0.8366148948019999
ACH-000695,-0.346757424215
ACH-000696,-0.414896111518
ACH-000697,-0.295130281976
ACH-000699,-0.576192522108
ACH-000701,-0.503945087163
ACH-000706,-0.2812548832
ACH-000711,-0.46098876878999995
ACH-000713,-0.752090324174
ACH-000714,-0.305707390935
ACH-000718,-0.695777333864
ACH-000720,-0.24394082451699997
ACH-000721,-0.58264952229
ACH-000724,-0.36328387508599996
ACH-000725,-0.051773369921000005
ACH-000732,-0.0660383817734
ACH-000734,-0.8632932815009999
ACH-000735,-0.648796480116
ACH-000736,-0.230460446998
ACH-000738,-0.39853759692100005
ACH-000746,-0.32918871391
ACH-000747,-0.869253991586
ACH-000748,-0.5901002368339999
ACH-000753,-0.20922436425299998
ACH-000756,-0.473531545344
ACH-000757,-0.411770439988
ACH-000758,-0.649376691641
ACH-000760,-0.545015477049
ACH-000763,-0.486137037566
ACH-000764,-0.19554793754799998
ACH-000765,-0.479273804324
ACH-000766,-0.639093846599
ACH-000767,-0.329917113306
ACH-000768,-0.22768118850299998
ACH-000769,-0.406592006296
ACH-000770,-0.37627507246799996
ACH-000771,-0.5920729466210001
ACH-000773,-0.161833335979
ACH-000776,-0.655229836817
ACH-000777,-0.560440516071
ACH-000778,-0.47834408800800005
ACH-000781,-0.137231695802
ACH-000782,-0.297266238666
ACH-000783,-0.363782879526
ACH-000784,-0.373594992
ACH-000785,-0.71288369057
ACH-000787,-0.594709030948
ACH-000788,-0.259726852882
ACH-000791,-0.510964818913
ACH-000792,-0.643857833655
ACH-000794,-0.42097775740000004
ACH-000796,-0.36320310289499996
ACH-000799,-0.413054015603
ACH-000800,0.06354303176109999
ACH-000802,-0.268567874677
ACH-000804,-0.414878364074
ACH-000805,-0.775313574513
ACH-000809,-0.45394674864100004
ACH-000810,-0.313396928274
ACH-000811,-0.42493344135600003
ACH-000817,-0.46283311927299997
ACH-000819,-0.43651429783600004
ACH-000820,-0.630695935004
ACH-000821,-0.658287802985
ACH-000822,-0.416770965388
ACH-000823,-0.449480202718
ACH-000824,-0.320034140385
ACH-000827,-0.8862224581929999
ACH-000829,-0.463224029321
ACH-000831,-0.9784843053569999
ACH-000832,-0.265780217976
ACH-000833,-0.399149364423
ACH-000834,-0.7640424000049999
ACH-000835,-0.405108561047
ACH-000836,-0.484924078782
ACH-000837,-0.39140030930799996
ACH-000838,-0.23055553175700003
ACH-000839,-0.396485482254
ACH-000840,-1.08536297161
ACH-000841,-0.557749578468
ACH-000843,-0.646368251096
ACH-000846,-0.388330441966
ACH-000847,-0.6748697489509999
ACH-000848,-0.30679640223
ACH-000849,-0.469638067939
ACH-000851,-0.419180345691
ACH-000855,-0.151682981044
ACH-000856,-0.612360498589
ACH-000858,-0.334228687101
ACH-000859,-0.339109413271
ACH-000861,-0.756763050889
ACH-000862,-0.596773499435
ACH-000865,-0.101004536767
ACH-000866,-0.26904545401999996
ACH-000867,-0.507249875205
ACH-000869,-0.162541891726
ACH-000872,-0.512266037877
ACH-000873,-0.400389754935
ACH-000876,-0.0984543566927
ACH-000878,-1.07630768718
ACH-000880,-0.39428634631399995
ACH-000881,-0.579372855573
ACH-000882,-0.659803230245
ACH-000884,-0.377188090444
ACH-000885,-0.62887804812
ACH-000887,-1.02799347488
ACH-000888,-1.0878339939100001
ACH-000889,-0.608853978048
ACH-000890,-0.3027515738
ACH-000896,-0.23192385507899999
ACH-000898,-0.284013046734
ACH-000900,-0.401864872563
ACH-000901,-0.443949537
ACH-000905,-0.44150413902099994
ACH-000906,-0.501804301681
ACH-000907,-0.9068683472579999
ACH-000910,-0.48692772052199995
ACH-000911,-0.18338696926800002
ACH-000912,-0.210628377238
ACH-000913,-0.21042023900600001
ACH-000915,-0.506395339344
ACH-000916,-0.48483629763700004
ACH-000917,-0.205675192833
ACH-000921,-0.634759036777
ACH-000924,-0.43963680204800004
ACH-000926,-0.22639908889899998
ACH-000928,-0.0929079622676
ACH-000929,-0.6867842660629999
ACH-000932,-0.266655843849
ACH-000935,-0.603185617197
ACH-000936,-0.366576882504
ACH-000937,-0.268074715238
ACH-000938,-0.43005973811899995
ACH-000939,-0.1667859987
ACH-000941,0.0870504242221
ACH-000943,-0.37113611362899995
ACH-000946,-0.298726619628
ACH-000947,-0.441828628169
ACH-000948,-0.379136840723
ACH-000950,-0.45628249796099996
ACH-000953,-0.561440876822
ACH-000957,-0.379769230206
ACH-000958,-0.41039489045599997
ACH-000960,-0.49219936978699996
ACH-000963,-0.685715628121
ACH-000968,-0.488836153487
ACH-000969,-0.231703197879
ACH-000973,-0.36050890669200003
ACH-000974,-0.23781856191
ACH-000975,-0.688998527525
ACH-000976,-0.768267353206
ACH-000978,-0.264945179307
ACH-000980,-0.363492657436
ACH-000984,-0.232270122629
ACH-000986,-0.34477085270900004
ACH-000988,-0.21900768505600002
ACH-000993,-0.37456137162299996
ACH-000994,-0.120171544543
ACH-000996,-0.290275186047
ACH-001001,-0.498929431872
ACH-001020,-0.432095932372
ACH-001028,-0.32196065775
ACH-001031,-0.580335241571
ACH-001038,-0.159804967958
ACH-001048,-0.500870844117
ACH-001050,-0.85178744796
ACH-001053,-0.0639101946339
ACH-001054,-0.534886575772
ACH-001061,-0.40158869440399997
ACH-001067,-0.9588141199979999
ACH-001075,-0.8702801482439999
ACH-001096,-0.364555456562
ACH-001128,-1.31027588735
ACH-001134,-0.814365790803
ACH-001151,-0.339882293002
ACH-001163,-0.205506941638
ACH-001164,-0.24592399909499998
ACH-001173,-1.02206779029
ACH-001183,-0.644819034687
ACH-001184,-0.34229734535899997
ACH-001190,-0.25047389272
ACH-001192,-0.16953033728
ACH-001193,-0.433041469362
ACH-001196,-0.179308878202
ACH-001197,-0.159441910514
ACH-001205,-0.8636979588510001
ACH-001211,-0.48941405412600003
ACH-001212,-0.6253454535199999
ACH-001228,-0.435519597799
ACH-001232,-0.285505741303
ACH-001239,-0.824079371281
ACH-001274,-0.772479841961
ACH-001275,-0.556134781717
ACH-001277,-0.198834105945
ACH-001278,-0.886636799446
ACH-001280,-0.297956579014
ACH-001283,-0.35962641169299997
ACH-001289,-0.7756847005099999
ACH-001295,-0.7120112012119999
ACH-001300,-0.303633826391
ACH-001301,-0.45304789879699997
ACH-001302,-0.629777432933
ACH-001303,-0.16380532147500002
ACH-001306,-0.380088581165
ACH-001318,-0.172777482766
ACH-001322,-0.34509999436899996
ACH-001328,-0.36070991413099995
ACH-001332,-0.475061629455
ACH-001333,-0.338085689308
ACH-001336,-0.309485410092
ACH-001340,-0.5231232859889999
ACH-001346,-0.520914252133
ACH-001353,-0.316794719087
ACH-001354,-0.8592042529359999
ACH-001367,-0.275622188308
ACH-001368,-0.5411963793729999
ACH-001374,-0.8970631595499999
ACH-001375,-0.38152163713
ACH-001377,-0.489469101786
ACH-001380,-0.47172520153700004
ACH-001391,-0.188078457152
ACH-001407,-0.355458901594
ACH-001408,-0.343097415496
ACH-001413,-0.705427144419
ACH-001430,-0.638401319694
ACH-001431,-0.411631004904
ACH-001450,-0.2527327914
ACH-001496,-0.39457541021
ACH-001500,-0.551247578195
ACH-001521,-0.863676887377
ACH-001523,-0.487253224269
ACH-001532,-0.909944343883
ACH-001536,-0.904424799084
ACH-001550,-0.772075681777
ACH-001552,-0.270096745639
ACH-001554,-0.547876865697
ACH-001645,-0.67378942507
ACH-001654,-0.810361866553
ACH-001715,-0.818968256283
ACH-001735,-0.33335935858800003
ACH-001736,-0.5273274837899999
ACH-001737,-0.49995820858999995
ACH-001740,-0.419611201893
ACH-001745,-0.383094776747
ACH-001750,-0.47854078486100005
ACH-001765,-0.666101091745
ACH-001956,-0.662953644055
ACH-001957,-0.791196105823
