,LTC4S (4056)
ACH-000953,-0.06505118590180001
ACH-000957,0.0315458367101
ACH-000958,-0.350920319622
ACH-000960,-0.204318629642
ACH-000963,0.0974999467647
ACH-000968,-0.026184690315000002
ACH-000969,0.08910550835270001
ACH-000973,-0.126937296373
ACH-000974,-0.123372588787
ACH-000975,-0.024179513648200004
ACH-000976,0.0692739504772
ACH-000978,-0.056281176287199995
ACH-000980,-0.0898898571301
ACH-000984,-0.00781487616796
ACH-000986,-0.0391480301026
ACH-000988,0.0332059500169
ACH-000993,-0.0535188616785
ACH-000994,0.044657124712699996
ACH-000996,-0.060796822346299996
ACH-001001,-0.040040045335199996
ACH-001020,0.07727000504999999
ACH-001028,-0.0096343398532
ACH-001031,-0.059695596530800005
ACH-001038,0.0070540415181299995
ACH-001048,-0.129031077391
ACH-001050,0.251611955083
ACH-001053,0.0184547620797
ACH-001054,0.12997797228900002
ACH-001061,-0.035625036509300004
ACH-001067,-0.0197787517307
ACH-001075,0.00898599198768
ACH-001096,-0.011216064801399998
ACH-001128,-0.145479138426
ACH-001134,-0.00103003903536
ACH-001151,-0.0988972321701
ACH-001163,-0.0873246588366
ACH-001164,-0.0059542288250900004
ACH-001173,-0.0130062913414
ACH-001183,-0.160028991836
ACH-001184,0.0206308940537
ACH-001190,-0.08297613108850001
ACH-001192,0.0643389326657
ACH-001193,0.120833570024
ACH-001196,0.146129194376
ACH-001197,-0.104039322878
ACH-001205,0.12642358602099998
ACH-001211,0.0963845924846
ACH-001212,0.038923279470900005
ACH-001228,-0.140088163281
ACH-001232,0.0769555079561
ACH-001239,-0.160784598945
ACH-001274,0.00445450892247
ACH-001275,-0.196767883367
ACH-001277,0.157502748969
ACH-001278,-0.384538543337
ACH-001280,-0.29511976179099997
ACH-001283,0.105617095466
ACH-001289,-0.162641899593
ACH-001295,0.012204604837400001
ACH-001300,-0.045231768056199995
ACH-001301,-0.22840158845800002
ACH-001302,-0.111699059832
ACH-001303,-0.261828240965
ACH-001306,-0.00353197175573
ACH-001318,-0.0256707637082
ACH-001322,-0.00666300393286
ACH-001328,-0.0324400324713
ACH-001332,0.31003149819200004
ACH-001333,0.19181333331300002
ACH-001336,0.0105608823582
ACH-001340,-0.0441041306054
ACH-001346,0.0409746474324
ACH-001353,-0.14992258230799999
ACH-001354,-0.29087354671
ACH-001367,0.318917185086
ACH-001368,-0.06382430698239999
ACH-001374,-0.0864313359447
ACH-001375,0.0938300309041
ACH-001377,-0.09425105130799999
ACH-001380,0.12193466190300001
ACH-001391,0.123088912281
ACH-001407,-0.00426516224202
ACH-001408,-0.0353220273061
ACH-001413,-0.00484895005668
ACH-001430,0.025561787467200003
ACH-001431,-0.0583566070752
ACH-001450,0.0017011749256899999
ACH-001496,-0.117664450063
ACH-001500,0.0614603292471
ACH-001521,0.102795337281
ACH-001523,-0.100608765804
ACH-001532,-0.0951319631323
ACH-001536,-0.166326139928
ACH-001550,-0.12388248890699999
ACH-001552,-0.227396851754
ACH-001554,-0.0594785237689
ACH-001645,0.11593468013199999
ACH-001654,-0.115718189433
ACH-001715,-0.0311776353662
ACH-001735,-0.139023048145
ACH-001736,-0.186151052997
ACH-001737,0.23324108172
ACH-001740,-0.0187528828076
ACH-001745,-0.00809612176354
ACH-001750,-0.0371203877146
ACH-001765,-0.136078234218
ACH-001956,0.0297483383715
ACH-001957,-0.268037618956
